10,11,12,16,22te,25e,64,6e,abend,aber,abgesperrt,abhaut,absperren,absperrt,abspielt,abwischend,abzuhalten,ach,aehre,aelterer,aeltererm,affaire,afrique,agitiert,ah,ahnung,ai,akademischer,alemanen,all,alle,allen,allerersten,alles,allewil,allez,allgemein,alli,allmählich,alma,als,also,alt,alter,alterle,alti,am,ambetant,amusement,an,ander,andere,andern,andlig,andre,andren,andri,andrs,ane,anerkennen,anfangt,angeht,angelverein,angesehn,angezöje,angst,anlüeje,anmol,annahme,anne,anniversaire,anschauungen,ansicht,anstalt,antwort,anwesenden,anzuführen,anzuhören,arawer,arbeite,argent,arztes,au,auch,aue,auf,auffordere,aufs,augen,augenblick,aus,ausgehen,austrinken,awer,bairisch,bald,banner,barbarisch,bausin,bec,bedenken,bedeutet,bedidde,beehren,beeinflussung,befindet,begeischterung,begrifft,begryffe,bei,beiden,beim,beisammen,bekannte,beklaue,bekomm,bekummt,bemerkung,ben,bequemer,bereuen,beruehmt,berufen,berwel,bes,bescht,beschte,beschten,beschtens,besonderes,besonders,besser,besserer,betrachtend,betrunken,bett,bevölkerung,bevölkeruug,bezahl,bezahle,bezahlen,bezieht,bezweifle,bi,bicher,bien,bier,biftek,bild,bildung,bimmelt,bin,birgerzittung,birjerzittung,birschte,bis,bisch,bissel,bitt,bli,bliewe,bloß,boden,bonsoir,brauchen,brava,bricht,brigand,bring,bringen,brofesserwirscht,brot,bruderland,brummt,brust,brücht,bsüch,buckel,buech,buetze,bunten,bâton,bäckehiesel,bêtes,büch,büchweh,bürgern,bürgerschaft,campagnes,cantus,capitaine,carnevaldings,carrée,casino,ce,celebrire,celebrirt,cet,cette,chacun,charcuterie,chasseur,cigarren,citadines,comedi,comme,commerce,commers,commersrede,commeça,commilitonen,comédien,concert,convert,couvert,crambohl,curieuses,cusin,cüjonire,cüjonirt,da,dafür,dagegen,dahin,damen,damit,dampfmaschin,dann,dans,daran,darauf,darf,darin,das,dasselbe,dauphin,davon,dazu,daß,de,deichseln,delicatessehandlungen,dem,den,dene,denen,denke,denksch,denn,denne,der,deren,derf,derfsch,derfur,dernoh,derte,dervon,des,deutsch,deutschen,deutschlands,deß,dheile,dhuen,dhün,di,dialekt,dich,dick,dictionnair,dictionnaire,die,dies,diese,diesem,diesen,dieser,dieses,dim,din,dings,dir,dire,ditsch,ditsche,do,doch,docirt,doher,doit,donc,donnerschlag,dr,dran,drei,drin,driwe,driwwen,drürig,drüs,drüsse,drüß,drüße,du,dunnerwatter,durch,durchaus,durchenander,durchüs,durst,dü,dürfen,dürfte,eb,ebbs,eben,ebs,ecarté,echtes,echti,edler,egariere,ehen,ehren,ehrenvollen,ehrenvollsten,ehrwirdiger,eich,eier,eigenthümer,ein,eindruck,eindrängeln,eine,einem,einen,einer,eines,einladungskarte,einmal,einmiethen,einmol,einpflanzen,einpflanzt,einst,einstellen,eintreten,electrique,elektrisch,elfe,elsaßlandes,elsässer,elsässicsh,elsässische,elsässischi,em,emilie,emol,empfehlen,en,entschuldigen,entsetzen,entwickelt,epinal,er,erachtens,erecht,erforschung,erhabene,erhalten,erinnere,erlauben,erlaubt,ernest,erscht,erst,es,essen,est,estrade,et,etwa,etwas,euch,eugène,eurem,ex,explicire,explizirt,fackelzüg,fahr,fahre,fahrt,fait,fal,falle,fallt,famos,famose,fanfarenmusik,fangt,faquins,fascht,faue,faut,faveur,fer,fern,ferti,fescht,festessen,festliche,feuriger,fiehsch,fierige,figur,fihre,find,finde,finden,fische,fitzti,flattern,fliegen,for,fordere,fortfahrend,franken,frankrich,franzeesch,franzesch,franzesche,français,frau,frauenherz,freia,fremde,fridda,friendlicher,frihschoppe,frijer,frinde,frindli,frisch,froh,froscheschenkel,fruchtbaren,fruchtbarerer,fräid,fräide,fröhlichen,fröit,fröjt,früchte,früher,frühschoppen,fuchs,funde,fur,furt,furtgange,fuxt,fähle,füehl,fünfundzwanzigste,für,fürsorgliche,füßsalat,gala,gald,gange,ganz,ganze,ganzen,ganzi,gar,gauen,geachteten,gebimmelt,gebirscht,gebliebene,gebliewe,gebliwwe,gebrocht,geburt,gedenkt,geduld,gedürt,gegangen,gegenwart,geh,gehabt,gehalten,gehn,geht,gehört,geis,geistlichkeit,geje,gejeschts,gejäschts,gel,gele,gelehrt,gelejt,gelese,gelinge,gelitte,gellen,gelootst,gelte,gemachti,gemachtii,gemeint,gemerkt,gemäß,gemüthlich,gen,generation,genommen,genosse,genug,genähert,genü,genüe,gepappels,gerechte,geredt,geringsten,germanisiren,gern,geschichte,geschlossene,geschmückten,geselligen,gesellschaft,gesogen,gespräch,gestatten,gesteckt,gestern,gethan,getroffen,getrunke,gewachsen,gewandt,gewehnlich,gewehnlichi,gewellt,gewendet,gewesen,gewissenhafte,gewollt,geworden,ghet,gib,giebel,gipfelte,gjsin,glas,glaubsch,glich,glöüwe,goldenen,gott,gottes,grad,gradi,gradii,gross,große,grunde,größten,gründen,gsaat,gschmack,gsin,gsät,gueti,guets,guten,gutes,gwellt,gütebergplatz,hab,habe,haben,habitués,habs,halb,halben,halbstund,halt,halte,haltee,halteee,halten,halwer,han,handel,handhabung,hans,hat,hauptsach,hausbackenen,havre,havresac,haw,heer,heere,heert,heflich,heim,heimgehn,heißt,hel,hemmer,hen,hendschih,henn,her,heraus,herausbekommen,here,herr,herreden,herrn,hert,herum,herunter,herüs,hesch,het,hets,hett,heute,hier,hierher,hierzulande,hieser,hiesigen,hilf,hin,hinein,hineingehn,hinter,hinund,hinzufügen,hit,hoch,hochhalten,hochschule,hoffe,hohe,hohen,holzweg,hop,horrible,hose,hren,huchzytt,huchzytte,humeur,hussard,hälfe,härze,hät,hätt,hätte,hätten,hätts,hôtel,höcher,höchstens,hört,hülle,hüshaltung,ich,ichs,idealen,idiotikon,ienverstande,ihm,ihne,ihnen,ihr,ihre,ihrem,ihrer,ihri,il,ill,im,immer,imponirt,impression,in,ing,inkaüfe,ins,inscenirt,interesse,interessirt,irgend,isch,ischs,ish,ist,iwerall,iwerdenk,ja,jahrh,jargon,jawohl,je,jean,jeder,jedermann,jeher,jemerliche,jeschte,jesses,jetz,jetzig,jetzt,jez,jezt,jo,johr,jubiläum,jubilé,jules,jungi,justiz,ka,kabylie,kaffee,kaiser,kammer,kann,kannapee,kannsch,karte,kauf,kaufe,kaum,kein,keine,keinen,keiner,ken,kener,kenne,kennen,kennt,kennte,kerl,kern,kiehne,kihne,kind,kinder,kindtauf,kinigstroß,kirch,kischt,kitsch,klebt,kleider,kläiner,klär,knackwirscht,komité,kommt,kopf,korn,koscht,krambohl,krank,krattelt,kreta,krine,krittlich,krumm,kukt,kumme,kummsch,kummt,käppel,können,könnte,köstliche,kühne,la,lache,lachende,lade,laissez,lamentire,lamentirt,landen,landenes,langem,langer,langsam,langsamen,langue,lassen,le,lebhaft,legt,lehr,lehre,lehrers,leichtbeweglichen,leichte,leichtentzündbaren,leijt,lese,lest,lettern,letzter,leute,leuten,lewe,lewer,liawe,lieb,liebs,liebschter,lieder,liegt,liest,linie,links,lit,litt,litte,litteris,lo,locataires,logiere,lokal,lon,lorbeeren,los,loß,loßt,lui,lumpeglock,lunga,lytt,lächerlich,lüej,lüeje,lüejen,lüje,mach,mache,machen,machsch,macht,madamen,mal,mamselle,mamsellen,man,manchmol,mariage,maréchal,mater,materielles,mathis,mauvaise,mecht,med,meh,mehrere,mein,meinen,meinenn,meinensh,meines,meinetwegen,meinsch,meint,meischte,mejli,mensch,mer,merk,mers,messieurs,mi,mich,mien,mier,miesstill,mim,min,mini,minster,mir,mit,mitgange,mitgehn,mitte,mißt,mme,mol,mon,morjen,mr,mueß,musiken,muß,märz,mænner,müeß,mül,mülun,müß,na,nach,nachgeht,nahe,name,namen,namentlich,nancy,nas,nationalhelden,natürlich,ne,negativen,nehmen,nei,nein,neistadt,nemme,nen,nervös,neugewonnene,nevö,nicht,nie,nien,nimmer,nimmt,nin,nischts,nit,nix,no,nobler,noch,nochher,nuf,numme,nun,nur,nutze,nächt,näher,näheres,nüfgehn,ob,objectivität,oder,odilienberg,offe,oft,ohre,onkel,opinion,orangerie,orangerierestauration,ordentlicher,ordentlichi,ordnung,othem,oui,owe,owes,paar,papa,paris,parisiens,parle,parler,parlez,parteigetriebe,partie,pas,passe,patriae,pauline,pensez,persuadiere,pfarrer,pfingstmonda,pflicht,pfohl,philiströsen,phrasen,pionier,pioniere,plaisir,plan,plattdeutsch,platz,plaß,plus,plusieurs,podium,politische,poltert,pompié,pont,porte,poussé,praktischi,prangt,preise,premier,pressentiment,prie,principe,prof,professeur,professeure,professors,profitiere,programm,proprietaire,proprietär,prosit,psarrerdeutsch,pst,publikum,qu,que,quelquechose,qui,raichere,raisonnable,rangiert,rangire,rat,rathen,rauchen,raupen,rauschende,rbi,rechte,rechtee,rechtes,reclamirt,red,redde,rede,reden,redensarten,redsch,redt,regarde,regelmäßig,reiben,reizende,reklamieren,relegiert,relegirt,rentier,reproches,respect,restaurirt,revoir,rfur,richtig,roter,royaliste,rs,ruhig,rum,rumg,räumen,röj,rühig,rühren,saa,saal,saale,saales,saat,sach,sache,saches,sachlicher,sag,sagen,sagt,sais,salamander,saldote,samme,santé,sau,saue,sauen,sch,schade,schanda,scharen,schauen,schaufler,schaüfler,scheens,scheit,schellt,schemme,schen,schenste,scheppel,schicht,schieler,schinke,schints,schlapphuet,schlaue,schlechten,schlesser,schlicht,schließlich,schlofe,schlosseni,schläuj,schmetterling,schmetterlinge,schmollis,schnackenloch,schnackenloh,schnalle,schnarcht,schnawel,schnellgermanisirungsanstalt,schnokeloch,schnüft,scholle,scholte,schon,schribt,schrieb,schriewe,schriwe,schrot,schuldige,schun,schwarm,schwer,schwerfälligen,schwob,schwowe,schwäbisch,schyne,schäfte,schön,se,secher,seh,sehe,sehen,sehn,sehne,sehr,seien,sein,seine,seinem,seit,selber,selbst,selbstlos,sellschaft,selwer,semestern,sen,sesse,setzt,shmeckt,si,sich,sicherlich,sicht,sie,sieh,siehsch,siesch,silwerni,sim,simm,sin,sind,sine,singen,sini,sinn,sinne,sisch,sitze,sitzt,size,so,sobald,sog,sois,sol,solche,solches,soll,solle,sollte,sollten,son,sondern,sophie,sott,soviel,spazire,spezielle,spezielles,spielen,spoot,sprach,sprechen,springe,sproch,spät,sspielt,stadt,standpunkt,steckelburjer,steer,stehen,stehn,steht,stella,stete,stets,stiefel,stilli,stimmen,stolzi,straßburger,streben,strotzburjer,stroßburi,stroßburjer,stud,student,studente,studenten,studentenprogramm,studieren,studiosus,studirt,studirte,stund,stöcke,stüdiert,stüdirt,suche,suchee,suis,sundaa,sundheit,sunsch,suxt,symbol,sät,söhne,sünde,taa,tag,tage,tagen,tagespolitik,tante,taverne,theater,thun,thät,thäte,ti,tisch,tivoli,toder,toilette,ton,trab,tramway,tratte,travestiere,treck,treiben,tribüne,trink,trinke,trinken,trinkt,tritt,tru,trésorier,tröj,tummeln,tut,typen,typisch,täj,täntele,tête,uessicht,uf,uffgänn,uffmeriksam,ufg,ufstehn,um,un,unbesorgt,und,unde,une,unentwegt,unguet,uniform,universitté,universität,université,unkel,uns,unser,unsere,unseren,unserer,unserm,unsri,unterdessen,unterhaelterer,unterhalte,unterm,urdeutschen,urkräftigen,urwüchsigen,uszeichnung,vacanze,vaterlandsliebe,vaterstadt,velicht,venu,veranstaltung,verbirgt,verdienst,verdrait,verehrte,verehrten,verehrter,verehrteste,verehrtester,vereinigung,vergangenheit,vergnügen,verhaue,verhältnisse,verhältniß,verirrt,verlehnt,verloren,verputze,verrichtet,verschaffe,versetzen,versperre,verstande,versteh,verstehe,verstehn,versteht,verständnis,verstünt,vertreckelt,verwaltung,verwehre,verwunderung,verzehlt,verzehren,verzweifeln,veux,vieh,viehmäßig,viel,viele,vieli,vielmals,vielmols,vier,vilmols,vive,vogese,vogeseclub,voilà,vollständig,vom,von,vor,vorbeifährt,vorbereitet,vorgestern,vorher,vorkommniß,vorkumme,vorm,vorstelle,vortrefflich,vortrefflichen,vous,vul,vun,wackesbier,wahlspruch,war,warum,was,wasser,watschlen,waue,wehen,weht,weiches,weil,wein,weisch,weise,weiter,weiß,wej,wejwieser,welche,welcher,welle,wellen,welsche,welscher,welt,weltberühmten,wem,wenn,wer,werd,werde,werden,werdend,were,werterbüch,wi,wichse,wider,wie,wieder,wiedergewonnene,wiedergewonnenen,wiederum,wien,wies,wiethig,wil,will,wille,willen,winter,wir,wird,wirklich,wirkliche,wirscht,wirthsleute,wischt,wisse,wissen,wissenschaft,wit,witersch,witt,wo,wohl,wohler,wohlthat,wohn,wohne,wohnen,wohrer,wohret,wollen,wollten,woorte,woren,worren,worum,wott,wurd,wurr,wursch,wänd,wär,wärde,wäre,wären,wärs,wärt,wäsche,wäschpritschen,würde,württemberger,wüthend,zamme,ze,zefriede,zeichen,zell,zellemol,zellemols,zer,zewidder,zimmer,zins,zitt,zittung,zu,zue,zuefälli,zuerst,zuestand,zugehend,zukunft,zum,zur,zwei,zweie,zü,züg,züm,zür,ähren,äußerer,äußerlich,ça,été,être,über,überhaupt,überlassen,überschwinglichen,üf,üniversität,ürgerlich,üs,üsflug,üsg,üsgsehn,üsser,üszenutze,üßer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13068324496631437,0.0,0.32205250970129484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17139630081009025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22192153286776645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28133945385751896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14184574556377136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2037041105505383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08059406928233033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17609773121159197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1378844791715656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24846956783004043,0.0,0.28645569036822677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29823689874291964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32205250970129484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29823689874291964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29823689874291964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29823689874291964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
