words,idf
abinde,0.009630628843899685
accompagniere,0.030502465206021886
accompagniert,0.01748679331971112
alle,0.01748679331971112
allem,0.01748679331971112
alles,0.03497358663942224
allewil,3.995732273553991
als,0.06339431039137595
alt,0.01748679331971112
am,0.027557412806711486
an,0.01748679331971112
andere,0.01926125768779937
andrs,0.01748679331971112
ane,0.026230189979566682
anfang,0.009630628843899685
ans,0.02434168622167753
anstatt,0.01748679331971112
antwort,4.401197381662156
arm,0.009630628843899685
art,3.995732273553991
as,0.026230189979566682
ass,0.0610888286483163
awe,0.02434168622167753
awer,0.04887106291865304
aüge,4.401197381662156
band,3.995732273553991
baüe,0.009630628843899685
beide,0.050586642562272036
bekanntschaft,4.401197381662156
bese,4.401197381662156
besser,0.009630628843899685
bi,0.026230189979566682
bin,0.01748679331971112
bis,0.030502465206021886
blibt,0.02434168622167753
bliemle,3.995732273553991
blättert,0.009630628843899685
blättle,4.401197381662156
blüemeduft,3.995732273553991
bol,0.008113895407225843
brachti,0.02434168622167753
brüche,0.01926125768779937
bunde,0.009630628843899685
bunt,0.01748679331971112
bynander,0.009630628843899685
bàre,4.401197381662156
böser,0.02434168622167753
büechfink,2.6964492894237297
das,0.03169715519568798
dem,0.056797267850580896
denke,0.03497358663942224
denkt,0.009630628843899685
denn,0.013778706403355743
derdur,0.03497358663942224
derno,0.039582971823312
dert,0.009630628843899685
dervo,0.026230189979566682
derzwische,0.009630628843899685
derzüe,0.009630628843899685
di,0.01926125768779937
die,0.01926125768779937
difficil,0.009630628843899685
dim,0.009630628843899685
dings,4.401197381662156
dinre,0.009630628843899685
do,0.05277729576441601
doch,0.04335997933909031
dr,0.12579589049502113
dra,0.01748679331971112
drei,0.009630628843899685
drum,0.00874339665985556
duftet,0.01748679331971112
dumpf,0.009630628843899685
dur,0.009630628843899685
duss,0.01748679331971112
dà,0.02434168622167753
définitivement,0.01748679331971112
dü,0.028891886531699055
eb,0.026230189979566682
ebb,0.009630628843899685
ebbes,0.026230189979566682
eh,3.995732273553991
ehr,3.995732273553991
eim,0.009630628843899685
eimol,0.009630628843899685
einer,0.01748679331971112
einsam,0.009630628843899685
em,0.01748679331971112
eme,0.009630628843899685
emol,0.030502465206021886
en,0.009630628843899685
entrez,0.009630628843899685
er,0.05511482561342297
erde,4.401197381662156
ere,0.00874339665985556
ernst,3.995732273553991
erst,0.009630628843899685
eso,0.050715448313100764
etc,4.401197381662156
ewe,0.028891886531699055
exempel,4.401197381662156
express,0.009630628843899685
eüch,0.009630628843899685
falle,4.401197381662156
fallt,0.009630628843899685
fangt,0.01748679331971112
fatale,0.009630628843899685
fertig,0.01748679331971112
finde,0.01748679331971112
findet,0.009630628843899685
finger,3.302585092994046
fir,0.053102940054296645
fliege,0.009630628843899685
flinke,0.01748679331971112
folgt,0.009630628843899685
foppe,0.009630628843899685
freit,0.016227790814451686
frieiher,0.009630628843899685
frieihjohr,3.70805020110221
frisch,0.01748679331971112
froge,0.02434168622167753
frogt,3.995732273553991
froh,0.009630628843899685
fräide,3.70805020110221
fräidee,3.995732273553991
furt,0.009630628843899685
furtgeht,0.009630628843899685
ganz,0.009630628843899685
ganze,0.009630628843899685
gar,0.009630628843899685
geh,0.009630628843899685
gehn,4.401197381662156
geht,0.0361333161159086
gen,0.009630628843899685
gern,0.02434168622167753
gestert,0.009630628843899685
gib,0.03497358663942224
gieng,0.009630628843899685
git,0.03497358663942224
gitt,0.009630628843899685
gli,0.009630628843899685
glicher,0.009630628843899685
glöüwe,4.401197381662156
glüeck,3.995732273553991
gnu,0.009630628843899685
gradi,0.052460379959133364
gradii,3.995732273553991
grien,0.01748679331971112
griene,3.995732273553991
gsi,0.030502465206021886
guten,3.0149030205422647
ha,0.0914477136098069
halte,0.02434168622167753
hand,3.4849066497880004
hat,0.050715448313100764
he,4.401197381662156
herbstwind,4.401197381662156
herr,1.4834266495778763
himmel,3.995732273553991
hin,0.009630628843899685
hinte,0.02434168622167753
hirothe,0.009630628843899685
hit,0.016227790814451686
hoffe,4.401197381662156
hoft,4.401197381662156
hà,0.03245558162890337
hàn,0.030502465206021886
härze,3.70805020110221
hätte,0.009630628843899685
höche,3.995732273553991
hör,0.009630628843899685
hört,0.009630628843899685
hüet,4.401197381662156
ich,0.2134012567667457
idee,4.401197381662156
ihm,0.009630628843899685
ihne,4.401197381662156
ihr,3.302585092994046
ihre,0.007625616301505472
im,0.038128081507527355
immer,0.009630628843899685
improvisiert,0.009630628843899685
in,0.08576310561717601
ine,0.02434168622167753
ins,0.009630628843899685
irrsch,0.009630628843899685
is,0.02434168622167753
isch,0.10207977553507659
iwer,0.01926125768779937
iwernander,0.009630628843899685
jaloux,0.01748679331971112
jetz,0.05277729576441601
jo,0.04133611921006723
jungfre,1.456758402495715
jungi,3.70805020110221
jügend,3.995732273553991
ka,0.06973374143051354
kamifeger,4.401197381662156
kei,0.030502465206021886
klaga,0.009630628843899685
klavier,2.6964492894237297
klopft,0.009630628843899685
klär,0.009630628843899685
kumme,0.052460379959133364
kummemme,3.995732273553991
kummemmennsch,4.401197381662156
kummennt,4.401197381662156
kunnt,0.079165943646624
kàmi,3.70805020110221
kàmifeger,2.14990558305566
kàmifegerkleid,3.995732273553991
kälter,0.009630628843899685
kämme,0.01748679331971112
känne,0.0361333161159086
kännt,0.01748679331971112
kännte,4.401197381662156
kückück,4.401197381662156
laachter,0.0361333161159086
langer,0.01748679331971112
legt,0.009630628843899685
lehn,4.401197381662156
lehrmeister,3.995732273553991
leichte,0.009630628843899685
leid,3.70805020110221
