1000,1279,14,25,273,31,35,36,40,450,715,75,80,88,900,ab,aber,abg,abgehen,abrachnung,absatz,absetzt,abwehrender,abz,accord,ach,achdung,acht,achte,achter,ad,adjoint,administration,adresse,aelterer,aermel,affaire,aggressiv,agschafft,ahanglig,ainsi,akte,akten,aktenschrank,akteseele,akummt,alarmiere,alinéa,alle,allei,alles,allewil,allez,allons,als,also,alt,alter,alterle,am,amerika,amerikanischer,ami,amtsschimmel,amtsvorstand,an,and,ander,andere,andern,anderst,andert,anderung,andre,anefiehrt,anegesetzt,angswoll,anlass,antwort,antworten,anzeige,apartich,après,ar,arbeite,arg,arm,arme,art,aruckt,arunpieren,as,asah,ass,ateil,au,auf,aufgebracht,aufgestossen,aufsatz,aufwirbelnd,augenblicke,augmentation,aus,auszudrücken,avez,awer,az,babberlababb,bachle,bahn,bankrott,base,bazilleheim,beamte,beamtebeleidigung,beamter,beantrage,bedachtsam,befinde,begryffe,begütigend,behandlung,bei,beide,bekimmere,bekomm,belehrung,beläidig,benimmt,bes,beschte,besen,besondern,besorgt,besser,bessre,betrachtet,betrifft,beugt,bewaffnete,bewiesa,bewillige,bewilligt,bezüre,bi,bien,bier,bim,bin,bindele,bindig,bis,bisch,bisher,bittend,bizzi,blatt,bleibt,bliwe,blumenund,blättelich,blättle,blüte,bode,boden,boll,bon,bonjour,bonne,box,boxhandschuhe,boxprofesser,breit,breitspurig,bringe,brocht,brucke,brummelt,brüch,brüchbarer,brüche,bscheid,bschlosse,bsinn,bsorge,bstelle,buchstaben,buetze,bureau,bureaukrate,bâtiment,bäbbe,bächle,bühne,bürokrat,bürokratefisik,bürokratius,cas,ce,cela,chair,changiert,chef,ci,communique,cousin,crédit,da,dachs,dam,dane,danke,dankend,dankwohl,dann,dans,dare,darüber,das,dass,dauert,de,dei,dem,demande,den,denn,der,derart,derbem,derfe,dert,derwilsch,des,deutend,di,die,dienscht,dienschtvorschrift,dienschtvorschrifte,dienstwohnung,diesem,dindeschlecker,dindeschleckers,ding,dings,dire,direkt,ditlich,divisionnaire,do,doch,dod,dode,dodehand,doder,doppelt,dort,dr,dra,dran,drbi,dreht,drgege,dri,drin,dringende,drinn,drinne,drinnen,driwe,driwer,drmit,drno,drohend,drohungen,druff,drum,drvu,drwage,drzüe,drüf,dumma,dummaa,dummheiten,dur,durch,durcheinander,dureh,dà,därf,décorations,déjà,dü,ebbis,ebbs,ebenfalls,edle,eenfach,egal,eh,ehen,ei,eifrig,eifriges,eige,eiges,eigetlig,eigne,eila,eiligst,eilt,eim,eimer,ein,eine,einem,einen,einer,einige,einlen,einlenkend,einmal,eins,einschtwile,eint,eintretend,einzige,emol,empfange,en,encore,energischi,enorm,entfaltet,entnimmt,entrez,entriss,entsprachend,enttäuscht,enttäuschung,envoie,er,erbarme,erblassend,erbleicht,erbschaft,erfahreni,erfolgt,erhöhung,erklärt,erklärte,erlitte,erscheint,erscht,erschte,ersparte,ersten,erwecke,erweckt,es,eso,est,et,etabliert,etc,etwa,euich,euier,euire,ewe,ewefalls,exact,faire,fal,fall,falla,fallt,famili,fangt,fattig,feder,fegende,fens,fermé,fertig,ff,fidel,fiehre,findet,finger,fir,fisch,fisik,fleischsupp,folgende,forme,francs,franes,franke,franzeesch,frapper,fraui,fred,freddy,frei,freit,fridda,friedegstellt,friehjer,frindli,frisch,fräch,frägt,fräide,fröhlichen,furt,fählerlos,fährt,fällt,février,für,fürchterli,gald,galoppiert,gange,ganz,ganze,ganzi,gar,garn,ge,geachteter,geb,gebiffelt,gebärde,gebärdenspiel,gedanken,gegange,gegeniwer,geglauibt,gegriesst,geheimnißvoll,gehen,gehl,gehn,geht,gehört,geje,gejeteil,gekrizels,gekumme,gelenk,gelosse,gemachti,gemüedli,gemüedlier,gen,gerechte,geseniwer,gestikulierend,gewahrt,gewissermassen,geöffneten,gfajt,gfängnis,ghaltsüfbesserung,git,gits,gleichkommt,glich,gliche,glöüwe,glückliche,gmerkt,gmietliger,gnumme,gnüe,gott,grad,gradi,gradii,graui,grausser,grinne,groschewirschtle,grossen,grosser,grund,gsah,gsait,gschadigt,gschrei,gschrie,gschriewe,gschriwwe,gschtorwa,gschäftelich,gschäftlich,gselle,gsetzt,gsi,gsprun,gsteckt,gsudels,gsunder,gsüech,guldegale,guten,gwis,gwiss,gwisser,gwordene,ha,hahaha,halte,halteee,haltsuffbesserung,han,hand,handgriflig,hann,hanswurscht,har,harsage,hasch,hasenfeffer,hasepfeffer,hastig,hat,hats,hawe,he,heeflige,heer,heert,heftig,heiligi,heim,heisst,heraus,heraustreten,herein,herr,hert,herum,herumhüpfend,hervor,herzlichen,heure,heures,heute,hewamm,hier,hiesige,hile,hin,hinicht,hinter,hinweg,hit,hm,hocharnschte,hocke,homme,honneur,hoppst,horcht,hre,hu,humor,hut,hä,häise,händen,hängt,hätt,hätte,höflicher,höhepunkt,hörbar,hört,hüet,ibilde,ich,ici,idyll,ihm,ihn,ihne,ihr,ihre,ihrem,ihrer,il,im,immer,in,inclus,indem,inne,innegehabte,innigstgeliebten,ins,inspecteur,interessante,interessanteschte,interessäter,intéres,intéressant,intéressät,invalid,ironisch,isch,iwer,iwerall,iwerhaupit,iwers,iwwel,ja,jagt,jahre,jai,je,jeder,jedoch,jedre,jetz,jetzige,jetzt,jeune,jo,juillet,jungi,jüdelnd,jügend,jüli,ka,kaffer,kalander,kamel,kann,kannsch,kannten,kapiert,kasblättle,kei,keine,kend,kenn,kenne,kennt,kennte,kichernd,kindbett,kinder,kischt,kitt,kleider,kleidung,klopft,kläiner,knurrt,kocha,kocht,koffer,kommt,kompliziert,konflikt,kopf,kopfschüttelnd,koschte,kraft,kragen,kranzspenden,krempelt,kritzelt,kumme,kummee,kummt,kummtr,kurz,kä,könnt,körperverletzung,küm,la,laachter,lache,lachende,ladung,langer,langerer,langsam,langt,lase,lauf,lawe,lawendige,le,lebhaft,lederköfferchen,leere,lege,lehn,lehr,leichenbegängnis,leichte,leichten,leid,leider,leise,leisem,leiser,leit,lesend,letzi,letzten,letzteren,liawe,liebt,lies,liest,linke,links,linsepalter,linsespalter,linsespalters,lit,litt,los,losse,losst,luft,luscht,là,lächerlich,läre,lärmend,lässt,läuten,löb,lüeg,lüege,lünt,mach,mache,machenden,macherei,macht,mais,mal,malde,male,maler,malheur,mankmol,manque,mantel,mantig,markiert,me,mecht,meh,mehr,mehrzahl,meinen,meinenn,meint,meischte,mensch,merci,merke,messieurs,metzjeri,mi,mich,michigan,mien,miesst,ministère,minne,minnre,minute,minüte,mir,mise,miserawel,mit,mitm,mittag,mol,mon,monde,monet,monsieur,morjen,morn,mr,muess,munter,muschterkaffer,muschterkoffer,mächt,mænner,möcht,müess,mündel,müsdod,nach,nachrufend,nachschtens,nacht,nachwerfend,nadirlig,nagel,namme,nander,nas,nass,naweszue,ne,nei,neij,neije,neuibewilligung,ni,nicht,nimm,nimmt,ninevierzig,nit,nix,no,noch,nochhar,nochrede,non,nu,numme,nundebibbl,nur,nutzt,nähde,nüumme,ob,oben,obstkarre,oder,oel,ofens,ofenschirm,offe,offener,oh,ohne,oho,ohre,on,orange,orangenschale,ordre,os,oui,owerkaffer,owrigkeit,paar,pack,packt,papier,papierkorb,pardon,paris,pas,personal,personne,pfatzehüse,pfatzehüsse,pfeffer,plan,platz,pleite,plötzlichen,polizei,pont,porte,poscht,pour,pourtant,premier,prescrite,preveniere,preweniert,prima,principal,professeur,prompt,propos,publikum,pult,pultes,quand,quant,quatorze,quatsch,que,rachte,rachts,radiert,rante,rattraperez,re,rechnet,rechts,rede,reih,reimt,reinschte,reklamiert,rennerei,reschpektiere,respect,retraite,revoir,richtig,rief,ring,ringer,risse,rock,rot,rote,round,ruckbringe,ruewie,rufend,ruhig,ruhigem,rung,rücken,rüehj,sach,sache,sag,sage,sagt,saharah,sahn,saisch,sait,sallemols,sallre,salwer,sans,sbeschte,sch,schadel,schaf,schaff,schaffens,schafft,schahn,schale,schalteeeer,scharf,schaue,schaufel,schen,scheniert,schickt,schitte,schittle,schliesslig,schliesst,schlof,schlächti,schläuj,schmarze,schnackedanz,schnalle,schnaubend,scho,schpanne,schreiben,schreien,schreit,schribt,schrieb,schriewe,schrittes,schriwe,schultern,schutzmann,schwarzer,schweigen,schwer,schwimm,schwindlich,schwächer,schäfte,schäftelich,schändlicher,schüelkamerad,schüfel,scène,se,secher,sechs,sei,seig,sein,seine,seinem,seinen,seiner,seines,selige,setze,setzt,si,sich,sicht,sichtbar,sie,sieh,sieht,sinken,sinn,sinne,sinnre,sitte,sitter,so,sodass,sofort,sogar,soll,solle,soo,sous,soviel,sowas,spalt,spass,spoot,sportsgrösse,sportsmann,spr,sprechend,spricht,springt,ssst,staalsanwalt,staatsanwalt,staatsanwaltschaft,stacke,stall,stand,starrt,starweswärtle,statt,staub,staubmantel,stauiwig,stecke,steckt,steh,stehen,steht,stellt,stick,stilleben,stilli,stimme,stra,strenge,striche,strichung,strofbar,stuhl,stund,stunde,stutzt,sucht,suis,summermorge,sundersch,sundig,sunndig,sunntig,sunscht,sureté,sät,sûr,sü,süschriewer,tag,tags,tasche,taschentuch,tat,teil,telefonier,teleponier,temps,teuerungszuelag,ti,tiefschte,tier,tirelich,tisch,toder,toderesannonce,todeserklärung,tonfall,tonfalle,toujours,tout,traffe,traitée,transmets,trapp,trauerflor,tribsch,tribt,trifft,tritt,triumphierend,trocken,trotzdem,trouver,trägt,trämut,très,tum,tung,täifel,tätsch,tüen,tür,ueindmeker,uff,uffbesserung,ufferstande,uffgstande,uffheert,uffmeriksam,uffs,uffz,uh,um,umbindet,umg,umwendet,un,und,unde,une,unerheert,unerwarte,ungemüedli,unglickswirmer,unmeglig,unmensch,unriehwige,uns,unser,unsereins,unsern,unsichtbar,unsre,untat,unterschlage,untersüechungsrichter,unverhofft,unverständliche,vaterunser,velicht,ver,veranschlagen,veranschlagt,verbeten,verbeugung,verhaui,verklage,verlust,verputze,verrot,verschränkten,versichere,versteckt,versteh,verstehn,verstehsch,verständnis,verwaltung,verwandschaft,verzweifellen,veuillez,viel,vielmols,vier,vis,voilà,vol,vollends,vom,von,vor,vora,vorhin,vorkumme,vornimmt,vorschriewe,vorschrift,vorz,vous,voyons,vraiment,vrgasse,vrhungert,vrklage,vrlangt,vrmöge,vrmögensvrwaltung,vrplatzt,vrschimmelt,vrschloft,vrschmiert,vrschollene,vrsteht,vrstire,vrstorwene,vrwalte,vrwaltung,vrzehle,vrzehlt,vu,vum,wage,wahrhafti,walfisch,war,ware,warf,warfe,warte,wartee,was,wasser,weg,weih,weile,weischte,weiss,weit,weiter,weitere,welches,welle,weller,wels,wenig,wenigschtens,wenn,wennr,wennémr,wer,werden,wette,widder,wie,wieder,wiederholt,will,willsch,willémr,windmacher,windmachers,windmaker,wir,wird,wirft,wirklichen,wirkligi,wirtschaft,wischt,wiss,wisse,wissen,wit,witerscht,witterscht,wittschte,wo,wobei,wohlwolle,wohrschints,woorte,worauf,worde,wortwörtlig,worum,wos,wu,wuche,wunderschön,wurum,während,wär,wüat,würde,würdiger,wüschte,zaghaft,zamme,ze,zeh,zehnte,zeichen,zeig,zeigt,zeitung,zeitungsblatt,zieht,zimmer,zimmerdecke,zischtig,zitierend,zitronen,zitt,zittern,zittungen,zitung,zruck,zruckkumm,zu,zuchthüs,zue,zuegange,zuem,zum,zur,zuruck,zurückfallend,zurückhaltend,zurückrufend,zusammendrückenden,zwei,zwische,zwischezit,züe,züegange,züekumme,züekunft,züem,ängstlich,étonnant,öffnet,öfters,über,üf,üfgebotte,üs,üshalte,üsse,üstowe
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38391576692385104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6708593905785571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6344732949304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
