ab,abg,absage,accompagniere,achsle,achtet,aelterer,afangt,ag,agaciere,ah,aha,aku,alege,alle,allei,allem,alleweg,allewil,allons,als,also,alter,am,an,andere,anderer,andre,ane,anfang,ans,apüfft,arrangiere,art,as,aspreche,ass,avanciert,awe,awer,babette,basel,bedürfnisse,befreit,begange,begryffe,bekunnsch,bekümmere,besser,bi,bien,bim,bis,bisch,blib,blibt,bliebt,bliwe,bois,bol,brennt,bringe,bunt,bös,chance,composier,composiere,composiert,conserviert,consterniert,consultiert,costume,cummission,cundition,danke,das,dasmol,de,declaration,dem,denk,denke,denkt,denn,derfe,derfir,derhinter,derno,dert,derzüe,des,desto,di,dich,die,ding,do,doch,dohi,doppelte,dowe,dr,dra,drei,dri,drin,druf,drufgeld,drum,drüs,dumma,dummheiten,dur,dure,duregeh,duss,dà,dàre,décidément,dü,düre,eb,ebbe,ebber,ebbes,ecke,ehen,eher,ei,eifàltig,eigentlig,eimol,eins,em,embarrassiert,emol,empfange,en,end,endet,endlig,ene,eng,ente,entrez,er,ere,erfahreni,erfunde,erlaübt,errothe,erst,erste,es,eso,est,et,express,face,fahlt,fahr,falle,fallt,falsche,famili,famose,fehlt,fels,fenster,ferig,fertig,fester,fille,find,finde,fir,foi,frack,fraü,friede,fritzchen,froge,frogt,froh,fräide,fufzig,funde,furt,fàhr,füst,gamme,gang,ganz,ganze,gar,gedulde,geh,geht,geje,gemachti,gen,geniert,genre,genüe,gern,gib,gieng,git,glaübt,glaüwe,gli,gliche,glicher,glöüwe,glückliche,gottlob,gradi,graüe,grösste,gsi,gsunder,guten,ha,hals,halte,halteee,hand,hasch,hass,hat,he,heb,heim,hein,heisse,heisst,held,herr,herzhaft,hewe,himpelt,hin,hingege,hinte,hiroth,hirothe,hit,hitzig,hoft,hoor,horn,huchzytt,huus,huusfraü,huuszins,hà,hàn,hànschig,härze,hätt,höcher,hör,höre,hört,hüewer,hüsfraü,hüshàltere,ich,ihn,ihr,ihre,ihrem,illusiona,im,immer,in,ine,instrument,instrumente,is,isch,iwwel,ja,jagdhorn,jeher,jetz,jo,johr,johre,jumpfre,jungi,jà,jügend,ka,kasch,kaüte,kei,keine,keins,kenn,kenne,kennt,klavier,klopft,kläiner,kopf,koste,kravatte,ku,kuche,kumme,kummee,kummennt,kummod,kunnt,kurios,kämme,känne,kännt,kückücks,la,langer,legt,lehn,lehnt,lehr,lehrere,lehrt,leid,letschte,lewe,liawe,liebt,lieschen,liest,links,lit,litsch,lo,logiert,logis,los,lose,loss,losst,lost,lunge,làbtig,làrme,längst,läuten,lüege,lüegt,lüft,ma,mach,mache,machsch,macht,mahnt,manier,manüscript,me,meh,mehr,meinen,meint,merci,mi,mich,mieih,miesse,miesst,mim,minre,minüte,mir,mit,mitbrocht,mitem,mol,moment,monet,morjen,mr,musiken,màngmol,mænner,möcht,mögli,möglig,möwle,müesch,müess,müeth,mül,müsigprofesser,müsikalische,müsikant,müsikante,müsiknarr,müsiziere,nander,narr,narràchtig,ne,nei,neügebore,neüigkeit,nie,niedere,nieme,niene,nimm,nimmig,nimmt,nit,nitt,nièce,no,noch,nochberschaft,note,notiere,nur,nutzt,nàh,nàmme,obscho,oder,offener,oh,ohne,oho,oncle,ordnung,orgue,ouf,owe,pack,parfaitement,person,phrase,plaisir,platz,plaüdere,point,possiger,prawiert,presentiere,preveniert,professeur,propos,re,rechte,rechts,rede,rennt,resi,respectawler,riawig,riefe,rieft,ringste,rischtet,riskeere,robin,romance,rothe,ruck,ruckfalle,ruckt,ruckz,rumpel,rösle,rüehig,sach,sache,sag,sage,salon,sang,schaffe,schaü,scheit,schichte,schickt,schiebt,schier,schint,schittelt,schlat,schlechten,schnee,scho,schribt,schriwe,schwebt,schwige,schwind,schwur,schön,se,secher,sechzig,sechzigste,see,seig,selbst,selwer,setze,setzt,si,sich,sicht,sie,sieh,sim,sin,sine,sinere,singen,singt,sinke,sinre,sitze,sitzt,so,sol,soll,solo,sorge,sott,spaziere,spielen,spielenn,spielt,spoot,spote,springt,staüb,stecksch,steckt,steh,steht,stellt,stilli,stirne,studiert,stund,stunde,stöcke,störe,stört,stüehl,stürzt,suhn,sundere,sunders,sunscht,surprise,sàh,sàisch,sàit,sàlle,süech,süecht,tag,tags,talent,thien,thàt,thàte,thüe,thüet,thüre,tiefe,tiens,tisch,toder,todtfind,tüe,ufbegehre,ufe,ufirichte,um,ummenanderschleppe,un,unbarmherzige,und,unde,underbrecht,ung,ungeduldi,unnöthig,uns,unser,unsrer,velicht,verfolge,verlehn,verlehnt,verlobten,verloren,verlorenn,vernarrt,verrückten,verschaffe,verschwind,versteh,verstünt,versüre,vertrete,verwunderung,verzähle,viel,viertelstund,visite,vo,vom,vor,vorhande,wahrhafti,wandel,wandelt,wandle,warte,was,we,wege,weisch,weiss,weisst,wenig,weniger,wenigstens,wenn,wer,werde,wie,wieder,wil,will,wird,wirkligi,wiss,wisse,wo,wog,woge,wohler,wohne,wohnheite,wohnt,wohrer,wohrschinlig,woorte,worum,wott,wotte,wunder,wà,wànn,wàr,zehl,zehne,zeig,zeigt,ziege,zieh,ziehn,zimmer,zitt,zornig,zuefälli,zwanzig,zwe,zwei,zweimol,zweite,zwifel,zàmmefalle,zàrtlig,züe,züedem,züem,züer,àmme,àne,ärwet,ça,üf,üfg,üs,üse,üsegeh,üshalte,üsz,üszieh,üsziehn
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0729881885311919,0.0,0.0,0.0,0.06292092156003741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045802140949156314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0729881885311919,0.0,0.0,0.04866838903273757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0729881885311919,0.0,0.0,0.0,0.0,0.08058087030079464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051142974234289325,0.0,0.0,0.0,0.0,0.0,0.0,0.09645686765814317,0.0,0.2464542435788089,0.0,0.0,0.0,0.0,0.15264466743166835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06709921486831787,0.0,0.0,0.0,0.05479306401920786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057031947897163364,0.0,0.0,0.0,0.0,0.0,0.0,0.06709921486831787,0.0,0.09645686765814317,0.0,0.04822843382907158,0.0,0.0,0.0,0.0729881885311919,0.0,0.0,0.0,0.0,0.0,0.2718577636962553,0.0,0.0,0.0729881885311919,0.0,0.0,0.0,0.0,0.0729881885311919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21896456559357572,0.04822843382907158,0.0,0.0,0.0,0.0,0.0,0.0,0.06044633635848563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0729881885311919,0.0,0.0,0.0,0.0729881885311919,0.0,0.05479306401920786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051142974234289325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04472579704805336,0.0,0.0,0.057031947897163364,0.0,0.057031947897163364,0.0,0.0,0.041905875844805526,0.0,0.0,0.0,0.0,0.0,0.06709921486831787,0.0,0.022204926223888543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36494094265595955,0.0,0.0,0.04822843382907158,0.0,0.0,0.0,0.05078190219344405,0.0,0.06709921486831787,0.0,0.0,0.0,0.0,0.0,0.11254664889048775,0.0,0.0,0.0,0.0,0.08428169966028773,0.0,0.0,0.0,0.0,0.1039755902306966,0.0,0.0,0.0,0.0,0.0,0.057031947897163364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12087130545119194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04822843382907158,0.0,0.0,0.0,0.0,0.0,0.21896456559357572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0729881885311919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0729881885311919,0.0,0.0,0.0,0.0,0.0,0.0,0.0729881885311919,0.0,0.0,0.04372374484926263,0.0,0.0,0.0,0.0,0.0729881885311919,0.04472579704805336,0.0,0.0,0.0,0.0,0.0,0.08215141452626964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06292092156003741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10228594846857865,0.0,0.0,0.0,0.0729881885311919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06292092156003741,0.0,0.0,0.0,0.0729881885311919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06709921486831787,0.0729881885311919,0.0,0.0,0.0729881885311919,0.0,0.0,0.0,0.0729881885311919,0.0,0.0,0.0,0.0,0.0,0.0729881885311919,0.0,0.0,0.0,0.0,0.0,0.21896456559357572,0.0,0.0,0.0,0.0729881885311919,0.0,0.0729881885311919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052853654588882894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0729881885311919,0.0,0.0729881885311919,0.0,0.0729881885311919,0.0,0.0,0.0,0.0,0.05553500843046817,0.0,0.0,0.0,0.0729881885311919,0.0,0.0,0.0,0.0,0.0,0.08744748969852525,0.03573487397800181,0.0729881885311919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21896456559357572,0.0,0.0,0.0,0.06292092156003741,0.04372374484926263,0.13419842973663573,0.0,0.02265185367541939,0.0,0.0,0.0,0.052853654588882894,0.0,0.0,0.0,0.0,0.0,0.0,0.0729881885311919,0.0,0.0,0.0729881885311919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1459763770623838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0729881885311919,0.0,0.1459763770623838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13272095447269247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0729881885311919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18876276468011222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03689741395485436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041905875844805526,0.0,0.0,0.09645686765814317,0.04372374484926263,0.0,0.04696468092600886,0.0,0.0,0.057031947897163364,0.0,0.07503109926032517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15818180616392866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488527416208922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4464701702578363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3233068341319755,0.0,0.0,0.0,0.17185093256957787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2950142686954386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30348196505249037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34886553564623396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22570219952037318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2674589985038185,0.0,0.0,0.0,0.0,0.0,0.0,0.2294833474807636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4104472037091644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08646002594902162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143152963877949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1713568796179918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0788946803323243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212044540453216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15202114790383933,0.0,0.0,0.0,0.0,0.0,0.0,0.1996367138090232,0.0,0.0,0.0,0.0,0.12314265868911037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15891192004585045,0.0,0.0,0.1877904092605794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19468118140259055,0.0,0.0,0.0,0.0,0.0,0.0,0.15891192004585045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25932893197405965,0.0,0.0,0.0,0.0,0.25932893197405965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19468118140259055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23840525540187232,0.0,0.0,0.0,0.0,0.0,0.0,0.22355967061731954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18171231747294492,0.0,0.25932893197405965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08048262519035913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15535160252428865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22355967061731954,0.0,0.0,0.0,0.0,0.0,0.25932893197405965,0.0,0.0,0.0,0.1668667326883921,0.0,0.25932893197405965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25932893197405965,0.0,0.0,0.0
