ab,abelangst,aber,abinde,abstehle,abz,achdung,achsle,ad,adie,adloph,adolph,aelterer,affe,ag,ah,aha,ahalte,aiie,aklopfe,aku,akunnt,akämme,alle,allei,alleinig,allem,alles,allewil,allons,als,also,alt,alter,alüege,am,amüsant,amüsiere,an,and,andere,anderer,anderst,andre,andrer,andrs,ane,anerkenne,anfang,angele,angst,anstatt,arm,arrangiere,arretiert,art,as,aschicke,ass,associé,atelier,atroffe,au,awe,awer,az,aüge,bande,befreie,beide,bekanntschaft,beklage,bekunnt,beleidigt,belästigt,besser,besserer,bessers,beste,bester,bete,bewohne,bewundere,bi,bien,biku,bild,bin,bis,bisch,bitt,blib,blibsch,blibt,bliwe,blüet,bode,bol,bonne,brevet,brief,bringe,brocht,brüch,brüche,brüchsch,brücht,bàh,bös,böse,café,chambre,changiere,charakter,chargier,chargiert,commis,convenances,coquette,creatür,da,damen,das,dasmol,dass,de,decidiert,dem,denk,denke,denkt,denn,depesche,der,derbi,dere,derf,derfe,dergege,derno,dert,dervo,derwege,derzue,derzü,derzüe,desto,di,dich,die,dienst,dim,dine,dinere,ding,dings,dir,dispetiere,do,doch,dohi,doochder,dort,dr,dra,drei,dri,drin,druf,drum,drunter,drüs,du,dumma,dummheiten,dunte,dur,dureschla,dà,dàne,dàre,décidément,dü,eb,ebbe,ebber,ebberem,ebbes,eh,ehen,ehrlige,ei,eigentlig,eigeschafte,eim,eimol,ein,eine,einer,eins,einstwile,einzige,eithüen,eländer,em,embarrassiert,eme,emma,emoi,emol,empfange,en,enander,end,endlig,ene,enfin,ente,entscheide,entschuldige,er,ere,erfahreni,erfinde,erfindung,ergege,erkenne,erkennt,erlaübniss,erlaübt,erlaüwe,erne,erschine,erschrecklig,erst,erste,es,esel,eso,est,etabliere,ewe,eweg,exempel,exemple,existenz,expliziere,express,eüch,eürem,fahre,fahrliger,fal,falle,fallene,fallig,fallt,famoser,fange,fehlt,fenster,ferig,ferr,fertig,fiehre,fiehrsch,fiesse,finde,fir,flegel,flicht,flink,fortschritte,frack,fraü,fraüekappe,freia,frejheite,fri,friede,frinde,frindin,frindine,frisch,frisiere,fritz,froge,frogt,froh,fräide,fräü,funde,furt,furtg,furtgeht,furtz,fàdelt,fàhrlig,galant,gald,gang,gange,ganz,ganze,gar,garnie,gasse,gebliet,gegetheil,geh,gehn,geht,geist,geje,gemachti,gen,geniere,geniert,genüe,gern,gestert,geth,gfalle,gheimnis,gib,gieng,giengsch,gilets,git,glaübsch,glaübt,glaüwe,glegeheit,glich,gliche,glicher,glicklig,glöüwe,glückliche,glüeck,gnu,gottlob,gr,grab,gradi,gradii,grenze,grinne,grinsch,grint,growian,grösste,gsi,gsàh,gsàit,guten,gutene,gànsedr,ha,hake,halte,haltee,haltet,halwer,hand,handelt,hasard,hasch,hasefüess,hat,hatt,hattsch,haüe,he,heftig,heim,heimku,heimlich,hein,heisst,hemd,herg,herr,herzhaft,heu,heure,hi,hilft,hinte,hinterlo,hirote,hiroth,hirothe,hirothsch,hit,hitzig,hoffe,hofft,hoft,holt,hool,hopp,hose,hulfe,huus,hà,hàn,hànke,hànkt,hàtt,häise,häisser,hälfe,hätt,hätte,hör,höre,hörsch,hört,ibildet,ich,idee,iegt,ifàdle,ig,ihm,ihn,ihne,ihnen,ihr,ihre,ihrem,ihrn,im,in,ine,infamer,innerlig,ins,intressant,intressiere,intriguantene,irr,irrthum,is,isch,ischla,iwer,iwere,iwerschwàtze,iwertriwe,iwillige,iwwel,jaloux,je,jedefall,jetz,jetzt,jo,jowort,juckt,judas,julie,jumper,jumpf,jumpfraüe,jumpfre,jungfre,jungi,jà,jügiere,ka,kanallie,kasch,kei,kein,keine,kenn,kenne,kind,klaüe,kleider,kleinigkeit,kleinste,klopft,kloster,kläiner,klär,knab,kneie,kneit,kocha,kopf,krage,krankhet,kuffer,kum,kumedi,kumediant,kumme,kummediere,kummemme,kummennsch,kummennt,kundition,kunnt,kuunt,kàm,kàmifeger,kälter,kämme,känne,kännsch,kännt,kännte,küm,kütz,la,laachter,lab,lache,lade,ladejumpfre,langer,lascht,laüfe,laüft,le,leg,lege,legt,lehn,lehne,lehr,leichte,leid,leiste,letzi,lewe,liawe,lide,lieb,liebhawer,liebschaft,liebt,liecht,liederlige,liederliger,liegt,liest,links,lipft,lislig,lit,litt,lo,locke,loffe,loffene,loge,los,losch,lose,loss,losst,lost,làcherlig,làigne,làrme,làwendig,läuten,lüege,lüegt,mach,mache,machsch,macht,mag,mannerkleider,mariage,marschiere,marschiert,me,meh,mehr,meinen,meint,meinung,mensch,merci,merke,merkt,mi,mich,mien,miler,milhüse,mim,mine,minere,mir,mit,mitgà,mitnàh,mitt,moment,monet,morjen,morn,mr,màjeràn,mànnle,mànnlige,màriàgelt,mächt,mænner,möerder,möglig,müesch,müess,müeth,müetter,nacht,name,nander,narr,narrehüs,nase,nastüch,natirlig,ndin,ne,nei,netz,newe,neüigkeit,nibt,nie,niedertràchtig,nieme,nimm,nimmig,nimmsch,nimmt,nit,nitnutz,nitnutzige,nitt,nix,no,noch,nochher,nodem,nog,nogeh,nolaüfe,nooch,noz,nur,nàcher,nàh,nàie,nàihmaschine,nàmme,nàwes,obschon,oder,offrier,offriert,oh,ohne,oho,ohr,ohre,originelle,owe,paar,packt,paff,par,parthie,passt,patron,permission,persan,person,pflicht,photographie,pistol,placiere,platz,plàn,polizei,portrait,position,possig,pratike,presentiert,pressée,preveniere,prinzessine,profitiere,proklamiere,propos,proposiert,pràchtig,pààrle,quält,racht,rand,rasend,re,rechenschaft,rechte,rechts,rechtschaffene,red,rede,redsch,redt,refüsiert,rein,reisen,reist,reize,rennt,respect,respectiere,reste,rette,revoir,reüssiere,reüssiert,riawig,riche,richer,ricke,riehmt,ringste,rippe,risse,ristet,rlang,rnr,roth,rothe,rothfuchs,ruck,ruckt,ruckz,räck,rüehig,sache,sag,sage,sakerdie,salon,schaffe,schatz,schaü,schaüe,scheidter,scheit,schelmene,schichte,schichtle,schicke,schickt,schier,schifelsch,schimpfe,schint,schlecht,schlechten,schlechtigkeite,schlen,schliche,schläuj,schmitzle,schmutzt,schnee,scho,schon,schribt,schriwe,scht,schulde,schuldige,schurk,schwachheit,schwind,schwore,schwàtzt,schwächer,schàft,schàfte,schàftsfiehrer,schàh,schàmsch,schön,se,secher,seig,selbst,serviere,setzt,si,sich,sicht,sie,sieh,sieht,sim,simbel,sin,sine,singer,sinn,siter,so,sogar,soll,solle,sorge,sorgt,sott,sotte,sottsch,sparren,spass,spediert,spielen,spielt,spir,springe,springer,sprunge,spür,stande,starick,stege,steh,stehle,steht,stell,stella,stiehlsch,stiftet,stilli,stockfisch,stolzi,streich,strenge,strossburg,stund,sturm,sturz,stöcke,stühl,suche,sundere,sunscht,sàh,sàhn,sàisch,sàit,sàll,sü,süecht,talent,telegraphiere,telegraphiert,telephon,thien,thir,tho,thàt,thàte,thàtsch,thüe,thüesch,thüet,thüre,tiens,tir,toder,tourmentiert,traitiere,traitiert,tratte,traü,traüe,traüme,traüsch,traüt,treffe,treüe,tribsch,triff,tropfa,trucke,trumpier,trumpiert,trüc,trürige,tàg,tüech,tüechlade,uf,ufbringe,ufbrocht,ufe,ufeg,ufg,ufirichte,ufwand,um,umarmt,umbrenge,ummenander,un,undankbarer,unde,underbrecht,uneinig,unglicklig,unglickliger,unglickligerwis,unmöglig,unnöthig,unrecht,uns,unschuldi,unser,unsere,unsre,unsrer,unterhaltet,unterschlupf,untreü,unvorsichtige,vadder,ve,velicht,verbi,verbute,verdiensch,verdärwe,vergasse,vergeht,vergewes,verhirothe,verkaüft,verkleidet,verkünde,verlobten,verloren,verloss,vermüethet,vernarrt,verroth,verschla,verschmutze,verschone,verschwind,versichere,verspräche,versteck,verstecke,versteckt,verstell,verstelle,verstellt,verstosse,vertrete,verwickelte,verwitsch,verwitscht,verwundert,verzeihj,verzeiht,verzeihung,verzähl,verzähle,veràchtlig,viel,vielmehr,vier,viere,visite,vo,vol,vom,vonander,vor,vorag,voraus,vorig,vorwirf,vorwàrts,vorzieh,vrstand,wand,wandle,warnt,warte,was,we,weg,wege,weh,wehrt,weisch,weiss,weisst,welle,welt,wem,wenig,wenn,wer,werde,werfe,werth,wibsbild,wider,wie,wieder,wiederz,wieschtere,wieviel,wil,wild,will,wille,wird,wiss,wisse,wisst,wit,witt,wo,wohler,wohnt,wohnung,wohrer,wohrschinlig,woorte,worde,worum,wott,wottsch,wuche,wund,wunderfizi,wunne,wunsche,wànn,wàr,wàre,zahlt,zeig,zeige,zeigt,ziemli,zimmer,zitt,zittel,zittert,zornig,zwe,zwei,zweite,zwingsch,zwische,zähl,züe,züebringe,züedem,züeg,züem,züer,züestand,àmme,àngstlig,ça,çà,überraschende,üf,üfs,üs,üse,üseg,üsfroge,üsg,üsgange,üskunft,üsnander,üso,üsred,üsredt,üsserordentlig,üsserordentligs,üsz
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11333956854338607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11781121018080574,0.0,0.0,0.0,0.1039210225630266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09753943118261459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06801540844308616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14756071435296636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12357615891420277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05609789144827533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09753943118261459,0.0,0.0,0.0,0.0,0.0,0.0,0.08555919330782777,0.0,0.08030159584532333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18222910393176842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09944938092560693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08555919330782777,0.0,0.0,0.11505975881543783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13170139779858492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11333956854338607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057778818072269464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13170139779858492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11781121018080574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09270671122150902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1590906118197604,0.0,0.0,0.0,0.0,0.0,0.13170139779858492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24715231782840555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0888159596706962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06602969564276638,0.0,0.0,0.0,0.0,0.0,0.10968597129642361,0.0,0.0,0.0,0.0,0.0,0.0,0.042556222263584007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07743395442344564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07984868017592645,0.0,0.13170139779858492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09944938092560693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08904970459360628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06492633598595071,0.0,0.0781133179504366,0.0,0.0,0.0,0.1017160400831735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0810875516704081,0.0,0.12357615891420277,0.0,0.24715231782840555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2078420451260532,0.0,0.0,0.0,0.0,0.0,0.0,0.11781121018080574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11781121018080574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07021974990980955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27374921650774886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11333956854338607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07323130078170688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1039210225630266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1039210225630266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08275846114608408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11333956854338607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04836027209190999,0.0,0.11333956854338607,0.0,0.0,0.0,0.0,0.0652874143096366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0888159596706962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09003083494524744,0.0,0.0,0.09003083494524744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09944938092560693,0.10156073241204149,0.10156073241204149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16760660498783134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10968597129642361,0.0,0.0,0.0,0.12357615891420277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14333801138009725,0.0,0.0,0.0,0.08555919330782777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625660458349656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09944938092560693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13170139779858492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10156073241204149,0.0,0.09270671122150902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09270671122150902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13170139779858492,0.07677686916978112,0.13170139779858492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49596037300851636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26500348261643075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23089033273802423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3134998744744025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3720689773966426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3564538408898968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3518568345226731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37802916412972154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
