ab,ablesen,adjeh,aelterer,affektiert,affär,ah,alle,allei,allem,alles,allewil,alli,allons,als,alt,alter,alti,altmodisch,altmodischem,am,ammej,an,anderi,anderlei,andersch,andre,andri,angethon,angfröuit,angst,anne,anoffreert,antwort,anzestoße,appartigi,ari,arm,arrangeere,as,au,auf,aus,awer,babette,barreck,barrick,bedrachte,befolgt,befserer,bekannte,bekomm,bekummt,beni,bequemer,besser,bie,bien,bifthaafe,bin,bis,bisch,bissi,bissil,bissl,bliewe,blind,bluet,bluttkopf,blüs,bohn,bon,bring,bringe,bringt,bruehj,brüchsch,brücht,buetze,burscht,canaille,chance,charakter,charivari,chien,chikaneere,chrischtian,chrischtliche,chrischtlichs,cylinder,danke,daß,daö,de,deere,deifels,dem,den,denk,denke,denkt,denn,denne,der,derangeere,derf,derfe,derfsch,derft,dergleichen,derikekrej,derli,deschto,dessideert,di,dich,die,dieselbe,difffciler,dim,din,dine,diner,ding,dini,dischküssion,diß,do,doch,dr,dran,draußen,drum,drüf,drüffe,drüs,drüsse,du,dumma,dummheiten,durch,däj,dü,dür,ebbe,ebs,edükation,effi,effig,ei,eich,ein,eine,ejch,ejer,ejere,ejerer,ejeri,ejerm,ejre,ejrem,ejri,emol,empfange,enander,entrez,enttäuscht,er,eralest,ere,erfreut,erneute,erscht,erum,erumdeschpeteert,erumgange,erumgehsch,erumläufe,erwe,erüs,erüsstaffeer,es,essi,essig,et,ewe,ewige,excusez,fackel,fal,falle,famoser,famosi,fangt,fascht,fenster,feuer,flade,for,frank,frau,fredde,froh,fräje,fräu,fröuje,früehjer,funge,furt,fädelt,fälle,fällt,félicitations,füehrt,für,füscht,ganz,ganze,gar,gascht,ge,geberdet,gebhalte,geblöujt,gedenkt,gehn,gehrock,geht,geje,gekommen,gekämmt,gelon,gelte,geläjeheit,gemachti,gemutzt,gemänt,gemückst,gen,genue,genäuej,geschmeichelt,gesse,gestürmt,getrumpeert,gewahn,gewaltige,gewandt,gewellt,gewinne,gewiß,gewißt,gewöhnli,gewünscht,gifthaafe,gitt,gitts,glas,glauw,glich,glowe,glöüwe,gott,gradi,gradii,grund,größten,gschmack,gsäit,guten,guteni,gutens,gäb,haardtstickle,hab,halb,halte,haltee,haltung,halwer,han,hand,handwerik,hann,hastig,hat,hawi,heftigem,heissa,heitzt,here,herein,herrjeh,hesch,hett,hieroth,hierothe,himmelswille,hin,hinausrufend,hinger,hinroth,hinten,hitt,hitzig,ho,hoer,hoffahrt,hole,hoore,horchend,huchzytt,hundert,hut,huus,hälfe,hände,händel,händen,hätt,hätte,häuptsach,häuptüsschlag,hör,höre,hört,iang,ich,iebt,ieewer,ieije,iewe,ihm,ihr,ihre,ihrem,ihrer,ihres,ihri,il,im,impertinent,in,infädle,ing,inggeloffe,ingträuje,inne,ion,ios,ioß,isch,ist,iwer,iwrigens,iwwel,iwwer,iwwerhäupt,ja,jedi,jetz,jetzt,jeßt,jo,johr,johre,junges,jungfre,jungi,jungier,jüngeri,kamifol,kann,kannsch,kawes,keller,kem,kenn,kenne,kenner,kennt,kinftiger,king,klopft,kocht,komischer,kommend,kommmend,kommt,kopf,koscht,kraft,krumm,krämbeschängel,kräuje,kumme,kummet,kummt,kurzem,könne,könnt,könnte,küh,küreert,kürios,la,laachter,lache,lachende,lade,langer,langt,le,leb,lehnstuhl,leichte,leije,leitskrambol,lejie,lejier,leschte,letzi,licht,links,los,loß,lutz,lutze,lutzze,längere,läsche,läuf,läuft,läuten,läwe,löuje,lünne,mach,mache,machen,macht,machtsanfall,magıt,maintenant,mais,malin,manches,manchmol,maneer,mankeert,marte,marx,maschokke,maschücke,me,meh,meinen,meinene,meinenen,meneidi,mensch,merci,mes,metzjeri,mi,mich,mieux,mim,min,minere,mini,mir,misère,mit,mitander,mitt,mitteltüre,mode,moi,moins,mol,morjen,muehn,muesch,mueß,mutze,mutzt,mysteriös,mädchen,mäne,mænner,même,möcht,mögli,möjlichst,mül,na,nab,natierli,ne,nee,neemes,neidi,nejigkeit,nemme,nemmi,nett,nimm,nimmi,nimmsch,nimmt,nirx,nit,nix,no,noch,noochgäwig,num,numme,nächste,nähjermej,nübbe,nüs,oder,oh,ohmmächtig,ohne,ohnmächtig,oho,ohre,paar,packe,pantoffel,partie,passe,paus,paßt,person,pfiffig,platt,platz,preise,preiße,pressiert,punkt,päärl,rad,rat,rbie,rechte,redd,reichts,reihe,rejement,rescht,reste,reujes,richtet,riß,rno,roll,rothe,ruehig,ruehige,ruehj,ruessige,ruessigs,rum,rvun,rwert,rzue,rzü,ränk,röujies,rücke,sach,sache,sahn,sait,schachtel,schade,schaffsch,schauend,schaut,scheel,scheese,schehn,schelli,schen,schicht,schied,schient,schier,schlich,schließe,schlosser,schluß,schlägt,schmisse,schnalle,schnupfen,schon,schriewe,schritte,schulde,schun,schunsch,schwagers,schwardt,schwej,schwer,schweschter,schwind,schwooweverstand,schwöujer,schüchternes,schüttelnd,schüttelt,scweschter,se,secher,seh,sehn,sehr,seinen,seiner,sej,sell,selle,selmwer,selwer,seufzt,shuldi,shun,sich,sicht,sie,siehsch,sim,sin,sini,sinkt,so,sogar,soll,sonders,souteneert,soyons,spar,spaß,speel,spital,spoot,sprich,sprooch,sprung,stadt,starick,statt,ste,stecke,steh,stehn,steht,stets,sticke,stimmen,stoß,streckt,striche,stroof,strooft,stroß,strähle,stube,stünd,stündler,stündlere,suche,suecht,sundheit,suufer,säit,sät,säuj,säuje,säujee,sü,tant,tantel,taschentuch,thuen,thät,thäte,tiens,toilette,tone,toupet,treffe,tritt,trocknet,trompeterschimmel,trumpeere,träuje,tröschde,tröuj,tut,täte,täub,türe,uessicht,uff,uffe,uffgange,um,un,und,unde,undem,unguet,uns,unsri,unterdessen,veel,veelmol,ver,verblüfft,verdräje,vergasse,verhalte,verkuppelte,verkäufe,verleebt,verlegener,verlicht,verlobten,vermeje,verrückten,verschieße,verschriewung,versteckt,versteh,verstehn,verstorwene,verständigt,versucht,vertraulich,verwahrlost,verwunden,verwundert,verzeihj,viel,vom,von,vor,vorgange,vorhang,vorig,vorthäl,voyons,vrai,vrdacht,vum,vun,wa,waje,wajer,warte,was,wasser,weinen,weinerlicher,weisch,weiß,welle,wende,wendisch,weni,wenigstens,wenjer,wenn,wer,werik,werth,wetter,wi,wid,wie,wiebslitt,wieder,wiederholt,wien,wiffe,wil,will,wills,wisse,witt,wittfröüj,wittmann,wo,woch,woche,wohnt,wohrer,wohret,wollte,worre,wott,wun,wunder,wunders,wur,wurd,wurr,wytt,wähler,wäifch,wäisch,wäjer,wär,wäre,würde,zamme,zankende,ze,zeh,zett,zetter,zins,zitt,zom,zorn,zornig,zu,zue,zuem,zur,zurück,zwanzig,zwei,zytt,zögert,zü,äine,än,äne,äner,ärgerih,äu,äuje,äujieblick,öho,über,üf,üffeh,ünserm,üs,üschenie,üsgangs,üsseres
0.06268020093853785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07890357575275812,0.0,0.0,0.0,0.06563175360215678,0.0,0.13824539891174398,0.0,0.06563175360215678,0.06563175360215678,0.0,0.0,0.0,0.0,0.10805190998596106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07890357575275812,0.0,0.0,0.05786823532781459,0.0,0.0,0.0,0.0,0.0,0.08666709402710032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08666709402710032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08666709402710032,0.0,0.0,0.0,0.0,0.0,0.07339527187649898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08666709402710032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05082733835951173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08919282635442652,0.09617471806185691,0.055850877305270656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08666709402710032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055850877305270656,0.0,0.0,0.0,0.0,0.10805190998596106,0.0,0.0,0.0,0.0,0.0,0.08666709402710032,0.0,0.0,0.0,0.0,0.08666709402710032,0.0,0.0,0.07339527187649898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06912269945587199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05402595499298053,0.0,0.0,0.0,0.0,0.0,0.15780715150551625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07890357575275812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06912269945587199,0.0,0.0,0.0,0.0,0.07339527187649898,0.0,0.0,0.0,0.0,0.0,0.13126350720431357,0.0,0.0,0.0,0.08666709402710032,0.0,0.0,0.08666709402710032,0.0,0.0,0.0,0.0,0.0,0.0,0.07339527187649898,0.0,0.0,0.15780715150551625,0.06268020093853785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09881675757587302,0.0,0.06912269945587199,0.0,0.0,0.0,0.052359931451555444,0.0,0.0,0.0,0.0,0.0,0.06912269945587199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12493458154078295,0.0,0.11573647065562918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08666709402710032,0.0,0.0,0.0,0.0,0.0,0.08666709402710032,0.0,0.0,0.0,0.0,0.0,0.0,0.07890357575275812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07339527187649898,0.0,0.0893759938037046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08666709402710032,0.0,0.0,0.0,0.0,0.0,0.046851627575296304,0.0,0.0,0.0,0.0,0.0,0.07339527187649898,0.0,0.0,0.24370875816228987,0.0,0.0,0.08666709402710032,0.0,0.08666709402710032,0.0,0.0,0.0,0.17333418805420064,0.046851627575296304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12024689945179527,0.0,0.0,0.0,0.0,0.052359931451555444,0.0,0.0,0.0,0.0,0.07339527187649898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08666709402710032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08666709402710032,0.0,0.08666709402710032,0.0,0.0,0.0,0.0,0.0,0.0,0.06563175360215678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08666709402710032,0.0,0.05082733835951173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08666709402710032,0.0,0.0,0.0,0.0,0.030289355560030876,0.0,0.0,0.0,0.10805190998596106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06268020093853785,0.0,0.0,0.0,0.0,0.0,0.06912269945587199,0.0,0.0,0.09370325515059261,0.0,0.0,0.08666709402710032,0.0,0.0,0.08666709402710032,0.07339527187649898,0.0,0.07339527187649898,0.0,0.14679054375299797,0.0,0.0,0.0,0.0,0.0,0.06912269945587199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08666709402710032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0751110324178208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07339527187649898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05786823532781459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07890357575275812,0.08666709402710032,0.0,0.0,0.0,0.0,0.08666709402710032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08666709402710032,0.0,0.0,0.0,0.0,0.0,0.0,0.06912269945587199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08666709402710032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055850877305270656,0.0,0.0,0.0,0.0,0.0,0.06912269945587199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09881675757587302,0.0,0.0,0.0,0.0,0.0,0.0,0.08666709402710032,0.0,0.0,0.0,0.0,0.08666709402710032,0.0,0.0,0.08919282635442652,0.0,0.11170175461054131,0.0,0.0,0.1405548827258889,0.0,0.0,0.114919448202127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08666709402710032,0.0,0.0,0.0,0.08666709402710032,0.08666709402710032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05786823532781459,0.0,0.0,0.06912269945587199,0.06563175360215678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12024689945179527,0.114919448202127,0.052359931451555444,0.0,0.0,0.0,0.0,0.08666709402710032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08666709402710032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07890357575275812,0.0,0.0,0.0,0.0,0.0,0.03990300640968667,0.0,0.0,0.0,0.0,0.0,0.0,0.08666709402710032,0.08666709402710032,0.0,0.0,0.0,0.08712235542126442,0.0,0.0,0.0,0.0,0.08666709402710032,0.12024689945179527,0.10444661064098137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07890357575275812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08666709402710032,0.13068353313189665,0.08666709402710032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07339527187649898,0.0,0.0,0.0,0.0,0.07339527187649898,0.0,0.14679054375299797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17041789711219693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11551621953318801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14004638874099978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24565496458134198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15830743421457003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19592596794914255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14406838194627178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24565496458134198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22364953301450324,0.0,0.0,0.0,0.0,0.0,0.14004638874099978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24565496458134198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11804095717416108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08444441664486056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1327993633776244,0.0,0.0,0.0,0.0,0.0,0.20803643084676945,0.0,0.0,0.09868346891315881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20803643084676945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1776649224755723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0858541601148457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24137780095999503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24565496458134198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14004638874099978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12640703397851952,0.0,0.15830743421457003,0.22364953301450324,0.0,0.0,0.0,0.0,0.10857843758237062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24565496458134198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17041789711219693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19592596794914255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24565496458134198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
