words,idf
10,0.00960953481167505
12,0.00516169091649612
20,0.00516169091649612
25,0.024353439679458928
aah,5.863680881139593
ab,0.04828238578272879
aba,5.863680881139593
abbekummee,5.863680881139593
abendglocke,5.863680881139593
abgehen,4.947390149265438
abgehend,0.013065290887144643
abgekend,0.00516169091649612
abnemme,0.00516169091649612
abschliesse,0.00516169091649612
ach,5.863680881139593
acht,0.00516169091649612
aelterer,5.1705337005796475
aerm,5.458215773031428
affedutter,5.863680881139593
ah,0.004355096962381547
ahnung,5.863680881139593
alfons,2.3373203565234313
alle,0.023794184727828113
allei,0.03355682107374284
allen,0.00516169091649612
alles,0.029959457526095017
allewil,5.458215773031428
allewäj,5.863680881139593
alli,0.00960953481167505
allons,5.458215773031428
alphons,5.863680881139593
als,0.03453911211203333
also,0.00811781322648631
alt,0.020973013171089273
alter,0.017420387849526188
alterle,5.1705337005796475
alti,0.00838920526843571
am,0.03225994076338366
amüsiere,5.863680881139593
an,0.07016995509845783
and,5.863680881139593
ander,0.013654578434629352
andere,0.017420387849526188
anderi,0.00516169091649612
andersch,0.00960953481167505
andlig,0.026130581774289285
andrs,0.00960953481167505
ane,0.00516169091649612
aneghebt,0.00516169091649612
anegsteckt,0.00516169091649612
anfang,0.00516169091649612
angebrännt,0.014414302217512576
angspritzt,0.00516169091649612
angst,5.863680881139593
annahme,0.00516169091649612
ans,0.021775484811907737
anstandigi,0.00516169091649612
anzewände,0.00516169091649612
anzüglich,0.00516169091649612
arich,0.00516169091649612
arm,0.00838920526843571
arnscht,5.458215773031428
ass,0.07228170096698003
au,0.06840828109250582
auch,0.017420387849526188
aue,5.863680881139593
auf,0.05759614756175578
aufs,0.00516169091649612
augenstern,5.863680881139593
aus,0.027589529612797457
ausgezogen,0.00516169091649612
ausziehen,0.00516169091649612
autsch,5.863680881139593
auwe,5.863680881139593
awer,0.04881388180762284
babble,0.00516169091649612
bad,5.863680881139593
barickes,5.863680881139593
barsch,0.00516169091649612
batschhandele,5.863680881139593
bedrachte,0.00960953481167505
bedüre,0.00516169091649612
beide,0.004194602634217855
beiden,0.00960953481167505
beisammen,0.00516169091649612
bekannte,0.00516169091649612
bekomm,0.017420387849526188
bekummsch,0.00516169091649612
bekumsch,5.863680881139593
beleebt,0.00516169091649612
beschte,0.00516169091649612
besieht,0.00516169091649612
besser,0.00960953481167505
bestimmt,0.00516169091649612
bett,4.610917912644224
bezitte,0.00516169091649612
bhalte,0.00516169091649612
bie,0.019706806866283896
bild,0.00516169091649612
bilder,5.863680881139593
bimbelebaasch,5.863680881139593
bin,0.04828238578272879
bis,0.00516169091649612
bisch,0.029959457526095017
bischt,0.01032338183299224
bissel,0.013654578434629352
bissele,0.00516169091649612
bissig,0.00516169091649612
bleiwiss,5.863680881139593
bliet,0.00516169091649612
bliewe,0.013065290887144643
block,5.863680881139593
blumen,5.458215773031428
bluttkopf,5.863680881139593
blüeme,5.1705337005796475
bougie,5.863680881139593
brand,5.863680881139593
bravo,5.863680881139593
bring,0.00516169091649612
bringe,0.00455152614487645
bringsch,0.00960953481167505
browiere,0.00516169091649612
browiert,0.00960953481167505
brummig,0.00516169091649612
brüche,0.00960953481167505
brüllt,0.013654578434629352
bschliesse,0.00516169091649612
bsetzt,0.00960953481167505
bsori,0.00516169091649612
bsorit,0.00960953481167505
bstellt,0.00960953481167505
buckel,0.00516169091649612
burig,5.863680881139593
butter,5.863680881139593
by,0.00516169091649612
bynander,0.00516169091649612
böes,0.017420387849526188
büese,0.00516169091649612
büeser,0.00516169091649612
bühne,5.863680881139593
centime,5.863680881139593
concert,5.863680881139593
da,0.004355096962381547
daa,5.1705337005796475
daheim,5.863680881139593
dankbarer,0.00516169091649612
danke,5.458215773031428
dann,0.00516169091649612
dapet,5.863680881139593
das,0.00960953481167505
dass,0.013654578434629352
dauwe,0.00960953481167505
dauwer,0.00516169091649612
dauwere,0.00516169091649612
de,0.10067817771064526
declamiert,0.00516169091649612
defuer,0.00516169091649612
delt,0.00516169091649612
dem,0.03942881648858003
den,0.049967949024556646
dene,0.017420387849526188
denke,0.00516169091649612
denksch,0.00516169091649612
denn,0.049967949024556646
depesch,5.458215773031428
depesche,5.863680881139593
der,0.028675502900785476
derangier,0.00516169091649612
dere,0.017420387849526188
derf,0.00960953481167505
dergeje,0.00960953481167505
devun,0.00516169091649612
di,0.00516169091649612
dich,0.017420387849526188
die,0.1201375772533196
dieselbe,0.013654578434629352
dim,0.0182061045795058
din,0.00516169091649612
dini,0.004804767405837525
dir,0.033704389716856895
direkt,0.00516169091649612
diss,0.0785652135432722
dito,0.00516169091649612
dittlicher,0.00516169091649612
do,0.08786530228884327
doch,0.08055747334602473
dominik,2.8191584434161694
dr,0.08037654355586782
drachheetle,5.863680881139593
dran,0.020973013171089273
dreht,0.00516169091649612
drinne,0.00516169091649612
druff,0.014414302217512576
drum,0.00960953481167505
drumm,0.00516169091649612
dräkender,5.863680881139593
drückend,0.00960953481167505
drückt,0.013654578434629352
drüf,5.863680881139593
drüss,0.00516169091649612
du,5.863680881139593
due,0.00960953481167505
duen,0.00516169091649612
dumma,0.00960953481167505
dunterwätter,5.863680881139593
durch,0.00960953481167505
dursch,5.863680881139593
durst,5.458215773031428
dänke,0.013654578434629352
dät,0.00516169091649612
dätsch,0.00516169091649612
däub,0.00516169091649612
däuwe,0.00516169091649612
döj,5.863680881139593
dü,0.051864749420599265
eb,0.00516169091649612
ebber,0.00516169091649612
ebbs,0.017420387849526188
ebenso,0.00516169091649612
ebs,0.020973013171089273
echti,0.00960953481167505
