aaaah,aam,aan,aaner,aanfälti,aanfältiger,aans,ab,abah,abkanzle,abrennerej,abschlaawe,adam,aeh,ah,aha,ahnung,alle,alles,allewil,allewäej,allgemeine,alli,als,alt,alter,alti,alts,am,an,anamitle,andauernd,ander,andere,anderschs,anfang,angeläjeheite,angenähjt,anhüche,anne,anoch,anständi,antwort,apfel,arig,arm,arme,astronomische,au,auf,aufgestanden,aufhorchend,aufschrei,aus,ausgelassen,aw,aß,babbel,bal,bank,bareplee,barriek,basse,batsche,bedauernd,bedenke,behüet,beide,beißt,bekomm,beleebt,belle,bestimmt,bettlad,bhandelt,biem,bimbelebaasch,bin,bis,bisch,bissel,bissele,bissi,biß,blie,bliewe,bluetwurscht,blüehjt,brava,breitet,bringt,brust,brücht,bscht,bsorjt,bsunders,buckel,bue,burscht,bynander,bängle,bébé,böes,bühne,chambre,charakter,cques,daa,dab,daet,danke,dann,dappe,das,datteri,daß,de,dem,demnooch,den,dene,denke,denn,dennewäej,der,dere,derf,derfe,dhierel,dhuesch,dhuet,dhun,dhäet,dhät,dich,die,dienscht,dienschtmaidel,dies,diesmol,dim,dine,diner,dinge,dini,dir,disch,do,doch,dolle,dran,drin,drum,dschori,dschorit,dumma,dunterlättel,durch,dytli,däet,däete,dääej,dääj,dü,düür,ebs,eenfach,ehnder,ei,eifrig,eijener,eijetli,eila,eilt,ein,einem,einen,elephant,eme,emol,enander,enandernooch,eng,entgegen,er,erab,ere,erhebend,erhobene,erschreekt,erscht,erschte,erstaunt,erum,erächt,erüsfahre,es,eso,etwas,eva,evele,eweck,ewwe,fahlt,fahre,fahren,fallt,falt,fangsch,feierlicher,fer,ffffft,fffft,fiehre,finf,finger,fliegt,frau,fremdi,frinde,fräid,fränkle,fröij,fröije,fueß,furt,fuß,fyrowe,füeß,gaischt,ganz,gar,garte,geblüejt,gebroocht,gebrooteni,gedenkt,gedüech,geere,geh,gehn,gehsch,geht,geje,geklirr,gekränkt,gell,geloffe,gelte,geläjeheit,gelüünt,gemaant,gemachti,gemerkt,gemiede,genieße,genuej,genüej,ger,gern,gerührs,getriewe,gewohnt,gewäsche,gfallt,gfliekt,ghyroot,gieb,giftiger,gitt,glaab,glauw,glich,glichli,glichlinge,glückliche,gott,gottsname,gradi,gradii,grissa,groß,großer,grüen,gründsch,gsaat,gschellt,gschriewe,gsehne,gsesse,gsin,gstellt,gstopft,guten,gutenmuethiger,gähnend,gääl,gücksel,günschti,hab,hafe,haha,hahaha,hahahaha,hahahahaha,halb,halte,halwer,han,hand,hastig,hauptbedingung,hawich,hawwergais,heftig,hein,heißt,hel,hepplamepperle,here,herum,herzhaft,herzigi,hesch,het,hierauf,hilflos,himmelhoche,himmelswille,hinein,hinte,hinter,hinterem,hofdärel,holt,hoppla,huchzytt,hund,hundertmol,hutzti,huus,hyroothe,hyrootsch,hyroth,hyt,hände,häriseel,härze,hätt,hôhe,höcher,höefli,höer,höersch,höhe,höll,hüpfen,hüpse,hüsstand,hüt,ich,iew,iewer,iewerhaupt,iewerleij,ihm,ihn,ihr,ihre,ihrer,ihri,im,in,inne,innewendi,ins,interessiere,isch,ist,ja,jacqes,jacques,jaeques,jaja,jaso,je,jede,jedem,jeds,jetli,jetz,jo,johr,jubelnd,juschtemend,juuuuuuuuh,jährle,kaan,kann,kannsch,kapp,kart,kauend,kenne,kennt,kenntnisse,kerl,kiche,kilo,kinder,kinderle,klaane,klaani,klaans,klatschen,kleider,kleinlaut,klettere,klingelt,knej,knepfle,knie,knopf,kocha,kocht,kommt,konfermation,kopfschüttelnd,kraft,kraftanstrengung,kraut,kreisel,kriej,krieje,kriejsch,krimmele,kriwwelt,kriwwle,krott,kräftige,kräftigt,krämel,krämergass,kumme,kummt,kurz,köent,könnt,könnte,küjoniere,küm,küst,küßt,la,laaft,lab,labsch,lache,lachede,lachende,langer,langsam,lauernd,lebt,lehr,leid,leidenschaftlich,lejt,letschtemol,liawe,lieb,liewi,links,linsespaltere,loon,los,loß,loßt,lyt,lytte,là,lächelnd,läwe,läwelang,löij,löijsch,löijt,lünne,maan,maansch,maant,mach,mache,machsch,macht,madamen,madamenen,madamenenenenenenen,maidl,mamsel,marickel,marie,mauue,meh,mehr,meinung,mensch,menscheseel,merk,merke,merkt,mestique,mhmmm,mich,miede,miener,mienere,millonezunderschtzewwerst,min,miner,mini,mintwäje,minüte,mir,miserawel,mit,mitnand,mittle,mißmutig,moment,momentan,muehn,muesch,mueß,mænner,möecht,müeßt,mül,müür,na,naan,nach,nadierli,nander,narr,nase,natt,ne,negerle,nie,nimm,nimmi,nimmsch,nin,ninimi,nit,nix,nißkraawe,no,noch,nochmals,noo,nooch,noochetnooch,numme,nähje,nämli,nämme,näwe,näwenander,nüs,oben,od,oeh,oh,ohni,oho,ohreläppel,ohren,orientiert,owenüs,owwe,paar,packe,paradiesaue,paradiesaueaue,pardon,per,pfennifuchsere,pflutschnasser,plaisir,platz,plänkelt,pläsierel,pomad,publikum,randswies,rasch,rauche,raucht,rbie,rdoria,rechte,rechts,rechtschaffene,reekt,rej,renne,renomiert,reserviere,rfür,rgeje,rglich,riß,rknelle,rlangt,rmüije,rnoo,rnäwe,rootschläej,rose,rplämpelterwies,rrejelte,rstehn,rsteht,ruckartig,ruehj,ruewie,rwelkt,rwöehnt,rzwische,rzähle,rzü,rzürne,räejewetter,räuspernd,rösele,saa,saawe,sache,sapperlot,scene,sch,schafft,schatulle,schawäll,schell,schelle,schellt,schelmisch,schen,schenier,schimmel,schlaje,schlange,schlechten,schlich,schliehe,schlimm,schloofe,schlooft,schläechts,schlägt,schläuj,schmatzend,schmecke,schmeichlerisch,schmerzlos,schmollend,schmunzelnd,schnärre,schnüüfe,schoß,schpanne,schulde,schun,schwerfällig,schwetze,schäddel,schäm,schärwe,schääkele,schürzentasche,se,secher,seelegueter,sehne,sej,sell,selle,setze,setzt,seufzend,seufzt,sich,sie,siehsch,sieht,sin,singen,sini,sire,sitz,sitze,skracht,so,sogar,soll,sparkab,speziell,spreche,springsch,springt,später,stampft,stand,starkes,steh,stehn,stehsch,steht,stell,stellt,stiff,stimmung,stopfe,strecke,streicht,strieke,strümpf,stäeje,stück,sunscht,sät,süeß,süeße,süppele,tief,tritt,triumphierend,trürígi,uessem,uff,uffem,uffgekündt,ufgeregt,uh,um,umgekehrt,umrennt,ums,umschlungen,umschwärmt,umzegehn,un,unanständig,unbeirrt,unbemerkt,und,unde,unruehich,uns,unser,unseraans,unsere,unserer,unseri,valet,verblüfft,verlobten,verschmutze,verschämt,verwirrt,verzwiefelt,vieh,viel,vielerlei,voilà,vol,von,vor,vorne,vum,vun,wahrhafti,wand,wangen,wart,warte,was,weisch,weiß,welk,welle,welt,wenn,wer,wid,wie,wied,wieder,wies,will,windet,winsch,wirbelt,wit,witt,wo,woorte,worre,worum,wott,wottsch,wundere,wunderlich,wurd,wuschberliche,wyttersch,wytterscht,wäeje,wäj,wär,wärdsch,wäre,wäsch,wäsche,wü,wüat,zamme,zammegsparte,ze,zefriede,zeh,zehje,zeigefinger,zeij,zell,zellemols,zem,zerscht,zeviel,zieht,ziemli,zornig,zu,zue,zum,zurück,zwei,zweit,zyt,zyter,zytt,zyttwies,zärtlich,zünämme,äh,ärjere,ärwet,üb,überraschende,üf,ürgerlich,üs,üsgange,üsgedomestiquelt,üssem,üssenander,üß,üür,ım
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05652366987336726,0.0,0.05177732943637829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05177732943637829,0.0,0.0,0.0,0.0,0.0,0.0646375924429979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03182169171745393,0.0,0.0,0.0,0.0,0.0,0.0,0.0646375924429979,0.0,0.0,0.0,0.0,0.0,0.0,0.0646375924429979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05177732943637829,0.05989125200600892,0.0,0.05177732943637829,0.0,0.0,0.0,0.0,0.0,0.0646375924429979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05989125200600892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1292751848859958,0.0,0.0,0.20710931774551317,0.0,0.0646375924429979,0.0,0.0,0.0,0.0,0.0,0.16420522892737163,0.09159529533766374,0.0,0.0,0.0,0.0,0.0,0.04105130723184291,0.0,0.0,0.05177732943637829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25978814080073465,0.0,0.0,0.04105130723184291,0.0,0.0,0.0,0.0,0.05652366987336726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16957100962010177,0.0,0.0,0.0,0.0,0.05989125200600892,0.17465362746699067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11875847403744255,0.0,0.0,0.0,0.0,0.0,0.0,0.1617347107153875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08936390944814705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0646375924429979,0.0,0.0,0.04840974730373663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04997285454958168,0.0,0.0,0.0,0.0,0.0646375924429979,0.0,0.0,0.0,0.0,0.0,0.0,0.05652366987336726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0646375924429979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04997285454958168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0646375924429979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0646375924429979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24913810047584384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039586158012480846,0.0,0.0,0.0,0.0,0.11305117529760371,0.0,0.0,0.0,0.01762215076719394,0.0,0.05177732943637829,0.0,0.0,0.05989125200600892,0.0,0.0,0.0,0.0,0.08059164946821198,0.0,0.0,0.0,0.0,0.0,0.0,0.107823140476925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0646375924429979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09159529533766374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0646375924429979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0646375924429979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0646375924429979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0646375924429979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047030988999389324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05989125200600892,0.0,0.0,0.0,0.0,0.0,0.4524631471009853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05652366987336726,0.0,0.0,0.047030988999389324,0.0,0.0,0.0,0.0,0.0,0.0,0.05652366987336726,0.0,0.0,0.08732681373349534,0.0646375924429979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0646375924429979,0.0,0.0,0.0,0.04366340686674767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14028650185718589,0.0,0.0,0.038284160087143686,0.03507162546429647,0.0,0.0,0.0,0.0,0.04105130723184291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0646375924429979,0.0,0.0646375924429979,0.0,0.0,0.0,0.0,0.0,0.0,0.0646375924429979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0646375924429979,0.1292751848859958,0.0,0.0,0.0,0.0646375924429979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05989125200600892,0.0646375924429979,0.0,0.0,0.0,0.0646375924429979,0.0,0.0646375924429979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05989125200600892,0.0,0.0539115702384625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0646375924429979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1787278188962941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17465362746699067,0.0,0.0,0.0,0.0,0.0,0.05989125200600892,0.0,0.0,0.0,0.04185893197995105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0646375924429979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08936390944814705,0.0,0.0,0.0,0.0,0.0646375924429979,0.0,0.0,0.11304733974673452,0.1292751848859958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04997285454958168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0389170664297587,0.0,0.0,0.0,0.0,0.0,0.1097040964633287,0.0,0.0646375924429979,0.038284160087143686,0.0,0.0,0.0,0.04579764766883187,0.0,0.05989125200600892,0.0,0.0,0.0,0.0,0.0,0.05989125200600892,0.11978250401201784,0.05989125200600892,0.0,0.0,0.0,0.04840974730373663,0.0,0.0,0.0,0.0646375924429979,0.0,0.0,0.0,0.0,0.0,0.0,0.0646375924429979,0.0,0.0,0.0,0.04185893197995105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05989125200600892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0646375924429979,0.0,0.0,0.0,0.0,0.0,0.0389170664297587,0.0,0.05177732943637829,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10612382652699258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15710154428575174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15710154428575174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15710154428575174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2226221893946069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11430872843239177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09977512338131656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0962140810177132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15710154428575174,0.0,0.0,0.0,0.15710154428575174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2747613421287312,0.0,0.15710154428575174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15710154428575174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12145892700180552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13103196791868957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14556557296976483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09159022147591733,0.0,0.0962140810177132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258446997483787,0.0,0.0,0.044411632875984215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17775706383310202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15710154428575174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0852415183302413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15710154428575174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15710154428575174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15710154428575174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15710154428575174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13103196791868957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09793892462159336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13103196791868957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4069522151216776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15710154428575174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14556557296976483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15710154428575174,0.0,0.07566847741335725,0.0,0.0,0.0,0.10859940513793713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15710154428575174,0.0,0.14556557296976483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23531959568595898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09458785521100567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
