words,idf
ab,0.0048310950812474355
abefehle,0.0048310950812474355
abelangere,6.178970608915471
abelangt,0.0048310950812474355
aber,0.0048310950812474355
abete,0.009028155591567328
abg,5.773505500807306
abgrund,5.2626798770413155
abneigung,6.178970608915471
abrisse,0.0048310950812474355
abscheü,6.178970608915471
abscheülig,0.0048310950812474355
absicht,5.773505500807306
absite,0.0048310950812474355
abzeichent,0.0048310950812474355
acceptiere,0.0048310950812474355
achdung,5.773505500807306
aelterer,5.485823428355525
ag,5.485823428355525
aglegt,0.016458733000911073
agnu,0.009028155591567328
ah,0.0037472058231396246
aha,0.00428915045219353
ahöre,0.009028155591567328
ais,0.0048310950812474355
aklage,0.0048310950812474355
akunft,6.178970608915471
akunnt,0.0048310950812474355
alege,0.0048310950812474355
alle,0.03430188537675853
allei,0.041162262452110236
allem,0.026230440761977367
aller,0.0048310950812474355
alles,0.05915025379202953
allewil,4.30716843201388
alpen,6.178970608915471
als,0.06284558435245649
also,0.017863693105869313
alter,0.016458733000911073
am,0.0255858111688619
amüsant,0.0048310950812474355
an,0.06284558435245649
andacht,6.178970608915471
andere,0.03773207391443438
anderst,0.01354223338735099
andre,0.0048310950812474355
andrs,0.012867451356580592
andrst,6.178970608915471
ane,0.029240927050127888
angst,4.56953269648137
annonciert,0.0048310950812474355
ans,0.012867451356580592
anstatt,0.009028155591567328
antwort,6.178970608915471
arg,0.009028155591567328
arm,6.178970608915471
arme,0.0048310950812474355
arrangiere,0.0048310950812474355
arrangiert,0.0048310950812474355
art,5.485823428355525
as,0.06719495089254428
ass,0.1465737660889765
atrofte,0.0048310950812474355
au,5.773505500807306
auf,6.178970608915471
avances,6.178970608915471
avertraüe,0.012867451356580592
awe,0.0048310950812474355
awer,0.1063242051989375
awér,0.0048310950812474355
az,5.773505500807306
aüg,6.178970608915471
aüge,5.2626798770413155
aügesblick,5.773505500807306
babylon,6.178970608915471
ball,5.2626798770413155
ballsaal,6.178970608915471
bande,6.178970608915471
bankett,6.178970608915471
bedanke,0.0048310950812474355
bedidde,0.009028155591567328
bedüre,0.0048310950812474355
befert,5.485823428355525
befriedige,0.0048310950812474355
beftecke,0.0048310950812474355
begleiten,0.0048310950812474355
beide,0.0048310950812474355
bekannte,0.0048310950812474355
bekehre,0.00857830090438706
bekehrt,0.0048310950812474355
bekehrung,6.178970608915471
bekomm,0.009028155591567328
belohne,0.0048310950812474355
beläidig,0.0048310950812474355
bemerkt,0.0048310950812474355
bequemer,0.0048310950812474355
besser,0.02310965273066506
beste,0.012344049750683305
bete,0.0048310950812474355
betrage,5.773505500807306
bewundert,0.0048310950812474355
bi,0.11112944294347135
bibliothek,5.773505500807306
biecher,6.178970608915471
bien,0.02310965273066506
biku,0.0048310950812474355
bikunnsch,0.0048310950812474355
bild,5.773505500807306
bim,0.0048310950812474355
bin,0.05295462655024434
binander,6.178970608915471
binde,0.0048310950812474355
bindet,0.0048310950812474355
bioliothek,6.178970608915471
bis,0.05834706598582527
bisch,0.03930012483291249
bisteh,0.0048310950812474355
blib,0.0048310950812474355
blibt,0.016458733000911073
blick,0.01715660180877412
blicke,6.178970608915471
bliwe,0.016458733000911073
blüet,6.178970608915471
bode,5.773505500807306
bol,0.019258043942220887
bonne,0.0048310950812474355
brief,5.485823428355525
bringe,0.01986066583364879
bringt,0.009028155591567328
brlnge,0.0048310950812474355
brocht,0.012867451356580592
brod,6.178970608915471
brust,6.178970608915471
brüche,0.0048310950812474355
brüchsch,0.00857830090438706
brücht,0.0048310950812474355
bum,0.018056311183134655
bunt,0.0048310950812474355
bynander,0.0048310950812474355
bàll,6.178970608915471
bös,0.009028155591567328
böse,0.018736029115698122
büech,5.485823428355525
büese,6.178970608915471
büess,6.178970608915471
ch,0.0048310950812474355
champagner,5.773505500807306
changier,0.0048310950812474355
changiere,0.012867451356580592
charakter,5.773505500807306
charmante,0.01986066583364879
chàrgiert,0.0048310950812474355
coiffeuse,6.178970608915471
complott,6.178970608915471
compromittiere,0.0048310950812474355
coquette,6.178970608915471
coquettisch,0.0048310950812474355
criminalische,0.0048310950812474355
cüsin,6.178970608915471
cüsine,6.178970608915471
danke,6.178970608915471
das,0.11667545647878493
dass,0.0048310950812474355
de,0.02365019756758155
decidiert,0.0048310950812474355
declaration,6.178970608915471
decouragiert,0.0048310950812474355
deklaration,6.178970608915471
dem,0.057585085850279175
den,0.0048310950812474355
dena,6.178970608915471
denk,0.0048310950812474355
denke,0.009028155591567328
denks,0.0048310950812474355
denkt,0.016458733000911073
denn,0.08577457857054079
der,0.0048310950812474355
derangiere,0.009028155591567328
derbi,0.012867451356580592
derdur,0.0048310950812474355
dere,0.0048310950812474355
derf,0.009028155591567328
derfe,0.009028155591567328
