53,ab,abartiger,abartigs,abbedeeker,aber,abgehen,abschlaa,absolument,abtheilung,abzehole,acceptier,acceptiert,ach,adie,adieu,adje,aelterer,affär,afphonsel,ah,ai,aime,aimes,all,alle,allei,allerheilige,alles,allewil,allewyll,allewäj,allez,alli,allons,alors,alphonse,alphonsel,als,also,alt,alter,altfränkisch,alti,am,amend,ami,amour,an,ander,andere,anderi,andermol,andersch,andersmol,anfang,anfassen,ang,angedohn,angeht,angele,angemacht,angerennt,angetroffe,angezogen,angst,anmüthi,anne,annere,annäije,ans,antwort,aris,arm,arms,arnscht,arri,artli,as,attends,au,aue,auesblik,auf,autrement,avec,awer,awwer,aß,babbler,bachstein,backe,badisch,bah,bake,ball,bandele,barickeszipfel,bassiere,bassirt,baß,bedanke,bedürt,befinde,begrüssung,bei,beide,bein,bekehrt,beleebt,benied,beniede,beruhigt,bescht,beschte,besestiel,besser,bewiesa,bi,bien,bild,bildsch,bin,bis,bisch,bissel,bitt,bleibt,blessiere,bleue,blick,bliewe,bloose,blotzmeier,blotzständel,blouse,bluet,bon,bonheur,bonjour,bonne,brache,bref,brennt,brief,briefel,briefle,bring,bringe,broche,broote,bruscht,brüche,brüchsch,brücht,brüeder,buckel,bue,buetze,bunt,bureau,burzelbaum,butzt,bäbbe,bächle,böjen,bös,böse,bürschte,café,calmier,cauchemar,ce,cet,cette,champion,chance,chapelier,charmante,cher,chez,chic,chrestier,chère,colette,comme,comment,commissione,compliments,connais,contre,cour,course,crever,crois,curve,cœur,daa,dame,damen,dampfwalz,dankbarer,danke,darein,das,daß,de,debbi,debie,deklaration,delicat,dem,demande,den,denk,denke,denkt,denn,denne,depesch,der,dere,derf,derfsh,dergeje,derno,dervun,derwerth,deux,devient,devrai,dezue,di,dich,dicht,dicki,die,dienschte,dier,dieselbe,dieu,din,dinne,dinnere,dinni,dir,dire,direkt,disch,dit,diß,do,doch,doktor,doppelte,doppelter,dorn,dort,dorte,dr,dran,drankumme,drecket,dreß,drinne,driwer,driwwe,drowe,druff,drufflos,drunte,dräijt,dräje,drüf,drüwer,du,due,duen,duet,dumma,dummelt,dunderschdaa,dundert,durch,durichführt,durichg,durichgebloßte,durichkumme,durichschlupfe,durihg,dät,däte,dätsch,décidément,départ,döuisig,dü,düen,düet,düüre,ebb,ebbs,ebenso,ebs,edle,eenfach,eh,ehen,ehr,ei,eifrig,eilt,ein,eine,einen,einer,eingetreten,eini,einmol,eins,einziger,eleganti,elle,em,emballage,eme,emol,en,end,ender,enfin,eng,engagement,enlevages,entdeckt,entre,entrez,entschiede,entschuldige,entzükend,epatanter,er,erab,ere,erecht,erersch,erfahreni,erfinde,ergeje,erholt,erlaub,erlauwe,erlebt,erledigt,erscht,erstaunt,eruf,eruff,erum,erunter,eryn,erüs,es,eso,est,esthétique,et,etwas,euch,ewe,ewige,ewigkeit,ex,exame,excuse,excusez,excüsiere,excüsire,exemple,exischtenz,expreß,extremitäte,eytt,faat,fabelhaft,fahlt,fahr,fahre,fahrsch,fahrt,fais,fait,falle,fallt,famos,famosi,fangsch,farce,fascht,fatigues,faudell,faussiert,fauue,fauwe,fawle,fawrizier,fehn,fein,feinde,femme,fen,fenschter,ferti,fertig,feschtung,fest,fettflecke,fiancés,fichter,fiehr,fille,find,findsch,finn,fitzt,fitzter,fitzti,flanell,flasche,fleijel,flide,flink,flur,flöije,flûte,fochter,for,fort,frau,frauchen,frauezimmer,friej,frisch,fräid,fräulein,fröijt,früeij,ftande,fuchsebuckel,fuehricht,fueß,fueßel,funde,fur,furt,furtblie,furtfahrt,furtschritt,fährlige,félicite,füeß,füeßel,führt,fünf,fünschtliche,für,fürchterli,galant,galanter,gang,gange,ganz,ganze,ganzem,ganzer,ganzes,gar,gaß,gebabbelt,gebliewe,gebrannter,gebroche,gebrocheni,gebrücht,geck,gedanke,gedohn,geh,gehn,gehsch,geht,geje,gejenüewer,gejenüwer,geldstück,gelehrt,gelitte,gell,geloffe,gelonn,geläije,gemachti,gemeint,gemerkt,gemutzt,gen,gentil,genue,genumme,genuß,geringelt,geringschte,germania,gern,geroothe,geruefe,geruescht,geräddels,gerädelt,getroscht,gewaltige,gewisse,gewissi,gewiß,geworfe,gewöhnt,gewüeßt,gib,gibt,gigerlhafter,gitts,glaubt,glich,glöüwe,glückspilz,glüeck,gnädig,gnädigi,gott,gotteswille,gottsnamme,goût,gracieux,grad,gradi,gratelier,graziös,griej,griesch,griet,grossartige,große,großer,großes,großi,grueß,gröscht,größers,gsehn,guetnacht,gunsch,guten,gäbt,gänshütt,gênée,göttin,göttliche,gücksels,güfe,gügück,ha,hab,halblant,halbstund,hals,halt,halte,haltsch,haltung,halwer,halwi,hamm,han,hand,hann,harrschaft,hauptsach,haw,hawi,hebbpflaschter,hebbt,hebt,heftig,heh,heijo,heile,heim,heime,hein,heisch,heiterhelle,heißt,hel,heldethat,henke,her,here,herein,herr,herrjeh,herrjesses,hersch,hervortretend,herzkäfer,hesch,het,hett,hettsch,heure,hier,hilf,hilfli,himmel,himmelswille,hin,hinaus,hinausrufend,hinaussprechend,hinne,hinte,hinter,hinteren,hitt,hittzedaa,hitzig,hm,hoffe,hoffentlich,hoffiert,hoft,hole,holzwäij,homme,hool,hoor,hopp,hosen,hosse,hosselottl,huet,huldigerin,huldigt,huus,hytt,häb,häise,hälfe,händ,hände,händen,härze,hätt,hätte,hättsch,hättsh,hör,höre,hüffe,hüsfrau,hüsse,hütt,ich,idee,idem,ienes,if,ihm,ihn,ihr,ihre,ihrem,ihrer,ihri,iiede,il,im,immer,in,inbilde,incroyable,indem,inne,insupportable,interessirsch,ionn,isch,ise,isebahn,ish,ist,ißt,ja,jaloux,je,jean,jeht,jeschte,jesses,jett,jetz,jetzt,jezt,jo,johr,juliette,jungi,kaffee,kaffeeservice,kalender,kammer,kann,kanni,kannibale,kapitalstreich,kapütene,karich,katz,kein,keiner,keins,keje,ken,kenn,kenne,kennsch,kennt,kilometer,kind,kinder,kischt,klebt,kleider,kleins,kleinscht,klingelt,klopft,kläiner,knedes,kneij,kniet,knöpf,kommsch,kommt,kopf,krank,krebs,krieje,kriejt,kumme,kummsch,kummt,kumplemente,kumpliment,kurzi,kuß,käm,kärich,kärichel,könne,könnte,könntsch,küche,kümm,kütsch,kütscher,la,lancé,langer,langstrooß,latt,lauf,lauft,laut,le,lehnstuhl,lehnt,lehr,leid,leij,leise,lest,letscht,letzgedräijt,letzten,lewe,lewesretter,liawe,lieb,liebs,liebschter,liewesdienscht,loch,locke,lonn,loos,los,losgezöije,loszeij,lottle,loß,loßt,lueij,lueije,luej,luft,luftspritz,lui,lumpe,lyd,lytt,là,lädel,läre,ma,mach,mache,machsch,macht,madamen,madamenen,mademoiselle,magd,maidl,mais,mal,maman,mamme,mamsell,manchi,manichs,mannele,marik,maschin,maschine,masseur,maueri,me,meh,mehlsack,meinen,meinenre,meinsch,meint,meinung,meischt,meischte,menasch,mensch,merci,mes,metzjeri,mi,mich,middaa,mieux,milichkärichel,miller,mim,mimm,min,mini,minn,minner,minnere,minni,minüt,minüte,minütt,mir,mischtfässel,misère,mit,mitkann,mitmache,mitte,mme,modern,moi,moins,mol,moment,mon,monde,monsieur,monstrum,morjen,mueij,mueschte,mueß,mueßl,mumpfel,munter,muschterwywele,mænner,médici,même,möcht,möijli,möjli,möwel,müehn,müen,mül,mütze,müüre,na,nab,naf,nah,nauel,ne,neij,neijmodisch,nein,neje,nemme,nenn,nescht,nett,netters,newe,nicht,nickel,nie,niedere,niewer,nimm,nimmi,nin,ning,nit,nitt,nix,no,noch,nochgelueijt,nochzekumme,nodel,nodle,noh,non,noth,nous,nouveau,nouvelle,numéro,nundebuckels,nur,nurr,nurre,nächste,näjel,nämli,nämliche,nöthi,nüf,nüs,nüsg,nüwwer,nüß,nüßschmisse,ob,obb,od,oder,odere,oft,oh,ohne,oho,ohre,omnibus,on,oui,paar,packt,par,parfait,partie,pas,passiere,pedale,pedaliert,peine,pelle,per,permets,petit,pfenni,pfiff,pflaster,pflicht,pied,pitié,plan,platz,pluderhosen,plus,pläßzel,pneu,point,postillon,pour,pourrait,prachtexemplar,pratike,pressiert,prie,propos,propper,présente,puis,pumpe,pädel,qu,que,quel,qui,quoi,rad,rade,radel,radfahrerinne,radle,radler,radlerin,radputzen,radsport,ramassée,rasch,rasiere,rauchts,re,reche,rechte,rechts,recommence,recordman,redd,redde,reif,reis,reizende,rennbahn,rennfahrer,reparirt,rester,retsch,revoir,rgeije,riecht,rien,ritterlicher,riß,rißt,rno,roth,route,rs,ruef,ruft,rumflattere,rvun,rzue,räche,rädelt,räder,röijes,röj,rüsten,rüstet,saa,saasch,saat,saaue,sache,sacré,sais,salon,samariterdienscht,sandschiffle,sandwaue,sans,saperlot,sapristi,saue,saut,sauue,sauwe,savais,schada,schade,schallü,schalte,schatz,schaut,scheereschliffer,schehn,scheit,schell,schellt,schenier,scherwe,schicht,schicksch,schickt,schieler,schirr,schlaaue,schloofzimmer,schlupft,schlänzer,schläuj,schmarze,schmeichelhaft,schmier,schnalle,schnelligkeit,schnied,scholte,schon,schosse,schracke,schraubt,schriebt,schriw,schteller,schue,schueh,schulde,schuldige,schun,schunn,schwarm,schwer,schweschter,schwetze,schwind,schwitze,schwolle,schäfte,schätz,schön,schöns,schönschte,schöpf,schütteln,secher,sehn,sehne,sehr,seije,seine,seinen,seite,sekunde,selbscht,seligkeit,selwer,semeschter,seras,sescht,setzt,shwewelhölzle,sich,sicht,sie,sieh,siehsch,sieht,simbel,simm,simmer,sin,sinn,sinne,sinni,sire,sitsch,sitzt,siwwe,so,sogar,sohre,soignez,soll,solle,sopha,sott,sotte,soupçon,soviel,spatzeschaich,spaziergang,spaß,spiert,spionirsch,spoort,sport,sprechen,spricht,springe,springt,sproche,sprung,später,spür,st,starick,starr,statte,stecke,steckt,stede,stehen,stehn,steht,stein,stich,sticht,stisselt,stoche,stoß,strampelt,strampfe,stramplereij,streckt,strooft,stroß,stroßburjer,stroßburjerditsch,stub,studiert,stundelang,sturz,stäij,stöcke,störe,stücke,stücker,stüdent,stüdiere,stüdiert,stürzt,suis,sundaa,sundersch,sunsch,sur,surah,surprise,sytt,sä,säckträjer,säh,sämmtliche,sät,sü,sümme,tact,tant,te,temps,thut,thür,thüre,tiens,tisch,toder,toilette,tortino,tout,tramway,trauue,trett,trinke,trinkgeld,trop,très,tröesch,tröij,tröj,tu,typ,täifel,uewel,uewerhaupt,uff,uffbumbe,uffg,uffpacke,uh,ulle,ulli,um,umarmt,umgejed,un,unbegrifflich,und,unde,une,ung,unglaublicher,unn,uns,unsereins,unseri,unterwäij,unvergesslicher,unverschämte,ursule,vaut,veine,velo,velocipedistin,velofahre,velolade,velowomen,venus,verbessert,verbunda,verbute,verbutze,verdutzt,verfehl,vergasse,vergiß,vergnüge,vergnüje,verkaufe,verlicht,verloren,verrenkt,verrückten,verschmutze,verschreck,verschreckt,verspräche,versteh,verstehn,versüürsch,verwundert,verzuckert,verzwirwelt,veux,viel,vier,viertelsekund,vierzeh,visit,voila,voilà,von,vor,vorderscht,vorgescht,vori,vorne,vorwurfsvoll,vous,voyage,voyons,vrai,vraiment,vue,vum,vun,vélo,wachsfigürehitt,wachst,wange,warne,wart,warte,was,wasser,wasserspriber,wasserstein,wecke,weh,weiche,wein,weisch,weiter,weiß,weiße,welche,welcher,welle,weltrecord,wenigschtens,wenjer,wenn,wer,werth,wett,wette,wibsbild,wichse,widder,widerstrebt,wie,wieder,wiederhol,will,wilt,winsch,wisse,witt,wo,wohler,wohrer,wohret,woorte,wott,wuch,wuche,wunderfizi,wundert,wurd,wurr,wursch,wurum,wybslytt,wywele,wäije,wäje,wär,wärde,wäre,wärsch,wölle,wörtel,za,zaij,ze,zehn,zeigt,zeije,zeitung,zell,zellem,zeruck,zevorkommend,ziginere,zimmer,zitt,zitter,zu,zucken,zue,zuebringe,zuedringlichkeit,zuedrucke,zuegemacht,zuekünftig,zuem,zur,zurück,zwanzig,zwei,zweithüriger,zwische,zytt,zählt,zähn,zögernd,ähnliche,ärjere,ärm,ça,émancipée,épatant,épatanter,üf,üfgebebbt,üfzepacke,üs,üsgflöije,üshalte,üshätt,üsrichte,üss,üssenand,üswiche,üszeje,üszesetze,üwel,üwer,üwerglückli,üwerhand,üwerhaupt,üwerlosse,üwertriewe,üß,üßg,üßzeije,œs
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16242052097194606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12193785143458133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24329350678370937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2304335343942311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2719295211613704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2078245778216118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26051107643290716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6147969002469361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30739845012346806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30739845012346806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30739845012346806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
