1914,24,aase,ab,abbutze,abgfahre,abgschmiert,abgschnitte,abrümme,adje,aelterer,ah,aha,aijo,alle,allei,allem,allenstein,aller,alles,allewil,allewäj,alli,almose,als,also,alt,alter,alti,am,amerika,amerikaner,amüsiere,an,anblick,ander,andere,anderi,andersch,ane,anegewend,anfang,anfangsch,ang,angerüehrt,angewiese,angst,anleje,anlueje,anne,anstelle,ar,arich,arm,arme,arwäit,as,ass,asse,atsch,attatta,au,aue,august,aussprechend,autsch,awer,babble,ball,bank,barri,baräckel,basse,bedrüebt,bedänke,begrawe,beidi,beisammen,bekomm,bekomme,bekummt,bekummts,belohne,besch,besser,bett,beweise,bezahl,bezahle,bezahlt,bie,biem,biestehn,biezitte,bim,bin,bis,bisch,bisse,bissel,bitt,blatt,bleiche,bliesch,bliewe,blinde,blinder,blitzt,bloss,bluemestock,blätter,blöuj,bodde,bohnekaffe,bohnekaffi,boldere,boll,bonbons,bordeaux,brava,bravaa,bravaaa,bravaae,briahla,briechsch,brief,bring,bringe,bringt,brot,brumme,brüch,brüche,brüelt,bschare,bschäid,bschäre,bsorit,bsssw,bsunders,budäll,bue,burscht,butterts,buwele,bynander,bäbbe,bähnel,bättelt,bätzich,böes,böese,böeser,böeses,büewe,bürscht,chambon,chocolade,chrischtdaa,chrischtkind,chrischtkindel,chrischtowe,commode,da,dam,dank,danke,dann,danne,dannebaum,dannebäum,dannewald,dar,dare,darwe,das,dasch,dass,dat,datsch,de,deilt,deine,dem,den,dene,denn,denne,denoch,der,dere,derf,derfe,derfsch,derfüer,dergeje,dert,deutsch,devun,dezü,di,dich,dicker,dicki,die,dim,din,dine,dini,dinn,dir,disch,diss,do,doch,doktor,dorf,dort,dot,dotsbett,dr,dracket,dran,drej,drey,drink,drinke,drinne,drowe,drucket,druckt,druff,drum,dröjt,drüss,drüsse,drüwer,du,due,duesch,duet,dummheiten,durch,durich,durichkumm,durmelich,durst,dälwe,dänke,däre,dät,dätsch,dätt,döj,dü,düer,düermelt,düre,düwak,eb,ebs,eck,edgar,ehnder,ehren,eich,einer,eines,eini,eins,einsam,ejch,ejer,ejere,ejerem,elander,elsass,em,eme,emol,end,entrez,er,erab,eracht,ere,erin,ersatz,erscht,erschte,erum,erumspangelt,erüss,erüssgebisse,erüssgstellt,es,esch,eso,eweck,ewäck,exerziere,fader,fahlt,fahrt,falle,fallt,famili,fang,fange,fangsch,fangt,fanschter,farwelad,fascht,fasst,fein,ferdi,ferti,ffft,fiehre,fienschte,fierdäy,fiere,fiff,fillemej,fin,finschtere,fitze,fladdiert,flamme,flinten,folgsam,folje,frankrich,franzose,friede,frinde,froh,fräid,fräide,fräit,fräu,fröiij,fuchtelt,fuehrt,fuer,furneau,furt,futsch,fäder,fähle,füer,füerdi,füess,fünef,fürs,gab,gackel,gald,galjestrick,gall,gange,ganz,gar,gare,garn,garte,gebache,gebatt,gebett,geblose,geblosse,gebrocht,gebrüelt,gebämmert,gedanke,gedankt,gedon,gedoon,gedroffe,geduld,gedulde,gedäilt,gedänkt,geglänzt,gehn,gehre,geht,gejommert,geklopft,gekläid,gelabt,geloffe,gelonn,geluejt,geläje,gemaant,gemachti,gemachtii,gemachtiiiii,gemahnt,gemäint,gemückst,gen,genuej,genumme,gepackt,gepalte,gepfläjt,getraue,getroffe,gewachsen,gewann,gewart,gewehrt,gewiss,gewisse,gewohnt,gewänn,gewäse,gewöehnlichi,gezäicht,gezöje,gfange,gfröjt,gfunde,ghett,gholfe,ghuckt,ghäisse,ghäue,ghöerich,ghöert,gib,gibt,gisch,gitt,gitts,giz,gizich,giziche,glich,gläsel,glöeckel,glöüwe,glückliche,glüeck,gold,goldene,goldiche,goldichi,goldkron,gott,gottes,grab,grad,gradi,gradii,grejt,gries,gripp,gross,grossbabbe,grosse,grosser,grossi,grueß,gröscht,grün,gsaat,gsasse,gschicht,gschichtel,gschied,gschläue,gschmutzt,gschriewe,gschtorwa,gschweje,gsetzt,gsinn,gspasst,gspier,gspiert,gstande,gsteckt,gstellt,gsunge,gsähn,gsäit,gsässe,gsät,gueti,guten,gutens,gäb,gäwe,gückel,günschti,hab,habsucht,hals,halstuech,halt,halte,haltee,hand,hann,hanstrapp,hare,harr,hart,harthärzi,hat,haut,haw,hawi,hebb,hebbt,heiligi,heisst,herrsche,hesch,hett,hiel,hielt,hiesel,hilf,hilft,himmel,hinne,hinnicht,hinte,hinterem,hinterm,hitt,hoffe,hoft,holderbäum,holt,holz,holzhandlung,hosse,hueschte,hundert,hunger,huus,hä,häerd,häime,häimlichs,häimweh,häisser,häisst,hälfe,hälft,händ,hänke,hänkt,hänn,häre,härze,härzee,härzeee,hätt,höcher,höeh,höer,höere,höersch,höert,höhe,hüffe,hüsse,hütt,ich,ihr,ihre,ihrem,ihrer,ihri,im,immer,in,inbschlosse,infallt,ingezöje,inghäizt,inkaufe,ins,iohr,isch,iööö,ja,jacques,jasoo,je,jede,jeh,jetz,jetzert,jo,johr,johre,joo,jooo,jämmerlich,kaffe,kaffeeschüssel,kaffeun,kaffi,kam,kann,kanns,kannsch,katz,katzemiesel,katzemisel,keje,kejt,kenn,kenne,kenns,kennsch,kennt,keschteblätter,kind,kinder,king,kleider,klingle,klopft,kläider,kläin,kläiner,kläins,knapp,knejt,knoche,kocha,koffer,kommt,kopf,koscht,kraft,krampfhaft,krank,krij,kueche,kuffer,kumme,kummee,kummet,kummsch,kummt,käiwe,kälter,käm,kärl,kätzel,käüfe,köennt,kückück,küeche,küechegschirr,küechel,küemmer,küm,lab,labt,lache,langer,langerer,langhalseschüll,langsam,langt,lazarett,lebkuchehärz,lebkuechehärz,lefèvre,lehnstüehl,lehnt,lehre,lejt,letschte,liawe,lieb,liebs,liebschter,liede,liewi,litt,livres,lockehoor,lockt,lonn,los,losch,loss,losst,lowe,luej,lueje,luejsch,luejt,lumpe,lyon,läbt,lädel,läids,längscht,läre,läuft,läujer,läwe,läüft,lüejt,lüsangel,mach,mache,machsch,macht,madamen,maide,maidl,malaga,mamme,marie,marikel,martin,martinné,massel,meh,mehl,meinen,meinent,menscha,menschen,mer,merci,mi,miau,mich,miesli,mildebibb,millich,millichhafe,millionesternschnüppe,min,minere,mir,mischt,misere,misère,mit,mitgebrocht,mitgenumme,mitte,mittles,mol,momant,monet,monsieur,morjen,mr,mues,muesch,muess,mumpfel,mutze,mäinsch,märik,märtel,mænner,möecht,müen,müesch,müess,mühle,mül,münschter,müs,na,nacht,namme,nander,narrächt,nas,natirlich,natt,ne,nejer,nie,nieme,niemes,niemols,niesskräue,niessmeier,nim,nimi,nimm,nimmi,nimmt,nin,nissm,nissmeier,nitt,nix,no,noch,nochricht,non,not,notwandigscht,numme,nurr,nurre,nusse,nächschte,nähter,näin,nöeti,nüff,nüss,nüsszestelle,ob,obs,oder,offe,ohne,ohre,oschtfront,owe,paar,paschtill,paschtille,pastille,paus,pelzkapp,pfarrer,philome,plaisir,platz,pracht,prejse,presantle,puppe,päckel,pürem,quatschle,quälgeischter,quätschelbäum,quätschle,quätschlebäum,rab,rachte,rad,rauchts,rechtschaffener,redde,reisen,reste,rich,richer,richtum,rideau,ringel,risst,rohr,roter,ruckt,ruefe,rueft,ruehj,ruejh,ruet,räin,räiwer,räscht,räuche,rüch,rüewer,rüsche,rüss,rüssland,sache,sack,saldote,sapristi,sardinle,saue,schaffe,schallü,scham,scharf,schatz,scheit,schejt,schemel,schen,schenkt,schicksal,schieler,schier,schlaat,schlacht,schlenkert,schlingt,schlupft,schlächti,schläft,schmarze,schmeckt,schmier,schmisse,schnalle,schnied,schnäpsel,schocola,scholli,schorschel,schorschele,schpanne,schriewe,schuelmäischter,schun,schwer,schweschtere,schweschterle,schwärt,schäme,schämel,schäre,schöens,schön,se,secher,sechs,sehne,sei,seit,sej,seje,sell,selle,setzt,sibirien,sich,sie,siehsch,sieht,siessi,siewe,sifzt,silwerhäll,silweri,sin,sind,sinem,singen,sini,sinkt,sinn,sinner,sitz,sitze,so,sohn,soll,sollsch,soo,sorje,sorjeloses,sort,sott,sottsch,sparren,spass,spielen,spähn,spähne,spähnelänz,staat,stackel,stackt,starbsch,starick,starwe,steck,steckt,steer,stehn,steht,stein,stella,stellt,stets,stich,stilli,stimm,stricket,stroof,strossburri,stubb,stuehl,stumpe,stumpevälte,stupft,stächschar,stäckepferd,stäinpeterseppel,stärwe,stärweswöertele,stöcke,stückel,stüeck,stüekkel,stüne,suche,sunsch,suppedaller,sähn,sähne,säisch,säje,sät,säue,sää,tannenbaum,tarte,tatsächli,termin,transport,trejer,trinke,trumbeet,trumm,träume,tröj,tröpfel,täifel,uewerflüssig,uf,uffgänn,uffsaue,ufsaue,ufsäue,um,un,und,unde,undeem,undem,ungarn,ungarschticher,ungleck,unkel,uns,unschuldichi,unsere,unserem,unseri,unterem,unterstützung,unverhofft,usw,uu,uuh,vadder,verbrennt,verdattert,verdiensch,verdient,verdruss,verdärwe,verfalle,vergasse,vergiss,vergisst,verisse,verkaafe,verlass,verloren,vermaledäit,vermisster,vers,verschmiert,verschmutze,versprechen,versprechenn,versprechunge,verspräche,verstekelt,verwitsche,verzehl,verzehle,verzehlt,verzwiefel,viel,viele,vielmols,vier,vol,volem,vollkomme,voltz,vom,von,vonander,vor,vorgenumme,vormarsch,vum,vun,vöjel,waas,wachsen,waje,wald,wall,wann,war,ware,warme,wart,warte,was,wecke,weh,weiche,welle,welt,weni,weniger,wenn,wer,wichs,widder,widderkumme,wie,wiedegrund,will,willens,win,winter,wissbrot,wisse,wissmahl,witt,wittem,wo,wohler,wohne,wohret,wolf,woorte,worre,worum,wott,wotte,wottsch,wundersch,wurd,wurr,wursch,wurscht,wyhnachte,wächder,wäis,wäisch,wäiselhüss,wäiss,wäj,wäje,wänn,wär,wäre,wärt,xaverel,xavier,ze,zefriede,zehlt,zeicha,zej,zeje,zeruck,zeruckkumme,zins,zinseszins,zitt,zitter,ziwelt,zucker,zue,zuem,zum,zwei,zwäi,zwäj,zwöelf,zähn,zü,züe,äechte,ähnliche,äi,äimol,äiner,äini,äins,äjes,ändre,äng,äpfel,ärigscht,ärjer,ärm,äu,öwe,öööööh,üewer,üewerhäubt,üewerwinde,üf,üffgebasst,üffzewarte,üfgerisse,üfghebbt,üfgsuecht,ühre,üss,üsser,üssgewandert,üsslachend,üssrichte,üsszerichte,üwer,üwername
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2648063407238386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09782830955591613,0.0,0.0,0.0,0.0,0.0,0.0,0.17556336211449483,0.0,0.0,0.0,0.19242850687610974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1594125031592719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19242850687610974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20822795373205907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18121862093470645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19242850687610974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14180034665195265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08439117568669924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11479101385460004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16105995347070182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09453342688485068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20822795373205907,0.0,0.0,0.0,0.0,0.0,0.0,0.19242850687610974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1185048922883707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09899156699865069,0.0,0.0,0.0966987745129362,0.0,0.0,0.0,0.0,0.1324031703619193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20822795373205907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1324031703619193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3848570137522195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07505202804549065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20822795373205907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14961972722280778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1271999553400012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16541917407875711,0.0,0.0,0.12050359861978327,0.0,0.1040264611087968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10019062254264856,0.0,0.0,0.0,0.19242850687610974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19242850687610974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19242850687610974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
