abhole,abisse,abringe,abz,achdung,adie,aelterer,ag,agaciert,agriffe,ah,aha,aku,akumme,alexis,alle,allei,allemol,alles,alleweg,allewil,allg,allons,als,also,alt,alter,alüeg,am,an,and,andere,anderer,anderst,andre,andrer,andrs,ane,anfang,angst,ans,antwort,antwortet,anàh,apackt,arge,arrangiere,arretiere,arretiert,as,aspreche,ass,au,avance,avanciere,avertraüe,awe,awer,azeigt,aüg,aügesbiick,aügesblick,band,beau,begrif,bekannte,bekanntschaft,bekomm,bessere,bessre,beste,bett,bi,bien,biewle,biku,bim,bin,binde,bis,bisch,bitt,blass,bleiche,blib,blibsch,bliwe,blühen,bol,bon,bouquet,brava,brief,briefe,brüchsch,brüt,buvons,bàwele,böse,canepé,comment,complication,compliment,condamniert,das,dasmol,de,deckt,dem,denk,denke,denkt,denn,depesche,der,derangiere,dere,derf,derfe,derfir,derft,dergege,dernewe,derno,dert,dervor,derzüe,di,dich,die,dienst,dine,ding,dings,dir,do,doch,doktor,dr,dra,dri,drin,dritte,druf,drum,drüs,du,dumma,dummel,dummheiten,dunte,dur,durchüs,dure,durehüs,dà,dàne,décidément,dü,dürt,düze,eb,ebb,ebbes,eh,ehen,eher,ehr,ei,eigentlig,eim,eimol,eine,einer,einere,eins,em,embarrassiert,eme,emol,empfange,en,enander,end,endlig,ene,enfin,enterbt,enterwe,er,erben,erbtheil,ere,erfahreni,erhalte,erlaübt,erlaüwe,erlàbtig,ernst,erscht,erst,erste,erstens,erwartet,erwe,eso,espèce,esse,est,ewe,eweg,expliciere,expliziert,eüch,eüre,fahlt,falla,falle,famos,fange,fangt,farce,fenster,ferig,fiehrt,filles,find,fingerhüet,fir,flattiere,fois,franke,frankrich,franzesche,fraü,freia,freidig,freit,frieih,frieiher,frinde,frisch,frog,froge,froh,fräu,furt,fàger,gald,gang,gange,ganz,ganze,ganzer,gar,gare,gasse,geh,gehn,geht,geje,gemachti,gen,geniert,genüe,gern,gheimnis,ghört,gib,gigele,git,gizhals,gizig,glaüb,glaübt,glaüwe,gli,glich,glicht,glöüwe,glückliche,glüeck,gottlob,gradi,grinne,grosse,gsi,guten,gàll,ha,halb,hals,halte,haltsch,hand,hasch,hat,hatt,he,heim,heimlich,heimlige,hein,heisst,held,herr,hert,hi,hilft,himmel,himpelt,hint,hinte,hintergange,hintergeh,hinterlig,hiroth,hirothe,hirothene,hit,hochziter,hoffe,hoft,hol,hole,hotel,huchzytt,huus,hà,hàn,hànd,hätt,hätte,hättsch,höche,höre,hüsfraü,hüsgang,hüszins,ich,ig,igeh,ihm,ihne,ihr,ihre,ihrem,ihrern,ikehrt,illziger,im,immer,in,ine,ins,is,isch,iwer,iwerrasche,iwler,iwwel,iüt,jager,jaloux,jedem,jetz,jetzt,jo,johr,johre,jowort,jungfre,jungi,jà,jàger,jügend,ka,kamerad,kamme,kanepé,kasch,kehrt,kei,keine,kenne,kennt,kind,kinder,kleinigkeit,kleinste,klemme,kläiner,knollig,kopf,krank,krij,krànklig,kumme,kummee,kummeemm,kummennt,kummod,kunnt,kàm,kämme,känne,kännt,kännte,laachter,lache,landen,langer,langst,lapoutroie,laüf,laüfe,laüft,le,lebt,ledig,lege,legeheit,legt,lehnt,lehr,leid,leiste,letscht,letschte,lewendig,liawe,lid,lide,lieb,liebt,liege,liftling,ligt,links,lislig,lit,lo,logiere,lose,loss,losst,luft,lug,lychtisinni,làngt,läuten,lüeg,lüege,lüegt,ma,mach,mache,machsch,macht,mag,magd,marbre,martin,me,meh,meine,meinen,meint,mensch,merk,merke,merksch,merkt,mi,mich,miede,miesse,milhüse,mim,minre,minz,mir,misegs,mit,mittagesse,mittle,modiste,mol,moment,morjen,motif,mr,mt,màidele,màngmol,mænner,mögli,möglig,müesch,müess,nachbar,nacht,name,nander,narcisse,natirlig,ne,nei,nennt,neveu,newe,nie,nieme,niene,nimmig,nimmt,nit,nitt,nièce,no,noch,nochberschaft,nochher,nooch,normandie,noth,nourrice,nu,nur,nàh,nàiht,nàwes,nàwesstuwe,nümero,oder,offebare,offriere,oh,ohne,oho,ohre,oncle,ouf,owe,packt,passiere,person,platz,pläuderi,possig,possiger,post,presentier,presentiert,pressiere,preveniere,preveniert,professeur,profitiere,propos,propriétaire,pràchtig,puppekopf,pààrle,raüe,re,rechte,rechts,rede,reinette,reist,rest,reste,revoir,rhumetisse,riawig,rich,richer,richtet,richtig,rieft,ringste,riskeere,ristet,ritte,rlang,roman,romane,rosen,rothet,ruck,ruckt,ruckzoge,rumpflig,räis,rüeschde,sa,sach,sack,sacrifiziere,sacrifiziert,sag,sage,sang,scene,schade,schatz,schaüt,schich,schichte,schicke,schickt,schint,schittelt,schlangegasse,schlechten,schlingel,schlissel,schlofe,schlàchte,schmutzt,schnappe,scho,schribt,schritt,schriwe,scht,schuldige,schwiz,schwore,schwàtzereie,schàh,schàtzele,schön,schöpf,schüblade,se,secher,seige,selbst,seltener,selwer,setze,si,sich,sicht,sie,sieh,sieht,sim,sin,sinn,sinnsch,site,siter,sitze,sitzt,so,sogar,soll,sonderbare,sott,sotte,spass,spielen,spoot,spring,später,stadt,steckt,stege,steht,stellt,stimm,stir,stohle,streckt,streich,strumpf,strumpt,stund,stunde,stundefraü,stuwe,stuwerechts,stöcke,störe,stüehl,suche,summe,sunders,sunscht,surprise,suufer,sàh,sàhn,sàit,sàlle,sàllemol,sät,süech,süecht,süfers,tag,ter,thien,thàt,thàte,thüet,thüre,tiens,tisch,toder,toupet,trage,traüsch,trennt,trifft,trotz,trumpiert,tràin,tupfe,uf,ufdresche,ufe,ufhöre,ufmache,ufs,um,umarme,umbringt,umenander,ummelaüft,ums,un,und,underbrecht,ungdeuld,ungeduldi,unnöthig,uns,unser,unsere,unternàh,urt,vadder,velicht,verbi,vergasse,vergiss,vergniege,verlangsch,verlegeheit,verlore,verloren,vermeide,verschmutze,verschnapp,verspricht,versteht,verstelle,verzeihe,verzeihj,verzeiht,verzählt,viel,vielmol,vieresechzig,vierzig,visite,vo,vom,vor,vora,vorg,vorne,vorschin,vorstelle,voyons,vrstand,wahrhafti,wandert,warte,was,we,wege,weiss,weisst,welle,wem,wenig,wenigstens,wenn,wer,werde,wicht,wickelt,wider,widersteh,wie,wieder,wil,will,wille,wird,wirsch,wiss,wisse,wisst,wit,witem,witt,wittfraü,wiwele,wo,woge,wogt,wohl,wohler,wohne,wohnsch,wohnt,wohrer,woorte,worde,worum,wott,wottsch,wuche,wunder,wunderfizi,wà,wàger,wànn,wàr,wàre,während,zehl,zeig,zeigt,ziege,ziemli,ziemlige,zimmer,zins,zite,zitlang,zitt,zoge,zum,zwe,zwei,zweite,zweitens,zwische,zählt,züe,züedem,züem,züer,àime,àmme,âne,ça,çà,üf,üfdresche,üfmache,ühre,üs,üse,üsg,üspelze,üsrede,üsrüehe
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20094954265478515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2284046215620825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10012281510979933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2284046215620825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2284046215620825,0.0,0.0,0.0,0.08083248984461805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14363808563220598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10212083355220823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14363808563220598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07305797882895608,0.0,0.0,0.0,0.0,0.0,0.0,0.20094954265478515,0.0,0.09713201334309035,0.0,0.0,0.0,0.0,0.0,0.08701790804345426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21234442994697317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14859571088477005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10688117345714729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2284046215620825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13923251539530682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09303083888813625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11984184984546684,0.0,0.0,0.0,0.15426383601611904,0.0,0.0,0.0,0.0,0.0,0.4018990853095703,0.12387339174890406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20094954265478515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10090718343767625,0.0,0.0,0.0,0.24496689783600298,0.0,0.21234442994697317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19211098140717672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13923251539530682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18488935103967585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2284046215620825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13568143809518513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10680769900444857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08954245299113493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19804805732386718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056562342415417695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19804805732386718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23155455083506096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16186042635811976,0.0,0.0,0.0,0.0,0.0,0.0,0.22260250811702786,0.0,0.0,0.0,0.30396931532109045,0.0,0.0,0.0,0.0963943700775004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1646073810439443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15423527084947042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11839796681162311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1952961871670325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14984387516098716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2061104274748856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27444230355517624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19804805732386718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178025997720212,0.0,0.0,0.0,0.13568143809518513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23522523150042693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30847054169894084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15660759656440737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23522523150042693,0.0,0.0,0.0,0.0,0.20481177872728742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15660759656440737,0.0,0.0,0.0,0.19804805732386718,0.0,0.0,0.0,0.0,0.0
