ab,absaa,abteilung,accord,ach,achsel,acht,achte,ah,aha,alle,allei,allem,allerdings,alles,allewil,allewyll,allewäj,allez,alli,als,also,alt,am,an,ander,andere,anderen,anderi,andersch,andlig,andräj,ang,angewend,anne,annonce,anstalt,anstaltsmantel,antwort,anzestosse,arich,arm,arnscht,artist,arweiter,ass,au,aufgeregter,awer,babbele,babbelfritz,babble,baddabing,baff,ball,bande,beau,begehn,behandeln,behandlung,beherrsche,behietmich,beide,beidi,bekannter,bekanntlich,bekomm,bekumm,beleebt,bendélé,bes,besser,besseri,beweise,bibbele,bin,bis,bissel,bist,bitt,biwel,blejele,blicke,bloose,blyet,blyewe,bock,bodde,bon,boshaftigi,brache,brava,bref,brenzlich,briahla,brief,briefwechsel,bringe,brocke,brummer,brächt,brüch,buckel,by,bym,bäbbe,cabine,cher,claire,commission,da,daadsächlich,dach,danke,dass,dato,de,deby,defur,defür,dejfels,dem,den,denk,denke,denn,denne,der,dere,dezue,dhue,dhät,dich,die,dier,dierele,dieu,dir,directement,direkt,diss,dito,do,doch,dochtermann,dohere,dohinne,doktor,doochder,dood,dor,dort,dorte,dran,drinne,drumbier,drumpier,drähjt,drüsse,du,durch,durich,durst,dym,dyn,dü,ebb,ebber,ebbs,eck,eenfach,egal,ei,eijetlich,ein,einer,einschtwylle,ejch,eklatante,emool,end,er,erabb,erbschlycher,erfahrung,erklär,erläwe,erscht,erum,erumrennt,erumzedrähje,eryng,erächt,erüss,eso,etc,euphrosine,ewe,exküsiere,fahlt,fal,fallt,famili,fange,fangeschaft,farce,fenschter,feschti,fianciererej,fiancée,fiehre,fiess,fifi,find,finde,finger,fitzer,flieje,fliejt,fläschel,flöje,folje,frack,fraidedaa,frau,frauele,freia,frejheite,fresse,fresst,frinde,fräch,fräid,fränkle,fräulein,fröj,fröjt,funde,fur,furt,furtfliejt,furtg,fæhler,für,füscht,gald,gange,gans,ganz,gar,gauner,gaunerej,gebabbelt,gebickt,gebiekt,gebisse,gebroche,geh,gehn,geht,geje,gejed,gejesyttig,geldhyroote,gelehrig,gelernt,gell,gelonn,geläje,geläse,gemachti,gemachtii,gemeine,gemeint,gen,genumme,gepressiert,gerett,gern,geroot,gewehnt,gewellt,gewiss,gewisst,gewitscht,gewänn,gfährlich,gibb,gilet,gitt,glabb,glych,glychzyttig,glückliche,glüeck,glüwes,goldschatz,gott,goût,grad,gradi,grosser,gryfft,gschosse,guetwillig,gummiwänd,gummizell,guten,habb,hahb,hals,halt,halte,haltee,hand,hann,haw,hebbt,heer,heere,heerer,heert,heilich,heiliché,held,here,herr,herrele,herrgott,herrjeh,hesch,hett,hilf,himmel,hinne,hinter,hirn,hochachtend,hoffe,hoffetlich,hoffnungslos,hole,hopp,horiche,huckt,huet,huus,hyllt,hyroot,hyroote,hytt,hyttig,häise,häisser,hälfe,hälfsch,hälft,händ,hängt,hänke,härze,hätt,hätte,höcher,höpp,hüffe,hüpst,hüss,hüsse,hütt,ich,idee,ihm,ihnen,ihnne,ihr,ihre,ihri,ii,im,impertinenter,in,indie,ingsperrt,ins,irre,isch,isolere,iwer,iwerall,iwerdem,iwerg,iwerhaupt,iwerläw,iwerlütt,iwrig,iwwel,ja,je,jean,jesses,jetzt,jo,jungfrailich,jungi,kaiwe,kaliwer,kaltwasser,kaltwassercabine,kaltwasserdüsch,kaltwasserzell,kann,katze,keim,kein,keine,keiner,kenn,kenne,kennen,kennt,kind,kinder,kinni,klapps,kleider,kleiderständer,klettere,kolleg,komischer,komplet,konsültiere,kopf,koscht,krach,kraft,krank,kratzt,krawelt,krij,kueche,kumme,kummee,kummt,kurz,käfi,käib,kümm,laachter,langer,langsam,langt,lauft,lehr,leider,leijt,leiter,lejt,leon,letscht,letzi,liawe,liawer,lieb,liebt,liewes,liewi,links,lock,lockt,lohn,lonn,lorele,los,loschiere,loss,losst,lueje,luejt,luft,lumpe,lungt,luscht,lyeb,lytt,läbdesdaa,läischte,längeri,läst,läuten,läwe,léon,lütt,lütter,maawe,mach,mache,macht,mademoiselle,maidl,mamsell,mannele,mantel,marsch,maschücke,me,mecht,mechte,meh,meinen,meischter,mejlich,mensch,merci,mich,middaa,middelalter,miehn,mildebickel,minz,mir,mit,mitang,mitg,moment,mon,monsieur,mool,muck,muess,muschter,mym,myn,myne,myner,mynere,myni,myntwäje,mænner,mænnerele,mül,na,nadierlich,namme,narr,narre,narredokter,narrehüss,narrächt,nasdiechel,nass,natione,ne,neetig,nein,nej,neje,nejer,nemme,nemmt,nervich,nie,niemand,nierigs,nimm,nimmi,nitt,nix,nldee,no,noch,nooch,normal,normalscht,nowle,nuff,numme,nummen,nyn,nynfliejt,nyng,nächscht,nämlich,näwe,nüss,ob,obwohl,octavie,odder,ohne,ohre,ohreläppel,oktavie,oowe,owe,paar,packe,packt,papegei,papegej,pardessü,pardon,partie,partout,passant,pathologisch,patient,paul,pension,perseenlich,person,plan,polizej,pos,poscht,predicht,professeur,proper,pscht,publikum,père,rabiat,rachte,re,redde,reich,rein,reinscht,rendezvous,rennt,revoir,revolt,revolütion,rezepte,richtig,rucksprooch,rueft,ruehj,rych,rychi,ryngewitscht,rysst,rächts,räps,saa,saasch,saat,saawe,sack,sage,sagen,samme,schaffe,schamä,scheens,scheenscht,scheit,schellt,schen,schicht,schier,schinderej,schlaat,schleift,schliche,schliesslig,schliesst,schlissel,schlutze,schläuj,schlöij,schmitzele,schmutzt,schnappt,schnaps,schriftlich,schritt,schriwe,schryebdisch,schryebt,schryewes,schrywe,schulde,schuldige,schun,schunscht,schutzmann,schwejerbabbe,schwejeres,schwejervadder,schwind,schynnt,schätzen,secher,seel,seidel,sej,selbscht,separat,setzt,siam,sich,sie,siehsch,sieht,sinn,sinne,sinnen,sitzt,sklaverei,so,sogar,soll,solle,sorjt,sott,sowieso,sozesaawe,spaziert,spediere,spediert,sperrt,spielen,spielt,sprosse,spür,stammt,statt,staub,stecke,steert,steh,stehn,stehnt,steht,steje,stelle,stellt,stichem,stickele,stiehl,stilli,stimm,stimme,stimmt,stirmt,stohle,stoss,stosst,straft,streckt,streich,streichle,strooss,stuehl,stunde,ständer,stöcke,suche,suecht,sundheit,suufer,syn,syne,synen,syner,syni,sähn,säj,sälwer,sät,tahitata,techtelmechtel,telephoniert,thron,tritt,trotz,trätt,trümpf,trürígi,téléphone,uff,uffdraa,uffg,uffreje,uffrümme,uffsicht,um,umarme,umarmt,umgehst,umkumma,ummesunscht,unbedingt,unbekannt,und,unde,unentschlossen,unglieksvöjel,unn,unne,unns,uns,unscheniert,unsere,unsereiner,unserer,unseri,unterstehn,unu,uun,velicht,veranlaat,verbitt,verbreche,verfahre,verfolgungswahnsinn,verfoljt,vergafft,vergasse,vergelschtert,vergesst,verlass,verliert,verloren,verrat,verrucktheit,verrückten,verscheiche,verschnappt,verschosse,verschwind,verstehn,verwarte,verwitscht,verzehle,verzwiefelt,vieh,viel,visit,von,vor,vorfiehre,vorg,vorgänger,vorig,vorlaifig,vormache,vorsichtig,vorstelle,vrstand,vum,vun,vöjel,wackere,wahnsinn,wahrhafti,waje,warte,was,wehre,wehrt,weiss,welle,wellere,weltg,wem,wemm,wen,wenn,wer,werter,wichtig,widder,widderkumme,widerbringt,wie,wietiger,will,wille,winkt,wirtshüss,wisse,wittmann,wm,wo,woher,wohrer,woorte,worre,worum,wunder,wundert,wurd,wurr,wurscht,wycht,wyddersch,wyll,wyn,wytt,währt,wär,wäre,wärft,wärter,wüat,yn,yng,ynsperre,ynzesperre,yskalt,zahm,zart,zawlich,ze,zeiche,zeije,zeijt,zeitig,zej,zejt,zerrt,zeruck,zimmer,zucker,zuckerle,zue,zuedem,zuegemacht,zuegänn,zuekinftiger,zuem,zuer,zwanzig,zwar,zweckloser,zwei,zwische,zwyefel,zydder,zytt,zytte,zyttungs,zü,ärwet,äss,üf,üfiehre,üsfalle,üss,üssgebroche,üssgerisse,üssrysse
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15252093094096517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18760017206801397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4055206509534562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4055206509534562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12325551460419844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22102552594927974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23344680174319443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25972136917103156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3110746353872382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19649911599205797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2779977651258628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21249836138792255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24215588470141372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25972136917103156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20673760190572588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25195215351171457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3530727497917293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13279467854844657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16333695573263807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2879063300629348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3530727497917293,0.12282990773547128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18162447719351785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23764713619187244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23764713619187244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16096395803935015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32902176320355725,0.0,0.0,0.2987211035896775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2879063300629348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14218005684919818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18162447719351785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19868892374596828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
