120,200,25,ab,abg,abga,abkanzelt,abläuift,absah,absetze,abwarta,abz,acht,adie,aelterer,ag,aglegt,agwanda,aha,ahna,ahnung,aku,alla,alle,allei,allem,allen,alles,allez,alli,als,also,alta,alter,am,amelie,amies,amol,amélie,amüsiere,an,ana,anah,anahewa,anander,ander,andera,andere,anderer,anderschs,anderst,andlig,andre,angele,anglisch,angst,anstoß,aparts,apatitliger,apparat,arg,arm,arrangiert,as,asse,astandig,astandiger,astella,auf,aufgeregter,aufschrift,auiga,aus,ausbreitend,ausser,aussprechend,auto,awa,awer,awril,awrilscharz,az,aß,bang,barg,bat,batons,batschwesch,bauernmädchen,bedingung,bedingunge,bedrachte,bedüres,beginnt,begleiten,behandlung,bei,beide,beiden,bekanntschaft,bekimmer,bekomm,ben,benama,bes,bescheidener,besser,bessers,betonend,betrieb,betriebt,betrübt,betta,bewegung,bezahlt,bi,biacher,bibel,bien,biespiel,bin,bis,bisch,bittet,bitzi,biß,blauer,blib,blibt,blind,blindlings,bliwa,bogen,bol,bonjour,brief,brilla,brille,bringa,bringsch,bringt,brocht,brrr,brüch,brücht,bsüch,buckel,burscht,buschur,bäume,büchlein,cadre,catherine,chambre,charme,chef,chic,chère,combiniert,compagnie,corday,corvée,coulisse,crème,da,dam,dame,damen,dana,danke,dankt,danne,dara,das,dat,data,daß,de,deck,dem,demoiselles,den,denn,denselben,der,derbi,deren,derf,derft,derhinter,dermit,dernawa,derno,dert,dervu,derzüe,desto,deßletscht,di,dia,die,dieselben,difficile,dina,diner,ding,dings,dini,dinre,diplom,dir,ditliger,do,doch,domestiques,dorf,dr,dra,drei,drewer,drgega,dri,drin,drina,drißig,droscht,drüf,drürig,dumma,dummheiten,dur,dura,durch,durcheinander,durchliest,dussa,dü,dürt,eb,ebb,ebba,ebber,ebbes,ebbis,ebbrem,ebbs,ebs,eenfach,eh,ehen,ehrbara,eich,eier,eiga,eilt,eim,eimol,ein,eina,eine,einem,einen,einere,einfallend,eini,einig,einige,einzige,eira,eiri,eisenbahner,elise,elisla,ellse,em,embellissent,emilie,empfange,en,end,engagirt,enthowa,entlassa,entnimmt,entrüstet,envoi,epatanter,er,erbt,erfahreni,erhaltet,erhobener,erlabt,erläuiwa,ersatz,erscheinen,erscht,erschöpft,ersten,erwa,es,esch,est,etc,etwas,eugénie,eventuell,ewer,ewige,excuser,excusiert,fahlt,fahra,fahre,faible,fal,faldzugsplan,falla,fallig,falls,fallt,famosa,famose,fascht,femme,fenf,fer,ferig,fertig,feuer,fiancé,fideler,fiehrsch,fiehrt,fiera,fina,findet,finger,fins,fir,firem,fitzter,fix,fixie,fizierte,floren,florentine,floréine,flugmaschine,folglig,frait,fran,franka,frankrich,franz,franzesch,fratz,frede,freundinnen,friahare,friahere,friahi,frieda,friede,frindinna,frisch,frog,froga,froh,frächer,fräid,fräui,früheren,funda,furt,fährlige,für,gab,gald,galla,galsucht,galt,gang,ganga,gans,ganz,ganze,ganzi,gar,garantiera,garder,garn,garta,gartahisla,gash,ge,geb,gebache,gedankt,gedolgt,geduld,geh,geht,gejeteil,gekleidet,gemachti,gemeine,gen,genüe,gerührt,gesch,gett,gheimnis,gib,gibt,git,glacht,glase,gli,glich,gliche,glicht,glättere,glöüwe,glückliche,glünt,gnu,gott,grad,gradi,grand,greijend,grossartige,groß,große,großer,grösseren,grübelt,gsait,gschichta,gschosse,gseh,gsi,gstanda,gsunder,guten,ha,hab,halb,halfa,halla,halta,halte,halwa,halwer,han,hand,handelt,handtasche,har,harmlos,harrschaft,hartepfel,hasafüeß,hasch,hat,hatt,hatta,haute,hauteur,hebt,heidapritsch,heile,heim,hein,heissa,heißt,hel,her,hera,herein,hereineilend,herrgott,herrlischen,hert,herts,het,hilf,himmel,himmels,himmelsgeduld,hin,hinsetzend,hinta,hinter,hintere,hirota,hit,hita,hitta,hm,hochmiatige,hoffentlig,hola,hole,holt,holung,hool,hoor,hopp,hotel,huchzytt,huus,häise,hälfe,hände,härze,höhnisch,hüfa,ich,idee,ig,iglada,igrechta,igschlofa,ihn,ihnen,ihr,ihra,ihre,ihrem,ihrer,im,imitation,immer,imponiert,in,ine,ingeniose,inna,innert,ins,instruction,irennt,irène,is,isabahn,isch,ist,itritt,iwer,iwerall,iwerhäuipt,iwerhäupt,iwerlab,izug,ièvres,ja,je,jeanne,jeh,jetz,jo,johr,jomere,joséphine,juliette,jungfre,jungi,jüchzge,ka,kaiwamaidle,kam,kan,kann,kasch,kat,ke,kecha,kei,keine,keini,kenn,kenna,kenne,kennsch,kennt,kercha,keschtlig,ket,kind,kinder,kircha,kirchatera,kischt,klasse,klei,kleid,kleidung,kläiner,knall,knie,kocha,kochabüech,kochbüech,kocherei,kocht,komischer,kommt,kopf,kopfhangere,kran,krank,kranket,kucha,kuffer,kum,kumme,kummennt,kunnt,kunscht,kunt,kurzsichtig,kälter,käuifa,köchinnen,kückück,küm,küsst,la,lab,lache,lacht,langer,langt,lasa,lawa,lebhaft,legt,legte,lehn,lehr,leichte,leise,les,lesen,lest,letscht,letschta,letschte,letzten,liabschter,liawe,liawer,lid,lieb,lied,liest,liette,lig,links,lit,lo,lohn,lorgnette,los,lost,loßt,lucie,lustigen,luzie,läischte,längliche,lässt,läuif,läuten,lüaga,lüeg,lüega,lüege,lüegt,lüna,ma,mach,macha,mache,macht,madame,madamen,madamene,made,mademoiselle,magd,mahnt,maialied,mais,malda,maldet,mam,mamsella,mamselle,man,mannskarl,mannslitt,marquise,marthe,maß,me,mecht,mechta,meglig,megliga,meh,mehr,meina,meinen,meinsch,meint,meller,mensch,menus,merci,merk,merka,merveilleux,mes,mi,miahi,miaßt,mich,mien,mies,miesse,mießa,mieße,mim,mina,mini,minre,mir,mit,mitbrocht,mitg,mitreda,mitsamt,mittag,mlle,modern,moderner,moiselle,mol,molta,monet,monsieur,mor,morjen,mr,mund,muschtert,musiken,mænner,müesch,müeß,müeßt,mül,nach,nachruft,nachschte,nacht,nachtassa,nah,nama,name,namen,namlig,nander,narwa,nas,nasser,natier,natierlig,natt,ne,necha,necher,nei,neia,nejohr,nem,nen,nennt,net,ni,nie,niedertracht,nieme,niemeds,nieneds,nim,nimi,nimmt,nin,nit,nix,nièce,no,noch,nochem,nochhar,nochher,nodanka,not,notwehr,nowa,nowel,nu,numma,numme,nummer,nur,näher,nähert,ob,oder,oh,ohne,owa,paar,packle,packt,paketchen,pakla,papier,par,paradiesaue,parapluie,pardon,passa,passiere,passiert,patis,patissier,patron,peine,person,persona,personi,platta,platz,pocka,pocke,polizei,portefaix,portrait,poudre,pour,prachtevollen,prachtvollen,premier,prix,propos,présentes,rachte,rascht,re,rechts,reck,red,reda,reicht,reklamiert,rend,rendez,renna,rennt,rentiere,riaf,riafa,riahmt,riahre,richtig,rideau,risiko,rißt,rlang,roman,rosa,rosig,rot,rouges,ruck,ruff,ruft,ruhte,runde,réussiert,rüeschde,sa,sach,sache,sacht,sag,saga,sagt,sah,sahn,sait,sal,salbscht,salbschtverstandlig,salon,salut,salwer,scha,schachteln,schachtla,schada,schade,schaffa,schaftere,schale,scham,scharf,scharz,schasst,schatulle,schaut,scheid,scheit,schen,schenk,schenschta,schick,schicke,schickt,schient,schier,schieße,schild,schint,schlachts,schlept,schliffmehl,schlittschüeh,schlof,schlächti,schmink,schminka,schmitt,schnall,schnalle,scho,schpanne,schpier,schritt,schrittes,scht,schtrutlig,schu,schulde,schuldiger,schunscht,schwarzer,schweiss,schwesch,schweschter,schwim,schwimm,schwind,se,secher,secret,seel,seh,sehn,sehr,seht,sei,seig,sein,seit,sell,selle,sellschaft,sen,serviert,setz,setzen,setzt,seufzt,si,sich,sicht,sie,siebten,sieht,sier,sin,singen,singene,sinn,sinre,sitter,sitzt,ski,slösst,so,sofort,soll,sommer,sondra,sophie,sophin,sott,sotta,souvenir,sparren,spielen,spoot,sport,spring,springt,stacka,stacksch,staga,stand,standa,starwe,steckt,steh,steht,stell,stella,stellt,stellung,stendla,stiff,stilli,stimma,stimme,stirbt,stirn,stirne,stolzi,storwa,storwe,streich,stuhl,suite,sunna,sunntig,sunscht,suppa,suzanne,suzi,szene,sûr,süecht,süzi,tag,tage,tags,tanta,tante,taschentuch,tat,tatsachlig,tee,teekranzla,teig,teil,teint,telephon,telephonier,ter,theater,tiefer,tien,tine,tisch,todsind,tokalon,tot,toupet,tout,traga,trait,tratte,tretend,tritt,trocknet,tropfa,trumpiert,turna,tüe,tüet,uesdrick,ueshilf,uessicht,uf,ufa,ufgeregt,ufrega,ujeh,um,umaschlaga,umg,umme,ums,umzoga,un,unbedingt,und,unde,ung,ungleck,ungüet,unmegligs,uns,unser,unsere,unseri,unserm,unsre,unta,unterbrechend,unterscheida,ursach,usw,velicht,velo,ver,verachtet,verbeugend,verbietet,verdient,vergrawa,verhirot,verkehr,verkehrt,verkleid,verlangt,verlase,verleida,verleide,verloren,verloß,vermolte,verninftigs,verplatzt,verrot,verschreckt,verspräche,versteckt,versteht,verstellt,versüme,vertieft,verwitscha,verzehlt,verzeiht,veuillez,viel,vier,vierzeh,villa,vive,vogelschiecha,voilà,volée,von,vor,vordere,vorgescht,vorig,vorneri,vorstelle,vorz,vous,vrstand,vu,vum,vun,vélo,vélofahre,wachselt,wag,waga,wan,wann,war,wara,ware,warte,wartet,was,wasser,watter,watterla,wecker,weder,wehnt,weiht,weinend,weint,weisch,weiß,weißt,welche,welches,wella,welle,wenig,weniger,wenn,wer,werden,wider,wie,wieder,wieviel,will,willa,wille,winkt,winsch,winter,wir,wird,wirf,wirkligi,wissa,wisse,wissen,wit,witerscht,witt,wittfröüj,witz,wiß,wißt,wo,wohlgemut,wohn,wohnt,wohrer,wohrschienlig,woorte,wora,worum,wott,wu,wuch,wucha,wunderfizi,wundert,wurum,wächder,während,wüat,zeicha,zeig,zeiga,zeigen,zeignis,zeigt,zerrissenes,zescher,ziginer,zimmer,zingla,zitt,zittung,zu,zum,zwanzig,zwe,zwei,zweite,zwicker,züe,züelüega,züen,ängstlich,ärger,ärwet,ça,éclat,öffnet,öfters,überreicht,üf,ühre,üs,üsa,üsdanka,üsget,üsgstanda,üshalfa,üshalta,üslaare,üssa
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09631282614328543,0.0,0.0,0.08440257869712156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2243603453956115,0.0,0.0,0.0,0.0,0.0,0.0,0.09631282614328543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0724923312509577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09526026455398778,0.0724923312509577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09631282614328543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09631282614328543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08440257869712156,0.09631282614328543,0.0,0.0,0.0,0.0,0.0,0.0,0.0686580879809771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16265233658671244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10072663569743709,0.0,0.0,0.08056833542714095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04713204363622883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08562748854836336,0.04763013227699389,0.0,0.0,0.04441330350875668,0.0,0.08440257869712156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09631282614328543,0.0,0.0,0.0,0.0,0.0,0.0,0.0628765343523733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09631282614328543,0.0,0.07478678179853716,0.0,0.0,0.0,0.0628765343523733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08934577801296965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09631282614328543,0.0,0.0,0.0,0.0,0.0,0.09631282614328543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050363317848718545,0.0,0.0,0.0,0.0,0.0,0.0,0.0362328439657524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09631282614328543,0.0,0.0,0.09631282614328543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14957356359707433,0.0,0.0,0.0,0.07478678179853716,0.0,0.0,0.0,0.0,0.0,0.08934577801296965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12301004945600631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04281374427418168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08440257869712156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06414992088677603,0.0,0.0,0.0,0.0,0.08056833542714095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03271389128353073,0.0,0.0,0.09631282614328543,0.0,0.0,0.0,0.0,0.0,0.0,0.06058208380479384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06414992088677603,0.0,0.13170938256994205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04617719494555735,0.0,0.0,0.0,0.0,0.048671836358629976,0.0,0.0,0.0,0.0,0.0,0.0,0.09631282614328543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05159118686001037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09631282614328543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05291359726483263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08934577801296965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09631282614328543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09631282614328543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21140544730947003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07478678179853716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16000849449463278,0.0,0.0,0.0,0.0,0.0,0.06552528312064192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09631282614328543,0.0,0.0,0.0,0.08934577801296965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1851609532278894,0.0,0.0,0.0,0.04921736963586957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10723007134895612,0.0,0.0,0.0,0.07743553056680579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09631282614328543,0.0,0.0,0.0,0.0,0.0,0.08056833542714095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09631282614328543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08934577801296965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16880515739424312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05291359726483263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03758652436087226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16772845866617256,0.0,0.0,0.0,0.0,0.07478678179853716,0.0,0.0,0.09631282614328543,0.09631282614328543,0.0,0.0,0.14957356359707433,0.0,0.0,0.0,0.11904281824153952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09631282614328543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048143091411916264,0.0,0.0,0.0,0.0,0.0,0.07743553056680579,0.0,0.0,0.0,0.14957356359707433,0.0,0.0,0.0,0.0,0.19262565228657086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14389780120238957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09631282614328543,0.0,0.0,0.0,0.0,0.0,0.09631282614328543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09631282614328543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06552528312064192,0.0,0.09631282614328543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13105056624128383,0.0,0.0,0.07478678179853716,0.0,0.0,0.0,0.0,0.09631282614328543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10582719452966526,0.0,0.0,0.0,0.0,0.0,0.0,0.05223967344061216,0.0,0.0,0.0,0.0,0.0,0.0,0.0724923312509577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09631282614328543,0.0,0.0,0.09843473927173914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07478678179853716,0.0,0.0,0.0,0.09631282614328543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09631282614328543,0.1373161759619542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
