13,17,aam,aan,aaner,aani,aanmool,aans,aante,ab,abdampf,abgemasse,abstand,aelterer,ah,aha,akzeptier,akzeptiert,allem,allerdings,alles,allewyli,allewyll,allewæj,allgemaani,alli,allons,alois,aloisel,als,also,alter,am,amme,an,ander,andere,anderer,anderi,anfang,angschthas,angst,ankummt,ankæm,anne,anschlaawe,ant,arich,arm,arnscht,arrewiere,art,arweit,as,ass,attention,au,aussi,avec,awer,baan,babble,backe,baddabing,ball,bank,bar,be,bedank,bedingung,bedrachte,bedüre,begnadige,begrawe,begryffe,begrüssung,behaaptsch,bekanntschaft,beleidigt,beläidig,beruehicht,bes,bescht,beschta,beschte,besser,besseri,bewiesa,bezahlt,bien,biesse,biet,bild,bildsch,bin,birschtel,bis,bisch,bissel,bitt,blamasch,blamier,blamiere,blanche,bles,blessüre,blitz,bon,bonjour,bouteille,bravo,bref,briehlt,bring,bringe,bringt,bruck,brüch,brüche,brücht,bucklichte,buckt,bueweræcht,by,bym,bäume,büch,bœju,calme,calmier,carline,caro,caroline,carte,caröjline,cayenne,charakter,cher,chère,chérie,clients,com,conditione,contraire,conversation,da,daa,daadsæchlich,dam,danke,darf,daub,daubheit,de,deby,deechterschuele,dem,demission,dempsey,den,denk,denke,denn,denne,denæwe,der,deranschiert,dere,dersch,derung,deux,devun,dezue,dhue,dhuen,dhuesch,dhuet,dhæt,dhætsch,dich,dichi,dick,dicke,dicker,die,dier,diermlich,dieu,dings,dippel,dir,directement,direktion,disch,diss,distance,do,doch,does,dog,dohere,doktor,dood,dooder,doodeschynn,doodg,doodi,doodschiesse,doodschieße,dort,dr,draat,dran,dreck,drej,drejmool,drinne,driwe,droht,drueli,druff,drummelfeller,drummelfyer,drynzebabble,dræhjt,drücen,drüf,du,duell,durich,durichgehn,dutzed,dym,dyn,dyne,dyni,dænz,dærf,dærfe,dærfsch,dùü,dü,düddele,düell,düellant,düellante,düelliere,düelliert,düellsaches,ebber,ebbs,edelfrau,edelmann,ehen,ehnder,ehr,ehrbegriff,ehren,ehrg,ehstand,ei,eijeschafte,eim,ejch,ejeri,elander,eleganti,emile,emol,emool,en,end,enfin,enthusiastisch,er,erabb,ererscht,ergibb,erledigt,erleese,erleest,erpressung,erscht,erschte,erschter,erum,erumnuehle,eryn,eræcht,erüss,espèce,est,et,evor,exakt,exemple,exküs,exküsier,exküsiere,exküsiert,expülsiere,fachmann,fachmæn,fahlt,fahre,falle,fallt,fangt,faute,fawrikant,fettherz,fi,fiehl,fiehrt,fiess,fillt,fin,finef,fini,fitzer,fitzig,fitzti,fleete,flejel,flicksch,flicktem,fliej,flyssigi,foi,for,forciert,fordere,forderung,form,fraij,franke,françois,frau,frauehærzer,frejer,fridde,friehj,friehjer,friendlicher,friendschaft,frinde,frindli,frindlich,fräid,frænkle,frœj,frœjsch,frœjt,fuehricht,funde,fur,furt,furtg,fyer,fynner,fähle,fæhig,fæhler,fæhlt,fællig,füddi,fürchtenichts,gaisedærm,gald,galjehümor,gange,ganz,ganzes,ganzi,gar,garçon,gaston,ge,gebabbels,gebatscht,gebickt,gebätter,gedenkt,gedrum,gedærmer,geh,gehn,geht,gejewart,geknickt,geladeni,gelangt,gell,gelæse,gemaant,gemachti,gemahnsch,gemahnt,gen,gentle,genue,genäuej,geplatzt,gepressiert,gern,geruescht,getroffe,gewiss,gezehlt,gezielt,gezuckert,gitt,glabb,glauw,glych,glückliche,gol,goldamsel,gott,gottes,grabstaan,grad,graddel,gradi,granatræje,grandiosi,gras,grobian,gross,grossi,grossmietiger,gryff,gröscht,gschosse,gsunder,guetem,guetmietig,guten,gyzig,gælt,gængt,göttsacker,ha,haame,habb,hackts,halb,halbs,halt,halte,hand,hann,harmlose,harmlosi,has,hasefuess,hatt,hauser,haw,hebbt,hee,heer,heere,heert,heilich,heisch,heisst,hel,held,heldentod,here,herr,hesch,hett,hiffele,himmel,himmelswille,hin,hm,ho,hochmiatige,hoffe,hoffetlich,holfe,holt,hosse,howel,howelter,huchzytt,huescht,humor,hundertdœjsig,huus,hy,hyllt,hyroot,hyroote,hyrootsluschtige,hytt,hytti,häise,häisser,hälfe,hänke,hænd,hænge,hætt,hættsch,höcher,hüffe,hüpst,hüssfrau,ich,ideal,idiot,ierigs,ihm,ihnne,ihr,ihrem,ihrer,ihri,im,in,ins,insültiert,insültierunge,interesse,ironisch,isch,iwer,iwerdem,iwerhaapt,iwerleijt,iwwel,ja,je,jeder,jehere,jetzert,jetzt,jo,joomersch,jungg,jænner,jügiere,kaan,kaaner,kaanere,kaffer,kaiwe,kamm,kanal,kann,kannsch,kapiere,kavalier,kavaliermæssig,kenn,kenne,kennt,kinnes,klaan,klaaner,klaani,klaans,klavierspiele,kleid,knelle,knepf,knoche,kolportiere,kopf,korrekt,krach,krejsch,kriegen,kriejsgewinnler,krumm,kryzwyes,kumme,kummt,kund,kämpf,kæh,kæmte,kæschtel,kæschtle,kü,külante,kümm,kürasch,küraschierter,kœjel,kœjle,lab,lackel,lad,landru,langer,langt,laufe,le,leb,leddig,leewekürasch,lehr,leider,ler,letscht,letschte,liawe,licher,lieb,liederlich,line,linke,loch,lonn,loosgehn,los,losch,loss,losst,luej,lueje,luejt,luft,lycht,lyeb,läuten,læb,læbdes,læbdesdaa,læbsch,længscht,læst,læwe,læweslænglich,lütter,ma,maan,maane,maansch,maant,maawe,mach,mache,macht,madamen,maidl,mais,malchance,malefizte,manlike,mantik,mantisch,martialischer,mas,masse,me,meecht,meejlich,meewel,meh,meischte,mensch,mensche,merci,messer,messt,mich,middle,miehn,mir,mission,mit,mitenand,mitnand,mme,moderne,moment,mon,monsieur,mool,mor,morjen,mortier,muehsch,muess,mut,mym,myn,myne,mynere,myni,myntwæje,mænnel,mænner,mæter,méro,mül,müllathlet,na,naan,namme,naturellement,natür,ne,nemm,nemme,nemmt,nie,niemes,nimmi,nisch,nischt,nitt,niwer,niwergücke,nix,no,noch,nohderd,nonchalant,nooch,not,nu,nuff,nuffkrawle,numme,næhde,næmlich,ob,odder,oh,ohne,oho,ohrfeje,oodere,opfer,paar,par,parad,pardon,paris,partej,parteje,partout,pass,patentaff,patentknepf,payer,per,permettiere,pfyff,piert,pistol,plaisir,platz,plimenter,plætz,plætzel,pos,prak,prinz,pro,proteschtier,præpariere,présent,pulvert,pærle,quatsche,raanschte,radler,rasch,re,rechnung,rechte,redd,redde,reg,renne,rescht,revelverle,revol,revolver,revolverlad,rich,ritter,ritterlich,riwer,rlang,ro,roman,romanbaan,romaner,romaneschryewer,romantik,romantisch,root,ros,roschtige,ross,rote,ruef,ruehichung,ruewie,rutscht,ryttgert,ryttkleid,röj,rœjes,saa,saat,saawe,saccharin,sach,salat,samme,sans,sansfaute,satisfaktion,satisfaktionsfæhig,scandaleux,schade,scheenheitsg,schen,schick,schiedsrichter,schier,schiesst,schieße,schild,schlaat,schlechten,schlimm,schlimmschte,schlissel,schlittschueh,schloofe,schluss,schmit,schmitzel,schnalle,schnæcke,schnüfer,schnüzer,schosse,schritt,schrittle,schryewe,schuldige,schun,schunscht,schuß,schwer,schwind,schynndood,schynnt,schynt,schæmme,schütze,scène,se,seel,seelennot,seenlich,sehun,seiner,sej,sekundaner,sekundant,sekundante,selige,sell,sellem,seller,selte,selwer,ser,serwiert,setzt,seziert,sich,sie,sieh,sieht,sierter,siessi,sieur,singen,sini,sinn,sion,sitzt,so,sofort,sofortigi,sogar,soll,sollsch,sotte,spe,spediert,spekülant,spier,spitalsupp,spore,stande,standesbeamt,starr,steh,steht,stella,stickel,stilli,stimmt,stirzt,stolzi,storwe,stosst,stärb,stærbsch,stærbt,stærwe,stærwen,sundheit,supp,surtout,sym,syn,syne,synere,syni,sät,sæhn,sæhne,sælwer,süst,tapfera,teen,tennisspiele,ter,testament,text,tier,tik,tisch,toi,travail,treffe,treua,trinke,trinkt,træfft,træniert,très,tröpfel,tuerecht,tänzer,uff,uffdraa,uffg,uffgebroocht,uffgemacht,uffheersch,uffrejung,uffstehn,um,umgebroocht,und,undankbarer,unde,une,unfallgeld,unfæhigkeit,ung,unglickswurm,ungluecklicher,unmeejlichi,unn,uns,unserer,unseri,unterhalte,unterschied,unterwæjs,unvorschriftsmæssig,velicht,ver,veranlaat,verbandskaschte,verdeckel,verfahre,vergasse,vergesst,verhyraschple,verhælfe,verkehrsmiddel,verklært,verlanges,verlegener,verloren,vermeje,verrückten,verschichtert,verschmiere,verschmutze,verschosse,verschwind,versprechen,versteh,verstehn,verstehsch,versteinert,versöehnung,verwarte,verzehle,verzwiefelt,viell,vier,vieux,villa,vis,visasch,visitekart,visitekærtel,visitekærtle,vite,von,vor,vorgehn,vorig,vornemme,vorsichtig,vorsichtsmassrejle,vum,vun,wa,wacklig,waer,waije,war,warte,warum,was,wasser,weh,weisch,weiss,welle,welt,wemm,wen,wenn,wennischt,wer,wertel,wertele,widder,wie,wieviel,will,wille,winkelried,wisse,witt,wittfröüj,witzbuckel,witzig,wo,wohler,wohrer,wohrschynt,worre,wort,wortklüwer,worum,wott,wuche,wunder,wunderbari,wurd,wurr,wursch,wyddersch,wyewele,wyll,wyn,wæj,wær,wære,wærft,wært,yn,yng,yngange,yngehn,yngelonn,ynlonn,ynzewende,ysebahn,zamt,ze,zefriede,zeh,zeije,zeijt,zel,zelldürs,zeruckloss,zettele,ziele,zielt,zitron,zue,zuegehn,zuekunft,zuem,zuer,zwanzig,zwar,zwei,zweriche,zwische,zytt,zyttewyes,zyttung,æhnliche,üesmache,üf,üfmeriksam,üss,üssdrucke,üssenand,üssenander,üssfæchte,üssg,üssgerisse,üssredde,üsstryewe,üsswærts,üsszesetze,ütze
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05581941170472331,0.0,0.0,0.0,0.0,0.12689870410195023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08878781351245464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1861394110857095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11952093829925811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08627550149318923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1861394110857095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1861394110857095,0.0,0.0,0.0,0.0,0.0,0.0,0.1861394110857095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08547876732398951,0.0,0.0,0.0,0.0,0.1861394110857095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13641029851586953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14981613790117643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1861394110857095,0.0521757798191565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16212767300699574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1861394110857095,0.0,0.1861394110857095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14981613790117643,0.0,0.0,0.0,0.0,0.14981613790117643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1861394110857095,0.0,0.1861394110857095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1861394110857095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1861394110857095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1861394110857095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0924652520145579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11952093829925811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07053484279810628,0.0,0.0,0.0,0.09150684090660427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10538841322030099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1727335717004026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0988846067092964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1727335717004026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15584421148379118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1727335717004026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14471947430774876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10398127030272407,0.0,0.0,0.13641029851586953,0.0,0.0,0.0,0.14471947430774876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10398127030272407,0.1861394110857095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1861394110857095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21371623196527872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1026315780826467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
