ab,abfahre,abinde,ablade,ablick,abord,abwehrende,abz,ach,achdung,achsle,acht,aelterer,ag,agnu,agàciert,ah,aha,aklagt,alexander,all,alle,allei,allem,allemol,alles,allewil,allewill,allons,als,also,alter,am,amache,amüsant,an,ander,andere,anderst,andrs,ane,anfang,angele,angeleee,angelrüethe,angelrüthe,angst,anstatt,antwort,antworte,arg,arm,arme,arrangiere,arrangiert,artikel,as,asetze,ass,asses,au,avertraüe,awe,awer,az,aüge,aügeblick,bassgige,beide,bergère,besser,bessere,beste,betriege,bett,bewache,bewegung,bewise,bi,bickt,bien,biku,bile,bim,bin,bis,bisch,bissi,blaü,bled,blib,bliwe,blàchige,blüet,bol,bon,breit,brille,bringe,bringt,brocht,brummle,brusquiere,brüche,brüchsch,brücht,brüt,bumm,bureau,bààre,böse,chambre,chambres,chance,changiert,chiffonniert,china,cigarre,citadine,comment,consultation,couturière,cummission,dann,das,dasmol,de,dem,denk,denke,denkt,denn,der,derangiere,dere,derf,derfe,derfir,derher,dern,dernewe,derno,dert,dervo,derwege,derwider,derwilscht,derzüe,desto,di,dich,dickste,die,dienst,dim,dine,ding,dings,dir,do,doch,dohi,doktor,dollweck,donc,doochder,dorf,doz,dr,dra,drei,drin,dritt,dritte,driwer,drum,drüs,du,dumma,dur,durchüs,dure,dà,dàre,därf,décidément,dü,dürt,eb,ebb,ebbe,ebber,ebbes,ecke,eh,ehehälfte,ehen,eher,ehr,eht,eige,eigentlig,eigentligmi,eim,eine,einer,eins,einstwile,eleganti,em,eme,emol,empfange,en,enander,end,endlig,ene,enfin,entlaüfe,er,erblickt,ere,erhole,erkennt,erlaübniss,erlaübt,erlaüwe,errothe,erscht,erst,erste,ertapp,es,eso,espèce,esse,ewe,eweg,exempel,existenz,express,fahlt,fahr,fahre,fahrt,fait,falle,fallt,falsche,famos,famose,fange,fangt,farwe,fast,fauteuil,fawrike,fenster,ferig,fertig,feuster,fiehre,fiehrt,fiess,fiewer,find,finde,findet,finele,fir,firtig,fisch,fische,fischerei,fischername,fixiert,foi,fois,franzesch,frau,fraü,freia,freidig,frejheite,friede,frinde,froge,frogt,froh,fräide,fröhlig,fuehricht,funde,furt,furtgange,furtkämme,fàllig,fähle,fæhler,füst,gald,gang,gange,ganz,ganze,ganzi,gar,garantiera,garnie,garnies,garte,geh,gehn,geht,geid,geje,gemachti,gen,geniert,gentille,genüeg,gern,gesticuliert,gewisse,ghofft,gib,gieng,git,glaübt,glaüwe,glich,gliche,glicklige,glöüwe,glückliche,glüeck,gnu,gottlob,grad,gradeweg,gradi,gradii,grifft,grinne,grosse,gschàfte,gsi,gsàh,guten,gutene,gàll,gàn,ha,hait,hals,halte,haltee,haltet,halwer,hand,harrschaft,hasard,hasch,hat,hccht,he,heb,hebt,hecht,heilmittel,heilt,heim,heimweg,hein,heisst,herr,herstelle,herzwasser,hewe,hi,hiete,himmel,hinte,hintere,hintergeh,hintersi,hintersinnt,hippolyte,hir,hiroth,hirothe,hischt,hit,hitigstags,hm,hochziter,hoffe,hole,hotel,hott,hungrig,hus,huus,hàn,hànd,hànke,hànkt,häise,häisser,hälfe,härze,hätt,hätte,häxe,höche,höchsten,hör,höre,hört,hüet,hüshaltung,hüslit,ibildet,ich,idee,idem,ig,igeh,ihm,ihne,ihr,ihre,ihrem,ihrer,il,im,immer,in,ine,irrsch,irrthum,is,isch,ise,isebahn,ist,itrete,iwer,iwereins,iwilligung,jalouse,jalousität,jedefall,jeder,jetz,jo,johr,jumpfre,jungfre,jungi,jà,ka,kamme,kanal,kanne,kannt,kasch,katze,kaüft,kei,keine,keins,kenn,kenne,kind,kiste,klage,klär,kopf,krank,krankhet,kritzesackerdie,kuche,kumme,kummee,kummeemm,kummemme,kummemmennt,kummennsch,kummennt,kunnsch,kunnt,käfi,kämme,känne,kännt,kännte,kännts,kückück,kückük,küemmer,küm,la,lade,landen,landenen,landgüet,landhüs,langer,langerr,langerre,lascht,laüft,ledig,legt,lehne,lehnt,leib,leistet,letschte,letzi,lewe,liawe,licklig,lid,lide,lieb,liebt,lige,links,lipft,lit,lo,loch,loffe,logiere,los,losbring,lose,loss,losst,louer,lune,lustet,làigne,läre,läuten,lüege,lüegt,ma,mach,mache,machsch,macht,madamen,madamenn,madamennn,mag,magnet,mahne,manöver,marchandier,me,meh,mehr,meinen,meint,meinung,mensch,merk,merke,merkt,mi,mich,miede,mieih,mien,miesse,miesst,mieux,milhüse,mim,minüte,mir,mit,mitgen,mitgnu,mitnàh,mittag,mittagesse,mol,moment,monet,monete,monets,mor,morjen,mr,màngmol,mànn,mànner,mànnle,mächt,mænner,möcht,möglich,möglig,müess,nah,name,nander,narr,narrehüs,narràchtig,narràchtige,nastüech,natirlig,natür,ne,nehm,nei,nennt,neüs,nie,niechter,niedertràchtiger,nieme,niemols,niene,nimmig,nimmt,nit,nitt,nix,no,noch,nogehsch,nolüege,non,nu,nur,nutzt,nàh,oder,oh,ohne,ohnedem,ordnung,ort,owe,oüf,paar,packt,papier,papst,par,parbleu,pardon,pareselele,paresoi,paresol,paresollade,paris,parthie,particulier,person,pflasterle,pflàsterle,pflàsterte,platz,portnere,possige,predige,preise,pressiert,profitiere,propos,proprietät,propriétaire,präsentiere,präsentiert,puls,qu,qualitäte,quäl,raüch,rechnung,rechte,rechts,red,rede,refüsiert,reisen,reklamiere,reste,rettet,revoir,riawig,rich,riefe,riehig,rothe,ruck,räis,rüefe,rüehig,rüehige,rüeschde,rüethe,sa,sache,sack,sag,sage,samstig,sang,sapristi,scene,schaffe,schandflecke,schatz,schaüe,schaüt,schaüts,scheide,schelm,schenk,schenke,schichte,schicke,schier,schimpft,schine,schittelt,schlange,schlechten,schliesse,schmeckt,schmierseife,schneie,scho,schreien,schritt,schriwe,schurk,schwebt,schwer,schwester,schwind,schwitzt,schwàtze,schàft,schàfte,schön,schöne,schüm,se,secher,seel,seife,seifefawrikant,seifemagazin,seifesieder,seifestange,seig,selbst,selige,sellschaft,selte,service,sesse,setzt,si,sich,sie,siede,sieh,siehsch,sieht,sim,sin,sine,siner,sinke,sinn,sinne,sire,siter,sitze,sitzt,so,soll,sonderbare,sorga,sorge,sott,sottsch,spart,spatz,spaüe,sperrt,spielen,spielt,springt,später,spür,staat,stadt,stadtbàchle,stand,steckt,steh,stehn,steht,stella,stellt,stilli,stockfisch,storwe,streckt,streich,strenge,strich,stunde,stàmpeneie,stüehl,stühl,stützt,suche,sunders,sunge,sunne,sunntig,sunscht,suppedunke,surprise,suufer,sàh,sàhn,sàisch,sàit,sàlmele,sàmme,sànft,säck,sùppedunke,süechsch,süecht,sültan,tag,tagelang,tant,thien,tho,thàt,thüe,thüet,thüre,tiens,tisch,toilette,toupet,trage,train,traüm,tribt,trieb,trinke,tropfa,trumpier,trumpiersch,trumpiert,trunke,tràit,trürige,tàfele,tàg,tàgle,uf,ufg,ufstosse,um,un,und,unde,underbrecht,ungleck,unglicklig,unglickligste,unglückliche,unnöthig,uns,unterbringe,unterhalte,unterschlupf,use,vadder,velicht,verbute,verdeene,verdriesse,verfehlt,vergange,vergasse,vergewes,verhüete,verkaüfe,verlege,verlehn,verlehne,verlehnt,verleide,vernünftiger,versage,verschaffe,verschmutze,verschnàpft,verschriwe,verstehsch,verstelle,verstücht,vertraüte,verwundere,verwundert,verzeihe,verzeihj,verzählsch,viel,viellich,visite,vo,voilà,vol,vom,vor,vorig,vorne,vorzahlt,votre,wackelt,wann,warte,was,wassersucht,watt,wc,we,wege,weiss,weisst,welle,wellem,welt,wem,wenig,wenn,wer,werfe,werth,wetter,wi,wider,wie,wieder,wiederg,wil,will,wille,wills,wind,winsch,wird,wirkligi,wirsch,wiss,wisse,witt,wo,wohler,wohlerer,wohnung,wohrer,wohrerer,wohrerschinlig,wohrschinlig,wonitt,woorte,worde,worum,wott,wuche,wuescht,wunder,wunderfizi,wunderlig,wàhrend,wànn,wàr,wàre,wàsche,während,wöhnlige,zahle,zahlt,zank,zeh,zehl,zeige,zeigt,zieh,zieht,ziemli,zillese,zimmer,zipfel,zitt,zornig,zunge,zwe,zwei,zweit,zwifel,zwilch,zwische,zähn,zätzele,züe,züebringe,züedem,züefàlligerwis,züem,züer,àime,àmme,ça,çà,était,üf,üfz,ühre,üs,üse,üseg,üsfalle,üsfindig,üsg,üshalte,üskratze,üsz
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058419969496253873,0.0,0.0,0.05120843467286495,0.04888683900595748,0.0,0.0,0.0,0.0,0.0,0.0,0.04888683900595748,0.0,0.03977842240514873,0.0,0.0,0.0,0.0,0.04888683900595748,0.0,0.0,0.0,0.0,0.0,0.03745682673824126,0.0,0.0,0.11452389514266945,0.0,0.0,0.0,0.058419969496253873,0.04277147978421037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833506083651371,0.0,0.0,0.0,0.0,0.0,0.0,0.058507360929981975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11683993899250775,0.0,0.0,0.0,0.0,0.0,0.0,0.1285686947690886,0.0,0.0,0.0,0.0,0.058419969496253873,0.08799379969895203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05120843467286495,0.0,0.0,0.0,0.05120843467286495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026260623085929347,0.0,0.0,0.0,0.1024168693457299,0.0,0.0,0.09402440254948245,0.0,0.0,0.0,0.05120843467286495,0.0,0.0,0.0,0.0,0.0,0.08554295956842074,0.04068369273270721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023751562067445293,0.1285686947690886,0.0,0.0,0.0,0.0,0.058419969496253873,0.0,0.0,0.0857198656021513,0.0,0.054201492051926585,0.04888683900595748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058419969496253873,0.0,0.0,0.0,0.0,0.0389456544304168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1024168693457299,0.0,0.0,0.0,0.0,0.0,0.08554295956842074,0.0,0.0,0.0,0.0,0.05120843467286495,0.0,0.0,0.0,0.0,0.0,0.02579814492439139,0.0,0.03745682673824126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03214217369227215,0.0,0.0,0.0,0.0,0.0,0.058419969496253873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043996899849476016,0.0,0.0,0.0,0.0,0.0,0.058419969496253873,0.058419969496253873,0.0,0.0,0.054201492051926585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10840298410385317,0.0,0.08799379969895203,0.0431593349601282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058419969496253873,0.0,0.05120843467286495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09777367801191496,0.05120843467286495,0.05120843467286495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09642652107681646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03817463171422315,0.0,0.0,0.058419969496253873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03817463171422315,0.058419969496253873,0.05120843467286495,0.0,0.0,0.054201492051926585,0.0,0.0,0.11683993899250775,0.0,0.1024168693457299,0.0,0.0,0.03977842240514873,0.0,0.0,0.0,0.0,0.0,0.16246033380922134,0.058419969496253873,0.0,0.043996899849476016,0.04888683900595748,0.0,0.0,0.1024168693457299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058419969496253873,0.0,0.0,0.013997842843481208,0.0,0.0,0.058419969496253873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04538616653761208,0.0,0.0,0.0,0.0,0.0,0.054201492051926585,0.0,0.0,0.0,0.0,0.0,0.0,0.1557826177216672,0.0,0.0,0.0,0.0,0.0,0.0,0.058419969496253873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25091238893449425,0.0,0.0,0.0,0.0,0.0,0.0,0.1024168693457299,0.1526985268568926,0.0,0.0,0.0,0.03395615426989586,0.0,0.08175670360737207,0.0,0.0,0.0,0.0,0.09583996467101248,0.0,0.0,0.058419969496253873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05450446907158138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04888683900595748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04698995722853765,0.0,0.0,0.04986127773776644,0.0,0.058419969496253873,0.058419969496253873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058419969496253873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04888683900595748,0.0,0.0,0.0939799144570753,0.058419969496253873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054201492051926585,0.0,0.0,0.0,0.03817463171422315,0.04538616653761208,0.11683993899250775,0.03817463171422315,0.0,0.0,0.0,0.0,0.0,0.0,0.10504249234371739,0.06791230853979172,0.0,0.0,0.0,0.0,0.0,0.0,0.04538616653761208,0.0,0.0,0.05557178461164703,0.1157723555090752,0.0,0.0,0.0,0.0,0.0,0.0,0.054201492051926585,0.0,0.0,0.0,0.0,0.0,0.06694431581863655,0.0,0.0,0.0,0.0,0.1024168693457299,0.03615462370065773,0.058419969496253873,0.058419969496253873,0.043996899849476016,0.0,0.0,0.0,0.043996899849476016,0.0,0.0,0.05120843467286495,0.0,0.0,0.0,0.0,0.1253658700659766,0.0,0.0,0.0,0.0,0.04167530418256855,0.0,0.0,0.0,0.058419969496253873,0.0,0.043996899849476016,0.04167530418256855,0.03615462370065773,0.0,0.0,0.0,0.10667983488246431,0.0,0.0,0.0,0.0,0.15867059803513936,0.05120843467286495,0.0,0.04167530418256855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05120843467286495,0.11683993899250775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058419969496253873,0.058419969496253873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04698995722853765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043996899849476016,0.0,0.0,0.0,0.0,0.0,0.04888683900595748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058419969496253873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058419969496253873,0.058419969496253873,0.0,0.054201492051926585,0.0,0.0,0.0,0.04698995722853765,0.0,0.0,0.058419969496253873,0.06341062594213073,0.0,0.0,0.08799379969895203,0.058419969496253873,0.0,0.0,0.058419969496253873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04505228400435929,0.0,0.0,0.0,0.0,0.0,0.03300967974778032,0.0,0.0,0.0,0.04888683900595748,0.0,0.0,0.0,0.0,0.05120843467286495,0.11829532081079264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058419969496253873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058419969496253873,0.054201492051926585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04888683900595748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04888683900595748,0.0,0.0,0.05120843467286495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058419969496253873,0.0,0.0939799144570753,0.0,0.0,0.0,0.0,0.04888683900595748,0.2027352780196168,0.0,0.0,0.0,0.0,0.0,0.0,0.058419969496253873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0389456544304168,0.0,0.058419969496253873,0.0,0.0,0.0,0.054201492051926585,0.054201492051926585,0.0,0.0,0.0,0.0,0.0,0.0,0.054201492051926585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12831443935263112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02649980708018064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04538616653761208,0.08592450367178026,0.0,0.0,0.0,0.0,0.0,0.058419969496253873,0.18392682513043546,0.06791230853979172,0.0,0.04888683900595748,0.03024529191485233,0.058419969496253873,0.0,0.054201492051926585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07878186925778805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054201492051926585,0.04538616653761208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08799379969895203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054201492051926585,0.0,0.04698995722853765,0.0,0.0,0.0,0.0,0.0,0.04888683900595748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08799379969895203,0.0,0.0,0.0,0.0,0.04888683900595748,0.0,0.0,0.0,0.0,0.0,0.12385238756333689,0.058419969496253873,0.0,0.0,0.0,0.0,0.058419969496253873,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26482741106746543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11608937367428487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4766757400989416,0.0,0.0,0.0,0.2109745085763997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1397524583219069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10448749212662505,0.0,0.0,0.0,0.26482741106746543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07582843473100462,0.0,0.0,0.0,0.0,0.0,0.0,0.20679776174728098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09061536085840675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10383592081921511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16199528317793857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22576143470380186,0.0,0.0,0.0,0.0,0.0,0.20679776174728098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15678909603315902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19927189368580722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29361769154999573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10383592081921511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22576143470380186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12202752293001294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2109745085763997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2383378700494708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1677317853836174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
