10,12,128,13,25,30,45,697,698,aa,aam,aan,aaner,aani,aans,aase,ab,abgschtaibt,abteilung,abwerft,acht,addes,adje,adolph,aelterer,aener,aepfel,agath,ah,aha,aktien,alle,allemol,alles,allewil,allez,alli,allizamme,alors,als,also,alt,am,amend,amerikanischi,an,andanke,anduehn,anfangt,angebisse,angebunde,angetroffe,angsehne,angst,anne,annegeworfe,annoch,antwort,apfel,apfeldieb,apparat,ar,arawerhengscht,arbeite,arig,arm,arme,armeinspektertitel,arnscht,as,ase,attention,au,auf,aufgeblasen,aufs,aus,auweh,avec,awer,baan,baanstrahle,backe,ball,bank,bankier,basiert,bass,basse,bataille,bedaure,bedrachte,beginn,beide,beine,beisammen,beisst,bekomm,beleebt,bendelmeter,bequemer,beschte,besser,bessere,biberon,bie,bien,biereschnitz,bierreisel,bieäräschnitz,bild,bilde,billiger,bin,bing,bis,bisch,bissel,bissele,bist,bitt,bleibt,bliebt,blitzt,blouse,bluetig,blöuj,blöüjs,bodde,boden,bodin,bodinmachermaischtersdoochter,bonjour,bout,box,boxkampf,branche,bravo,bringt,brov,bruehjwarm,bruehlt,brüche,bscht,bschtellsch,bsorjt,bsunders,buckel,bue,buetze,buewe,bueä,burzle,buschur,bäbbkessel,bär,bös,büdik,büechel,büür,calf,cambüs,canaille,carosse,caune,chambre,champagner,chauson,chaussures,cheval,chevalier,cigar,commander,commissiönle,concour,coquette,cordonnier,corpore,cylinder,césar,da,daa,dabbezierersknecht,damen,dann,danz,das,dass,dasselbe,daub,de,defsch,deide,deifels,deller,dem,demi,den,denk,denke,denn,denne,der,dere,derfsch,derno,des,deschto,deux,dich,die,dielewelter,diene,dificile,dim,din,diner,dinere,ding,dini,dir,direkt,dis,diss,diuhe,diuhu,do,doch,dogewänn,dollweck,doochder,doppelt,dorel,dorl,douzaine,dr,dran,draussen,drei,dreifacher,drej,dressiert,drinne,drinsehn,drittens,drohtspitz,droscht,druckfehler,druff,drum,drücen,drüfgezunde,drüsse,du,duet,dumma,dummkirich,dummle,dunder,dunderwischbel,durcheinander,dä,dänn,dät,députés,dörfer,döusig,döö,dü,düat,düderlüdu,dülcine,dürlüdü,dürmel,düür,düürsch,düürt,ebber,ebbs,ebenfalls,ebs,ech,echti,eck,eddes,edwar,effekt,ehen,ehr,ei,ein,eine,einen,eins,eju,elefanteledder,eleganti,ellaan,ellään,elsass,em,emol,empfindlich,en,enfin,englisch,enorme,ente,er,eracht,erdbewe,ererscht,erscht,erschte,erschtens,erumbamble,erumsurrsch,erwischt,erächt,erüss,erüssklopfe,es,esel,esse,est,et,euch,euere,euerer,eueri,ewigkeit,ewigs,exemple,extra,fackelzugg,fahre,falla,fallt,falsche,famoser,fangt,fasch,fascht,fass,fasst,fauteuil,favorit,fenschter,fer,ferdig,fescht,feschti,fetze,find,fine,finger,fitzekapores,fitzti,fix,fixe,fliehje,flohzirik,fodell,for,fort,frai,franke,frau,fremder,fricot,fridda,friendlicher,frindli,frisch,fromage,fräch,fränkle,frösch,fröuje,fröüj,früehjrot,fuehr,fuess,fundamentiert,funktion,furt,fuss,fyre,fähle,füddi,füessel,fümme,füschte,gald,galle,galt,ganz,ganzi,gar,garantiera,gartelatte,ge,gebengelt,gebiet,gebliewe,gebrenzelt,gebroche,gebrocht,gedabeziert,gedanke,gedanzt,gedrabbt,gedüepfelt,gegixt,geh,gehn,gehsch,gehst,geht,gekennt,geldzählen,gelinzt,gell,gelle,geloffe,geläjetlich,gemaanrot,gemaant,gemachti,gemeld,gemüedli,gen,geniert,genue,geraant,gern,gerüescht,gerüeschtert,getan,gewachse,gewinn,gewinne,gewöhnlicher,gfalle,gflöüje,ghett,ghört,gib,gibsch,gibt,gibts,glaab,glacéhändschi,glanz,glanzwichs,glasschieb,glich,glöüwe,glückszahl,glüeck,gnick,goldeni,goldigi,gonge,grad,gradi,gratülier,gross,grossartige,grosse,grosses,grossmüül,gruenz,grupp,grümbel,gsaat,gschafft,gschbielt,gschbier,gscheider,gschiede,gschliche,gschlüdert,gschmeckt,gschriewe,gschteckt,gschtellt,gschtoche,gschtupft,gschtöje,gschuehschtert,gschwollener,gschwumme,gschäftsmann,gsehne,gsell,gsellschaft,gsin,gsohlt,gsohlte,gsunder,gsässe,gurigle,guten,gänn,gäns,gänsegeschrei,gänsgries,gänsmetzjer,gänsstall,gück,gücke,gücksch,güetem,güxels,ha,hab,haha,hahaha,haisch,haisst,hals,halt,halte,haltung,halwer,han,hand,harr,harrjeh,harrschaft,hastig,hat,he,hebb,hebsch,heftig,hehehe,heiligi,helfsch,her,heran,here,herr,herrn,herrschaftsguet,herum,hervor,hesch,het,hett,hewammehändel,hielt,hihihi,himmel,hin,hinaus,hinausrufend,hinein,hinne,hinte,hinten,hinter,hinterfüess,hischterum,hit,hitt,ho,hoch,hoffe,hofphotograph,hohü,hole,holt,holz,holzbubb,holzschlejel,holzschläjel,homme,hool,hopp,hopsa,horche,horich,horicht,hors,howi,huchzytt,hucke,hä,häidegalee,häime,häisser,hälfe,hält,händ,händen,häriseel,härr,härze,härzhaft,hätt,hätte,hättsch,hôrt,höcher,hön,höre,hörige,hört,hüet,hühü,ich,idee,ihm,ihn,ihne,ihr,ihri,im,in,installiere,isch,ischr,ja,jaja,jammernd,je,jede,jesses,jetz,jeune,jo,johr,jungfre,junggsel,jungi,kaiwe,kan,kann,kannsch,kart,karte,kartes,katz,kaufe,kauft,kehrt,keller,ken,kene,kenn,kenne,kerl,kessel,kinderschueh,kinderstrüempfel,kinnlad,kinnlade,kirichrot,kisse,klaan,klaanigkeit,klinik,klopf,klopfstaan,klopft,klumbbe,kläiner,knackwuerscht,knapp,kneffti,knejrieme,knibbe,knie,knock,knopfloch,kocht,kohl,kolleg,kollosaler,kopf,korb,koscht,krache,krej,kritzelt,kräjenaue,krüttblätter,kumme,kummee,kummt,kurzen,kurzer,käs,käschperles,köche,köjelhupf,könne,könnt,könnte,könntsch,küewelswies,kütscher,la,laachter,lab,lache,lachsch,laidsmässige,laischte,laje,landwirtschaft,langer,langsam,lauf,laufe,lauft,le,lebdesdaa,lehr,lehrbue,lehrsch,lehrt,leider,lejt,leste,liawe,lieb,liebschter,lieferungen,lieje,links,linse,linser,lissele,litt,liwerle,locke,lonn,loosgehn,los,loss,loterieloos,luefti,luej,lueje,lumpe,lumpedings,lunga,lächerlich,lächle,lädder,lässt,läuten,läwesgrösse,lüs,lütter,maan,maane,maansch,maant,mach,mache,machsch,macht,madamen,magmod,maidl,maiedaa,maischler,maischtere,mamsell,manches,mannele,mannswort,markierend,maschin,masse,maß,me,meh,meinen,meister,mensch,mer,merci,messieurs,messti,miaädder,mich,middaa,mies,milliiönle,millione,millionär,millionärskabb,milliönle,mim,mimik,min,miner,minere,mini,minischter,minsex,mir,mirliton,mit,mitbringe,mitgebrocht,mitgemacht,mitgerisse,mitkumme,mitt,mitteltüre,moderns,mol,moment,mond,mondaa,monsieur,mordio,morjen,muehn,muenz,muess,murigsch,muüess,mä,mäischter,mään,määne,mænner,médaille,möcht,möjlich,möwelwaaue,mül,mülze,müâter,na,naan,nab,nach,narrächt,nas,nase,nasebaan,ne,nej,neje,nie,nienerstänels,nimi,nimmi,nimmt,nit,nix,no,noch,nochemol,nochtschueal,non,nooch,noochdenklich,noochhole,noochlaufe,notwendig,nowel,nuewergschtellt,num,nume,numero,numme,nummer,nundebibb,nundebuckel,nuwell,nyngfahre,nynspediert,nä,nächschte,näme,nämm,nämsch,nänä,nätts,nümero,nüss,nüssgflöüje,ob,ochs,odder,oeüj,offener,oho,ohre,ohren,ohrfeige,ojemer,om,oo,ordre,orthopädischi,out,owe,ower,paar,pack,packt,pafft,pah,paires,pantoffelakademie,pantouffles,par,pardü,paris,pas,paschtete,patentierter,paus,pech,peches,pecheschores,pechstuehl,petronelle,pfeifen,pfeifend,pfif,pfifft,pfund,pfüi,photograph,photographiert,plan,platte,plumpse,polka,polonaise,portion,pratik,prix,prolet,proletarier,proletarierskabb,propeller,préfet,päärle,rabbyse,rachte,rasch,rauche,raucht,rbie,re,rechel,redd,reisst,reiten,reitsitz,reje,rejementsdirmel,renette,renntier,rentier,rfor,ribbe,richer,richtig,rideau,riecher,rieme,risssubb,rossledder,rot,ruef,ruehig,rufend,rzüe,rächts,räje,räjt,räs,rücken,saa,saasch,saaue,saawe,sache,sachte,saftige,saftigeer,salü,sch,schade,schaff,schakob,schakoebel,schaköbel,schambingel,scharnierle,schbielsch,schbrenzelhafe,schehne,scheit,schick,schicke,schieler,schient,schimmel,schlawe,schlofzimmer,schlucksch,schluk,schlägt,schläuj,schlüpft,schmecker,schnaike,schnalle,schnalzt,schnällele,schnüüfsch,schon,schpanne,schracke,schrieb,schriewe,schriewes,schriftlich,schuch,schueh,schuehküenschtler,schuehmacher,schuehmachermäischter,schuehmochersgsell,schuh,schuhe,schulde,schun,schwarzwald,schwasiere,schwejerbabbe,schwejeres,schwindlich,schworzepeterles,schwung,schäfte,schäftelmachere,schätzel,schön,schöpft,schübbe,schüttelt,secher,sechs,sehn,sehne,sei,seilschbanner,seiten,sell,selle,setz,setzt,sich,sichs,sicht,sie,sieh,siehsch,sieht,siewe,siewete,silence,sim,simbel,sin,singen,sini,sitz,sitze,sitzkissen,sitzlädder,sitzt,so,sogar,soi,soll,solle,sollsch,soso,sotte,speck,spektakel,spezialitäte,spielen,spinnhuddle,spitze,springen,springt,stadtvadder,starick,staub,stecke,steckt,steffelde,stehen,stehn,steht,stella,stellt,stibitzt,stiehlt,stiert,stilli,stolzi,stopfe,stoss,strahlen,stross,strähl,stubb,stuehl,stuehlhooger,stuhl,stupft,sturz,stück,sunscht,susanna,suttere,suufer,szene,sähne,sénateurs,söuimässige,sööt,söüikuewel,süesser,tanze,tasche,taxi,telegraph,tisch,todedräjerämtel,tournee,tratte,treff,trinke,tritt,très,trümpf,tuch,täifel,tänzer,tüer,türe,ueberreicht,uesstellung,uewerdäm,uewerhaupt,uff,uffgebasst,uffgeblose,uffgenumme,uffgschberrt,um,umarmt,ummesunscht,umständlich,un,unbändig,und,unde,une,uns,unsere,unseri,unterschiedlich,unterwäjs,va,vadder,valet,verbute,verdeene,verehrti,vergasse,vergeht,verheiti,verkamisole,verkehrt,verkrüppelti,verlass,verliert,vermeje,verrückten,verschmutzt,verschreck,verschticksch,verschundeni,verschwind,versoffe,verspiele,verspielt,verspräche,versteh,verstehn,verstehsch,vertritt,verwendbar,verzüerne,viel,vierspänner,viertelstund,villa,vive,vodder,voilà,vollbluet,vom,von,vor,vorerscht,vorgschueht,vormachen,vorne,vornähme,vorsichtig,vorwitzi,voudrais,vrstand,vun,wa,wahrhaftiger,waisch,walzer,wann,wart,warte,was,wasser,weh,weiche,weinend,weiter,weitlos,well,welt,wendelmatratze,weni,wenn,weny,wer,werf,werikbank,werum,wetter,widder,widdersch,wie,wiebszimmer,wil,will,wills,windbittel,winksch,winkt,winsch,wirft,wiss,wisse,wisseschaftlichem,witt,wittersch,witz,wo,wohrer,woorte,worre,worum,wotte,wurd,wurm,wurr,wursch,wäddel,wähler,wäje,wälze,wär,wäre,wäsch,wäsche,wölle,wüat,wünsche,xavier,yn,ynbilde,yngedailt,yngewaicht,yngschliche,zahle,zahlsch,zahn,zahnarzt,zaj,zamme,zammeboxe,zamt,ze,zefriede,zegrund,zehl,zehn,zehndöusig,zehndöüsig,zeigefinger,zeihj,zeitung,zell,zerscht,zieht,zigarette,zigarre,zinkier,zipfel,zischdi,zitt,zittung,zittunge,ziwle,zu,zue,zuekuenftige,zuekumme,zuem,zugg,zur,zwai,zwaitens,zwanzig,zwei,zwische,zählsch,zähn,zäll,zündet,ça,öi,öööh,übereinander,üewer,üewerdem,üewerzweriger,üewerzöüje,üf,üfsteht,üss,üssgelehrt,üssgeraichert,üssgericht,đe
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5153306835968848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7148843098049636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47262533801971346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
