ab,abdankt,abelangt,abete,abfire,abg,abgà,abliefere,absite,abstàiwe,abtrete,ach,achdung,achtet,adie,aelterer,ag,age,ah,aha,aklagt,aku,alege,all,alle,allei,allem,alles,allewil,allons,als,also,alt,alter,am,an,and,ander,andere,anderscht,anderst,andre,andrer,andrs,ane,aneg,anetho,anfang,angst,ans,anstatt,antwortet,arm,arme,arrangiert,art,as,ass,astelle,atreffe,atroffe,atrunke,aus,awe,awer,aügesblick,baar,baracke,bazer,bediene,begniegt,begrife,beide,bekämme,benàmme,besser,beste,betrachtet,betrage,bewache,bewohne,bezige,bi,bien,bierhiser,bierhüs,biku,bikunnt,bim,bin,bis,bisch,bisst,bitt,blib,blibt,blind,bliwe,bode,bol,bonne,bossige,bouquet,brett,brief,briefie,briefle,bring,bringe,bringt,brocht,brüchsch,brücht,brüne,bscht,buetze,bureau,bàh,bàll,bàredràck,bös,büewe,carnaval,chambre,chance,chargiere,choix,chosiert,commis,condamniert,costüm,da,danke,dann,das,dasmol,dass,de,debarrassiert,deckel,dem,den,denk,denke,denkt,denn,depensiere,derbi,dere,derf,derfe,derfir,derft,dergege,derher,derno,dert,dervo,dervor,derwege,derwilst,derzüe,desto,di,dich,die,diener,dim,din,dine,dinere,ding,dings,dir,dirre,do,dobliwe,doch,dohi,doochder,dr,dra,drab,drei,dreiht,dri,drin,dritt,driwer,druckt,druf,drum,drücen,drüs,dumma,dummle,dunkes,dunkle,dunstig,dur,durchüs,dure,duregeh,duss,dà,dàre,dü,düre,dürt,eb,ebb,ebbe,ebber,ebbes,eenfach,effet,eh,ehen,ehenband,ehstand,ei,eigentlig,eim,eimol,ein,eine,einer,eins,einstwile,einzeine,einzige,eithüen,eländer,em,embarrassiert,eme,emol,empfange,empfind,en,enander,end,endlig,ene,enfin,entscheidet,entschliesse,er,erbt,ere,erhalte,erlaüb,ern,ernst,errothe,erschiesse,erst,erste,erster,ertappt,erwartet,es,eso,et,etc,etiquettes,ewe,eweg,ewerst,ewige,ewigkeit,exempel,express,eüch,eüer,fach,falle,fallt,famoser,fange,fangt,fasenaacht,fasst,fatale,fawrikant,fedre,feinde,fenster,ferig,fertig,fiehre,fiehrt,fillt,financier,find,finde,findsch,finster,fir,fire,flade,flicke,flink,fohr,foi,folter,frau,fraü,freia,freidig,freiwillig,fridda,friede,frisch,froge,frogt,froh,fräide,fräu,funde,furt,furtbliwe,furtmache,fàhrlig,fæhler,gald,gang,gange,ganz,ganze,gar,garantiera,gas,gasse,gazin,geb,gebliet,gedanke,gedulde,geh,gehn,gehsch,geht,geje,gemachti,gen,genüe,genüeg,gern,gestert,getreüer,gewisse,gieng,giltet,git,glaübt,glaüwe,gli,glich,gliche,glicher,glichgiltig,glickligste,glöüwe,glöüwet,glüeck,gnu,grabt,grad,gradi,grenze,grinne,grint,grosche,gross,grübbe,grübbt,grüewe,grüst,gsi,guten,gutener,gwissheit,gàb,gàn,ha,hafe,halte,haltee,halteee,halteeee,halteeet,haltet,halunk,halwe,halwer,hand,handelt,harrschaft,hasch,hass,hasst,hat,hatt,hatte,heb,hebt,hei,heim,hein,heisst,heitere,held,her,herr,heure,hi,hin,hingege,hinte,hintere,hiroth,hirothe,hirothsgedanke,hit,hitigstags,hoft,hole,honig,hoor,huchzytt,hundertmol,hunig,hunigflade,hunighafe,hunighàfe,huus,huushaltung,hàn,hànd,hànke,hànkt,hànschig,häisser,hännt,hätt,hätte,hërr,hör,höre,hört,hüeschte,hüet,hüse,ich,idee,ig,igschpliesse,ihalte,ihm,ihne,ihr,ihre,ihrem,im,immer,in,ine,ins,irrthum,is,isch,isidor,isidore,istriche,iwer,iweral,iwerlo,iwernu,iwler,iwrig,iwwel,ja,jacques,jaloux,jede,jedefall,jedermann,jee,jeher,jetz,jo,johr,johre,jungfre,jungi,jungier,jà,jügend,ka,kaffee,kaffeetisch,kamerad,kappa,kaste,katz,kaüf,kaüfe,kaüft,kehrt,kei,kein,keine,keiner,keins,kenn,kennt,kerle,kind,kinder,kindsmagd,kiste,kittel,kleid,kleinigkeit,klàwe,kläiner,klär,knecht,kopf,kost,kraache,krankhet,krobelt,kràmer,kumme,kummee,kummemme,kummennt,kummissione,kumpliment,kunnt,kàm,kàms,kämme,känne,kännt,kännte,kückück,kückücks,küm,la,laachter,lache,lade,ladediener,ladestiwle,ladetisch,ladetisoh,lamm,langer,lascht,laüf,laüfe,laüft,leb,leert,legeheite,legt,lehn,lehnt,lehnte,lehrt,leid,leider,lektion,lese,letscht,letschte,letzi,lewe,lewensglick,liawe,lide,liebhawer,liebschter,liebt,liest,links,lipft,lisette,lisettle,lislig,lit,litte,lo,los,lose,loss,losst,lost,luck,lustbarkeite,lychtisinni,làbtig,làcherligste,längst,läre,läuten,läüft,lüege,lüegt,lütter,ma,mach,mache,machsch,macht,madamen,madamenn,mag,magazin,magd,mage,malige,manier,me,meertriwel,meh,mehl,mehlkaste,mehlschrank,mehlwurm,mehr,mehrmol,meinen,meinsch,meint,mensch,merci,merk,merke,merkt,mi,mich,miede,mien,miesse,miesst,milhüse,millione,mim,miner,minüte,mir,mischbes,missmüethig,mit,mithi,mode,mol,moment,monete,morn,mr,màgd,màidele,màngem,màngmol,mànnle,màss,mænner,möcht,mögli,möglig,mües,müess,müeth,nacht,namesdaa,nander,nase,nastiecher,natirlig,natürell,naü,ne,nei,neü,neüe,nf,nglickligcr,nie,niederg,nieme,niemols,niene,nimm,nimmig,nimmt,ninmig,nit,nitt,no,noch,nochhelfe,nogà,noher,nolaüfe,nolüege,noziehn,nu,numme,nur,nuss,nàchste,nàh,nàhm,nàiere,nàmme,nàwe,nüe,nüeg,obschon,oder,offriert,oh,ohne,oho,othem,owe,owedri,paar,pape,papier,parthie,passe,person,peter,pflicht,pistol,plaisir,platz,possig,pratik,pratike,prawiere,presentiere,pressiert,putz,racht,rand,rasend,re,rechte,rechts,red,rede,redt,refusiert,refüsiere,regelmàssig,rehrle,rendez,rest,rettet,rhumetisse,riawig,rich,richer,richt,richte,richtigkeit,rieft,riehmt,rischtet,riskeere,ristet,rose,rothe,ruck,ruckhaltet,ruckku,ruckkummennt,rucktrage,ruckzoge,ràche,räis,régalade,rüeschde,rüeschdet,rümt,sa,sach,sache,sack,sag,sage,sahn,saldote,samstig,sang,savetier,scene,schada,schade,schaffe,schambedis,schanda,schaü,schaüe,schaüt,scheit,schichte,schick,schicksal,schickt,schiebt,schieht,schier,schiewe,schieße,schint,schitz,schlage,schlat,schlechten,schlofe,schlofrock,schlupfe,schmalz,schmecke,schmierseife,schmierseifeflade,schnalle,schnider,schnitze,schnüer,scho,schracke,schreien,schriwe,schulde,schwarzer,schweizerbua,schwer,schwind,schwindste,schwore,schwàzt,schàft,schàfte,schàftigung,schàh,schäut,schön,schöpf,se,secher,sechs,seig,seil,selbst,serviere,serwiert,setz,setzt,si,sich,sichers,sicht,sie,sieh,sieht,sieselsaft,sim,simpethie,sin,sine,sinere,singen,singt,sinke,sinn,sinne,sinre,sirop,site,siter,sitze,sitzt,so,sogar,soll,sorge,sott,sotte,spass,spatzle,spaziere,spazieregeh,spaüe,speie,spiegel,spiegle,spielen,spion,spir,spitzbüe,spoot,springe,springt,sproche,spràch,spàtzle,spàtzls,später,spück,staat,stadt,stande,starick,staüb,steckt,steh,stehsch,steht,stell,stella,stellat,stellt,stiehl,stilli,stimmt,stirne,stirt,stockt,stosst,streckt,stricke,strimpf,strossburg,sturz,stàcksch,stàibt,stöcke,stüehl,stürzt,stützt,suche,sunders,sunscht,sàh,sàhn,sàime,sàit,sät,süecht,tag,teller,thien,thir,tho,thàt,thàte,thàtsch,thüe,thüesch,thüet,thüre,tiens,tinte,tisch,tochtermann,toder,toilette,tortür,trage,traü,traümt,treü,tribsch,trinke,trinkgeld,trumpier,trumpiert,tràit,tänzer,tüet,uf,ufbigt,uferziegung,ufg,ufku,ufs,ufz,um,umarme,umme,ummeflattert,ums,umschlunge,un,unde,underbrecht,underbrechte,ungeduldi,ungeniert,ungleck,unglickliger,unordnung,uns,unschuldi,unschuldigerwis,unser,unserer,unsre,unterst,untersüech,untreü,vadder,valet,ve,velicht,venise,verbi,verbroche,verdank,verdeene,verdiensch,verdärwe,vergasse,vergeht,vergliche,verheit,verkaüfe,verkaüft,verlege,verlehne,verleide,verlobten,verlore,verloren,vermöge,vernàh,verschlinge,verschmutze,verschreck,verschwendet,verschwindet,versichere,versprechen,verspricht,verspräche,verstande,verstecke,versteckt,versteh,verstehn,verstehsch,versteht,verstickt,verstört,versuchen,versuchent,vertribt,vertrieben,verwandelt,verwundert,verzeih,verzeihe,verzeihj,verzeiht,verzeille,viel,vielmol,visite,vo,vol,vom,vor,vorgeht,vorig,vorsteh,voruse,vorwand,vorwàrts,vorzieh,vorzug,vous,vrstand,waar,wache,wachse,wagelt,wagle,wahre,wahrhafti,wann,war,warnung,warte,was,we,wecke,weg,wege,weh,weis,weisch,weiss,weisst,welle,weller,welt,wem,wenig,weniger,wenigst,wenn,wer,werde,werm,werth,wette,wie,wieder,wiehnàche,wiehnàchtskindle,wiese,wil,will,windet,winsch,wir,wird,wirft,wirkligi,wirthshaus,wiss,wisse,wissheit,wisst,wit,witer,witt,wo,woge,wohler,wohrer,wohrschinlig,woorte,worde,worum,wott,wuescht,wunder,wunne,wà,wàge,wànn,wàr,wàre,wàsche,wähle,wähler,wöhne,zahl,zahlt,zeh,zeigt,zieht,ziemli,zimmer,zitt,zoge,zornig,zulli,zwe,zwei,zweit,zweite,zweiter,zwische,zwàtschke,zählt,züe,züebringe,züedem,züeg,züekünftige,züem,züer,züestand,àmme,àmmebinde,àndre,àne,äpfel,ärwet,çà,üf,üffiehrt,üfg,ühre,üs,üsblibt,üse,üseg,üsegeh,üsespeie,üsg,üsgange,üsser,üsz,üszahle
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0503827523818419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07448016476364822,0.07448016476364822,0.04651370988267769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1380541112716445,0.0,0.0,0.0,0.10850358976201223,0.030923107259998504,0.0,0.0,0.0,0.0,0.0,0.0,0.13676198296863773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04651370988267769,0.0,0.0,0.0,0.0,0.0,0.0,0.0503827523818419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07448016476364822,0.0,0.0,0.0,0.055835861509667864,0.0,0.0,0.0,0.0,0.0,0.09606479066913062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07448016476364822,0.0,0.0,0.07438311651137501,0.0,0.0,0.0,0.05763172813644022,0.0,0.0,0.0,0.0,0.0,0.14791876875477103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15406192381209013,0.0,0.0,0.14623939310148676,0.1007655047636838,0.0,0.2486278024925199,0.0,0.0,0.0,0.07448016476364822,0.0,0.0,0.0,0.0,0.0,0.05763172813644022,0.05970490400883207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04051158485562154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06902705563582225,0.0,0.0,0.0,0.06902705563582225,0.0,0.062156950623129974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025037516432829865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06902705563582225,0.0,0.0,0.0,0.07703096190604507,0.0,0.0,0.0,0.062156950623129974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05970490400883207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05970490400883207,0.06902705563582225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07448016476364822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05970490400883207,0.0,0.0,0.0,0.0,0.0,0.0,0.04223081867150728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049306256251590345,0.062156950623129974,0.0,0.0,0.062156950623129974,0.0,0.0,0.07448016476364822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04651370988267769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042856467381624075,0.07448016476364822,0.0,0.0,0.0,0.05659279113669296,0.0,0.043512647369149615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07047800444502206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056277164999453254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055835861509667864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19680553441477072,0.0,0.0,0.0,0.0,0.05763172813644022,0.0,0.0,0.0,0.0,0.038059538241323645,0.0,0.0,0.0,0.0,0.0,0.0,0.19498585746864902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1303160262733161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11677331730412946,0.0,0.0,0.0,0.0,0.055835861509667864,0.07448016476364822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0503827523818419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062156950623129974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07448016476364822,0.0,0.049306256251590345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04651370988267769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06902705563582225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1380541112716445,0.07448016476364822,0.0,0.0,0.0,0.0,0.0,0.034880340382863764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04106060075485172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13709510404444397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12431390124625995,0.0,0.0,0.0,0.0,0.07611907648264729,0.0,0.0,0.0,0.0,0.07448016476364822,0.0,0.0,0.06902705563582225,0.0,0.0,0.14711083817472523,0.0,0.0,0.0,0.07448016476364822,0.0,0.0,0.0,0.0,0.0,0.08840498401970788,0.0,0.0,0.0,0.0,0.07448016476364822,0.0,0.05283479899613979,0.0,0.0,0.0,0.038515480953022534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035986362368931796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0503827523818419,0.19498585746864902,0.04738168986831383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03761854719533666,0.0,0.0,0.17289518440932067,0.07448016476364822,0.0,0.0,0.0,0.0,0.06902705563582225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04569836801481465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07448016476364822,0.14896032952729643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05283479899613979,0.0,0.0,0.0,0.0,0.07448016476364822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07703096190604507,0.0,0.0,0.0,0.0,0.0,0.07448016476364822,0.07448016476364822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06902705563582225,0.0,0.054251794881006114,0.0,0.0,0.06515801313665805,0.0,0.0,0.0,0.0,0.0,0.0,0.07448016476364822,0.0,0.038059538241323645,0.03761854719533666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06643570715822555,0.0,0.0,0.0,0.12431390124625995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232842774865075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06902705563582225,0.0,0.0,0.0,0.0,0.0,0.1031059405969949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06902705563582225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07410382011412145,0.05283479899613979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05970490400883207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04569836801481465,0.0,0.0,0.05155297029849745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06643570715822555,0.0,0.0,0.0,0.0,0.07448016476364822,0.0,0.0,0.11526345627288044,0.0,0.0,0.14896032952729643,0.0,0.0,0.049306256251590345,0.0,0.07448016476364822,0.06771680850820688,0.0,0.0,0.0,0.0,0.0,0.04223081867150728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042856467381624075,0.0,0.0,0.0,0.11940980801766414,0.0,0.0,0.0,0.0,0.0,0.0,0.06906199099354839,0.0,0.0,0.0,0.0,0.0,0.0,0.055835861509667864,0.0,0.1380541112716445,0.0,0.0,0.0,0.0,0.0,0.1895267594732553,0.0,0.0,0.0,0.07448016476364822,0.0,0.07448016476364822,0.0,0.0,0.0,0.0,0.06902705563582225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07448016476364822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0503827523818419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06902705563582225,0.0,0.0,0.0,0.0
