Id_block,Mots,valence,arousal,dominance,anger,disgust,fear,joy,sadness,surprise,trust,anticipation
14,réfléchi,0.667,0.29,0.527,0.0,0.0,0.0,0.0,0.0,0.0,0.617,0.0
14,marier,0.896,0.765,0.673,0.0,0.0,0.125,0.676,0.0,0.242,0.594,0.594
14,mot,0.552,0.255,0.482,0.0,0.0,0.0,0.0,0.0,0.0,0.477,0.0
14,tour,0.531,0.398,0.482,0.203,0.242,0.0,0.0,0.0,0.625,0.0,0.0
14,père,0.812,0.333,0.824,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0
15,Dieu,0.758,0.518,0.886,0.0,0.0,0.094,0.545,0.0,0.0,0.617,0.484
15,garde,0.653,0.51,0.586,0.0,0.0,0.25,0.0,0.0,0.0,0.758,0.0
15,père,0.812,0.333,0.824,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0
15,avance,0.673,0.472,0.858,0.0,0.0,0.188,0.375,0.0,0.375,0.0,0.695
16,loi,0.592,0.33,0.673,0.0,0.0,0.0,0.0,0.0,0.0,0.547,0.0
16,père,0.812,0.333,0.824,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0
16,Conseil,0.594,0.519,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.656,0.0
16,opposition,0.135,0.729,0.592,0.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,famille,0.968,0.383,0.643,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
17,étonner,0.729,0.675,0.474,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0
17,demander,0.625,0.51,0.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.586
17,recevoir,0.719,0.562,0.623,0.0,0.0,0.0,0.287,0.0,0.258,0.0,0.641
17,leçon,0.704,0.577,0.593,0.0,0.0,0.0,0.0,0.0,0.0,0.461,0.367
18,bien,0.938,0.368,0.534,0.0,0.0,0.0,0.547,0.0,0.219,0.617,0.383
18,malheur,0.34,0.606,0.204,0.0,0.398,0.562,0.0,0.719,0.0,0.0,0.0
18,maison,0.587,0.135,0.533,0.0,0.0,0.0,0.559,0.0,0.0,0.0,0.0
18,demander,0.625,0.51,0.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.586
18,chercher,0.622,0.429,0.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.586
18,fusil,0.329,0.9,0.718,0.379,0.0,0.453,0.0,0.0,0.0,0.0,0.0
18,chargé,0.392,0.478,0.554,0.0,0.0,0.594,0.0,0.722,0.0,0.0,0.0
19,dame,0.694,0.48,0.5,0.03,0.219,0.0,0.0,0.0,0.0,0.344,0.0
19,théâtre,0.76,0.635,0.516,0.0,0.0,0.0,0.312,0.0,0.0,0.0,0.0
19,comme,0.719,0.353,0.446,0.0,0.0,0.0,0.0,0.0,0.0,0.484,0.0
19,organisation,0.81,0.535,0.851,0.0,0.0,0.0,0.156,0.0,0.125,0.516,0.203
19,père,0.812,0.333,0.824,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0
20,Bonjour,0.922,0.461,0.552,0.0,0.0,0.0,0.547,0.0,0.0,0.0,0.0
20,lettre,0.635,0.279,0.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484
21,lettre,0.635,0.279,0.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484
21,temps,0.604,0.288,0.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516
21,démission,0.145,0.392,0.31,0.0,0.0,0.0,0.0,0.547,0.281,0.0,0.0
22,demande,0.625,0.471,0.618,0.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,imbécile,0.082,0.569,0.26,0.0,0.461,0.0,0.0,0.0,0.0,0.0,0.0
22,comme,0.719,0.353,0.446,0.0,0.0,0.0,0.0,0.0,0.0,0.484,0.0
22,mérite,0.854,0.5,0.722,0.0,0.0,0.0,0.0,0.0,0.0,0.664,0.0
23,flatter,0.521,0.418,0.302,0.0,0.0,0.0,0.0,0.0,0.0,0.297,0.0
23,fait,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
23,mérite,0.854,0.5,0.722,0.0,0.0,0.0,0.0,0.0,0.0,0.664,0.0
23,société,0.674,0.464,0.782,0.0,0.0,0.0,0.0,0.0,0.0,0.328,0.0
23,cœur,0.823,0.41,0.805,0.0,0.0,0.0,0.547,0.0,0.0,0.0,0.0
23,Monsieur,0.622,0.306,0.778,0.0,0.0,0.0,0.0,0.0,0.0,0.445,0.0
23,banquet,0.765,0.571,0.6,0.0,0.0,0.0,0.303,0.0,0.0,0.0,0.406
23,fête,0.564,0.663,0.474,0.0,0.0,0.0,0.929,0.0,0.539,0.523,0.656
24,prix,0.885,0.763,0.67,0.0,0.0,0.0,0.727,0.0,0.352,0.562,0.641
24,médaille,0.854,0.555,0.746,0.0,0.0,0.0,0.424,0.0,0.289,0.461,0.477
24,cœur,0.823,0.41,0.805,0.0,0.0,0.0,0.547,0.0,0.0,0.0,0.0
25,curieux,0.292,0.558,0.433,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,lettre,0.635,0.279,0.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484
26,père,0.812,0.333,0.824,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0
27,Monsieur,0.622,0.306,0.778,0.0,0.0,0.0,0.0,0.0,0.0,0.445,0.0
27,assesseur,0.551,0.538,0.764,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0
28,agriculture,0.643,0.473,0.445,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0
28,montrer,0.622,0.54,0.491,0.0,0.0,0.0,0.0,0.0,0.0,0.352,0.0
29,désir,0.604,0.434,0.56,0.0,0.0,0.0,0.0,0.594,0.0,0.0,0.602
29,autorité,0.592,0.592,0.934,0.0,0.0,0.0,0.0,0.0,0.0,0.664,0.0
29,fidèle,0.896,0.265,0.657,0.0,0.0,0.094,0.529,0.0,0.148,0.797,0.0
29,dévouement,0.802,0.561,0.673,0.0,0.0,0.0,0.0,0.0,0.0,0.711,0.0
29,maison,0.587,0.135,0.533,0.0,0.0,0.0,0.559,0.0,0.0,0.0,0.0
30,fait,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
31,cheminée,0.5,0.265,0.471,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.0
31,aura,0.76,0.333,0.5,0.0,0.0,0.0,0.493,0.0,0.0,0.0,0.0
32,comme,0.719,0.353,0.446,0.0,0.0,0.0,0.0,0.0,0.0,0.484,0.0
32,ruban,0.531,0.277,0.254,0.047,0.0,0.0,0.212,0.0,0.0,0.0,0.328
32,adjoint,0.429,0.53,0.787,0.0,0.0,0.0,0.0,0.0,0.0,0.453,0.0
32,rage,0.219,0.927,0.598,0.911,0.484,0.641,0.0,0.0,0.0,0.0,0.0
32,lettre,0.635,0.279,0.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484
33,lettre,0.635,0.279,0.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484
33,donner,0.521,0.441,0.694,0.0,0.0,0.0,0.0,0.0,0.0,0.445,0.0
33,démission,0.145,0.392,0.31,0.0,0.0,0.0,0.0,0.547,0.281,0.0,0.0
33,comme,0.719,0.353,0.446,0.0,0.0,0.0,0.0,0.0,0.0,0.484,0.0
33,peur,0.073,0.84,0.293,0.5,0.0,0.844,0.0,0.0,0.0,0.0,0.0
33,opposition,0.135,0.729,0.592,0.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,couvert,0.417,0.25,0.475,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0
33,ordures,0.198,0.454,0.164,0.0,0.523,0.0,0.0,0.0,0.0,0.0,0.0
34,officier,0.688,0.453,0.704,0.0,0.0,0.0,0.0,0.0,0.0,0.609,0.0
34,tous,0.375,0.434,0.385,0.0,0.0,0.0,0.0,0.469,0.0,0.0,0.0
34,bien,0.938,0.368,0.534,0.0,0.0,0.0,0.547,0.0,0.219,0.617,0.383
34,comme,0.719,0.353,0.446,0.0,0.0,0.0,0.0,0.0,0.0,0.484,0.0
35,vérité,0.971,0.4,0.685,0.0,0.0,0.0,0.0,0.0,0.0,0.844,0.0
36,gras,0.286,0.361,0.325,0.0,0.539,0.0,0.0,0.312,0.0,0.0,0.0
36,fait,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
36,attendant,0.561,0.45,0.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.727
36,saut,0.75,0.663,0.667,0.0,0.0,0.0,0.379,0.0,0.0,0.414,0.0
36,école,0.602,0.407,0.672,0.0,0.0,0.0,0.0,0.0,0.0,0.531,0.0
36,recommander,0.812,0.439,0.672,0.0,0.0,0.0,0.0,0.0,0.0,0.609,0.0
36,enfin,0.583,0.433,0.465,0.0,0.125,0.0,0.157,0.0,0.297,0.453,0.57
36,adjoint,0.429,0.53,0.787,0.0,0.0,0.0,0.0,0.0,0.0,0.453,0.0
36,rage,0.219,0.927,0.598,0.911,0.484,0.641,0.0,0.0,0.0,0.0,0.0
37,disparu,0.208,0.566,0.255,0.0,0.0,0.562,0.0,0.719,0.727,0.0,0.0
37,courage,0.667,0.529,0.75,0.0,0.0,0.0,0.266,0.0,0.0,0.695,0.0
37,prévenir,0.429,0.647,0.564,0.0,0.0,0.453,0.0,0.0,0.297,0.305,0.547
37,père,0.812,0.333,0.824,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0
38,fusil,0.329,0.9,0.718,0.379,0.0,0.453,0.0,0.0,0.0,0.0,0.0
38,fait,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
38,dictionnaire,0.62,0.25,0.598,0.0,0.0,0.0,0.0,0.0,0.0,0.523,0.0
39,bien,0.938,0.368,0.534,0.0,0.0,0.0,0.547,0.0,0.219,0.617,0.383
39,oublié,0.235,0.28,0.184,0.0,0.0,0.266,0.0,0.53,0.0,0.0,0.0
39,vue,0.698,0.39,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422
40,bon,0.622,0.416,0.601,0.0,0.0,0.0,0.0,0.0,0.0,0.484,0.0
40,mots,0.71,0.216,0.473,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Monsieur,0.622,0.306,0.778,0.0,0.0,0.0,0.0,0.0,0.0,0.445,0.0
41,maison,0.587,0.135,0.533,0.0,0.0,0.0,0.559,0.0,0.0,0.0,0.0
41,attendez,0.224,0.167,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523
42,dictionnaire,0.62,0.25,0.598,0.0,0.0,0.0,0.0,0.0,0.0,0.523,0.0
42,jeunesse,0.938,0.608,0.736,0.045,0.0,0.062,0.375,0.0,0.172,0.0,0.492
42,heureux,0.939,0.548,0.795,0.0,0.0,0.0,0.809,0.0,0.0,0.0,0.0
42,fait,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
42,fête,0.564,0.663,0.474,0.0,0.0,0.0,0.929,0.0,0.539,0.523,0.656
42,agriculture,0.643,0.473,0.445,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0
42,tranquille,0.75,0.213,0.653,0.0,0.0,0.0,0.441,0.0,0.0,0.0,0.0
42,modeste,0.49,0.23,0.471,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0
42,empoisonné,0.057,0.808,0.402,0.636,0.711,0.886,0.0,0.667,0.0,0.0,0.0
42,comme,0.719,0.353,0.446,0.0,0.0,0.0,0.0,0.0,0.0,0.484,0.0
43,robuste,0.561,0.569,0.793,0.0,0.0,0.0,0.25,0.0,0.0,0.492,0.0
43,sincère,0.918,0.265,0.725,0.0,0.0,0.0,0.719,0.188,0.0,0.797,0.0
43,franc,0.582,0.413,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.477,0.0
43,noble,0.675,0.286,0.709,0.0,0.0,0.0,0.0,0.0,0.0,0.648,0.0
43,bonheur,0.96,0.732,0.85,0.0,0.0,0.0,0.984,0.0,0.0,0.0,0.641
43,retraite,0.448,0.412,0.562,0.0,0.0,0.156,0.275,0.188,0.0,0.531,0.625
43,joie,0.98,0.824,0.794,0.0,0.0,0.0,0.924,0.0,0.0,0.0,0.0
43,dictionnaire,0.62,0.25,0.598,0.0,0.0,0.0,0.0,0.0,0.0,0.523,0.0
44,liberté,0.938,0.579,0.836,0.0,0.0,0.0,0.561,0.0,0.312,0.742,0.555
44,bouquet,0.552,0.358,0.473,0.0,0.0,0.0,0.484,0.0,0.0,0.375,0.0
44,fleurs,0.875,0.324,0.33,0.0,0.0,0.0,0.406,0.0,0.0,0.0,0.0
44,comme,0.719,0.353,0.446,0.0,0.0,0.0,0.0,0.0,0.0,0.484,0.0
44,témoignage,0.615,0.578,0.643,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0
44,adoration,0.885,0.699,0.708,0.0,0.0,0.0,0.688,0.0,0.0,0.523,0.0
45,arrivée,0.837,0.406,0.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.695
45,gras,0.286,0.361,0.325,0.0,0.539,0.0,0.0,0.312,0.0,0.0,0.0
45,charmant,0.816,0.52,0.637,0.0,0.0,0.0,0.719,0.009,0.18,0.586,0.555
45,doute,0.395,0.351,0.231,0.0,0.0,0.25,0.0,0.359,0.0,0.203,0.0
45,classique,0.643,0.198,0.536,0.0,0.0,0.0,0.106,0.0,0.0,0.0,0.0
46,charmant,0.816,0.52,0.637,0.0,0.0,0.0,0.719,0.009,0.18,0.586,0.555
46,originalité,0.898,0.5,0.824,0.0,0.0,0.0,0.0,0.0,0.422,0.0,0.0
46,simplicité,0.667,0.25,0.337,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0
46,enthousiaste,0.823,0.719,0.806,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0
47,père,0.812,0.333,0.824,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0
47,accord,0.729,0.394,0.539,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
47,attente,0.771,0.69,0.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
47,fait,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
48,pire,0.062,0.704,0.225,0.0,0.0,0.484,0.0,0.453,0.0,0.0,0.0
48,père,0.812,0.333,0.824,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0
49,comme,0.719,0.353,0.446,0.0,0.0,0.0,0.0,0.0,0.0,0.484,0.0
49,maison,0.587,0.135,0.533,0.0,0.0,0.0,0.559,0.0,0.0,0.0,0.0
50,critique,0.562,0.344,0.5,0.318,0.0,0.0,0.116,0.484,0.0,0.234,0.0
50,père,0.812,0.333,0.824,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0
50,bien,0.938,0.368,0.534,0.0,0.0,0.0,0.547,0.0,0.219,0.617,0.383
50,tuer,0.133,0.92,0.585,0.719,0.0,0.962,0.0,0.797,0.0,0.0,0.0
50,demander,0.625,0.51,0.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.586
51,engageant,0.948,0.612,0.862,0.0,0.0,0.0,0.485,0.0,0.0,0.547,0.0
51,Jésus,0.8,0.4,0.62,0.0,0.0,0.0,0.594,0.0,0.0,0.0,0.0
51,père,0.812,0.333,0.824,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0
51,suite,0.79,0.42,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.586
51,perdu,0.188,0.558,0.259,0.441,0.445,0.0,0.0,0.625,0.0,0.0,0.0
51,gouvernement,0.427,0.53,0.85,0.0,0.0,0.359,0.0,0.0,0.0,0.0,0.0
51,venir,0.653,0.417,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633
52,doute,0.395,0.351,0.231,0.0,0.0,0.25,0.0,0.359,0.0,0.203,0.0
52,bien,0.938,0.368,0.534,0.0,0.0,0.0,0.547,0.0,0.219,0.617,0.383
52,simple,0.327,0.491,0.339,0.0,0.0,0.0,0.141,0.0,0.0,0.711,0.0
52,impossible,0.153,0.51,0.407,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
52,courage,0.667,0.529,0.75,0.0,0.0,0.0,0.266,0.0,0.0,0.695,0.0
52,comme,0.719,0.353,0.446,0.0,0.0,0.0,0.0,0.0,0.0,0.484,0.0
53,Jésus,0.8,0.4,0.62,0.0,0.0,0.0,0.594,0.0,0.0,0.0,0.0
53,père,0.812,0.333,0.824,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0
53,entre,0.51,0.375,0.466,0.0,0.0,0.0,0.0,0.364,0.0,0.0,0.0
53,cour,0.667,0.49,0.654,0.0,0.0,0.0,0.375,0.0,0.0,0.508,0.656
53,Dieu,0.758,0.518,0.886,0.0,0.0,0.094,0.545,0.0,0.0,0.617,0.484
54,suite,0.79,0.42,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.586
54,père,0.812,0.333,0.824,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0
54,furieux,0.219,0.873,0.277,0.938,0.484,0.547,0.0,0.5,0.0,0.0,0.0
54,malheur,0.34,0.606,0.204,0.0,0.398,0.562,0.0,0.719,0.0,0.0,0.0
54,Hélas,0.571,0.31,0.279,0.0,0.0,0.0,0.0,0.302,0.0,0.0,0.0
55,Monsieur,0.622,0.306,0.778,0.0,0.0,0.0,0.0,0.0,0.0,0.445,0.0
55,beau,0.701,0.471,0.636,0.0,0.0,0.0,0.781,0.0,0.0,0.0,0.0
55,temps,0.604,0.288,0.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516
55,Bonjour,0.922,0.461,0.552,0.0,0.0,0.0,0.547,0.0,0.0,0.0,0.0
56,Dieu,0.758,0.518,0.886,0.0,0.0,0.094,0.545,0.0,0.0,0.617,0.484
56,amour,1.0,0.519,0.673,0.0,0.0,0.0,0.828,0.0,0.0,0.758,0.0
56,dictionnaire,0.62,0.25,0.598,0.0,0.0,0.0,0.0,0.0,0.0,0.523,0.0
56,bien,0.938,0.368,0.534,0.0,0.0,0.0,0.547,0.0,0.219,0.617,0.383
56,heureux,0.939,0.548,0.795,0.0,0.0,0.0,0.809,0.0,0.0,0.0,0.0
56,Monsieur,0.622,0.306,0.778,0.0,0.0,0.0,0.0,0.0,0.0,0.445,0.0
57,honoré,0.938,0.447,0.732,0.0,0.0,0.0,0.688,0.0,0.0,0.719,0.0
57,Monsieur,0.622,0.306,0.778,0.0,0.0,0.0,0.0,0.0,0.0,0.445,0.0
58,saluer,0.833,0.542,0.681,0.0,0.0,0.0,0.266,0.0,0.0,0.617,0.0
58,bien,0.938,0.368,0.534,0.0,0.0,0.0,0.547,0.0,0.219,0.617,0.383
58,heureux,0.939,0.548,0.795,0.0,0.0,0.0,0.809,0.0,0.0,0.0,0.0
58,Monsieur,0.622,0.306,0.778,0.0,0.0,0.0,0.0,0.0,0.0,0.445,0.0
59,plaisir,0.939,0.74,0.682,0.0,0.0,0.0,0.803,0.0,0.0,0.0,0.0
59,Monsieur,0.622,0.306,0.778,0.0,0.0,0.0,0.0,0.0,0.0,0.445,0.0
59,demande,0.625,0.471,0.618,0.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Monsieur,0.622,0.306,0.778,0.0,0.0,0.0,0.0,0.0,0.0,0.445,0.0
61,continuer,0.667,0.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.422,0.414
61,comme,0.719,0.353,0.446,0.0,0.0,0.0,0.0,0.0,0.0,0.484,0.0
61,doute,0.395,0.351,0.231,0.0,0.0,0.25,0.0,0.359,0.0,0.203,0.0
62,fait,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
62,plaisir,0.939,0.74,0.682,0.0,0.0,0.0,0.803,0.0,0.0,0.0,0.0
63,doute,0.395,0.351,0.231,0.0,0.0,0.25,0.0,0.359,0.0,0.203,0.0
64,bien,0.938,0.368,0.534,0.0,0.0,0.0,0.547,0.0,0.219,0.617,0.383
64,père,0.812,0.333,0.824,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0
64,fait,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
64,café,0.694,0.357,0.307,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0
64,apprendre,0.84,0.51,0.852,0.0,0.0,0.0,0.212,0.0,0.125,0.617,0.0
64,garçon,0.637,0.388,0.336,0.0,0.117,0.0,0.0,0.0,0.0,0.0,0.0
64,vivre,0.88,0.673,0.676,0.0,0.0,0.0,0.406,0.0,0.0,0.0,0.0
65,tous,0.375,0.434,0.385,0.0,0.0,0.0,0.0,0.469,0.0,0.0,0.0
65,temps,0.604,0.288,0.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516
65,content,1.0,0.735,0.772,0.0,0.0,0.0,0.788,0.0,0.0,0.609,0.555
65,moindre,0.396,0.167,0.211,0.0,0.188,0.0,0.0,0.0,0.0,0.0,0.0
66,bouquet,0.552,0.358,0.473,0.0,0.0,0.0,0.484,0.0,0.0,0.375,0.0
66,père,0.812,0.333,0.824,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0
66,Monsieur,0.622,0.306,0.778,0.0,0.0,0.0,0.0,0.0,0.0,0.445,0.0
66,temps,0.604,0.288,0.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516
67,bouquet,0.552,0.358,0.473,0.0,0.0,0.0,0.484,0.0,0.0,0.375,0.0
68,Jésus,0.8,0.4,0.62,0.0,0.0,0.0,0.594,0.0,0.0,0.0,0.0
68,Hélas,0.571,0.31,0.279,0.0,0.0,0.0,0.0,0.302,0.0,0.0,0.0
68,bien,0.938,0.368,0.534,0.0,0.0,0.0,0.547,0.0,0.219,0.617,0.383
69,bien,0.938,0.368,0.534,0.0,0.0,0.0,0.547,0.0,0.219,0.617,0.383
70,humide,0.385,0.417,0.185,0.0,0.0,0.0,0.0,0.078,0.0,0.0,0.0
70,prix,0.885,0.763,0.67,0.0,0.0,0.0,0.727,0.0,0.352,0.562,0.641
