Id_block,valence,arousal,dominance,anger,disgust,fear,joy,sadness,surprise
82,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.5,0.0
83,0.7425062376138494,0.36166829523886257,0.8214990683260244,0.1,0.0,0.0,0.1559,0.0,0.0
84,0.935,0.427,0.551,0.0,0.0,0.0,0.493,0.0,0.0
85,0.7869278860741595,0.6527940316346716,0.7932552902966377,0.0,0.0,0.0,0.0,0.0,0.0
86,0.6574952450937677,0.38892706289189055,0.7887456837371969,0.2838118270613316,0.07405193077074472,0.059399999999999994,0.2986,0.07490815424999633,0.0
87,0.7530840161040055,0.5336303230967077,0.5739162327922889,0.0,0.0,0.0,0.2465,0.0,0.0
88,0.5711680322080109,0.6402606461934153,0.5968324655845777,0.0,0.0,0.0,0.0,0.0,0.0
90,0.6008244649515341,0.11479575673761949,0.5975058490195226,0.0,0.0,0.0,0.0,0.0,0.0
91,0.5804556520892552,0.4555957601006831,0.671377915379724,0.18999999999999997,0.0,0.22866666666666668,0.0,0.26566666666666666,0.0
92,0.7969918905994847,0.5915188962050616,0.7678009319589774,0.0,0.0,0.0,0.125,0.0,0.0
93,0.5150241268023317,0.5717939850085513,0.3666179833719145,0.2816596629278925,0.2728410072955061,0.12376684357376598,0.3052628208701316,0.09009672137926068,0.08066666666666666
94,0.7050399257185453,0.10361282265021007,0.37974828226952795,0.0,0.0,0.0,0.39775,0.0,0.0
95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
96,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.8900610491478339,0.42765178676046217,0.8264857687117835,0.0,0.0,0.0,0.31004476167049627,0.0,0.08983333333333333
98,0.8275555555555556,0.73,0.9416666666666667,0.029555555555555557,0.1111111111111111,0.16933333333333334,0.6666666666666666,0.1111111111111111,0.0
99,1.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0
100,0.0906470212887625,0.26196175128341165,0.0988218307039942,0.758,0.20932474985793054,0.0,0.0,0.0,0.0
101,0.479282581034486,0.5301870751802291,0.4557359410099841,0.14787244847495692,0.14519202248710614,0.13807291333514737,0.13675,0.13053730155158683,0.0
102,0.6848071907988671,0.40889517135167736,0.5957595484200386,0.01179999999999998,0.0,0.0,0.10940000000000001,0.0,0.0
103,0.393764680859175,0.5079745008556077,0.7325478871359961,0.17200000000000001,0.13954983323862036,0.0,0.3333333333333333,0.0,0.0
104,0.7869278860741595,0.1527940316346717,0.7932552902966377,0.0,0.0,0.0,0.5,0.0,0.0
105,0.645,0.4756666666666667,0.517,0.3333333333333333,0.0,0.3333333333333333,0.49766666666666665,0.3333333333333333,0.3333333333333333
106,0.4800876000592768,0.31439050232976823,0.5290722475167249,0.137991595513471,0.12740920875460732,0.14852021228851917,0.0,0.10811606565511282,0.0968
107,0.7084605076937525,0.302988305046586,0.7488815077920506,0.17263786072320833,0.1485,0.1538127213280886,0.0,0.092,0.0
108,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
109,0.797,0.24733333333333332,0.59,0.0,0.0,0.0,0.3333333333333333,0.0,0.057333333333333326
110,0.8103915239044773,0.18016806034895266,0.6682407860412435,0.0,0.10658565380147932,0.086,0.125,0.09924722054151591,0.047875
111,0.6322761756378926,0.21979900787947865,0.5863453381671657,0.0,0.0,0.0,0.3774,0.0,0.0
112,0.7263058019879336,0.22177744187631976,0.2525000423800905,0.161,0.0,0.0,0.0,0.0,0.0
113,0.6952566086447799,0.42847714213544585,0.6331324034817175,0.20456122423747847,0.07259601124355307,0.2017864566675737,0.25,0.12389365077579341,0.0
115,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
117,0.7743569715185399,0.15582350790866792,0.7425638225741594,0.005625,0.0,0.00775,0.421875,0.0,0.0215
118,0.8435994484028327,0.3262349592787321,0.7795200180143232,0.0,0.0,0.0,0.3720537140045955,0.0,0.1078
119,0.7298642068642432,0.5926356182814948,0.8118420712711011,0.2689231527459532,0.21278966656863912,0.2207209503212389,0.25,0.19744971654148286,0.17066257422405914
120,0.188,0.558,0.259,0.441,0.4449999999999999,0.0,0.0,0.0,0.0
121,0.75,0.5,0.75,0.0,0.0,0.0,0.5,0.0,0.0
122,0.4966540254373039,0.44285498602883405,0.514512386740006,0.0606201581440627,0.0509204049930535,0.19314285714285712,0.2857142857142857,0.22532489948592666,0.02457142857142857
123,0.6333086436362504,0.4198905564757111,0.6050778625238837,0.129,0.10466237492896527,0.0,0.082,0.0,0.0
124,0.9736296782968132,0.31964474948366617,0.7621674649248309,0.0,0.0,0.0,0.1407432987266134,0.0,0.0
125,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.4026813804391085,0.7060506708651182,0.8739560785682321,0.0,0.0,0.0,0.0,0.0,0.0
127,0.5061689454117199,0.3227309411308177,0.5687322519864769,0.0,0.1111111111111111,0.2222222222222222,0.0952648083162644,0.1603171670170643,0.03964849951256179
128,0.0674337740193636,0.3674482321071254,0.16957037733313904,0.0,0.0,0.5,0.0,0.31370951243639494,0.0
129,0.561,0.4443333333333333,0.8726666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
130,0.231665740729321,0.7394824959401319,0.2915095827353686,0.22998599252245167,0.3450153479243456,0.24753368714753196,0.0,0.18019344275852137,0.16133333333333333
131,0.5288997895543939,0.66528097009618,0.5943111430472674,0.14787244847495692,0.14519202248710614,0.13807291333514737,0.5,0.13053730155158683,0.0
132,0.9117775628539101,0.20604394061548684,0.8734794459730963,0.0,0.0,0.0,0.164,0.0,0.0
133,0.5,0.5,1.0,0.25,0.25,0.5,0.0,0.25,0.0
134,0.6078517085692734,0.4706959604103245,0.2489862973153976,0.0,0.0,0.3333333333333333,0.4426666666666667,0.3333333333333333,0.0
135,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
136,0.75,0.5,1.0,0.0,0.25,0.25,0.0,0.25,0.0
137,0.6257899257185453,0.4368628226502101,0.7842482822695279,0.0,0.25,0.25,0.14775,0.25,0.0
138,0.3827888782698592,0.34480235002069376,0.6608298408205402,0.25,0.25,0.25,0.25,0.25,0.0
139,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0
140,0.6187899388590098,0.593345377418898,0.6052029147800194,0.0,0.2597433140737562,0.16666666666666666,0.08333333333333333,0.0,0.16666666666666666
141,0.67075,0.58325,0.6545,0.25,0.25,0.25,0.25,0.25,0.0
142,0.8338385779313993,0.20537955281753595,0.8155218165684672,0.0,0.0,0.0,0.0,0.0,0.0
143,0.6701485966188446,0.2761480525313476,0.5537241657527012,0.0,0.0,0.0,0.559,0.0,0.0
144,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0.7911048481205871,0.15862898407296555,0.7438332123883186,0.0,0.0,0.0,0.3720537140045955,0.0,0.1078
146,0.9053012553530776,0.2517982538122618,0.5973674993455227,0.0,0.0,0.0,0.47409412281568913,0.0,0.0
147,0.9042932579491765,0.12870992207892148,0.6195399725175281,0.0,0.0,0.0,0.25,0.0,0.0
148,0.907592656659835,0.5155925789330497,0.8816748808218146,0.0,0.0,0.0,0.07985714285714286,0.0,0.0
149,0.3232603102189365,0.2593611514556512,0.270717053326233,0.25,0.25,0.25,0.09490543511085657,0.39849999999999997,0.09775
150,0.3776827535904671,0.7737879712067087,0.7408068231976879,0.044,0.0,0.18958832232750264,0.0,0.0,0.0
151,0.6008244649515341,0.44812909007095286,0.5975058490195226,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
152,0.75,0.75,1.0,0.0,0.0,0.0,0.5,0.0,0.0
153,0.8161454195878106,0.6020246491182879,0.8101329399095065,0.0,0.0,0.0665,0.75,0.1325,0.0
154,0.5746338759614618,0.4004308042834518,0.47282865990792794,0.11745514428928332,0.059399999999999994,0.20682508853123543,0.315,0.0837,0.0
155,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
156,0.8805737693130136,0.640658211115456,0.7560895760126904,0.0,0.0,0.0,0.415788462610395,0.0,0.0
157,0.7361428571428572,0.5014285714285714,0.7724285714285715,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.14285714285714285
158,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
159,0.2249972221879631,0.7364474878203958,0.5445287482061058,0.689957977567355,0.6370460437730366,0.7426010614425959,0.0,0.5405803282755641,0.484
160,0.8379810863547142,0.15099832623790385,0.8351717622050456,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
161,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5
162,0.298,0.519,0.307,0.0,0.0,0.0,0.0,0.219,0.172
163,0.649,0.7595000000000001,0.6535,0.0,0.0,0.0,0.0,0.1095,0.086
164,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
165,0.686690925760559,0.564528461202048,0.7752198544290495,0.0,0.1282,0.1586472354424304,0.2,0.1814,0.0
166,0.3415,0.6665,0.309,0.0,0.0,0.5,0.0,0.0,0.0
167,0.6796397117750198,0.6013184394253829,0.7043694065075815,0.0,0.0,0.0,0.0,0.0,0.0
168,0.6,0.4,0.4,0.2,0.0,0.0,0.6,0.0,0.0
169,0.9394797860348564,0.6022023617437848,0.42123317218091,0.0,0.0,0.0,0.8203333333333332,0.0,0.0
170,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
171,0.1661648749122114,0.8011941145512723,0.3644823980312681,0.6905514428928333,0.594,0.6152508853123544,0.0,0.368,0.0
172,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0
173,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
174,0.8509210271420339,0.21988290009897266,0.3108742751645541,0.0,0.0,0.0,0.5,0.0,0.0
175,0.927,0.888,0.555,0.0,0.0,0.0,0.643,0.0,0.0
176,0.7790362624905143,0.5875292588952775,0.7271908318062197,0.0,0.0,0.0,0.10621961990327462,0.0,0.0
177,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5
178,0.6325,0.38883333333333336,0.7641666666666667,0.0,0.0,0.0,0.5781666666666666,0.0,0.0
179,0.49539569002109324,0.7287921228068391,0.38451706063599916,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2857944249487932,0.0,0.11894549853768537
180,0.6743312608037598,0.5547654156860761,0.6273305039218486,0.2,0.0,0.2,0.26293896550620194,0.0,0.0
181,0.6536762099220501,0.529946078762429,0.6572739755206867,0.10888709007650281,0.2704,0.3624,0.2,0.1406,0.0
182,0.2324621372914626,0.7735333351304948,0.6722251354924786,0.0,0.2,0.55,0.0,0.1032,0.15
183,0.2249972221879631,0.7364474878203958,0.5445287482061058,0.689957977567355,0.6370460437730366,0.7426010614425959,0.0,0.5405803282755641,0.484
184,0.4203177207701801,0.3666729853794955,0.6096494351785363,0.11666000800982905,0.2064285714285714,0.21796931449395737,0.2857142857142857,0.21560672620793042,0.0
185,0.7815731170418763,0.31210291703021154,0.7400173812434396,0.0968,0.0,0.0906,0.3094,0.0938,0.0
186,0.3415,0.1665,0.309,0.0,0.0,0.0,0.0,0.0,0.0
187,0.627956896870904,0.5259249811789987,0.7295874814526896,0.16666666666666666,0.16666666666666666,0.211,0.09849999999999999,0.255,0.0
188,0.5,0.75,0.75,0.0,0.25,0.25,0.25,0.25,0.0
189,0.5603062331840737,0.29192488406723927,0.6891398383701733,0.0,0.2,0.2,0.5094000000000001,0.2,0.0
190,0.6780899507561198,0.3799882380761033,0.6842332504290302,0.0,0.0,0.0,0.21428571428571427,0.0,0.0
191,1.0,0.2,0.8,0.0,0.0,0.0,0.2,0.0,0.0
192,0.6811744744518572,0.2767347211334676,0.11972917725721433,0.018166666666666668,0.049499999999999995,0.030499999999999985,0.09116666666666667,0.09816533591142644,0.0
193,0.5,0.5,0.75,0.0,0.25,0.25,0.0,0.25,0.0
194,0.6366932838123636,0.4024085484334734,0.7531655215130186,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.43183333333333335,0.3333333333333333,0.16666666666666666
195,0.7533766102836792,0.5257110331550454,0.7187781901299667,0.0,0.0,0.0,0.3353151302715296,0.0,0.07039999999999999
196,0.5738557721483191,0.3055880632693434,0.5865105805932753,0.0,0.0,0.0,0.0,0.0,0.0
197,0.8201597028741813,0.4144512906008403,0.5189931290781117,0.0,0.0,0.0,0.591,0.0,0.0
198,0.8579519240494397,0.4351960210897811,0.8621701935310918,0.0,0.0,0.0,0.0,0.0,0.0
199,0.7900034411767551,0.18446369630343595,0.6584988297707572,0.11509190714880556,0.09899999999999999,0.10254181421872573,0.3333333333333333,0.06133333333333333,0.0
200,0.3871437846947068,0.3215596675834746,0.2836842024148701,0.1,0.0,0.027600000000000003,0.1,0.1,0.059399999999999994
201,0.6140644755101256,0.22899276017791817,0.5261290823036225,0.0,0.0,0.0,0.4166666666666667,0.0,0.0
202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,0.5596721469315513,0.6243862765150826,0.5458081031565902,0.12257860899703532,0.14882875632357354,0.046000000000000006,0.09116666666666667,0.0,0.2284487980132129
204,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
205,0.7869278860741595,0.1527940316346717,0.7932552902966377,0.0,0.0,0.0,0.5,0.0,0.0
206,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5
207,0.9402196790522847,0.1798035426156773,0.765849758271365,0.0,0.0,0.0,0.3865,0.0,0.0
208,0.5940520868127454,0.12517679877328827,0.5300384019815475,0.0,0.0,0.0,0.5,0.0,0.0
209,0.8124152778493166,0.5224001510327593,0.7950583316964498,0.0,0.0,0.0,0.09665366447966402,0.07142857142857142,0.124
210,0.7980051583408335,0.5733464512900612,0.7018345698904623,0.0,0.0,0.0,0.5303333333333333,0.0,0.0
211,0.9169052333701574,0.2596759231109426,0.8619241747709872,0.0,0.0,0.0,0.45789423130519746,0.0,0.0
212,0.6329905403922914,0.36525679978097503,0.7690954591324312,0.018166666666666668,0.21616666666666665,0.19716666666666663,0.2590585259829852,0.2648320025780931,0.0
213,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0
214,0.6855141654596536,0.42773198291210285,0.4278920817412957,0.08449854198568967,0.08296686999263207,0.07889880762008421,0.14285714285714285,0.0745927437437639,0.0
215,0.6067199009580605,0.4714837635336135,0.5063310430260373,0.0,0.0,0.0,0.5303333333333333,0.0,0.0
216,0.8805737693130136,0.640658211115456,0.7560895760126904,0.0,0.0,0.0,0.415788462610395,0.0,0.0
217,0.6456973263492735,0.4093284443605493,0.763593661840473,0.0,0.0,0.0,0.34628571428571425,0.0,0.04128571428571428
218,0.5033846367220849,0.22938601065949918,0.3757494275030691,0.08631893036160417,0.19924999999999998,0.2019063606640443,0.069875,0.17099999999999999,0.0
219,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0
220,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,0.5353662532711225,0.10517071269710006,0.5239049707901977,0.2,0.2,0.0,0.05739999999999999,0.0,0.0516
222,0.7787770511577955,0.10322958360447923,0.58738564522039,0.223,0.0,0.0,0.2532857142857143,0.0,0.0
223,0.6685503902272257,0.6412294562299677,0.8436074247156009,0.08449854198568967,0.08296686999263207,0.08432737904865564,0.15524292530883854,0.0745927437437639,0.06814285714285714
224,0.5437455002352048,0.3063383126714721,0.5297390046883371,0.0,0.0,0.0,0.5,0.16666666666666666,0.0
225,0.6188091559142129,0.38744394855555153,0.6390557210926517,0.0,0.0,0.0,0.25,0.0,0.0
226,0.4662868846565068,0.923579105557728,0.6637947880063453,0.0,0.25,0.25,0.2078942313051975,0.25,0.0
227,0.6767951676132309,0.5600341593616756,0.5972916460934052,0.0,0.0,0.0,0.845684863880813,0.0,0.215
228,0.6312055138776004,0.44506986318735153,0.51388467259272,0.19721563149431262,0.17586372053900523,0.19397884953642144,0.20014285714285715,0.2100829040393663,0.06914285714285714
229,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666
230,0.9248640167412999,0.2834286392846197,0.706349981678853,0.0,0.2,0.0,0.6,0.0,0.0
231,0.9549169844469156,0.327183802843189,0.3411035960425893,0.0,0.0,0.0,0.8894215302316213,0.0,0.0
232,0.8171464527015231,0.24086902841045155,0.7038998388475767,0.18700000000000003,0.0,0.0,0.25766666666666665,0.0,0.0
233,0.7009169203289419,0.37691750457877743,0.6833184111891306,0.0,0.0,0.0,0.22133333333333335,0.16666666666666666,0.0
234,0.6400077221054087,0.3541856871968447,0.6921142988261438,0.14994876849730213,0.14185977771242608,0.3138139668808259,0.3333333333333333,0.13163314436098858,0.1137750494827061
235,0.38568211087748416,0.5973713743936894,0.5115619309856209,0.29989753699460425,0.6170528887581855,0.6276279337616518,0.3333333333333333,0.5965996220553105,0.2275500989654122
236,0.8024733948546023,0.3443872702128585,0.7925175470585678,0.0,0.0,0.0,0.0,0.0,0.0
237,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0
238,0.6497071158692146,0.17705044002747172,0.6000875210432952,0.2,0.0,0.0,0.34199999999999997,0.0,0.0
239,0.6078517085692734,0.8040292937436578,0.9156529639820642,0.0,0.0,0.0,0.10933333333333334,0.0,0.0
241,0.09175,0.35675,0.13925,0.25,0.0,0.0,0.0,0.164,0.0
242,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
243,0.75,0.5,1.0,0.5,0.25,0.25,0.5,0.25,0.25
244,0.561,0.4443333333333333,0.5393333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
245,0.6769684108568136,0.3545531600395891,0.6479497100658216,0.2,0.0,0.0,0.0,0.0,0.0
246,0.5869986110939814,0.730223743910198,0.7412643741030529,0.3449789887836775,0.3185230218865183,0.37130053072129793,0.303,0.27029016413778206,0.242
247,0.6112925329960217,0.43932256222218946,0.7180702156359504,0.29989753699460425,0.28371955542485217,0.2942946004283185,0.429,0.26326628872197716,0.3135500989654122
248,0.5627339485706297,0.39044117442128107,0.7260017187463411,0.29989753699460425,0.28371955542485217,0.2942946004283185,0.3333333333333333,0.26326628872197716,0.2275500989654122
