Id_block,Mots,valence,arousal,dominance,anger,disgust,fear,joy,sadness,surprise,trust,anticipation
21,avant,0.6014615617226431,0.4238409313333484,0.5311279389567699,0.0,0.0,0.217,0.0,0.0,0.18,0.4666427964154475,0.622012007306675
21,arriver,0.7493235932516958,0.4614794246185704,0.5539642484327365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6356675879723676
22,demande,0.6797553957469881,0.5199214048179504,0.6224173074845549,0.0,0.0,0.0,0.3796481187997479,0.594,0.391,0.5013101484996848,0.6375976876654511
22,imbécile,0.1925276326713793,0.4707374567061802,0.187116505350643,0.516,0.4289651228100695,0.0,0.0,0.0,0.0,0.0,0.0
22,obtenir,0.6634883033052841,0.5250221118211815,0.6400411110603296,0.0,0.0,0.0,0.287,0.0,0.258,0.0,0.641
22,vrai,0.8235551257078202,0.4120878812309737,0.7469588919461928,0.0,0.0,0.0,0.328,0.0,0.0,0.789,0.0
22,homme,0.7331645048290171,0.4089752463158824,0.6390593990361644,0.0,0.43,0.34,0.0,0.0,0.0,0.0,0.0
22,mérite,0.648604884001732,0.4744783898393843,0.5812699334417315,0.176,0.0,0.0,0.0,0.0,0.0,0.5715872979280405,0.602
22,heure,0.5505765840004807,0.3075056509901578,0.5648357925502997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516
23,fait,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
23,mérite,0.648604884001732,0.4744783898393843,0.5812699334417315,0.176,0.0,0.0,0.0,0.0,0.0,0.5715872979280405,0.602
23,fois,0.4742710443119653,0.3720508889046308,0.3837113066085363,0.0,0.0,0.234,0.0,0.0,0.0,0.0,0.617
23,cœur,0.8062221719545464,0.4538664755524821,0.700311722410761,0.0,0.0,0.0,0.547,0.0,0.0,0.0,0.0
23,fête,0.9555242406029352,0.7931449203648278,0.7191660619415928,0.0,0.0,0.0,0.8602685700229779,0.0,0.539,0.523,0.656
23,toujours,0.6072958770588837,0.5177207338847446,0.5992506591513675,0.0,0.0,0.0,0.0,0.0,0.0,0.617,0.0
23,actions,0.6810235654517135,0.3923465291817093,0.7825511241191909,0.0,0.0,0.0,0.0,0.0,0.0,0.547,0.0
24,homme,0.7331645048290171,0.4089752463158824,0.6390593990361644,0.0,0.43,0.34,0.0,0.0,0.0,0.0,0.0
24,prix,0.7668830514183957,0.6285551657752269,0.5938909506498335,0.0,0.0,0.0,0.6765756513576481,0.0,0.352,0.5393534427743076,0.641
24,concours,0.6453983269342292,0.742979418433822,0.7419053685745864,0.0,0.0,0.172,0.0,0.0,0.0,0.0,0.523
24,vrai,0.8235551257078202,0.4120878812309737,0.7469588919461928,0.0,0.0,0.0,0.328,0.0,0.0,0.789,0.0
24,médaille,0.8368812844449147,0.5322991105238454,0.7271556328833099,0.0,0.0,0.0,0.424,0.0,0.289,0.461,0.477
24,cœur,0.8062221719545464,0.4538664755524821,0.700311722410761,0.0,0.0,0.0,0.547,0.0,0.0,0.0,0.0
25,meilleur,0.688,0.704,0.737,0.0,0.0,0.0,0.547,0.0,0.0,0.438,0.469
25,espoir,0.9242404654500492,0.3674994822640968,0.7287897221651825,0.0,0.0,0.0,0.586,0.0,0.367,0.68,0.773
25,très,0.4774057457928527,0.6834468849599848,0.6094382946126706,0.4374425836602892,0.5459631820353186,0.7464169894654227,0.0,0.6438633914999808,0.0,0.0,0.0
25,curieux,0.4113986651774765,0.6873136417160749,0.5082400617021426,0.7029268303454118,0.5656159160011616,0.7686393939873818,0.242,0.6905518338782268,0.8373499690527397,0.398,0.4772722505661285
26,père,0.8024733948546023,0.3443872702128585,0.7925175470585678,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0
26,enfants,0.8069388232648106,0.4730366448298597,0.3923017397916103,0.0,0.0,0.0,0.4890156815618869,0.0,0.0,0.0,0.523
26,monsieur,0.578708951845571,0.408435494808788,0.6274639965966486,0.076,0.188,0.141,0.0,0.0,0.0,0.0,0.0
27,peut-être,0.4740661006579401,0.3300618280273141,0.3824074327530027,0.0,0.0,0.0,0.0,0.0,0.445,0.0,0.0
28,agriculture,0.6243200837064993,0.4171431964230984,0.5317499083942652,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0
29,désir,0.6758682090790401,0.522604917506919,0.6047083232348196,0.0,0.0,0.0,0.3796217404434263,0.594,0.391,0.5012771755542829,0.6375857552683438
29,autorité,0.6169202475884807,0.5939618486938096,0.9297941258468068,0.0,0.0,0.0,0.0,0.0,0.0,0.664,0.0
29,servante,0.6491663182148938,0.4845754684041292,0.7194563105740059,0.0,0.0,0.234,0.0,0.0,0.383,0.0,0.0
29,fidèle,0.8920634960039325,0.2984602839665731,0.6422381100147472,0.0,0.0,0.094,0.5066507719783708,0.0,0.148,0.7731269609768961,0.0
29,dévouement,0.867,0.471,0.682,0.0,0.0,0.0,0.0,0.0,0.0,0.711,0.0
29,maison,0.6701485966188446,0.2761480525313476,0.5537241657527012,0.0,0.0,0.0,0.559,0.0,0.0,0.0,0.0
30,attitude,0.6499587973090725,0.4629533828410617,0.6383707852138165,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0
30,fait,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
31,sûrement,0.7922928928462181,0.38657381727647,0.7327040768949986,0.0,0.0,0.0,0.422,0.0,0.0,0.672,0.0
31,aura,0.76,0.333,0.5,0.0,0.0,0.0,0.493,0.0,0.0,0.0,0.0
31,croix,0.4513221945312947,0.3287429663041927,0.5504292388840927,0.561,0.0,0.203,0.0,0.156,0.0,0.0,0.0
32,peut-être,0.4740661006579401,0.3300618280273141,0.3824074327530027,0.0,0.0,0.0,0.0,0.0,0.445,0.0,0.0
32,compte,0.531,0.347,0.472,0.0,0.0,0.0,0.0,0.0,0.0,0.523,0.0
32,ruban,0.5117547385590506,0.3904028754427047,0.4598365345281992,0.047,0.0,0.0,0.212,0.0,0.0,0.0,0.328
32,décoration,0.7937962977452332,0.4751647737079414,0.679727286435455,0.0,0.0,0.0,0.424,0.0,0.289,0.461,0.477
32,reçu,0.6634883033052841,0.5250221118211815,0.6400411110603296,0.0,0.0,0.0,0.287,0.0,0.258,0.0,0.641
32,avant,0.6014615617226431,0.4238409313333484,0.5311279389567699,0.0,0.0,0.217,0.0,0.0,0.18,0.4666427964154475,0.622012007306675
32,obtenir,0.6634883033052841,0.5250221118211815,0.6400411110603296,0.0,0.0,0.0,0.287,0.0,0.258,0.0,0.641
33,reçu,0.6634883033052841,0.5250221118211815,0.6400411110603296,0.0,0.0,0.0,0.287,0.0,0.258,0.0,0.641
33,avant,0.6014615617226431,0.4238409313333484,0.5311279389567699,0.0,0.0,0.217,0.0,0.0,0.18,0.4666427964154475,0.622012007306675
33,donner,0.5311555130794368,0.379209400082775,0.6433193632821606,0.0,0.0,0.0,0.0,0.0,0.0,0.4899619895217705,0.414
33,peur,0.2166713824235038,0.7438871000942455,0.3580124528480291,0.0,0.0,0.756297933776526,0.0,0.0,0.0,0.0,0.531
33,compte,0.531,0.347,0.472,0.0,0.0,0.0,0.0,0.0,0.0,0.523,0.0
33,opposition,0.427,0.694,0.796,0.543,0.0,0.0,0.0,0.0,0.0,0.297,0.0
34,officier,0.542,0.43,0.877,0.0,0.0,0.0,0.0,0.0,0.0,0.609,0.0
34,bien,0.8496361744517235,0.4974327231143904,0.6809413474879623,0.0,0.0,0.0,0.6777168752498955,0.0,0.0,0.0,0.0
34,attrapé,0.235,0.558,0.411,0.0,0.0,0.517,0.0,0.576,0.0,0.0,0.0
34,casemate,0.5383665369939714,0.3885103451624548,0.4524026314144825,0.0,0.0,0.0,0.0,0.0,0.0,0.6123704612180519,0.0
35,fois,0.4742710443119653,0.3720508889046308,0.3837113066085363,0.0,0.0,0.234,0.0,0.0,0.0,0.0,0.617
35,toujours,0.6072958770588837,0.5177207338847446,0.5992506591513675,0.0,0.0,0.0,0.0,0.0,0.0,0.617,0.0
35,vérité,0.947502542093038,0.3955545349905747,0.697955355170325,0.0,0.0,0.0,0.0,0.0,0.0,0.844,0.0
35,enfants,0.8069388232648106,0.4730366448298597,0.3923017397916103,0.0,0.0,0.0,0.4890156815618869,0.0,0.0,0.0,0.523
36,mettre,0.5679669229177663,0.3622952822170907,0.5242673673171291,0.0,0.0,0.0,0.0,0.0,0.0,0.641,0.0
36,diplôme,0.6566188613120163,0.3943492037940563,0.6153226749759586,0.0,0.0,0.0,0.0,0.0,0.0,0.531,0.0
36,gras,0.3222553263395115,0.4000158456869621,0.3122210819586394,0.0,0.6060042965279853,0.0,0.0,0.312,0.0,0.0,0.0
36,monsieur,0.578708951845571,0.408435494808788,0.6274639965966486,0.076,0.188,0.141,0.0,0.0,0.0,0.0,0.0
36,fait,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
36,figure,0.590952176462202,0.3241372324879008,0.5285870013885116,0.0,0.0,0.0,0.0,0.0,0.0,0.523,0.0
36,genre,0.6645544408416711,0.548198950379747,0.605063963199045,0.0,0.0,0.0,0.622,0.0,0.0,0.375,0.695
36,attendant,0.643224014511344,0.4314017110033865,0.4209311638467654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6462442714620729
36,vivement,0.711452961709516,0.7425271751862236,0.6890049728025679,0.0,0.0,0.0,0.0,0.0,0.469,0.0,0.0
36,saut,0.6034739907884702,0.3474221770286607,0.4901065018103783,0.2029999999999999,0.156,0.266,0.0,0.234,0.0,0.0,0.273
36,maître,0.6952346319440735,0.4247508854164138,0.7350689841819658,0.0,0.0,0.0,0.0,0.0,0.0,0.578,0.0
36,école,0.6676771558627984,0.4107591056350719,0.6310436331369346,0.0,0.0,0.0,0.0,0.0,0.0,0.531,0.0
36,recommander,0.7878130921936306,0.509796338352675,0.6598192304242211,0.0,0.0,0.0,0.266,0.0,0.0,0.5809081994275789,0.0
36,enfin,0.583,0.433,0.4650000000000001,0.0,0.125,0.0,0.157,0.0,0.297,0.4529999999999999,0.57
37,disparu,0.2503825744582609,0.440774380426885,0.2591702719323158,0.0,0.0,0.5014258052728291,0.0,0.6737781839977395,0.727,0.0,0.0
37,courage,0.79654701026924,0.6956967910384221,0.8110664674520642,0.0,0.0,0.0,0.266,0.0,0.0,0.6695780493348767,0.0
37,prévenir,0.429,0.6470000000000001,0.564,0.0,0.0,0.453,0.0,0.0,0.297,0.305,0.547
37,père,0.8024733948546023,0.3443872702128585,0.7925175470585678,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0
38,fusil,0.2555825286720349,0.9030436949881224,0.7228348844692725,0.4501776944887621,0.0,0.5545275743722952,0.0,0.0,0.0,0.0,0.0
38,fait,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
38,dictionnaire,0.6119734725279833,0.2789771246023653,0.6003127282546488,0.0,0.0,0.0,0.0,0.0,0.0,0.523,0.0
39,monsieur,0.578708951845571,0.408435494808788,0.6274639965966486,0.076,0.188,0.141,0.0,0.0,0.0,0.0,0.0
39,vrai,0.8235551257078202,0.4120878812309737,0.7469588919461928,0.0,0.0,0.0,0.328,0.0,0.0,0.789,0.0
39,bien,0.8496361744517235,0.4974327231143904,0.6809413474879623,0.0,0.0,0.0,0.6777168752498955,0.0,0.0,0.0,0.0
39,oublié,0.2645816783512424,0.4080985964731514,0.240531759638026,0.0,0.0,0.266,0.0,0.53,0.0,0.0,0.0
39,vue,0.6966559674896479,0.352506754720856,0.5539071429655887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5306551306240826
40,très,0.4774057457928527,0.6834468849599848,0.6094382946126706,0.4374425836602892,0.5459631820353186,0.7464169894654227,0.0,0.6438633914999808,0.0,0.0,0.0
40,bon,0.8496361744517235,0.4974327231143904,0.6809413474879623,0.0,0.0,0.0,0.6777168752498955,0.0,0.0,0.0,0.0
41,assez,0.6823186826674351,0.400059253369866,0.6251525417977639,0.0,0.0,0.0,0.469,0.0,0.0,0.4848740544044536,0.414
41,monsieur,0.578708951845571,0.408435494808788,0.6274639965966486,0.076,0.188,0.141,0.0,0.0,0.0,0.0,0.0
41,très,0.4774057457928527,0.6834468849599848,0.6094382946126706,0.4374425836602892,0.5459631820353186,0.7464169894654227,0.0,0.6438633914999808,0.0,0.0,0.0
41,filles,0.6041521774765466,0.5288841068598588,0.404498219694434,0.353,0.617,0.0,0.0,0.0,0.0,0.0,0.0
41,maison,0.6701485966188446,0.2761480525313476,0.5537241657527012,0.0,0.0,0.0,0.559,0.0,0.0,0.0,0.0
41,attendez,0.5037982132484474,0.4547665950249551,0.4973560580946268,0.0,0.0,0.141,0.0,0.0,0.148,0.477,0.7094284434654502
42,dictionnaire,0.6119734725279833,0.2789771246023653,0.6003127282546488,0.0,0.0,0.0,0.0,0.0,0.0,0.523,0.0
42,passé,0.5066420855650411,0.4164917784013202,0.4324469683076005,0.0,0.0,0.0,0.0,0.0,0.0,0.578,0.0
42,tendre,0.651255938930962,0.3990141210070462,0.4717371078896059,0.0,0.0,0.0,0.561,0.0,0.0,0.0,0.0
42,jeunesse,0.938,0.608,0.736,0.045,0.0,0.062,0.375,0.0,0.172,0.0,0.492
42,heureux,0.9415519635393872,0.611381250605775,0.7347943350099368,0.0,0.0,0.0,0.6753895015832398,0.0,0.0,0.609,0.555
42,hasard,0.5543382190806857,0.4897667454615959,0.4521008218064979,0.0,0.0,0.0,0.0,0.0,0.461,0.0,0.0
