Id_block,Mots,valence,arousal,dominance,anger,disgust,fear,joy,sadness,surprise
50,tuer,0.1034179935908987,0.8302457935413193,0.592127145839174,0.8781239016302185,0.8193000383496152,0.9401767847349684,0.0,0.8178627987224346,0.6213273276327266
50,demander,1,1,1,0,0,0,0,0,0
51,engageant,0.9414685171091224,0.619826011031412,0.860881998424084,0.0,0.0,0.0,0.485,0.0,0.0
51,vite,1,1,1,0,0,0,0,0,0
51,père,0.8024733948546023,0.3443872702128585,0.7925175470585678,0.0,0.0,0.0,0.0,0.0,0.0
51,suite,0.5794730014112289,0.5050298760288326,0.5604340281300232,0.0,0.0,0.0,0.0,0.0,0.0
51,idée,1,1,1,0,0,0,1,0,0
51,perdu,0.188,0.558,0.259,0.441,0.4449999999999999,0.0,0.0,0.0,0.0
51,monsieur,1,0,1,0,0,0,0,0,0
51,gouvernement,1,0,1,0,0,0,0,0,0
51,venir,0.5077636222456227,0.4247459181933735,0.4697888562405837,0.0,0.0,0.0,0.0,0.0,0.0
52,connu,1,1,1,0,0,0,0,0,0
52,bien,1,0,1,0,0,0,1,0,0
52,simple,1,0,0,0,0,0,0,0,0
52,impossible,0.153,0.51,0.407,0.0,0.0,0.0,0.0,0.5,0.0
52,courage,1,1,1,0,0,0,0,0,0
53,mettre,1,0,1,0,0,0,0,0,0
53,profit,1,1,1,0,0,0,1,0,0
53,père,0.8024733948546023,0.3443872702128585,0.7925175470585678,0.0,0.0,0.0,0.0,0.0,0.0
53,cour,0.588502276943852,0.4301694184023261,0.5108852488183643,0.0,0.0,0.0,0.375,0.0,0.0
54,suite,0.5794730014112289,0.5050298760288326,0.5604340281300232,0.0,0.0,0.0,0.0,0.0,0.0
54,père,0.8024733948546023,0.3443872702128585,0.7925175470585678,0.0,0.0,0.0,0.0,0.0,0.0
54,furieux,0,1,1,1,0,1,0,0,0
54,arriver,1,0,1,0,0,0,0,0,0
54,malheur,0,1,0,0,0,0,0,1,0
54,certainement,1,0,1,0,0,0,1,0,0
55,beau,1,0,1,0,0,0,1,0,0
55,temps,0.5738557721483191,0.3055880632693434,0.5865105805932753,0.0,0.0,0.0,0.0,0.0,0.0
55,arrivé,1,0,1,0,0,0,0,0,0
56,amour,1,1,1,0,0,0,1,0,0
56,dictionnaire,0.6119734725279833,0.2789771246023653,0.6003127282546488,0.0,0.0,0.0,0.0,0.0,0.0
56,bien,1,0,1,0,0,0,1,0,0
56,heureux,1,1,1,0,0,0,1,0,0
57,très,0,1,1,0,1,1,0,1,0
57,honoré,0.938,0.447,0.732,0.0,0.0,0.0,0.688,0.0,0.0
58,saluer,0.7416622604853207,0.5887939750587233,0.6123404493528505,0.0,0.0,0.0,0.266,0.0,0.0
58,bien,1,0,1,0,0,0,1,0,0
58,très,0,1,1,0,1,1,0,1,0
58,heureux,1,1,1,0,0,0,1,0,0
59,très,0,1,1,0,1,1,0,1,0
59,oui,1,1,0,0,0,0,1,0,0
59,plaisir,0.8651475386260272,0.6943164222309121,0.6551791520253809,0.0,0.0,0.0,0.83157692522079,0.0,0.0
59,demande,1,1,1,0,0,0,0,1,0
59,simplement,1,0,0,0,0,0,0,0,0
60,particulièrement,1,0,1,0,0,0,1,0,0
62,homme,1,0,1,0,0,0,0,0,0
62,sage,1,0,1,0,0,0,1,0,0
62,particulièrement,1,0,1,0,0,0,1,0,0
62,fait,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0
62,plaisir,0.8651475386260272,0.6943164222309121,0.6551791520253809,0.0,0.0,0.0,0.83157692522079,0.0,0.0
62,vraiment,1,0,1,0,0,0,0,0,0
63,oui,1,1,0,0,0,0,1,0,0
64,cultivé,1,0,1,0,0,0,0,0,0
64,bien,1,0,1,0,0,0,1,0,0
64,père,0.8024733948546023,0.3443872702128585,0.7925175470585678,0.0,0.0,0.0,0.0,0.0,0.0
64,toujours,1,1,1,0,0,0,0,0,0
64,fait,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0
64,cas,0,1,1,0,0,0,0,0,0
64,élève,1,0,0,0,0,0,0,0,0
64,apprendre,1,1,1,0,0,0,0,0,0
64,vivre,1,1,1,0,0,0,0,0,0
65,temps,0.5738557721483191,0.3055880632693434,0.5865105805932753,0.0,0.0,0.0,0.0,0.0,0.0
65,très,0,1,1,0,1,1,0,1,0
65,content,1,1,1,0,0,0,1,0,0
65,idée,1,1,1,0,0,0,1,0,0
65,pareil,1,0,0,0,0,0,0,0,0
66,bouquet,0.6848487696769308,0.3767981463050592,0.3511370229110565,0.0,0.0,0.0,0.484,0.0,0.0
66,arrivé,1,0,1,0,0,0,0,0,0
66,père,0.8024733948546023,0.3443872702128585,0.7925175470585678,0.0,0.0,0.0,0.0,0.0,0.0
66,temps,0.5738557721483191,0.3055880632693434,0.5865105805932753,0.0,0.0,0.0,0.0,0.0,0.0
67,bouquet,0.6848487696769308,0.3767981463050592,0.3511370229110565,0.0,0.0,0.0,0.484,0.0,0.0
67,très,0,1,1,0,1,1,0,1,0
67,vivement,1,1,1,0,0,0,0,0,0
67,décoration,1,0,1,0,0,0,0,0,0
67,mettre,1,0,1,0,0,0,0,0,0
67,épreuve,1,1,1,0,0,0,0,0,0
68,bien,1,0,1,0,0,0,1,0,0
68,très,0,1,1,0,1,1,0,1,0
68,vite,1,1,1,0,0,0,0,0,0
69,peut-être,0,0,0,0,0,0,0,0,0
69,décoration,1,0,1,0,0,0,0,0,0
69,bien,1,0,1,0,0,0,1,0,0
70,prix,0.7668830514183957,0.6285551657752269,0.5938909506498335,0.0,0.0,0.0,0.6765756513576481,0.0,0.352
70,concours,1,1,1,0,0,0,0,0,0
71,oui,1,1,0,0,0,0,1,0,0
71,certainement,1,0,1,0,0,0,1,0,0
71,rendu,0,0,0,0,0,0,0,0,0
71,fait,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0
71,été,0.8201597028741813,0.4144512906008403,0.5189931290781117,0.0,0.0,0.0,0.591,0.0,0.0
71,fois,0,0,0,0,0,0,0,0,0
71,agriculture,0.6243200837064993,0.4171431964230984,0.5317499083942652,0.0,0.0,0.0,0.0,0.0,0.0
71,cœur,1,0,1,0,0,0,1,0,0
72,prix,0.7668830514183957,0.6285551657752269,0.5938909506498335,0.0,0.0,0.0,0.6765756513576481,0.0,0.352
72,concours,1,1,1,0,0,0,0,0,0
72,voisin,0.657,0.448,0.434,0.0,0.0,0.0,0.0,0.0,0.0
72,reçu,1,1,1,0,0,0,0,0,0
72,médaille,0.8368812844449147,0.5322991105238454,0.7271556328833099,0.0,0.0,0.0,0.424,0.0,0.289
72,père,0.8024733948546023,0.3443872702128585,0.7925175470585678,0.0,0.0,0.0,0.0,0.0,0.0
72,sûr,1,0,1,0,0,0,0,0,0
73,peut-être,0,0,0,0,0,0,0,0,0
73,mot,0,1,1,0,0,0,0,0,0
73,certainement,1,0,1,0,0,0,1,0,0
74,père,0.8024733948546023,0.3443872702128585,0.7925175470585678,0.0,0.0,0.0,0.0,0.0,0.0
75,peut-être,0,0,0,0,0,0,0,0,0
75,cas,0,1,1,0,0,0,0,0,0
76,dû,0,1,0,0,0,0,0,0,0
76,donner,0.5311555130794368,0.379209400082775,0.6433193632821606,0.0,0.0,0.0,0.0,0.0,0.0
76,bien,1,0,1,0,0,0,1,0,0
77,chercher,0.6171730317967058,0.5148396883156859,0.4781598900701125,0.0,0.0,0.0,0.0,0.0,0.0
77,pot,0,0,0,0,1,0,0,0,0
77,très,0,1,1,0,1,1,0,1,0
77,coup,0,1,1,0,0,0,0,0,0
78,impatience,0,1,0,0,0,0,0,0,0
78,certainement,1,0,1,0,0,0,1,0,0
79,fou,0.1661648749122114,0.8011941145512723,0.3644823980312681,0.6905514428928333,0.594,0.6152508853123544,0.0,0.368,0.0
79,beau,1,0,1,0,0,0,1,0,0
79,troupeau,0,1,1,0,0,0,0,0,0
79,ronde,0,0,0,0,0,0,0,0,0
80,vraiment,1,0,1,0,0,0,0,0,0
80,aimable,0.8804393581045693,0.3596070852313546,0.5316995165427301,0.0,0.0,0.0,0.773,0.0,0.0
80,personne,1,0,1,0,0,0,0,0,0
80,fête,0.9555242406029352,0.7931449203648278,0.7191660619415928,0.0,0.0,0.0,0.8602685700229779,0.0,0.539
80,venir,0.5077636222456227,0.4247459181933735,0.4697888562405837,0.0,0.0,0.0,0.0,0.0,0.0
81,simple,1,0,0,0,0,0,0,0,0
81,très,0,1,1,0,1,1,0,1,0
81,bien,1,0,1,0,0,0,1,0,0
81,pressé,0.314,0.806,0.393,0.0,0.0,0.0,0.0,0.0,0.0
82,très,0,1,1,0,1,1,0,1,0
82,belle,1,0,1,0,0,0,0,0,0
83,servante,1,0,1,0,0,0,0,0,0
83,maître,1,0,1,0,0,0,0,0,0
83,école,0.6676771558627984,0.4107591056350719,0.6310436331369346,0.0,0.0,0.0,0.0,0.0,0.0
83,venir,0.5077636222456227,0.4247459181933735,0.4697888562405837,0.0,0.0,0.0,0.0,0.0,0.0
83,suite,0.5794730014112289,0.5050298760288326,0.5604340281300232,0.0,0.0,0.0,0.0,0.0,0.0
83,gros,1,1,1,0,0,0,0,0,0
83,rapidement,1,1,1,0,0,0,0,0,0
83,bien,1,0,1,0,0,0,1,0,0
83,maison,0.6701485966188446,0.2761480525313476,0.5537241657527012,0.0,0.0,0.0,0.559,0.0,0.0
83,croix,0,0,1,1,0,0,0,0,0
