forme,key1,key2
Grumbeere,KRMPR,
Salad,SLT,
un,AN,
Brod,PRT,
Sunsch,SNX,
nix,NKS,
Dis,TS,
Fresse,FRS,
hawi,HF,HV
satt,ST,
Eh,A,
ben,PN,P
no,N,
geh,K,
lüeje,LY,
wo,V,
de,T,
-n-,N,
ebbs,APS,
bessers,PSRS,
bekummsch,PKMX,
Mir,MR,
sin,SN,
d',T,
rmit,RMT,
zefridde,TSFRT,
Elendi,ALNT,
Mungedrysselswirtschaft,MNKTRSLSVRTXFT,
Do,T,
het,HT,
m'r,MR,
's,S,
jo,Y,
besser,PSR,PS
im,AM,
Böuj,P,
Weje,VY,
dem,TM,
kannsch,KNX,
mache,MR,
daß,TS,
de,T,
widder,VTR,VT
anne,AN,
kummsch,KMX,
wenns,VNS,
d'r,TR,
derte,TRT,
so,S,
güet,KT,
gfalle,KFL,
het,HT,
Was,VS,
saasch,SX,
Wenn,VN,
dü,T,
ebbs,APS,
schaffe,XF,
dhäddsch,TTX,
könnt,KNT,
m'r,MR,
d'r,TR,
au,A,
ebbs,APS,
Ordentlichs,ARTNTLKS,ARTTLX
rischte,RXT,
züem,TSM,
z',S,
Nachtesse,NRTS,
Wenn,VN,
m'r,MR,
awer,AVR,AY
de,T,
ganze,KNTS,
Daa,T,
in,AN,
de,T,
Bierläde,PRLT,
-n-,N,
erumkheijt,ARMKHT,
…,,
Ich,A,AX
schaffe,XF,
For,FR,
denne,TN,
Hungerslohn,HNKRSLN,
wo,V,
m'r,MR,
kreijt,KRT,
—,,
—,,
Do,T,
kennsch,KNX,
dü,T,
mich,M,MX
awer,AVR,AY
schlecht,XLXT,
wenn,VN,
de,T,
meinsch,MNX,
daß,TS,
ich,A,AX
dodrum,TTRM,
au,A,
nurre,NR,
de,T,
kleine,KLN,
Finger,FNKR,FNK
rüehr,RR,
—,,
—,,
Ja,Y,
ja,Y,
ich,A,AX
weiß,VS,
d',T,
arme,ARM,
Litt,LT,
sin,SN,
nur,NR,
Hund,HNT,
nix,NKS,
andersch,ANTRX,
sin,SN,
sie,S,
wie,V,
Hund,HNT,
—,,
—,,
schaffe,XF,
solle,SL,
sie,S,
Daa,T,
un,AN,
Nacht,NRT,
daß,TS,
d',T,
Riche,RX,
könne,KN,
-n-,N,
in,AN,
d'r,TR,
Citadin,KTTN,
fahre,FR,
un,AN,
sich,S,SX
e,A,
dicker,TKR,TK
Büch,PR,
pflanze,PFLNTS,
—,,
Awer,AVR,AY
's,S,
wurd,VRT,
schun,XN,
noch,NR,
andersch,ANTRX,
kumme,KM,
denk,TNK,
dran,TRN,
m'r,MR,
wäre,VR,
schun,XN,
mit,MT,
denne,TN,
große,KRS,
Herre,HR,
dheile,TL,
un,AN,
dis,TS,
garandier,KRNTR,KRNT
ich,A,AX
dir,TR,
daß,TS,
ich,A,AX
nit,NT,
d'r,TR,
letscht,LTXT,
bin,PN,
wo,V,
ebbs,APS,
kreijt,KRT,
Dü,T,
hesch,HX,
's,S,
jo,Y,
güet,KT,
vor,FR,VR
Es,AS,
kummt,KMT,
noch,NR,
eso,AS,
es,AS,
kummt,KMT,
noch,NR,
eso,AS,
dis,TS,
kann,KN,
nit,NT,
so,S,
bliewe,PLF,PLV
Sie,S,
solle,SL,
schun,XN,
lüeje,LY,
die,T,
Herre,HR,
vun,FN,VN
Owwe,AV,
Die,T,
Hungerswirtschaft,HNKRSVRTXFT,
het,HT,
e,A,
-n-,N,
End,ANT,
un,AN,
bis,PS,
dert,TRT,
anne,AN,
isch,AX,
's,S,
nimmi,NM,
lang,LNK,
Ich,A,AX
saa,S,
d'r,TR,
's,S,
un,AN,
gsaat,KST,
isch,AX,
gsaat,KST,
sie,S,
düürt,TRT,
nimmi,NM,
lang,LNK,
Verstehsch,FRXTX,VRXTX
mi,M,
Jo,Y,
—,,
dü,T,
hesch,HX,
erecht,ARXT,
Ja,Y,
ich,A,AX
hab,HP,
erecht,ARXT,
Un,AN,
dü,T,
wursch,VRX,
sehn,SN,
ich,A,AX
bhalt,PLT,
erecht,ARXT,
Dis,TS,
wär,VR,
noch,NR,
schöner,XNR,XN
wenn,VN,
ich,A,AX
nit,NT,
erecht,ARXT,
hätt,HT,
So,S,
kann,KN,
dis,TS,
Ding,TNK,
nit,NT,
furtgehn,FRTKN,
die,T,
Hack,HK,
müeß,MS,
emol,AML,
e,A,
Stil,XTL,
han,HN,
Die,T,
Blütsüger,PLTSKR,PLTSY
sitze,STS,
-n-,N,
im,AM,
Uewerfluß,AFRFLS,AVRFLS
un,AN,
bi,P,
uns,ANS,
isch,AX,
Armüet,ARMT,
Trumpf,TRMPF,
—,,
—,,
nix,NKS,
hinte,HNT,HT
nix,NKS,
vorne,FRN,VRN
—,,
—,,
nix,NKS,
isch,AX,
nix,NKS,
und,ANT,
bliet,PLT,
nix,NKS,
E,A,
Kritze-Batteriedeckel,KRTSPTRTKL,
soll,SL,
drin,TRN,
fahre,FR,
wenn,VN,
dis,TS,
nit,NT,
e,A,
-n-,N,
End,ANT,
het,HT,
Ums,AMS,
Gottswille,KTSVL,
brüel,PRL,
nit,NT,
eso,AS,
denk,TNK,
doch,TR,
e,A,
bissel,PSL,
an,AN,
denne,TN,
sterweskranke,XTRVSKRNK,
Mann,MN,
wo,V,
do,T,
howe,HF,HV
leijt,LT,
…,,
Sterweskrank,XTRVSKRNK,
M'r,MR,
müen,MN,M
alli,AL,
emol,AML,
sterwe,XTRV,
In,AN,
minere,MNR,
Wohnung,VNNK,
derf,TRF,
ich,A,AX
mache,MR,
was,VS,
i,A,
will,VL,
Weje,VY,
dem,TM,
hawi,HF,HV
miner,MNR,MN
Hüszins,HSTSNS,
bezahlt,PTSLT,
's,S,
Lucie,LK,
witt,VT,
saaue,S,
—,,
—,,
Dü,T,
hesch,HX,
üwerhaupt,AFRHPT,AVRHPT
ken,KN,K
Herz,HRS,HRTS
Wer,VR,V
nur,NR,
e,A,
bissel,PSL,
Mitleid,MTLT,
mit,MT,
sim,SM,
Newesmensch,NFSMNX,NVSMNX
het,HT,
der,TR,T
bringt,PRNKT,
dis,TS,
nit,NT,
ferti,FRT,
was,VS,
dü,T,
gescht,KXT,
ferti,FRT,
gebroocht,KPRRT,
hesch,HX,
D',T,
ganz,KNS,KNTS
Noochberschaft,NRPRXFT,
het,HT,
sich,S,SX
drüwer,TRFR,TRV
uffghalte,AFKLT,
Ich,A,AX
wur,VR,
doch,TR,
min,MN,
anniversaire,ANFRSR,ANVRSR
fiere,FR,
derfe,TRF,
Wer,VR,V
will,VL,
mich,M,MX
dran,TRN,
empeschiere,AMPXR,
Fremdi,FRMT,
Litt,LT,
gehn,KN,
mich,M,MX
nix,NKS,
an,AN,
M'r,MR,
het,HT,
's,S,
gescht,KXT,
gemerikt,KMRKT,
daß,TS,
de,T,
'mol,ML,
widder,VTR,VT
Geld,KLT,
in,AN,
d',T,
Finger,FNKR,FNK
kreijt,KRT,
hesch,HX,
's,S,
Lucie,LK,
isch,AX,
viel,FL,VL
ze,TS,
güet,KT,
mit,MT,
d',T,
r.,R,
Jede,YT,
Daa,T,
zeh,TS,
Sü,S,
wärd,VRT,
grad,KRT,
genüe,KN,
Vun,FN,VN
denne,TN,
zwanzig,TSVNTSK,TSVNTS
Mark,MRK,
wo,V,
's,S,
d'r,TR,
gescht,KXT,
het,HT,
genn,KN,
wurd,VRT,
noch,NR,
viel,FL,VL
üwrig,AVRK,AVR
sin,SN,
Zaij,TS,
emol,AML,
was,VS,
de,T,
noch,NR,
drvun,TRFN,TRVN
hesch,HX,
Dem,TM,
hesch,HX,
du,T,
nix,NKS,
nochzefröuje,NRTSFRY,
Dis,TS,
sin,SN,
mini,MN,
Sache,SR,
Isch,AX,
's,S,
möjli,ML,
Zwanzig,TSVNTSK,TSVNTS
Mark,MRK,
verbutzt,FRPTST,VRPTST
an,AN,
eim,AM,
Owe,AF,AV
Un,AN,
for,FR,
nix,NKS,
un,AN,
widder,VTR,VT
nix,NKS,
Do,T,
könnsch,KNX,
Millionär,MLNR,
sin,SN,
's,S,
dhädd,TT,
d'r,TR,
nit,NT,
lange,LNK,
Wenn,VN,
de,T,
nur,NR,
soviel,SFL,SVL
verdiene,FRTN,VRTN
dhäddsch,TTX,
daß,TS,
m'r,MR,
dich,T,TX
nit,NT,
üszehalte,ASTSHLT,
briechd,PRXT,
so,S,
e,A,
großer,KRSR,KRS
starker,XTRKR,XTRK
Mann,MN,
So,S,
triebsch,TRPX,
dich,T,TX
Daa,T,
un,AN,
Nacht,NRT,
in,AN,
de,T,
Bierhieser,PRHSR,PRHS
un,AN,
sunsch,SNX,
erum,ARM,
—,,
Gott,KT,
weiß,VS,
wo,V,
—,,
—,,
d',T,
aye,A,
Doochter,TRTR,TRT
müeß,MS,
dich,T,TX
vun,FN,VN
ihrem,ARM,
Verdienscht,FRTNXT,VRTNXT
entreteniere,ANTRTNR,ATRTNR
—,,
—,,
un,AN,
dü,T,
schämsch,XMX,
dich,T,TX
nit,NT,
sin,SN,
Geld,KLT,
anzenemme,ANTSNM,
Redd',RT,
m'r,MR,
doch,TR,
ken,KN,K
so,S,
Gstuß,KXTS,
doher,THR,TH
Wenn,VN,
's,S,
Lucie,LK,
nur,NR,
e,A,
bissel,PSL,
meh,M,
üs,AS,
sich,S,SX
mache,MR,
dhädd,TT,
es,AS,
könnt,KNT,
grad,KRT,
so,S,
viel,FL,VL
verdiene,FRTN,VRTN
wie,V,
es,AS,
wott,VT,
's,S,
isch,AX,
ganz,KNS,KNTS
einerlei,ANRL,
's,S,
isch,AX,
sin,SN,
Geld,KLT,
un,AN,
's,S,
wär,VR,
uff,AF,
jede,YT,
Fall,FL,
besser,PSR,PS
es,AS,
dhädds,TTS,
uff,AF,
d',T,
Sparkass',XPRKS,
traaue,TR,
daß,TS,
es,AS,
emol,AML,
ebbs,APS,
het,HT,
wenn,VN,
's,S,
je,Y,
hirothe,HRTH,
wott,VT,
Ich,A,AX
freili,FRL,
bin,PN,
e,A,
-n-,N,
alti,ALT,
kranki,KRNK,
Frau,FR,
wo,V,
ihri,AR,
Glidder,KLTR,KLT
nimmi,NM,
recht,RXT,
gebrüche,KPRR,
kann,KN,
Wenns,VNS,
mir,MR,
ebbs,APS,
züekumme,TSKM,
loßt,LST,
wurd,VRT,
's,S,
em,AM,
unser,ANSR,ANS
Herrgott,HRKT,
danke,TNK,
…,,
ich,A,AX
kann,KN,
jo,Y,
nimmi,NM,
schaffe,XF,
ich,A,AX
bin,PN,
elend,ALNT,
und,ANT,
schwach,XVR,
un,AN,
wur,VR,
im,AM,
nimmi,NM,
lang,LNK,
züer,TSR,TS
Lascht,LXT,
sin,SN,
Awer,AVR,AY
weisch,VX,
was,VS,
dü,T,
bisch,PX,
Dü,T,
bisch,PX,
e,A,
Verdhüener,FRTHNR,VRTHN
e,A,
drüriger,TRRKR,TRRY
Dropf,TRPF,
e,A,
Schlabbes,XLPS,
bisch,PX,
du,T,
dhäddsch,TTX,
mich,M,MX
noch,NR,
heiße,HS,
uff,AF,
d',T,
Britsch,PRTX,
gehn,KN,
wäsche,VX,
daß,TS,
de,T,
Geld,KLT,
bekummsch,PKMX,
for,FR,
's,S,
mit,MT,
dine,TN,
Kamerade,KMRT,
ze,TS,
