forme,key1,key2
Kumme,KM,
Sie,S,
Herr,HR,
Architekt,ARXTKT,
Exküsiere,AKSKSR,
Sie,S,
M.,M,
Winkel,VNKL,
wenn,VN,
ich,A,AX
…,,
saperlot,SPRLT,
es,AS,
isch,AX,
jo,Y,
ball,PL,
Zwölf,TSVLF,
…,,
Deschto,TXT,
besser,PSR,PS
Un,AN,
Han,HN,
Sie,S,
min,MN,
Hüs,HS,
genau,KN,
unter,ANTR,AT
suecht,SRT,
Gewissehaft,KFSHFT,KVSHFT
ja,Y,
Un,AN,
’s,S,
Resultat,RSLTT,
Nix,NKS,
Au,A,
gar,KR,
nix,NKS,
Un,AN,
nix,NKS,
Verdächtigs,FRTRTKS,VRTRTKS
gfunde,KFNT,
Naan,NN,
Han,HN,
Sie,S,
d',T,
Wänd,VNT,
abgeklopft,APKKLPFT,
Alli,AL,
alli,AL,
Sin,SN,
Sie,S,
im,AM,
Keller,KLR,KL
gsin,KSN,
uff,AF,
d'r,TR,
Büehn,PN,
Ueweral,AFRL,AVRL
M.,M,
Winkel,VNKL,
…,,
Hm,M,
E,A,
unheimlichi,ANMLX,
Gschicht,KXXT,
…,,
wo,V,
mich,M,MX
e,A,
Vermöje,FRMY,VRMY
koscht,KXT,
…,,
noch,NR,
meh,M,
Ja,Y,
wo,V,
mich,M,MX
rüiniert,RNRT,
Rüi,R,
...,,
niert,NRT,
Wieso,VS,
Guet,KT,
ze,TS,
verstehn,FRXTN,VRXTN
Bedenke,PTNK,
Sie,S,
e,A,
füenfstöckigs,FNFXTKKS,FFXTKKS
Hüss,HS,
modern,MTRN,
yngericht,ANKRXT,
mit,MT,
grossem,KRSM,
Garte,KRT,
vorne,FRN,VRN
un,AN,
hinte,HNT,HT
d’,T,
rzue,RTS,
noch,NR,
in,AN,
e’re,AR,
freie,FR,
herrliche,HRLX,
Gejed,KYT,
e,A,
füenfstöckigs,FNFXTKKS,FFXTKKS
Hüss,HS,
wo,V,
ken,KN,K
Mensch,MNX,
meh,M,
nynzeije,NNTSY,
will,VL,
wo,V,
verruefe,FRF,VRF
isch,AX,
Bedenke,PTNK,
Sie,S,
der,TR,T
Zinsverluscht,TSNSFRLXT,TSNSVRLXT
Rächt,RRT,
han,HN,
sie,S,
Ganz,KNS,KNTS
abgsehne,APKSN,
vun,FN,VN
d'r,TR,
Ambediererei,AMPTRR,
vun,FN,VN
de,T,
Jour,YR,
naliste,NLXT,
wo,V,
aane,AN,
Daa,T,
un,AN,
Nacht,NRT,
üss,AS,
lütter,LTR,LT
Wunderfitz,VNTRFTS,
ken,KN,K
Ruehj,RY,
lonn,LN,
Gott,KT,
was,VS,
sin,SN,
schun,XN,
Artikel,ARTKL,
üewer,AFR,AV
des,TS,
Hüss,HS,
lanciert,LNKRT,
worre,VR,
Un,AN,
photographiert,FTKRFRT,
Meh,M,
als,ALS,
e,A,
Minischter,MNXTR,MNXT
Ich,A,AX
hab,HP,
e,A,
Idee,AT,
Verkaufe,FRKF,VRKF
Sie,S,
diss,TS,
Hüss,HS,
Glich,KL,KLX
glich,KL,KLX
wenn,VN,
’s,S,
numme,NM,
Jemes,YMS,
wott,VT,
Alli,AL,
An,AN,
nonce,NNK,
han,HN,
bis,PS,
dato,TT,
nix,NKS,
genutzt,KNTST,
Im,AM,
Gejedail,KYTL,
…,,
Stromswies,XTRMSVS,
komme,KM,
Fremdi,FRMT,
for,FR,
diss,TS,
Hüss,HS,
ze,TS,
betrachte,PTRRT,
Jede,YT,
Sunndaa,SNT,
sieht,ST,
mer,MR,M
hunderti,HNTRT,
vun,FN,VN
Automobil,ATMPL,ATMVL
im,AM,
Städtel,XTTL,
Wisse,VS,
Sie,S,
M.,M,
Meter,MTR,MT
wer,VR,V
d',T,
beschte,PXT,
Gschäfte,KXFT,
do,T,
d’,T,
rbie,RP,
macht,MRT,
Ich,A,AX
kann,KN,
mer,MR,M
’s,S,
denke,TNK,
Die,T,
Herre,HR,
Wirt,VRT,
d',T,
Hôtelier,HTLR,HTL
d',T,
Beck,PK,
d'r,TR,
Metzjer,MTSYR,MTSY
d'r,TR,
Patissier,PTSR,PTS
So,S,
ebbs,APS,
zuesehn,TSSN,
ze,TS,
müehn,MN,
diss,TS,
geht,KT,
aam,AM,
an,AN,
d',T,
Niere,NR,
Kann,KN,
mer,MR,M
’s,S,
denke,TNK,
E,A,
Fröij,FR,
M.,M,
Meter,MTR,MT
Han,HN,
Sie,S,
selwer,SLVR,SLV
schun,XN,
emol,AML,
denne,TN,
Spektakel,XPKTKL,
in,AN,
dem,TM,
Hüss,HS,
zueg’hoert,TSKRT,
Naan,NN,
Han,HN,
Sie,S,
schwachi,XVR,
Nerve,NRF,NRV
Nit,NT,
dass,TS,
ich,A,AX
wuesst,VST,
Unseraaner,ANSRNR,ANSRN
muess,MS,
jo,Y,
uff,AF,
de,T,
höchschte,HXXT,
Gerüschter,KRXTR,KRXT
erumgaise,ARMKS,
Guet,KT,
Mache,MR,
Sie,S,
mir,MR,
denne,TN,
Gfalle,KFL,
un,AN,
gehn,KN,
Sie,S,
jetzt,YTST,
mit,MT,
mir,MR,
vun,FN,VN
aam,AM,
Stock,XTK,
zuem,TSM,
andere,ANTR,
Ihne,AN,
ze,TS,
gfalle,KFL,
gewiss,KFS,KVS
un,AN,
um,AM,
Ihne,AN,
ze,TS,
zaje,TSY,
dass,TS,
ich,A,AX
Nerve,NRF,NRV
hab,HP,
Es,AS,
isch,AX,
jetzerte,YTSRT,
juste,YXT,
dreiviertel,TRFRTL,TRVRTL
uff,AF,
Zwölf,TSVLF,
Werum,VRM,
han,HN,
Sie,S,
denn,TN,
e,A,
Velolamp,FLLMP,VLLMP
un,AN,
ken,KN,K
Revolver,RFLFR,RVLV
Im,AM,
Hüss,HS,
isch,AX,
alles,ALS,
abgstellt,APKXTLT,
Elektrizität,ALKTRTSTT,
Gas,KS,
Was,VS,
serleitung,SRLTNK,
Gescht,KXT,
isch,AX,
d'r,TR,
letscht,LTXT,
Lokatär,LKTR,
üssgezöje,ASKTSY,
kumme,KM,
Sie,S,
ich,A,AX
hebb,HP,
’ne,N,
d',T,
Velolamp,FLLMP,VLLMP
Ich,A,AX
glaab,KLP,
Sie,S,
riedere,RTR,
M.,M,
Winkel,VNKL,
Riedere,RTR,
Vor,FR,VR
wem,VM,
Ich,A,AX
ich,A,AX
…,,
sieh,S,
dass,TS,
ihri,AR,
Hand,HNT,
zittert,TSTRT,
Un,AN,
Sie,S,
Mer,MR,M
maant,MNT,MT
Sie,S,
riedere,RTR,
in,AN,
d'r,TR,
Stimm,XTM,
Jo,Y,
was,VS,
was,VS,
d...denke,TTNK,
Sie,S,
denn,TN,
M.,M,
Meter,MTR,MT
…,,
es,AS,
wurd,VRT,
glich,KL,KLX
zwölf,TSVLF,
schlaaue,XL,
Zwölf,TSVLF,
Wie,V,
alles,ALS,
so,S,
hohl,HL,
döhnt,TNT,
do,T,
hinne,HN,
Nadierlich,NTRL,NTRLX
wenn,VN,
’s,S,
ganz,KNS,KNTS
Hüss,HS,
leer,LR,L
isch,AX,
Brrr,PRR,
un,AN,
kalt,KLT,
isch,AX,
’s,S,
Tiens,TNS,
do,T,
het,HT,
e,A,
Lokatär,LKTR,
e,A,
Blech,PLX,
kann,KN,
vergesse,FRKS,VRKS
mitzenäme,MTSNM,
Bscht,PXT,
Noch,NR,
e,A,
Minüt,MNT,
no,N,
wäre,VR,
mer,MR,M
ebbs,APS,
erläwe,ARLF,ARLV
Erläwe,ARLF,ARLV
Isch,AX,
’s,S,
als,ALS,
a-arig,ARK,AR
M.,M,
Winkel,VNKL,
Jo,Y,
je,Y,
noochdem,NRTM,
Ich,A,AX
glaab,KLP,
Sie,S,
klebbere,KLPR,
mit,MT,
de,T,
Zähn,TSN,
Jo,Y,
allewäj,ALF,ALV
Kalt,KLT,
isch,AX,
’s,S,
kalt,KLT,
hab,HP,
ich,A,AX
Noch,NR,
e,A,
Sekund,SKNT,
M.,M,
Meter,MTR,MT
Han,HN,
Sie,S,
’s,S,
g’hört,KRT,
Es,AS,
hett,HT,
ebber,APR,AP
g’huescht,KXT,
Jaja,YY,
g...ganz,KKNS,KKNTS
d...,T,
dittlich,TTL,TTLX
Jaja,YY,
g...ganz,KKNS,KKNTS
d...,T,
Basse,PS,
Sie,S,
uff,AF,
was,VS,
jetzt,YTST,
gschieht,KXT,
Wa-was,VVS,
gschieht,KXT,
Hm,M,
Hm,M,
St,XT,
St,XT,
...,,
Ssss,SS,
Höre,HR,
Sie,S,
's,S,
Wie,V,
wenn,VN,
jemes,YMS,
an,AN,
de,T,
Wand,VNT,
erum,ARM,
schabt,XPT,
Ja,Y,
sch-schabt,XXPT,
schabt,XPT,
Oweh,AF,AV
Oweh,AF,AV
Oweh,AF,AV
Höre,HR,
Sie,S,
wie,V,
ebber,APR,AP
jomert,YMRT,
Grad,KRT,
wie,V,
e,A,
armi,ARM,
ver,FR,V
loreni,LRN,
Seel,SL,
Unheimlich,ANML,ANMLX
unheimlich,ANML,ANMLX
Sin,SN,
Sie,S,
jetzt,YTST,
üewerzejt,AFRTST,AVRTST
dass,TS,
ken,KN,K
Mensch,MNX,
dohinne,THN,
will,VL,
wohne,VN,
bliewe,PLF,PLV
Gewiss,KFS,KVS
gewiss,KFS,KVS
Nit,NT,
umesunscht,AMSNXT,
Guet,KT,
g...guet,KKT,
Nacht,NRT,
M.,M,
W...Winkel.,VVNKL,
He,H,
dogebliewe,TKPLF,TYPLV
Es,AS,
kummt,KMT,
noch,NR,
besser,PSR,PS
Noch,NR,
besser,PSR,PS
Wo,V,
bliewe,PLF,PLV
denn,TN,
Ihri,AR,
Nerve,NRF,NRV
M...merci,MMRK,
die,T,
die,T,
verliert,FRLRT,VRLRT
mer,MR,M
bie,P,
so,S,
Momente,MMNT,MMT
Aha,AH,
Jesses,YSS,
Jesses,YSS,
Lonn,LN,
Sie,S,
mich,M,MX
nüss,NS,
M.,M,
Winkel,VNKL,
Nix,NKS,
do,T,
Sie,S,
sin,SN,
miner,MNR,MN
Architekt,ARXTKT,
