forme,key1,key2
Gell,KL,
Schweschter,XVXTR,XVXT
unseri,ANSR,
Verlowungskärtle,FRLFNKSKRTL,VRLVNKSKRTL
sin,SN,
ari,AR,
schoen,XN,X
worre,VR,
Mélanie,MLN,
Müller,MLR,ML
—,,
Ferdinand,FRTNNT,
Dinterich,TNTR,TTRX
fiancé,FNK,
—,,
C'est,KXT,
très-bien,TRSPN,TRSP
comme,KM,
ça,,
Jetzt,YTST,
welle,VL,
mir,MR,
sie,S,
au,A,
noch,NR,
schnell,XNL,
druewe,TRF,TRV
minere,MNR,
Schweschter,XVXTR,XVXT
zeihje,TSY,
Sie,S,
muess,MS,
sie,S,
au,A,
sehn,SN,
un,AN,
d',T,
rno,RN,
gehn,KN,
m'r,MR,
zuem,TSM,
Tennis,TNS,
Es,AS,
frait,FRT,
mich,M,MX
dass,TS,
unseri,ANSR,
zwei,TSV,
Famelje,FMLY,
durich,TR,TRX
Ejri,AR,
Hierot,HRT,
noch,NR,
nähter,NTR,NT
mitnander,MTNNTR,MTNNT
verwandt,FRVNT,VRVNT
wäre,VR,
Ja,Y,
m'r,MR,
welle,VL,
gehn,KN,
m'r,MR,
sin,SN,
arig,ARK,AR
pressiert,PRSRT,
Au,A,
revoir,RFR,RVR
Ich,A,AX
benied,PNT,
's,S,
Mélanie,MLN,
Diss,TS,
bekummt,PKMT,
doch,TR,
wenigschtens,VNKXTNS,
kenn,KN,
so,S,
alte,ALT,
Brummelhafe,PRMLHF,
wie,V,
ich,A,AX
eine,AN,
hab,HP,
Entrez,ANTRS,ATRTS
—,,
Mehl,ML,
Bonjour,PNYR,
chère,KR,XR
Cousine,KSN,
Bonjour,PNYR,
cher,KR,X
Cousin,KSN,
E,A,
grossartigi,KRSRTK,KRSRTY
Nouvelle,NFL,NVL
E,A,
glänzendi,KLNTSNT,
Nouvelle,NFL,NVL
—,,
's,S,
Gsetz,KSTS,
's,S,
nej,N,
Wahlgsetz,VLKSTS,
uewer,AFR,AV
d’,T,
Wählbarkeit,VLPRKT,
vun,FN,VN
de,T,
Fraue,FR,
-n-,N,
isch,AX,
mit,MT,
grosser,KRSR,KRS
Mehrheit,MRHT,
im,AM,
Senat,SNT,
durich,TR,TRX
gange,KNK,
un,AN,
wurd,VRT,
schun,XN,
bie,P,
de,T,
nächste,NKST,NXT
Gemeinderats,KMNTRTS,
wahle,VL,
wie,V,
in,AN,
drej,TR,
Woche,VR,
sin,SN,
in,AN,
Kraft,KRFT,
trette,TRT,
Madam,MTM,
Schwartler,XVRTLR,XVRTL
A,A,
la,L,
bonheur,PNR,
Diss,TS,
isch,AX,
jetzt,YTST,
emol,AML,
jo,Y,
e,A,
gueti,KT,
Nouvelle,NFL,NVL
Endlich,ANTL,ANTLX
bekumme,PKM,
d',T,
Fraue,FR,
au,A,
e,A,
Plätzel,PLTSL,
an,AN,
d'r,TR,
Sunn,SN,
—,,
Endlich,ANTL,ANTLX
emol,AML,
e,A,
vernünftigs,FRNNFTKS,VRNFTKS
G'setz,KSTS,
Un,AN,
e,A,
galants,KLNTS,KLTS
G’setz,KSTS,
M'r,MR,
muess,MS,
's,S,
saaue,S,
d’,T,
Legis,LKS,LYS
lateurs,LTRS,
vun,FN,VN
hytt,HT,
sin,SN,
viel,FL,VL
galanter,KLNTR,KLT
wie,V,
die,T,
üs,AS,
früeh,FR,
jere,YR,
Zytte,TST,
Il,AL,
n',N,
est,AXT,
jamais,YMS,
trop,TRP,
tard,TRT,
pour,PR,
bien,PN,P
faire,FR,
Um,AM,
numme,NM,
zwei,TSV,
Punkt,PNKT,
hervorzehewe,HRFRTSHF,HRVRTSHV
Erschtens,ARXTNS,
muess,MS,
d'r,TR,
Mann,MN,
d’,T,
Wahlkoschte,VLKXT,
bezahle,PTSL,
for,FR,
d’,T,
Frau,FR,
wenn,VN,
sie,S,
candidiert,KNTTRT,
Diss,TS,
isch,AX,
eijentlich,AYNTL,AYTLX
selbstverständlich,SLPXTFRXTNTL,SLPXTVRXTNTLX
wer,VR,V
denn,TN,
sunscht,SNXT,
—,,
Ebbe,AP,
e,A,
Hüsfrind,HSFRNT,
oder,ATR,AT
d',T,
Arme,ARM,
verwaltung,FRVLTNK,VRVLTNK
D’,T,
rno,RN,
isch,AX,
e,A,
ganz,KNS,KNTS
intressanter,ANTRSNTR,ATRST
Passage,PSK,PSY
drinne,TRN,
uewer,AFR,AV
e,A,
ganz,KNS,KNTS
spezieller,XPTSLR,XPTSL
Fall,FL,
Ich,A,AX
bin,PN,
g'spannt,KXPNT,
wie,V,
e,A,
Bareblie,PRPL,
Eh,A,
bien,PN,P
wenn,VN,
zuem,TSM,
Biespiel,PXPL,
Mann,MN,
un,AN,
Frau,FR,
ze,TS,
glicher,KLXR,KLX
Zytt,TST,
sich,S,SX
uffstelle,AFXTL,
…,,
Na,N,
diss,TS,
hätt,HT,
ich,A,AX
nit,NT,
ze,TS,
reskiere,RSKR,
Diss,TS,
Wahlcomité,VLKMT,
möcht,MRT,
ích,AX,
kenne,KN,
wie,V,
minne,MN,
Mann,MN,
uff,AF,
stelle,XTL,
tät,TT,
Awer,AVR,AY
so,S,
Fäll,FL,
sin,SN,
doch,TR,
denkbar,TNKPR,
Zell,TSL,
schun,XN,
Mehl,ML,
Eh,A,
bien,PN,P
for,FR,
die,T,
spezielle,XPTSL,
Fäll,FL,
kann,KN,
durich,TR,TRX
e,A,
soge,SK,SY
nannts,NNTS,
Notgericht,NTKRXT,
e,A,
Scheidung,XTNK,
innerhalb,ANRHLP,
acht,ART,
Daa,T,
üs,AS,
g’sproche,KXPRR,
wäre,VR,
Also,ALS,
gewissermasse,KFSRMS,KVSRMS
e,A,
Notscheidung,NTXTNK,
—,,
Diss,TS,
isch,AX,
jo,Y,
e,A,
kolossaler,KLSLR,KLSL
Fortschritt,FRTXRT,
geje,KY,
fruehjer,FRYR,FRY
Zell,TSL,
isch,AX,
wohr,VR,
Fruehjer,FRYR,FRY
isch,AX,
m'r,MR,
schnell,XNL,
g'hierot,KRT,
g'sin,KSN,
awer,AVR,AY
numme,NM,
langsam,LNKSM,
g'schiede,KXT,
Wenn,VN,
's,S,
in,AN,
