forme,key1,key2
Hört,HRT,
m'r,MR,
ebs,APS,
Nix,NKS,
gar,KR,
nix,NKS,
Isch,AX,
's,S,
möjli,ML,
daß,TS,
so,S,
e,A,
gottvergessener,KTFRKSNR,KTVRKSN
Mensch,MNX,
wie,V,
sini,SN,
Frau,FR,
umgebrocht,AMKPRRT,
hett,HT,
noch,NR,
so,S,
ruehij,RH,
schlofe,XLF,
kann,KN,
Ja,Y,
sin’r,SNR,
ejrer,ARR,AR
Sach,SR,
denn,TN,
au,A,
ganz,KNS,KNTS
sicher,SXR,SX
Au,A,
noch,NR,
Ihr,AR,
muehn,MN,
e,A,
solide,SLT,
Schlof,XLF,
han,HN,
oder,ATR,AT
daub,TP,
sin,SN,
wie,V,
e,A,
Pfohl,PFL,
wenn,VN,
er,AR,A
nix,NKS,
g'hört,KRT,
han,HN,
vun,FN,VN
dem,TM,
Mord,MRT,
un,AN,
Totschlaa,TTXL,
Ihr,AR,
han,HN,
’s,S,
doch,TR,
alli,AL,
ghört,KRT,
—,,
Ja,Y,
un,AN,
ob,AP,
—,,
Es,AS,
isch,AX,
ganz,KNS,KNTS
gottsjämmerlich,KTSYMRL,KTSYMRLX
g’sin,KSN,
diß,TS,
Gebruels,KPRLS,
anzehöre,ANTSHR,
Die,T,
arm,ARM,
Frau,FR,
hett,HT,
gejehlt,KYLT,
un,AN,
gekrische,KKRX,
wie,V,
er,AR,A
als,ALS,
uf,AF,
se,S,
g’haue,K,
hett,HT,
daß,TS,
sich,S,SX
d',T,
Stein,XTN,
hätte,HT,
-n-,N,
erweiche,ARVX,
möchte,MRT,
E,A,
jede,YT,
Streich,XTR,XTRX
hawi,HF,HV
g’hört,KRT,
wie,V,
ere,AR,
versetzt,FRSTST,VRSTST
hett,HT,
Um,AM,
well,VL,
Zitt,TST,
isch,AX,
’s,S,
g’sin,KSN,
S’,S,
isch,AX,
geje,KY,
de,T,
Zwölfe,TSVLF,
g’sin,KSN,
In,AN,
d'r,TR,
Beischterstund,PXTRXTNT,
Ich,A,AX
hab,HP,
grad,KRT,
getraimt,KTRMT,
g’hett,KT,
daß,TS,
d’,T,
Hüsare,HSR,
vun,FN,VN
Stroßburri,XTRSPR,
versetzt,FRSTST,VRSTST
worre,VR,
sin,SN,
do,T,
krej,KR,
ich,A,AX
e,A,
Mordsschrecke,MRTXRK,
un,AN,
verwach,FRVR,VRVR
un,AN,
hör,HR,
im,AM,
Zimmer,TSMR,TSM
newe,NF,NV
mir,MR,
—,,
wisse,VS,
Sie,S,
ich,A,AX
schloof,XLF,
newe,NF,NV
d’r,TR,
Herr,HR,
schaft,XFT,
wäje,VY,
-n-,N,
em,AM,
kleine,KLN,
Kind,KNT,
—,,
un,AN,
hör,HR,
wie,V,
g’saat,KST,
e,A,
Heidespektakel,HTXPKTKL,
Grad,KRT,
wie,V,
ich,A,AX
ich,A,AX
hab,HP,
grad,KRT,
getraimt,KTRMT,
ich,A,AX
hab,HP,
e,A,
Los,LS,
genumme,KNM,
in,AN,
ere,AR,
Lotterie,LTR,
un,AN,
im,AM,
Moment,MMNT,MMT
wie,V,
ich,A,AX
m’r,MR,
’s,S,
Nummero,NMR,
hab,HP,
merike,MRK,
welle,VL,
wur,VR,
ich,A,AX
uffgeweckt,AFKFKT,AFKVKT
durich,TR,TRX
e,A,
Läwesdaa,LFXT,LVXT
iwer,AFR,AV
mir,MR,
wie,V,
ganz,KNS,KNTS
gottvergesse,KTFRKS,KTVRKS
-n-,N,
isch,AX,
g’sin,KSN,
Ich,A,AX
rieb,RP,
m’r,MR,
d’,T,
Aue-n,AN,
üs,AS,
un,AN,
fall,FL,
fascht,FXT,
in,AN,
Ohnmacht,ANMRT,
im,AM,
Bett,PT,
newe,NF,NV
mir,MR,
steht,XTT,
e,A,
großi,KRS,
wiffi,VF,
G'stalt,KSTLT,
uffrecht,AFRXT,
an,AN,
d'r,TR,
Wand,VNT,
…,,
Um,AM,
’s,S,
Gottswille,KTSVL,
isch,AX,
’s,S,
möjli,ML,
—,,
Es,AS,
isch,AX,
doch,TR,
ken,KN,K
G’spenscht,KXPNXT,
g’sin,KSN,
Nein,NN,
es,AS,
isch,AX,
mini,MN,
Frau,FR,
g’sin,KSN,
wie,V,
au,A,
schun,XN,
vun,FN,VN
dem,TM,
Läwesdaa,LFXT,LVXT
uffgeweckt,AFKFKT,AFKVKT
isch,AX,
g’sin,KSN,
un,AN,
wie,V,
gelüschtert,KLXTRT,
hett,HT,
„,,
Hörsch,HRX,
“,,
saat,ST,
sie,S,
zue,TS,
mir,MR,
„,,
Ja,Y,
Frau,FR,
”,,
hawi,HF,HV
zue,TS,
ere,AR,
g’saat,KST,
„,,
Diß,TS,
isch,AX,
jo,Y,
schreckli,XRKL,
”,,
hett,HT,
sie,S,
g’saat,KST,
„,,
diß,TS,
isch,AX,
jo,Y,
schreckli,XRKL,
”,,
saa,S,
ich,A,AX
d’,T,
rno,RN,
Un,AN,
no,N,
han,HN,
m’r,MR,
mitnander,MTNNTR,MTNNT
gelüschtert,KLXTRT,
D’,T,
Hoor,HR,
sin,SN,
uns,ANS,
ze,TS,
Berry,PR,
g’stande,KSTNT,
wie,V,
der,TR,T
sini,SN,
Frau,FR,
verschlaaue,FRXL,VRXL
hett,HT,
Bim,PM,
e,A,
jede,YT,
Streich,XTR,XTRX
wie,V,
m’r,MR,
süse,SS,
han,HN,
höre,HR,
han,HN,
m’r,MR,
uns,ANS,
als,ALS,
gebuckt,KPKT,KVKT
un,AN,
glich,KL,KLX
druff,TRF,
hett,HT,
m’r,MR,
als,ALS,
wid’r,VTR,
krische,KRX,
höre,HR,
Diß,TS,
Ding,TNK,
hett,HT,
e,A,
Wyl,VL,
so,S,
furt,FRT,
gedürt,KTRT,
bis’r,PSR,
sie,S,
kalt,KLT,
gemacht,KMRT,
hett,HT,
g’hett,KT,
Im,AM,
ganze,KNTS,
Zimmer,TSMR,TSM
isch’r,AXR,
’re,R,
nochgeloffe,NRKLF,
bis’r,PSR,
se,S,
verwitscht,FRVTXT,VRVTXT
hett,HT,
Sie,S,
hett,HT,
sich,S,SX
natierlich,NTRL,NTRLX
flüchte,FLRT,
welle,VL,
awer,AVR,AY
der,TR,T
elend,ALNT,
Herr,HR,
hett,HT,
allewäj,ALF,ALV
d’,T,
Tür,TR,
zueb’schlosse,TSPXLS,
g’hett,KT,
—,,
„,,
Un,AN,
dü,T,
gehsch,KX,
m’r,MR,
doch,TR,
nit,NT,
durich,TR,TRX
”,,
hett’r,HTR,
als,ALS,
g’saat,KST,
„,,
miserawls,MSRVLS,
G’schöpf,KXPF,
elends,ALNTS,
”,,
un,AN,
bumms,PMS,
hett'r,HTR,
wid’r,VTR,
eins,ANS,
drufflosg’haue,TRFLSK,
un,AN,
die,T,
arm,ARM,
Frau,FR,
hett,HT,
gekrische,KKRX,
daß,TS,
’s,S,
eim,AM,
durich,TR,TRX
Mark,MRK,
un,AN,
Bein,PN,
g'fahre,KFR,
-n-,N,
isch,AX,
Do,T,
uff,AF,
einmol,ANML,AML
hett,HT,
m'r,MR,
noch,NR,
e,A,
stariker,XTRKR,XTRK
Streich,XTR,XTRX
g’hört,KRT,
d’,T,
rno,RN,
hett,HT,
m’r,MR,
krische,KRX,
höre,HR,
wie,V,
ebber,APR,AP
wo,V,
e,A,
Meffer,MFR,MF
im,AM,
Hals,HLS,
stecke,XTK,
hett,HT,
Un,AN,
d'r,TR,
Mörder,MRTR,MRT
haw,HF,HV
ich,A,AX
g’hört,KRT,
wie'r,VR,
ganz,KNS,KNTS
dittli,TTL,
g’saat,KST,
hett,HT,
„,,
So,S,
jetzt,YTST,
hesch,HX,
furs,FRS,
Murre,MR,
—,,
”,,
So,S,
isch,AX,
's,S,
ja,Y,
so,S,
isch,AX,
's,S,
Un,AN,
no,N,
isch,AX,
’s,S,
stille,XTL,
worre,VR,
Stille,XTL,
wie,V,
im,AM,
Grab,KRP,
—,,
Diß,TS,
isch,AX,
jo,Y,
grieserli,KRSRL,
Nein,NN,
so,S,
e,A,
Canaille,KNL,
Marie,MR,
Jesses,YSS,
Maria,MR,
jetzt,YTST,
kummt’r,KMTR,
allewäj,ALF,ALV
glich,KL,KLX
er,AR,A
thuet,TT,
grad,KRT,
d’,T,
Hosse,HS,
-n-,N,
an,AN,
So,S,
ganz,KNS,KNTS
kaltbluetig,KLTPLTK,KLTPLT
So,S,
mir,MR,
nix,NKS,
dir,TR,
nix,NKS,
—,,
O,A,
die,T,
Canaille,KNL,
S’,S,
bescht,PXT,
wurd,VRT,
sin,SN,
ich,A,AX
geh,K,
jetzt,YTST,
die,T,
arm,ARM,
Mamme,MM,
prevenire,PRFNR,PRVNR
die,T,
wurd,VRT,
lueije,LY,
wenn,VN,
ich,A,AX
's,S,
ere,AR,
so,S,
hinte,HNT,HT
-n-,N,
erum,ARM,
ze,TS,
verstehn,FRXTN,VRXTN
wurr,VR,
gän,KN,
daß,TS,
se,S,
-n-,N,
e,A,
Mörder,MRTR,MRT
zuem,TSM,
Dochtermann,TRTRMN,
hett,HT,
M’r,MR,
grüst,KRXT,
’s,S,
ganz,KNS,KNTS
wenn’r,VNR,
jetzt,YTST,
awer,AVR,AY
so,S,
uf,AF,
einmol,ANML,AML
erüs,ARS,
thät,TT,
kumme,KM,
Nur,NR,
kenn,KN,
Angscht,ANKXT,
Do,T,
solle,SL,
Sie,S,
ebs,APS,
erlewe,ARLF,ARLV
do,T,
solle,SL,
Sie,S,
emol,AML,
sehn,SN,
wie,V,
ich,A,AX
denne,TN,
anne,AN,
stelle,XTL,
wurr,VR,
Sie,S,
gottvergessener,KTFRKSNR,KTVRKSN
Frauemörder,FRMRTR,FRMRT
wurr,VR,
ich,A,AX
zuem,TSM,
saaue,S,
un,AN,
