forme,key1,key2
hirote,HRT,
Merci,MRK,
bien,PN,P
hab,HP,
grad,KRT,
genüe,KN,
vum,FM,VM
erschte,ARXT,
Mol,ML,
Awer,AVR,AY
nein,NN,
—,,
—,,
Ich,A,AX
for,FR,
min,MN,
Dheil,TL,
wüßt,VST,
nit,NT,
was,VS,
dhüen,TN,T
wenn,VN,
m’r,MR,
ebber,APR,AP
dhädd,TT,
e,A,
Hirotsantraa,HRTSNTR,HRTSTR
mache,MR,
Sie,S,
wüßte,VST,
’s,S,
nit,NT,
—,,
—,,
Awer,AVR,AY
ich,A,AX
Adieu,AT,
madame,MTM,
Am,AM,
liebschte,LPXT,
hätt,HT,
ich,A,AX
e,A,
Wittmann,VTMN,
ohne,AN,
Kinder,KNTR,KNT
Eh,A,
ben,PN,P
güet,KT,
ze,TS,
will,VL,
i,A,
sehn,SN,
daß,TS,
ich,A,AX
einer,ANR,AN
find,FNT,
E,A,
warmi,VRM,
Person,PRSN,
E,A,
züe,TS,
nedder,NTR,NT
Mensch,MNX,
Nurre,NR,
schad,XT,
daß,TS,
’r,R,
mich,M,MX
nit,NT,
versteht,FRXTT,VRXTT
M’r,MR,
dhädde,TT,
nit,NT,
üwel,AFL,AVL
züenand,TSNNT,
passe,PS,
Er,AR,A
het,HT,
Nümmero,NMR,
siwwezeh,SVTS,
ghet,KT,
dis,TS,
will,VL,
i,A,
m’r,MR,
merke,MRK,
Cécile,KKL,
hesch,HX,
de,T,
schun,XN,
bi,P,
’s,S,
Meyer,MR,M
’s,S,
de,T,
neije,NY,
Butzlumpe,PTSLMP,
kauft,KFT,
Ja,Y,
madame,MTM,
Denne,TN,
Midda,MT,
wurd,VRT,
d’,T,
Stubb,XTP,
vun,FN,VN
mim,MM,
Mann,MN,
uffgewäsche,AFKFX,AFKVX
’s,S,
isch,AX,
höchschti,HXXT,
Zitt,TST,
Do,T,
wurd,VRT,
’s,S,
awer,AVR,AY
noch,NR,
hewwe,HV,
Madam,MTM,
Er,AR,A
loßt,LST,
Nieme,NM,
-n-,N,
in,AN,
sini,SN,
Stubb,XTP,
Er,AR,A
will,VL,
nit,NT,
gstört,KXTRT,
sin,SN,
saat,ST,
’r,R,
het,HT,
’r,R,
gsaat,KST,
Isch,AX,
dis,TS,
nit,NT,
e,A,
Kurweh,KRV,
mit,MT,
dem,TM,
Mann,MN,
Was,VS,
macht,MRT,
’r,R,
wirklich,VRKL,VRKLX
Do,T,
drinne,TRN,
lauft,LFT,
’r,R,
erum,ARM,
wie,V,
e,A,
Muck,MK,
in,AN,
ere,AR,
Drumm,TRM,
un,AN,
babbelt,PPLT,
mit,MT,
sich,S,SX
selbscht,SLPXT,
’s,S,
wurd,VRT,
m’r,MR,
ball,PL,
unheimlich,ANML,ANMLX
wenn,VN,
dis,TS,
so,S,
fort,FRT,
geht,KT,
Er,AR,A
het,HT,
ganz,KNS,KNTS
’s,S,
équilibre,AKVLPR,
verlore,FRLR,VRLR
d’r,TR,
Schinder,XNTR,XNT
kummt,KMT,
nit,NT,
drüs,TRS,
Daß,TS,
er,AR,A
awer,AVR,AY
au,A,
gar,KR,
nit,NT,
saat,ST,
was,VS,
er,AR,A
het,HT,
Irid,ART,
ebbs,APS,
was,VS,
m’r,MR,
nit,NT,
wisse,VS,
derfe,TRF,
dis,TS,
isch,AX,
emol,AML,
sicher,SXR,SX
Er,AR,A
wurd,VRT,
doch,TR,
nit,NT,
krank,KRNK,
sin,SN,
Jo,Y,
Pfiffedeckel,PFFTKL,
Ich,A,AX
will,VL,
e,A,
Weddung,VTNK,
druff,TRF,
mache,MR,
daß,TS,
do,T,
irid,ART,
e,A,
Heimlichkeit,HMLXKT,
d’,T,
rhinter,RNTR,RT
steckt,XTKT,
Der,TR,T
Mann,MN,
het,HT,
kein,KN,
Beschäftigung,PXFTKNK,PXFTYNK
meh,M,
Ich,A,AX
hab,HP,
’s,S,
jo,Y,
allewyl,ALFL,ALVL
gsaat,KST,
’s,S,
isch,AX,
e,A,
Dummheit,TMHT,
gsin,KSN,
denne,TN,
schöne,XN,
Epizierlade,APTSRLT,
ze,TS,
verkaufe,FRKF,VRKF
Wenn,VN,
d’r,TR,
Mensch,MNX,
nix,NKS,
ze,TS,
schaffe,XF,
het,HT,
ze,TS,
fangt,FNKT,
’r,R,
mit,MT,
de,T,
Viehheite,FHT,VHT
-n-,N,
an,AN,
M’r,MR,
sott,ST,
’s,S,
fascht,FXT,
meine,MN,
Madame,MTM,
verlon,FRLN,VRLN
Sie,S,
sich,S,SX
nur,NR,
uff,AF,
mich,M,MX
Ich,A,AX
bin,PN,
au,A,
ghirot,KRT,
gsin,KSN,
un,AN,
hab,HP,
e,A,
Mann,MN,
ghet,KT,
un,AN,
e,A,
Dukelmüser,TKLMSR,TKLMS
wie,V,
kein,KN,
größerer,KRSRR,KRSR
uff,AF,
’m,M,
Erdsbodde,ARTXPT,
-n-,N,
erumgeloffe,ARMKLF,
-n-,N,
isch,AX,
Ich,A,AX
versicher,FRSXR,VRSX
Sie,S,
awer,AVR,AY
er,AR,A
het,HT,
könne,KN,
-n-,N,
anstelle,ANXTL,
was,VS,
er,AR,A
gewöllt,KFLT,KVLT
het,HT,
der,TR,T
Daudel,TTL,
ich,A,AX
hab,HP,
’s,S,
erüskreijt,ARSKRT,
Bonjour,PNYR,
liewi,LF,LV
Kusin,KSN,
bonjour,PNYR,
bisamme,PSM,
Min,MN,
Seel,SL,
d’r,TR,
Désiré,TSR,
Bonjour,PNYR,
Désiré,TSR,
Wo,V,
kommsch,KMX,
denn,TN,
dü,T,
here,HR,
Awer,AVR,AY
e,A,
surprise,SRPRS,
Güete,KT,
Daa,T,
Herr,HR,
Enishänsel,ANXNSL,ANSHNSL
Kinder,KNTR,KNT
Kinder,KNTR,KNT
lon,LN,
mich,M,MX
üsschnüüfe,AXNF,
lon,LN,
mich,M,MX
üsschnüüfe,AXNF,
Nein,NN,
was,VS,
e,A,
Wedder,VTR,VT
Nit,NT,
ze,TS,
glauwe,KLF,KLV
so,S,
e,A,
Wedder,VTR,VT
—,,
—,,
Do,T,
hinne,HN,
isch,AX,
’s,S,
gemütlich,KMTL,KMTLX
Gottlob,KTLP,
daß,TS,
ich,A,AX
do,T,
bin,PN,
Kummsch,KMX,
vun,FN,VN
Bischwiller,PXVLR,PXVL
Ganz,KNS,KNTS
erecht,ARXT,
directement,TRKTMNT,TRKTMT
mit,MT,
’m,M,
Isebahn,ASPN,ASVN
Hab,HP,
e,A,
paar,PR,
Kommissione,KMSN,
ze,TS,
b’sorje,PSRY,
un,AN,
möcht,MRT,
gern,KRN,
e,A,
-n-,N,
assemblée,ASMPL,
mitmache,MTMR,
—,,
—,,
In,AN,
Bischwiller,PXVLR,PXVL
isch,AX,
wirklich,VRKL,VRKLX
nix,NKS,
los,LS,
D’,T,
Hieser,HSR,HS
stehn,XTN,
als,ALS,
noch,NR,
uff,AF,
de,T,
nämliche,NMLX,
Stein,XTN,
un,AN,
’s,S,
„,,
Schwänel,XVNL,
“,,
het,HT,
sine,SN,
Waddel,VTL,
noch,NR,
nit,NT,
verlore,FRLR,VRLR
Awer,AVR,AY
’s,S,
allerneijscht,ALRNXT,
d’r,TR,
alt,ALT,
Schladenhauffen,XLTNFN,XLTNF
isch,AX,
iwwergschnappt,AVRKXNPT,
un,AN,
sie,S,
han,HN,
ne,N,
müen,MN,M
furtschaffe,FRTXF,
als,ALS,
incurable,ANKRPL,
Ja,Y,
so,S,
gehts,KTS,
als,ALS,
so,S,
e,A,
Mann,MN,
het,HT,
e,A,
-n-,N,
Idee,AT,
d’r,TR,
Idee,AT,
wurd,VRT,
e,A,
-n-,N,
idée,AT,
fixe,FKS,
d’r,TR,
