forme,key1,key2
Dü,T,
beeser,PSR,PS
Mann,MN,
ze,TS,
witt,VT,
de,T,
mich,M,MX
also,ALS,
denne,TN,
Oowe,AF,AV
schun,XN,
widder,VTR,VT
ellein,ALN,
lonn,LN,
Ich,A,AX
muess,MS,
lieb,LP,
’s,S,
Lucie,LK,
Mir,MR,
hann,HN,
in,AN,
d'r,TR,
Societät,SKTT,
e,A,
pressanti,PRSNT,PRST
Vorstandssitzung,FRXTNTSTSNK,VRXTNTSTSNK
Pierre,PR,
wo,V,
mir,MR,
awer,AVR,AY
noch,NR,
fianciert,FNKRT,
sinn,SN,
g’sinn,KSN,
hesch,HX,
de,T,
als,ALS,
g’saat,KST,
Die,T,
in,AN,
d'r,TR,
Societät,SKTT,
solle,SL,
mir,MR,
de,T,
Buckel,PKL,
nuffkrawle,NFKRVL,
Jetzt,YTST,
awer,AVR,AY
wo,V,
mir,MR,
kümm,KM,
acht,ART,
Wuche,VR,
g’hyroot,KRT,
sinn,SN,
bisch,PX,
de,T,
schier,XR,X
keine,KN,
Oowe,AF,AV
meh,M,
heim,HM,
gescht,KXT,
Stammdisch-Daa,XTMTXT,
hytt,HT,
Vorstandssitzung,FRXTNTSTSNK,VRXTNTSTSNK
morje,MRY,
Wahlversammlung,VLFRSMLNK,VLVRSMLNK
iwermorje,AFRMRY,AVRMRY
weiss,VS,
d'r,TR,
Gücksel,KKSL,
was,VS,
Ich,A,AX
glabb,KLP,
als,ALS,
ass,AS,
de,T,
mich,M,MX
nimmi,NM,
lieb,LP,
hesch,HX,
unn,AN,
dich,T,TX
drüsse,TRS,
amesiere,AMSR,
dhuesch,TX,
Wo,V,
denksch,TNKX,
dü,T,
anne,AN,
dü,T,
Närrele,NRL,
Ich,A,AX
habb,HP,
dich,T,TX
noch,NR,
grad,KRT,
so,S,
lieb,LP,
wie,V,
am,AM,
erschte,ARXT,
Daa,T,
Awer,AVR,AY
dü,T,
muesch,MX,
bedenke,PTNK,
ass,AS,
’s,S,
dato,TT,
uff,AF,
d’,T,
Fescht,FXT,
unn,AN,
Wahlperiod,VLPRT,
losgeht,LSKT,
unn,AN,
ass,AS,
ich,A,AX
die,T,
diverse,TFRS,TVRS
Aemtle,AMTL,
wo,V,
ich,A,AX
akzeptiert,AKTSPTRT,
habb,HP,
au,A,
gewissehaft,KFSHFT,KVSHFT
üssiewe,ASF,ASV
muess,MS,
Diss,TS,
Friehjohr,FRYR,
awer,AVR,AY
gibb,KP,
ich,A,AX
iwerall,AFRL,AVRL
myni,MN,
Demission,TMSN,
unn,AN,
no,N,
kann,KN,
ich,A,AX
alle,AL,
Oowe,AF,AV
widder,VTR,VT
by,P,
mym,MM,
goldiche,KLTX,
Wyewele,VFL,VVL
sinn,SN,
Gell,KL,
myn,MN,
Schatzele,XTSL,
Wie,V,
wär,VR,
diss,TS,
doch,TR,
so,S,
scheen,XN,X
myn,MN,
lieb,LP,
’s,S,
Männele,MNL,
unn,AN,
gar,KR,
noch,NR,
wenn,VN,
mir,MR,
’s,S,
gross,KRS,
Los,LS,
im,AM,
Crédit,KRTT,
National,NTNL,
gewinne,KFN,KVN
d’,T,
häte,HT,
Ah,A,
dü,T,
meinsch,MNX,
wyll,VL,
ich,A,AX
vor,FR,VR
vierzeh,FRTS,VRTS
Daa,T,
so,S,
e,A,
Babierele,PPRL,PVRL
kauft,KFT,
habb,HP,
Ja,Y,
unn,AN,
morje,MRY,
isch,AX,
d’,T,
Tirasch,TRX,
Was,VS,
meinsch,MNX,
Pierre,PR,
wenn,VN,
unseri,ANSR,
Nummer,NMR,NM
als,ALS,
erschti,ARXT,
erüss,ARS,
käm,KM,
E,A,
ganzi,KNTS,
bari,PR,
Million,MLN,
dhäte,TT,
mir,MR,
üssbezahlt,ASPTSLT,
bekumme,PKM,
Wie,V,
kennte,KNT,
mir,MR,
do,T,
glicklich,KLKL,KLKLX
läwe,LF,LV
Lieb,LP,
’s,S,
Kind,KNT,
mir,MR,
hann,HN,
au,A,
ohne,AN,
e,A,
Million,MLN,
was,VS,
mir,MR,
zuem,TSM,
Läwe,LF,LV
brüche,PRR,
Unn,AN,
wenn,VN,
dü,T,
mich,M,MX
dezue,TTS,
noch,NR,
arich,AR,ARX
lieb,LP,
hesch,HX,
ze,TS,
pfyff,PFF,
ich,A,AX
uff,AF,
alli,AL,
Millione,MLN,
vun,FN,VN
d'r,TR,
Welt,VLT,
O,A,
dü,T,
Liewer,LFR,LV
