forme,key1,key2
Jetz,YTS,
litte,LT,
sie,S,
de,T,
Säje,SY,
Wirkli,VRKL,
schlaat,XLT,
d',T,
Bettglock,PTKLK,
dreijmol,TRML,
an,AN,
Un,AN,
schön,XN,
gsunge,KSNK,
han,HN,
sie,S,
widder,VTR,VT
—,,
schön,XN,
gsunge,KSNK,
Ja,Y,
ja,Y,
—,,
—,,
schön,XN,
gsunge,KSNK,
Vierstimmig,FRXTMK,VRXTM
E,A,
großer,KRSR,KRS
Fierdaa,FRT,
—,,
Weisch,VX,
aufgefahren,AFKFRN,AFKFR
gen,KN,K
Himmel,HML,
sitzet,STST,
zur,TSR,
rechten,RXTN,RXT
Hand,HNT,
Gottes,KTS,
des,TS,
allmächtigen,ALMRTKN,ALMRTK
Vaters,FTRS,VTRS
von,FN,VN
dannen,TNN,TN
er,AR,A
kommen,KMN,KM
wird,VRT,
zu,TS,
richten,RXTN,RXT
—,,
—,,
zu,TS,
richten,RXTN,RXT
die,T,
Lawendigen,LVNTKN,LYNTK
und,ANT,
die,T,
Toten,TTN,TT
Un,AN,
d'r,TR,
hochwürdig,HRVRTK,HRVRT
Herr,HR,
Bischof,PXF,
isch,AX,
drüwwe,TRV,
un,AN,
dhuet,TT,
in,AN,
de,T,
-n-,N,
Erschkommnikante,ARXKMNKNT,ARXKMNKT
d',T,
Firmung,FRMNK,
genn,KN,
Daß,TS,
ich,A,AX
so,S,
ebbs,APS,
verfehle,FRFL,VRFL
mueß,MS,
Dis,TS,
ich,A,AX
m'r,MR,
zue,TS,
arrig,ARK,AR
zue,TS,
arrig,ARK,AR
isch,AX,
m'r,MR,
dis,TS,
Jetz,YTS,
schelt,XLT,
doch,TR,
nit,NT,
Dank,TNK,
dim,TM,
Herrgott,HRKT,
daß,TS,
de,T,
's,S,
üwerstande,AFRXTNT,AVRXTNT
hesch,HX,
dini,TN,
Krankheit,KRNKHT,
In,AN,
e,A,
paar,PR,
Daa,T,
kannsch,KNX,
au,A,
widder,VTR,VT
in,AN,
d',T,
Kirich,KR,KRX
gehn,KN,
Wölle,VL,
's,S,
hoffe,HF,
wölle,VL,
's,S,
hoffe,HF,
—,,
—,,
hoffe,HF,
wölle,VL,
m'r,MR,
's,S,
—,,
—,,
Ja,Y,
so,S,
e,A,
Verkältung,FRKLTNK,VRKLTNK
dismol,TSML,
het,HT,
's,S,
mich,M,MX
nit,NT,
üwel,AFL,AVL
gepackt,KPKT,
—,,
Halwer,HLVR,HLV
im,AM,
Grab,KRP,
bin,PN,
ich,A,AX
gstande,KXTNT,
mit,MT,
eim,AM,
Fueß,FS,
Jetz,YTS,
bisch,PX,
awer,AVR,AY
widder,VTR,VT
gsund,KSNT,
un,AN,
hesch,HX,
nit,NT,
emol,AML,
in,AN,
de,T,
Spital,XPTL,
gebrücht,KPRRT,
Dis,TS,
Heidegeld,HTKLT,HTYLT
wo,V,
's,S,
koscht,KXT,
het,HT,
Denk,TNK,
nit,NT,
dran,TRN,
's,S,
isch,AX,
emol,AML,
nit,NT,
andersch,ANTRX,
Un,AN,
daß,TS,
ich,A,AX
mine,MN,
Salon,SLN,
hab,HP,
verkaufe,FRKF,VRKF
müen,MN,M
—,,
—,,
Schad,XT,
drum,TRM,
schad,XT,
drum,TRM,
D'r,TR,
Lade,LT,
het,HT,
sine,SN,
Mann,MN,
versorjt,FRSRYT,VRSRYT
M'r,MR,
sin,SN,
bis,PS,
dato,TT,
noch,NR,
nit,NT,
Hungers,HNKRS,
gstorwe,KXTRV,
d'r,TR,
Herr,HR,
Antoine,ANTN,ATN
nemmt,NMT,
dich,T,TX
