forme,key1,key2
Dü,T,
Addes,ATS,
Hä,H,
Wie,V,
hett,HT,
dir,TR,
die,T,
Risssubb,RSSP,
gschmeckt,KXMKT,
hitt,HT,
Middaa,MT,
Nit,NT,
zuem,TSM,
Beschte,PXT,
Sie,S,
het,HT,
starik,XTRK,
gebrenzelt,KPRNTSLT,
Haha,HH,
un,AN,
diss,TS,
Kinderstrüempfel,KNTRXTRMPFL,
wo,V,
drinne,TRN,
gschwumme,KXVM,
isch,AX,
haha,HH,
Dis,TS,
hab,HP,
ich,A,AX
nit,NT,
gschbanne,KXPN,
Pfüi,PF,
Deifel,TFL,
D'r,TR,
Maischter,MXTR,MXT
hett,HT,
sichs,SKS,SX
gemüetlich,KMTL,KMTLX
uff,AF,
d'r,TR,
Deller,TLR,TL
g'schöpft,KXPFT,
No,N,
maant'r,MNTR,MTR
annoch,ANR,
Agath,AKTH,AYTH
ich,A,AX
glaub,KLP,
dü,T,
hesch,HX,
Gänsgries,KNSKRS,
kocht,KRT,
Haha,HH,
ich,A,AX
hab,HP,
dich,T,TX
jo,Y,
gschtupft,KXTPFT,
mit-em,MTM,
Fuess,FS,
awer,AVR,AY
…,,
Wenn,VN,
's,S,
an,AN,
's,S,
Esse,AS,
geht,KT,
kenn,KN,
ich,A,AX
nix,NKS,
Ja,Y,
zuem,TSM,
Dunder,TNTR,TNT
d',T,
Maischtere,MXTR,
isch,AX,
doch,TR,
als,ALS,
Junggsel,YNKSL,
Köche,KR,
gsin,KSN,
uff,AF,
'me,M,
grosse,KRS,
Herrschaftsguet,HRXFTSKT,
Jo,Y,
siewe,SF,SV
Johr,YR,
hett,HT,
sie,S,
de,T,
Söüi,S,
kocht,KRT,
awer,AVR,AY
nit,NT,
in,AN,
d'r,TR,
Herrschaft,HRXFT,
Wenn,VN,
ich,A,AX
so,S,
e,A,
Frau,FR,
hätt,HT,
die,T,
dät,TT,
ich,A,AX
jede,YT,
Daa,T,
verkamisole,FRKMSL,VRKMSL
Jo,Y,
d'r,TR,
Maischter,MXTR,MXT
isch,AX,
e,A,
patentierter,PTNTRTR,PTTRT
Simpel,SMPL,
Wo,V,
steckt'r,XTKTR,
denn,TN,
Allez,ALS,ALTS
am,AM,
heilige,HLK,HLY
Mondaa,MNT,
Do,T,
macht,MRT,
er,AR,A
e,A,
Bierreisel,PRSL,
Commissiönle,KMSNL,
kauft,KFT,
Loterieloos,LTRLS,
mit,MT,
Zahle,TSL,
wo,V,
gewinne,KFN,KVN
könnte,KNT,
waisch,VX,
so,S,
Loos,LS,
mit,MT,
3,,
5,,
7,,
9.,,
Der,TR,T
verspielt,FRXPLT,VRXPLT
noch,NR,
d',T,
ganz,KNS,KNTS
Büdik,PTK,
Wenn'r,VNR,
nume,NM,
sini,SN,
Alt,ALT,
zerscht,TSRXT,
verspiele,FRXPL,VRXPL
dät,TT,
diss,TS,
alt,ALT,
Rabbyse,RPS,
Zaj,TS,
loss,LS,
mich,M,MX
au,A,
e,A,
bissel,PSL,
fümme,FM,
Wart,VRT,
noch,NR,
e,A,
Schluck,XLK,
—,,
dä,T,
Dü,T,
Addes,ATS,
gescht,KXT,
bin,PN,
ich,A,AX
uff-em,AFM,
Messti,MST,
gsin,KSN,
un,AN,
hab,HP,
gedanzt,KTNST,
wie,V,
e,A,
Lumpe,LMP,
am,AM,
Stecke,XTK,
Dü,T,
ächt,ART,
mit,MT,
e're,AR,
gfitzte,KFTST,
Schäftelmachere,XFTLMRR,
waisch,VX,
aani,AN,
vun,FN,VN
unsere,ANSR,
Branche,PRNX,
Die,T,
soll,SL,
mich,M,MX
nit,NT,
gschlüdert,KXLTRT,
han,HN,
e,A,
Dielewelter,TLFLTR,TLVLT
nochemol,NRML,
Un,AN,
wie,V,
der,TR,T
Walzer,VLTSR,VLTS
gschbielt,KXPLT,
isch,AX,
worre,VR,
O,A,
Susanna,SSN,
wie,V,
bist,PXT,
du,T,
doch,TR,
so,S,
schön,XN,
waisch,VX,
so,S,
mit,MT,
so,S,
ebbs,APS,
for,FR,
's,S,
Herz,HRS,HRTS
mit,MT,
Schwung,XVNK,
ah,A,
au,A,
Hett,HT,
dich,T,TX
ebs,APS,
gschtoche,KXTR,
hä,H,
Un,AN,
wie,V,
mir,MR,
so,S,
im,AM,
siewete,SFT,SVT
Himmel,HML,
erumbamble,ARMPMPL,
stellt,XTLT,
mir,MR,
so,S,
e,A,
Canaille,KNL,
d'r,TR,
Fuess,FS,
mir,MR,
burzle,PRTSL,
anne,AN,
ich,A,AX
schlaa,XL,
d'r,TR,
Schmecker,XMKR,XMK
uff,AF,
d'r,TR,
Bodde,PT,
dass,TS,
ich,A,AX
d'r,TR,
Himmel,HML,
for,FR,
e,A,
Laischte,LXT,
angsehne,ANKSN,
hab,HP,
Haha,HH,
gelunge,KLNK,
Do,T,
hesch,HX,
awer,AVR,AY
gelinzt,KLNST,
hä,H,
Un,AN,
uewerdäm,AFRTM,AVRTM
plumpse,PLMPS,
noch,NR,
drej,TR,
Päärle,PRL,
uff,AF,
uns,ANS,
D'r,TR,
Seilschbanner,SLXPNR,SLXPN
wo,V,
grad,KRT,
kummt,KMT,
mit,MT,
e,A,
me,M,
laidsmässige,LTSMSK,LTSMSY
Schbrenzelhafe,XPRNTSLHF,
wurd,VRT,
au,A,
mitgerisse,MTKRS,
un,AN,
in,AN,
dem,TM,
Moment,MMNT,MMT
bruehlt,PRLT,
mini,MN,
Dülcine,TLKN,
Mordio,MRT,
un,AN,
der,TR,T
Schbrenzelhafe,XPRNTSLHF,
fallt,FLT,
e're,AR,
mit-em,MTM,
Spitze,XPTS,
direkt,TRKT,
in,AN,
's,S,
Müül,ML,
sie,S,
fangt,FNKT,
aan,AN,
ze,TS,
gurigle,KRKL,
un,AN,
wär,VR,
fascht,FXT,
versoffe,FRSF,VRSF
wenn,VN,
sie,S,
ken,KN,K
so,S,
gueter,KTR,KT
Zugg,TSK,
hätt,HT,
ghett,KT,
