shortName,drama_type,polarity,valence,arousal,dominance,anger,disgust,fear,joy,sadness,surprise,trust,anticipation
dr-hochzitstag,comedy,5,0.5489241410470276,0.4803604581300555,0.5600392053246187,0.15249742370728295,0.1208461480017035,0.15855034967724924,0.17994560787196337,0.09150155772018606,0.03802723407260225,0.14886142167516594,0.1097702572738468
drei-schwarze-liebschafte,comedy,14,0.6084779828907979,0.4722258653619462,0.5642117960491263,0.1008396960083797,0.06235445448964162,0.11069976879959824,0.23334310499245245,0.04178475938719018,0.060956114435029386,0.22310853690480684,0.1669135649829017
fuchs-heimlichi-lieb,drama,6,0.5712125566448691,0.4938015034127761,0.5335567750778206,0.08893897730712808,0.06155926436157992,0.09617994354463635,0.1924188488804818,0.08128287918019228,0.08719833642526907,0.20306610291306101,0.1893556473876516
greber-d-jumpfer-prinzesse,drama,45,0.6095830702646949,0.4843555904014227,0.5565500940755623,0.0680401164849606,0.05768471774994383,0.08002241511510354,0.23476203679690713,0.08231505966662042,0.046704948035486187,0.24923820390647744,0.18123250224450088
greber-lucie,drama,20,0.6086502901357937,0.48304994808853474,0.5710094473091968,0.06538373926317988,0.06628300265611235,0.09047486916671375,0.23824348614838398,0.09191786421041981,0.0461916728102286,0.24845302668524433,0.1530523390597172
greber-s-teschtament,comedy,31,0.61218753129612,0.49554937856927755,0.5631773355671703,0.07331712658459072,0.061080178282727285,0.08273341138109337,0.25453196098371733,0.0800406754563156,0.05862236624440339,0.22667300367354884,0.1630012773936033
greber-sainte-cecile,comedy,0,0.6189491538182532,0.5046621330109127,0.5774721715204741,0.07447077588811207,0.07042620546428922,0.0817724182992505,0.258917737828856,0.07414290681976542,0.050507826256517487,0.23697910710833017,0.1527830223348792
gunther-dr-cousin-refractaire,comedy,60,0.600729153451036,0.4977430257256239,0.5575520678870368,0.0891170688672622,0.08594797395928655,0.09402057371651086,0.23235570291809438,0.08066744338656379,0.05983717612569748,0.2165818806875515,0.14147218033903317
hahn-jungi-madamme,comedy,34,0.63312554522505,0.5044952966672536,0.5553369974509372,0.06594577324876534,0.0708170131587577,0.057516176822777744,0.2779633004785883,0.05384991055302291,0.05445174373494686,0.2576873045779709,0.16176877742517018
hans-dich-hats,comedy,-23,0.619667133054411,0.49942368341828325,0.5987644054366814,0.09446579543245937,0.06047834339614172,0.11625437647634763,0.2159174885977484,0.040544076628715744,0.05010283675526085,0.22113694525400177,0.20110013745932465
hart-dr-poetisch-oscar,comedy,11,0.6350113787151579,0.48556599385680976,0.5579668482894766,0.07421203168707437,0.06732495405995949,0.06850831640250649,0.2626903154035395,0.06554199728518453,0.061516441524510086,0.22091266718402766,0.17929327645319787
horsch-d-madam-fahrt-velo,comedy,41,0.5989373374650697,0.5141948856231467,0.5597465532327447,0.07666488020303845,0.06836323060508123,0.07119565682076744,0.24929400439385455,0.08377776730593334,0.053758317259100345,0.23046557727740544,0.16648056613481918
horsch-neui-hosse,comedy,16,0.5948954296210239,0.4938822237087597,0.5413979557079156,0.07136974713729063,0.0709122380488924,0.09244876955569273,0.22306148809377824,0.0723914960816657,0.06638763580057655,0.25157317794088613,0.15185544734121764
huck-a-gelungener-patient,comedy,6,0.5428574496538802,0.5158411615383599,0.5718269082074234,0.09943183202317661,0.07765401995822441,0.10952452205355673,0.18543567337913947,0.10178303651325371,0.0408713119383379,0.32139361682626677,0.06390598730804437
im-gretele-sine-kunstler,comedy,-10,0.5637991544216256,0.47889374857935924,0.586221261104634,0.15690141479804706,0.1295766239647206,0.18158068660518129,0.145579677267969,0.05278349640197231,0.05583492098411182,0.17046116590154933,0.10728201407644868
im-julie-si-gheimniss,comedy,22,0.576513284446174,0.48239564901103354,0.5687484724628689,0.1377259132928105,0.09174352321732146,0.15780625083154398,0.17049111517786886,0.05420242443840582,0.047025459237505056,0.22141563324903252,0.11958968055551172
in-dr-falle,comedy,-2,0.5790001121912981,0.4748377939127455,0.5640429132088746,0.11841402379365287,0.11189826053641874,0.17479386181543594,0.15223396309041795,0.05038191535522695,0.03862375621615837,0.21055351117781818,0.14310070801487101
jost-d-satisfaction,comedy,4,0.5772267293280992,0.5363732565675163,0.5689266455139136,0.0985739690813793,0.058863420102551765,0.1400071274113489,0.22080705310202214,0.09299062321218389,0.060136570801261585,0.18991693903411247,0.1387042972551399
jost-daa-im-narrehuss,comedy,1,0.5670076134192295,0.5316314933345322,0.5637152950029908,0.13312821540224135,0.1105681950116936,0.13600206559555403,0.1774658290647273,0.08468877617369305,0.05545272294178854,0.19119758855360042,0.1114966072567018
jost-dr-erscht-handel,comedy,-1,0.6160373863407089,0.4919120005694445,0.5660656819206092,0.07214028122383523,0.07693635956076121,0.08432467032634494,0.26220476034009804,0.07675680493831431,0.06293367598051157,0.22053467449425623,0.1441687731358784
jost-e-dienschtbott-wurd-gsuecht,comedy,1,0.6056782031857075,0.4918864527005666,0.5645816965214524,0.07930622788546932,0.06248642989600135,0.08278536113208698,0.2513073991116055,0.06925491437140513,0.05703082893637716,0.26904228717247747,0.12878655149457705
jost-so-e-liederlicher-frack,comedy,2,0.573837296615194,0.5132852026219819,0.5586344531598347,0.09627335451265978,0.07178034162500894,0.11516549433442916,0.19411221531128559,0.1074042140251769,0.06470116992693443,0.2133324141126226,0.13723079615188266
kettner-uff-dr-hochzittsreis,comedy,-16,0.6145446577857093,0.51791733087074,0.5511381998783801,0.09098292923297618,0.05258554158042011,0.08082388874929408,0.25310013624496047,0.0772502275244613,0.07320850516986833,0.20486470500048007,0.16718406649753928
kleisecker-dr-schnider-von-gambse,comedy,-8,0.586199994148468,0.5193979183911414,0.5524659138677949,0.08056561669363023,0.06284266211295099,0.10744287658176632,0.22133963788718367,0.08518295137301725,0.07197186111176915,0.22340674833648191,0.1472476459032005
kuehne-bureaukrate,comedy,14,0.5927485339557071,0.5585271839170117,0.5930779320304373,0.12338586404096752,0.051841111075397725,0.10727615571323912,0.21732738405468474,0.053591175582411506,0.05910319343819707,0.23564710422128787,0.15182801187381453
lasch-dr-babbler,comedy,5,0.5972623699935177,0.46523836172296695,0.5388072799311332,0.07105823399734028,0.05952693352615706,0.09240981113851504,0.2095599894799268,0.07996360636554577,0.08700056588198549,0.2231251660425906,0.17735569356793904
milhuser-bilder,comedy,-14,0.6062799691138939,0.48342765564936674,0.5934889887208022,0.10541246560803147,0.09382374290745776,0.11895535625438579,0.22155011289475193,0.04801927094502741,0.038942741901318696,0.2121182374665302,0.16117807202249682
ne-hiroth-dur-d-extrapost,comedy,-7,0.5998934371612453,0.5046807203762801,0.5793280610210729,0.14570138674276575,0.06065765899034195,0.15669769860519034,0.2236234157300529,0.04289737909467107,0.05605595129802925,0.17802007781056584,0.13634643172838287
ne-jumpfre-wo-nitt-hirothe-will,comedy,-24,0.5857402931902903,0.4884919392236236,0.5774308473849088,0.19600682272742967,0.0756190712101359,0.11540399152306499,0.21356438435667946,0.03918007735511638,0.031630899793283415,0.21829725230311645,0.11029750073117378
ne-scandal,comedy,-18,0.5498571856677179,0.49992480622693236,0.5472186989354653,0.1432505074165196,0.06102037682423615,0.13343072139490536,0.1543273665996993,0.08180806328586915,0.051394511594819156,0.19796425183782093,0.17680420104613032
riff-d-schloofere,comedy,20,0.6076050774915068,0.4331972900349111,0.5439922465341269,0.06280975897634514,0.07312929057117099,0.08424021301693925,0.3398592930262769,0.07396989387621122,0.05869253971587512,0.19022564532581698,0.11707336549136446
riff-dr-hasestrickler,comedy,7,0.5672086366300385,0.5371355387652875,0.5333099463361924,0.11174787711315645,0.07533281424677392,0.11105824507898175,0.2579027378767352,0.05776679256541906,0.07001126487466541,0.17122863829261734,0.1449516299516509
riff-s-paradies,comedy,-7,0.6322953824889058,0.5354445944135902,0.5511669172843542,0.08383621555763354,0.07276892244213781,0.0753987283638403,0.32923714168337004,0.05681998201122304,0.08500474409510071,0.1910558429031493,0.1058784229435452
riff-sainte-barbe,comedy,-24,0.579893722367632,0.5111689148662777,0.5401333714794597,0.06979733986952093,0.06956911629678558,0.0972890363729644,0.2723802604714082,0.05656470116209688,0.11998765804983282,0.1787749904875672,0.13563689728982406
schneegans-steckelburjer-universite-saaue,comedy,13,0.6272474390427437,0.48623099696593647,0.5612216342269315,0.05501475379253338,0.06266361315822798,0.06607868936317392,0.2741746911528705,0.055876005208886644,0.05301370149451701,0.25942866737722886,0.17374987845256176
sengelin-d-mamsell-elis,comedy,-6,0.5852891953926608,0.5200619650166021,0.5444140737431327,0.1087774227062151,0.0862860590817363,0.09723627335937123,0.2141499315174532,0.06088830008865407,0.07172326604307265,0.21637127339464743,0.14456747380884988
stoskopf-dr-herr-maire,comedy,37,0.6256393082547543,0.4942103726451484,0.5674692914421466,0.07092332970781547,0.07001108624958298,0.1009967315721463,0.29812453354737267,0.06879620400225658,0.04472609580488371,0.20406691126106868,0.14235510785487368
stoskopf-dr-hoflieferant,comedy,34,0.6054084560579712,0.5139531208057839,0.5606346363762501,0.08447863389713708,0.07603345336266475,0.0841886320811853,0.24682674999766224,0.07463348053098948,0.06643345927946914,0.22540794620357668,0.14199764464731532
stoskopf-e-diplomat,comedy,-5,0.6056357380198718,0.5353467894522167,0.5450538493019726,0.09001094649157791,0.05685878257168615,0.10762776245580319,0.26234491535909316,0.0783863457739777,0.07362693567461671,0.1858631116500867,0.14528120002315836
stoskopf-e-mordsaffar,comedy,1,0.5972909134245069,0.4973833917706106,0.5171439209600025,0.06559298830200645,0.0501589728274235,0.09005271430088556,0.29333877522938767,0.10652005286024972,0.05932011281946374,0.21019291544492358,0.12482346821565975
stoskopf-ins-ropfers-apothek,comedy,54,0.5882479819529425,0.5076728398270307,0.558041558465925,0.08437813432580936,0.10735128546447346,0.0913242936810271,0.19885055472441845,0.07647653507212569,0.06953125944155367,0.25094052939926115,0.1211474078913311
stoskopf-wenn-d-fraue-wahle,comedy,49,0.612355677226078,0.4926169707263483,0.5610207498246567,0.0746928795117955,0.0964017035143111,0.07227220390413011,0.23062858828481858,0.06972922651913345,0.04907410904876783,0.2614201060050454,0.14578118321199798
uf-bsuech-bi-dr-frau,comedy,15,0.5639490431737694,0.4637123914335644,0.5757240218420812,0.15287550427169277,0.17776685920520915,0.19505032378254472,0.11124427313943747,0.10403429313723293,0.03342605623145468,0.15183452662949745,0.07376816360293074
vor-un-no-dr-hochzit,comedy,8,0.5555300745867527,0.4762474411031412,0.5500829987502874,0.13314492961541022,0.16301096675590418,0.1861061652500863,0.15898292871731085,0.05306814567233377,0.038827214116617846,0.16920481322091543,0.09765483665142144
wagner-die-greifensteiner,drama,6,0.5524266267470452,0.5369257261823868,0.5487984845897361,0.11736356970715378,0.10585737302354084,0.12888639034247215,0.16792224614640988,0.10454513630189008,0.06224017083353568,0.18420943311160978,0.12897568053338776
weber-am-wihnachtsowe-bym-e-kriejsblinde,tale,0,0.5832939099293912,0.5090353239290796,0.49605850317139616,0.07239425777562597,0.039163935651399896,0.09289252737773919,0.3106677982367224,0.09151367529611558,0.04282226341873808,0.2026388511529567,0.14790669109070226
weber-e-bissel-lieb,drama,60,0.65458364719305,0.4797255035388145,0.5605593872741856,0.04971467656118711,0.03853910132201837,0.05275183858156962,0.2547750529865042,0.06031388163749914,0.04266611253859249,0.3203470366796887,0.1808922996929403
weber-wihnachtsstimme,tale,23,0.5818521488950527,0.4789499298530736,0.5532738541104514,0.09586865193950292,0.07760774071547186,0.11490230631639545,0.19304037964387707,0.10551527228195069,0.06964856521792796,0.20620401244933156,0.13721307143554254
weber-yo-yo,comedy,23,0.6245549843506575,0.5343397997665713,0.5395117984059966,0.05041170431723331,0.06530437235476146,0.09032179945483013,0.3170682961708245,0.08082088550034293,0.07520828246840693,0.17588821473146654,0.1449764450021341
weigel-in-dr-awril-gschickt,comedy,13,0.6194528407134082,0.5232340665110029,0.5480819903700185,0.09414146269286688,0.042216825224258826,0.10389159013811106,0.30536106309115885,0.05413887158665927,0.04581469174415522,0.20534986968379063,0.1490856258389993
z-nacht-am-zehne,comedy,-1,0.5061177296364658,0.4163905434952826,0.4451520694281995,0.09993427571957449,0.051307685268477794,0.17378775553957984,0.14082689123810668,0.0909467248191786,0.06806359729613132,0.09405248586901263,0.2810805842499385
zwei-erfindunge,comedy,1,0.5869943654284945,0.47572282798898874,0.5714572195163636,0.1224619850514206,0.1327101461051006,0.20267544639812726,0.15941305771661066,0.04701983370460264,0.05241885729818694,0.1719337951107133,0.11136687861523789
