words,idf
ab,0.0071790738439073565
abg,4.619886582626985
absage,0.013199675950362814
accompagniere,0.0071790738439073565
achsle,5.02535169073515
achtet,5.02535169073515
aelterer,4.619886582626985
afangt,0.0071790738439073565
ag,4.619886582626985
agaciere,0.0071790738439073565
ah,4.332204510175204
aha,4.332204510175204
aku,0.013199675950362814
alege,0.0071790738439073565
alle,0.03233647476205526
allei,0.01856659075789373
allem,0.01979951392554422
alleweg,0.0071790738439073565
allewil,4.109060958860994
allons,4.619886582626985
als,0.02475545434385831
also,4.619886582626985
alter,0.03365776630343177
am,0.01856659075789373
an,0.05856591954262322
andere,0.0071790738439073565
anderer,5.02535169073515
andre,0.0071790738439073565
ane,0.023480348336348534
anfang,0.013199675950362814
ans,0.01856659075789373
apüfft,5.02535169073515
arrangiere,0.0071790738439073565
art,5.02535169073515
as,0.03903901460915484
aspreche,0.0071790738439073565
ass,0.09461410106320493
avanciert,0.0071790738439073565
awe,0.01856659075789373
awer,0.07257936033980252
babette,1.6754476034605443
basel,4.332204510175204
bedürfnisse,5.02535169073515
befreit,0.0071790738439073565
begange,0.0071790738439073565
begryffe,0.0071790738439073565
bekunnsch,0.0071790738439073565
bekümmere,0.0071790738439073565
besser,0.023480348336348534
bi,0.06929126188943774
bien,0.0071790738439073565
bim,0.0071790738439073565
bis,0.006599837975181407
bisch,0.0071790738439073565
blib,0.0071790738439073565
blibt,0.0071790738439073565
bliebt,0.0071790738439073565
bliwe,0.0071790738439073565
bois,0.0071790738439073565
bol,0.03365776630343177
brennt,0.0071790738439073565
bringe,0.013199675950362814
bunt,0.0071790738439073565
bös,0.0071790738439073565
chance,0.01856659075789373
composier,0.0071790738439073565
composiere,0.0071790738439073565
composiert,0.0071790738439073565
conserviert,0.0071790738439073565
consterniert,0.0071790738439073565
consultiert,0.0071790738439073565
costume,5.02535169073515
cummission,5.02535169073515
cundition,5.02535169073515
danke,5.02535169073515
das,0.06340708324865495
dasmol,0.0071790738439073565
de,0.01616823738102763
declaration,5.02535169073515
dem,0.04743719426423891
denk,0.013199675950362814
denke,0.013199675950362814
denkt,0.03233647476205526
denn,0.058558521913732266
derfe,0.0071790738439073565
derfir,0.0071790738439073565
derhinter,0.0071790738439073565
derno,0.04527352663661411
dert,0.01856659075789373
derzüe,0.0071790738439073565
des,0.0071790738439073565
desto,5.02535169073515
di,4.332204510175204
dich,5.02535169073515
die,0.0569246331170867
ding,4.332204510175204
do,0.1090849029453873
doch,0.04743719426423891
dohi,0.0071790738439073565
doppelte,0.0071790738439073565
dowe,0.0071790738439073565
dr,0.09759123838050893
dra,0.023480348336348534
drei,0.0071790738439073565
dri,0.0071790738439073565
drin,0.0071790738439073565
druf,0.0071790738439073565
drufgeld,5.02535169073515
drum,0.02243851086895451
drüs,0.0071790738439073565
dumma,0.0071790738439073565
dummheiten,5.02535169073515
dur,0.013199675950362814
dure,0.01856659075789373
duregeh,0.0071790738439073565
duss,0.0071790738439073565
dà,0.021557649841370177
dàre,0.0071790738439073565
décidément,0.006599837975181407
dü,5.02535169073515
düre,0.0071790738439073565
eb,0.01856659075789373
ebbe,0.013199675950362814
ebber,0.03233647476205526
ebbes,0.02804813858619314
ecke,5.02535169073515
ehen,4.109060958860994
eher,0.0071790738439073565
ei,0.013199675950362814
eifàltig,0.013199675950362814
eigentlig,0.023480348336348534
eimol,0.013199675950362814
eins,0.014358147687814713
em,0.0569246331170867
embarrassiert,0.0071790738439073565
emol,0.04743719426423891
empfange,0.013199675950362814
en,0.0071790738439073565
end,4.619886582626985
endet,0.0071790738439073565
endlig,0.014358147687814713
ene,3.772588722239781
eng,0.013199675950362814
ente,5.02535169073515
entrez,0.0071790738439073565
er,0.13369882167858357
ere,0.02935043542043567
erfahreni,0.0071790738439073565
erfunde,0.0071790738439073565
erlaübt,0.0071790738439073565
errothe,0.0071790738439073565
erst,0.013199675950362814
erste,0.011740174168174267
es,0.0071790738439073565
eso,0.0439188914352992
est,5.02535169073515
et,0.0071790738439073565
express,0.013199675950362814
face,0.0071790738439073565
fahlt,0.0071790738439073565
fahr,0.0071790738439073565
falle,4.109060958860994
fallt,5.02535169073515
falsche,0.0071790738439073565
famili,5.02535169073515
famose,0.0071790738439073565
fehlt,5.02535169073515
fels,5.02535169073515
fenster,3.320603598496724
ferig,0.01856659075789373
fertig,0.0071790738439073565
fester,0.0071790738439073565
fille,5.02535169073515
find,0.0071790738439073565
finde,0.0071790738439073565
fir,0.11296383291372988
foi,0.0071790738439073565
frack,4.332204510175204
fraü,2.4226620052907655
friede,5.02535169073515
fritzchen,5.02535169073515
froge,0.053678645087587906
frogt,0.006599837975181407
froh,0.014358147687814713
fräide,4.619886582626985
fufzig,0.013199675950362814
funde,5.02535169073515
furt,0.0071790738439073565
fàhr,5.02535169073515
füst,5.02535169073515
gamme,5.02535169073515
gang,0.02804813858619314
ganz,0.03233647476205526
ganze,0.01856659075789373
gar,0.023480348336348534
gedulde,0.0071790738439073565
geh,0.048798768261443554
geht,0.0439188914352992
geje,0.0071790738439073565
gemachti,0.0071790738439073565
gen,0.01856659075789373
geniert,0.0071790738439073565
genre,5.02535169073515
genüe,0.0071790738439073565
gern,0.02804813858619314
gib,0.0071790738439073565
gieng,0.006599837975181407
git,0.013199675950362814
glaübt,0.0071790738439073565
glaüwe,0.013199675950362814
gli,0.04024313478810143
gliche,0.0071790738439073565
glicher,0.0071790738439073565
glöüwe,4.109060958860994
glückliche,0.0071790738439073565
gottlob,5.02535169073515
gradi,0.01856659075789373
graüe,0.013199675950362814
