words,idf
ab,1.0
abnimmt,1.0
abord,1.0
aepfel,1.0
aha,1.0
alle,1.0
allei,1.0
allergrösstes,1.0
alles,1.0
allewil,1.0
als,1.0
am,1.0
an,1.0
and,1.0
arm,1.0
art,1.0
as,1.0
ass,1.0
awer,1.0
aüg,1.0
ball,1.0
begryffe,1.0
bei,1.0
beide,1.0
bekannte,1.0
besser,1.0
beste,1.0
bettlade,1.0
bi,1.0
bikumme,1.0
bim,1.0
bin,1.0
bis,1.0
bisch,1.0
blick,1.0
blickt,1.0
bliwe,1.0
bloose,1.0
bock,1.0
bol,1.0
brüche,1.0
brüchsch,1.0
brücht,1.0
brüt,1.0
buetze,1.0
bureau,1.0
bàndel,1.0
bàwele,1.0
chef,1.0
cumplemente,1.0
cüsin,1.0
das,1.0
de,1.0
dem,1.0
denkt,1.0
denn,1.0
derdur,1.0
derno,1.0
dert,1.0
dessert,1.0
di,1.0
dich,1.0
dicke,1.0
die,1.0
dim,1.0
ding,1.0
dir,1.0
do,1.0
doch,1.0
dowe,1.0
dr,1.0
dra,1.0
dreiviertel,1.0
druckt,1.0
drunde,1.0
drüf,1.0
du,1.0
dunkt,1.0
dunte,1.0
durch,1.0
durchüs,1.0
dure,1.0
dà,1.0
décidément,1.0
dü,1.0
dürt,1.0
eb,1.0
ebb,1.0
ebbe,1.0
ebber,1.0
ebbes,1.0
ecke,1.0
edi,1.0
ehen,1.0
eim,1.0
eimol,1.0
ein,1.0
elfe,1.0
em,1.0
eme,1.0
emol,1.0
en,1.0
end,1.0
ende,1.0
endlig,1.0
enfin,1.0
er,1.0
erfillung,1.0
erst,1.0
erste,1.0
es,1.0
eso,1.0
esse,1.0
esszimmer,1.0
ewe,1.0
excüsiert,1.0
eüch,1.0
fahre,1.0
fahrt,1.0
fal,1.0
fallsch,1.0
famos,1.0
fiewer,1.0
fin,1.0
finger,1.0
fir,1.0
fire,1.0
flattiere,1.0
frack,1.0
fraü,1.0
frinde,1.0
froh,1.0
fräide,1.0
fàhr,1.0
fünf,1.0
galoppiert,1.0
gange,1.0
ganz,1.0
ganze,1.0
gar,1.0
garte,1.0
geduld,1.0
geh,1.0
geht,1.0
geje,1.0
gemachti,1.0
gern,1.0
glasle,1.0
gli,1.0
glich,1.0
gliche,1.0
globe,1.0
glöüwe,1.0
glöüwet,1.0
glückliche,1.0
glüeck,1.0
gnu,1.0
grad,1.0
gretele,1.0
gross,1.0
grosse,1.0
grübt,1.0
gsi,1.0
guten,1.0
ha,1.0
habse,1.0
halteee,1.0
halteeee,1.0
halunke,1.0
halwer,1.0
hand,1.0
hasard,1.0
hasst,1.0
hat,1.0
heim,1.0
heimfiehre,1.0
hein,1.0
heisst,1.0
her,1.0
herr,1.0
hinte,1.0
hirothe,1.0
hit,1.0
hoffe,1.0
hole,1.0
hoor,1.0
huchzytt,1.0
huchzytter,1.0
huchzyttsgäst,1.0
hà,1.0
hàn,1.0
hàndle,1.0
hàndschig,1.0
häisser,1.0
hätt,1.0
hätte,1.0
höchstenn,1.0
hüsmeister,1.0
ich,1.0
idee,1.0
ihm,1.0
ihn,1.0
ihr,1.0
im,1.0
in,1.0
inander,1.0
ine,1.0
ins,1.0
is,1.0
isch,1.0
ischenke,1.0
iwerall,1.0
jetz,1.0
jo,1.0
jà,1.0
ka,1.0
kei,1.0
kind,1.0
kinde,1.0
kirche,1.0
klei,1.0
klette,1.0
kläiner,1.0
kopf,1.0
kranz,1.0
krobelt,1.0
kumme,1.0
kummemme,1.0
kummemmee,1.0
kummennt,1.0
känne,1.0
kütsche,1.0
kütschner,1.0
laachter,1.0
langerer,1.0
langererer,1.0
langerersam,1.0
laüf,1.0
lenele,1.0
letscht,1.0
letschte,1.0
liawe,1.0
liaweling,1.0
liebste,1.0
liecht,1.0
ligt,1.0
links,1.0
lipps,1.0
lo,1.0
los,1.0
lost,1.0
làchelt,1.0
làngt,1.0
làtz,1.0
läre,1.0
läscht,1.0
lüeg,1.0
lüege,1.0
lüegt,1.0
mache,1.0
macht,1.0
me,1.0
meh,1.0
mehr,1.0
mei,1.0
meinennn,1.0
meinennnn,1.0
meint,1.0
melde,1.0
merk,1.0
merkt,1.0
mi,1.0
mich,1.0
miesse,1.0
minre,1.0
minüte,1.0
mir,1.0
mit,1.0
morjen,1.0
mr,1.0
musiken,1.0
mües,1.0
müess,1.0
nacht,1.0
nander,1.0
nase,1.0
natirlig,1.0
natür,1.0
ne,1.0
nei,1.0
nie,1.0
nimmig,1.0
nit,1.0
nitt,1.0
no,1.0
noch,1.0
nog,1.0
nur,1.0
nutzt,1.0
nàh,1.0
oder,1.0
ohne,1.0
ordnung,1.0
owe,1.0
par,1.0
paredies,1.0
position,1.0
possig,1.0
progrès,1.0
präsentiert,1.0
puls,1.0
re,1.0
reste,1.0
richtet,1.0
riewe,1.0
ring,1.0
rothe,1.0
rüehig,1.0
sag,1.0
sage,1.0
salon,1.0
sang,1.0
schaüt,1.0
schelm,1.0
schenkt,1.0
schier,1.0
schint,1.0
schlat,1.0
schliche,1.0
schlofe,1.0
schlofstuwe,1.0
schlofzimmer,1.0
schmutzt,1.0
schnalle,1.0
scho,1.0
schwige,1.0
schwind,1.0
schön,1.0
schönere,1.0
schönste,1.0
schüit,1.0
se,1.0
si,1.0
sich,1.0
sie,1.0
sin,1.0
sine,1.0
sinn,1.0
site,1.0
siter,1.0
sitze,1.0
so,1.0
sonderbare,1.0
spasst,1.0
spazierefahre,1.0
spiegel,1.0
spir,1.0
spirt,1.0
springt,1.0
staüb,1.0
steh,1.0
stellts,1.0
stilli,1.0
stolpert,1.0
stolzi,1.0
streckt,1.0
strumpfbàndel,1.0
strübt,1.0
sturmwind,1.0
stutze,1.0
sunders,1.0
sunscht,1.0
sàh,1.0
sàit,1.0
sät,1.0
tac,1.0
tag,1.0
tante,1.0
tapp,1.0
tic,1.0
tiens,1.0
tisch,1.0
traürn,1.0
trutzt,1.0
tänzer,1.0
um,1.0
ume,1.0
umme,1.0
un,1.0
und,1.0
unde,1.0
ung,1.0
uns,1.0
unserm,1.0
unsrem,1.0
vernischüeh,1.0
verrothe,1.0
versprechen,1.0
verspräche,1.0
verstohlene,1.0
vertrage,1.0
verwandte,1.0
verwischt,1.0
viel,1.0
viertelstund,1.0
vo,1.0
vor,1.0
vorig,1.0
vorne,1.0
wandühre,1.0
wart,1.0
was,1.0
we,1.0
wege,1.0
welle,1.0
wenig,1.0
wenn,1.0
wer,1.0
wi,1.0
wie,1.0
wieder,1.0
wil,1.0
will,1.0
winsch,1.0
wird,1.0
wirkligii,1.0
wiss,1.0
wisse,1.0
witt,1.0
wo,1.0
wohler,1.0
wohnt,1.0
wohrerer,1.0
wà,1.0
wànn,1.0
wàr,1.0
wöhne,1.0
wöhnlig,1.0
zart,1.0
zeig,1.0
zeigt,1.0
zieht,1.0
zitt,1.0
zwanzig,1.0
zwei,1.0
zwölfe,1.0
zàrtlig,1.0
zählt,1.0
züe,1.0
züegemachti,1.0
züem,1.0
züer,1.0
àmmesüeche,1.0
üf,1.0
üfbewahre,1.0
üfe,1.0
üfpasst,1.0
ühre,1.0
üs,1.0
üse,1.0
üsg,1.0
üsnander,1.0
