forme,key1,key2
Die,T,
Nacht,NRT,
ha,H,
-n-,N,
i,A,
jetz,YTS,
doch,TR,
pràchtig,PRRTK,PRRT
g'schlofe,KXLF,
ich,A,AX
ha,H,
g'meint,KMNT,KMT
ich,A,AX
kännt,KNT,
nitt,NT,
züem,TSM,
Bett,PT,
üse,AS,
so,S,
güet,KT,
hat,HT,
's,S,
mi,M,
dunkt,TNKT,
…,,
's,S,
wird,VRT,
jetz,YTS,
ewe,AF,AV
scho,X,
ne,N,
wenig,VNK,VN
frisch,FRX,
z',S,
Nacht,NRT,
un,AN,
do,T,
git,KT,
's,S,
herrlige,HRLK,HRLY
Schlofnàchtle,XLFNRTL,
…,,
wenn,VN,
ich,A,AX
alleweg,ALFK,ALVK
nitt,NT,
miesst,MST,
geh,K,
Lektione,LKTN,
gà,K,
so,S,
wàr,VR,
i,A,
sicher,SXR,SX
no,N,
nitt,NT,
ufg'stande,AFKSTNT,
…,,
Was,VS,
isch,AX,
denn,TN,
eigentlig,AKNTLK,AYTL
hit,HT,
…,,
Mittwuche,MTVR,
glaüb,KLP,
Herr,HR,
je,Y,
…,,
dr,TR,
Erst,ARXT,
…,,
un,AN,
ich,A,AX
wo,V,
die,T,
zwei,TSV,
letschte,LTXT,
Monet,MNT,
scho,X,
mi,M,
Zimmer,TSMR,TSM
schuldig,XLTK,XLT
bliwe,PLF,PLV
bi,P,
…,,
Sin,SN,
denn,TN,
jetz,YTS,
scho,X,
wieder,VTR,VT
vier,FR,V
Wuche,VR,
-n-,N,
umme,AM,
's,S,
isch,AX,
doch,TR,
merkwürdig,MRKVRTK,MRKVRT
wie,V,
d',T,
Zit,TST,
so,S,
schnell,XNL,
umme,AM,
geht,KT,
…,,
ich,A,AX
ha,H,
mr,MR,
scho,X,
dr,TR,
Kopf,KPF,
schier,XR,X
üsdenkt,AXTNKT,
eb,AP,
me,M,
nitt,NT,
dr,TR,
Erst,ARXT,
vom,FM,VM
Monet,MNT,
süprimiere,SPRMR,
kännt,KNT,
denn,TN,
das,TS,
isch,AX,
e,A,
fataler,FTLR,FTL
Tag,TK,T
…,,
alle,AL,
Lit,LT,
