forme,key1,key2
Dü,T,
…,,
Franz,FRNS,FRNTS
…,,
stell,XTL,
stell,XTL,
mi,M,
do,T,
an,AN,
d',T,
Müre,MR,
Un,AN,
lüeg,LK,
wo,V,
mir,MR,
wànn,VN,
dure,TR,
geh,K,
…,,
Los,LS,
…,,
Seppi,SP,
…,,
bisch,PX,
z',S,
bedü,PT,
dü,T,
üre,AR,
Kasch,KX,
nimmig,NMK,NM
denn,TN,
alleinig,ALNK,ALN
steh,XT,
…,,
Was,VS,
was,VS,
verzählsch,FRTSLX,VRTSLX
…,,
De,T,
wirsch,VRX,
's,S,
nur,NR,
meine,MN,
Mi,M,
Ühre,AR,
steht,XTT,
nitt,NT,
…,,
ich,A,AX
ha,H,
keine,KN,
…,,
Du,T,
…,,
Du,T,
…,,
Ligsch,LKX,
mr,MR,
im,AM,
Sinn,SN,
…,,
Nei,N,
Durscht,TRXT,
Ha,H,
-n-,N,
ich,A,AX
…,,
das,TS,
ha,H,
-n-,N,
i,A,
welle,VL,
sage,SK,SY
Dü,T,
bisch,PX,
mr,MR,
noch,NR,
e,A,
schöner,XNR,XN
Burscht,PRXT,
…,,
Dü,T,
kasch,KX,
sechs,SKS,SX
Liter,LTR,LT
küm,KM,
vertrage,FRTRK,VRTRY
…,,
Do,T,
…,,
stand,XTNT,
do,T,
dra,TR,
…,,
ich,A,AX
…,,
ich,A,AX
will,VL,
sàh,S,
Eb,AP,
uns,ANS,
will,VL,
ebber,APR,AP
z',S,
trinke,TRNK,
gà,K,
…,,
Gib,KP,
gib,KP,
acht,ART,
…,,
thüe,T,
kei,K,
Käpfle,KPFL,
schnide,XNT,
…,,
Loss,LS,
mich,M,MX
nitt,NT,
lang,LNK,
allei,AL,
eso,AS,
…,,
Nei,N,
…,,
heb,HP,
Di,T,
siter,STR,ST
an,AN,
de,T,
Wide,VT,
…,,
Aha,AH,
…,,
do,T,
isch,AX,
e,A,
Keller,KLR,KL
scho,X,
Z',S,
hilf,HLF,
Franz,FRNS,FRNTS
…,,
ich,A,AX
ha,H,
ne,N,
Parterre,PRTR,
g'numme,KNM,
Un,AN,
ha,H,
mi,M,
Ba,P,
mi,M,
Babegei,PPK,PVY
Ag'schla,AKXL,
…,,
ich,A,AX
ich,A,AX
glaüb,KLP,
's,S,
isch,AX,
entzwei,ANTSV,ATSV
…,,
Di,T,
Babegei,PPK,PVY
…,,
die,T,
Red,RT,
…,,
die,T,
dumme,TM,
…,,
Ne,N,
Aff,AF,
hasch,HX,
…,,
un,AN,
kei,K,
iwler,AVLR,AVL
glaüb,KLP,
Mi,M,
Backebei,PKP,PKV
…,,
z',S,
Hilf,HLF,
Ah,A,
…,,
drum,TRM,
ewe,AF,AV
…,,
Halt,HLT,
's,S,
Mül,ML,
…,,
schrei,XR,
nitt,NT,
as,AS,
wi,V,
taüb,TP,
Kumm,KM,
do,T,
ass,AS,
ich,A,AX
Dich,T,TX
ka,K,
ufhewe,AFHF,AFHV
…,,
Wer,VR,V
schreit,XRT,
denn,TN,
hier,HR,H
so,S,
wie,V,
ein,AN,
Bär,PR,
's,S,
isch,AX,
kein,KN,
vo,F,V
uns,ANS,
Herr,HR,
Kummissär,KMSR,
…,,
Still,XTL,
…,,
schweigen,XVKN,XVK
Sie,S,
…,,
Dà,T,
isch,AX,
noch,NR,
g'lunge,KLNK,
Er,AR,A
frogt,FRKT,
und,ANT,
will,VL,
kei,K,
Antwort,ANTVRT,ATVRT
ha,H,
…,,
Still,XTL,
…,,
Seppi,SP,
…,,
gib,KP,
acht,ART,
uf,AF,
die,T,
Zunge,TSNK,
…,,
's,S,
isch,AX,
ha,H,
halt,HLT,
doch,TR,
's,S,
Güwerlema,KFRLM,KVRLM
's,S,
isch,AX,
's,S,
Gü,K,
Gü,K,
…,,
heisch,HX,
em,AM,
z',S,
trinke,TRNK,
doch,TR,
…,,
's,S,
derf,TRF,
o,A,
fir,FR,
u,A,
uns,ANS,
ebbes,APS,
mache,MR,
…,,
Still,XTL,
…,,
reden,RTN,RT
Sie,S,
…,,
wie,V,
ist,AXT,
die,T,
Sache,SR,
Was,VS,
machen,MRN,MR
Sie,S,
so,S,
spät,XPT,
hier,HR,H
noch,NR,
Ich,A,AX
wird,VRT,
mich,M,MX
miesse,MS,
ge,K,
geniere,KNR,
Wenn,VN,
wenn,VN,
ich,A,AX
mich,M,MX
will,VL,
amüsiere,AMSR,
…,,
Na,N,
…,,
stehn,XTN,
's,S,
mal,ML,
auf,AF,
Sie,S,
Trunkenbold,TRNKNPLT,
Sag,SK,S
…,,
Seppi,SP,
…,,
dà,T,
isch,AX,
uns,ANS,
nitt,NT,
hold,HLT,
…,,
Kumm,KM,
…,,
su,S,
sunscht,SNXT,
git,KT,
's,S,
noch,NR,
Stempeneie,XTMPN,
…,,
Sie,S,
haben,HPN,HV
jetzt,YTST,
ein,AN,
Protokoll,PRTKL,
Ne,N,
Procewàrwel,PRKFRVL,PRKVRVL
…,,
mir,MR,
jo,Y,
wohl,VL,
…,,
Herr,HR,
Präsident,PRSTNT,PRSTT
…,,
Sie,S,
mien,MN,M
verzeihe,FRTSH,VRTSH
Wenn,VN,
ich,A,AX
nitt,NT,
ufsteh,AFXT,
ka,K,
allei,AL,
…,,
Ich,A,AX
ha,H,
…,,
ich,A,AX
jo,Y,
…,,
Sie,S,
thien,TN,T
's,S,
jo,Y,
wisse,VS,
Halt,HLT,
Rhumetisse,RMTS,
in,AN,
de,T,
Bei,P,
…,,
Hàn,HN,
Sie,S,
mr,MR,
viellicht,FLXT,VLXT
nitt,NT,
e,A,
Kisse,KS,
Wie,V,
heissen,HSN,HS
Sie,S,
Lo,L,
lo,L,
Still,XTL,
Sie,S,
Lo,L,
loss,LS,
ne,N,
rede,RT,
…,,
's,S,
kunnt,KNT,
mr,MR,
i...,A,
's,S,
isch,AX,
finster,FNXTR,FNXT
…,,
un,AN,
er,AR,A
hat,HT,
züem,TSM,
schriwe,XRF,XRV
Kei,K,
Fedre,FTR,
un,AN,
kei,K,
G'schindetir,KXNTTR,
…,,
Was,VS,
Kerl,KRL,
…,,
Thien,TN,T
Sie,S,
kaltblietig,KLTPLTK,KLTPLT
bliwe,PLF,PLV
Dr,TR,
Seppi,SP,
redt,RT,
halt,HLT,
hinterfir,HNTRFR,HTRFR
's,S,
isch,AX,
d',T,
Nachtlu,NRTL,
luft,LFT,
…,,
Sie,S,
sàhn,SN,
's,S,
jo,Y,
wohl,VL,
…,,
Zeig,TSK,TS
Seppi,SP,
…,,
stand,XTNT,
jetzt,YTST,
uf,AF,
emol,AML,
Und,ANT,
geh'n,KN,
Sie,S,
ruhig,RHK,RH
durch,TRX,
die,T,
Gassen,KSN,KS
Sonst,SNXT,
werd,VRT,
ich,A,AX
Sie,S,
sogleich,SKL,SKLX
abfassen,APFSN,APFS
…,,
Vorwärts,FRVRTS,VRVRTS
…,,
marsch,MRX,
…,,
Ma,M,
marsch,MRX,
isch,AX,
gli,KL,
g'sait,KST,
…,,
ich,A,AX
will,VL,
's,S,
woge,VK,VY
…,,
Ich,A,AX
mächt,MRT,
Se,S,
nur,NR,
emol,AML,
jetz,YTS,
froge,FRK,FRY
Wo,V,
eigentlig,AKNTLK,AYTL
dr,TR,
Tramway,TRMV,
steckt,XTKT,
…,,
Franz,FRNS,FRNTS
…,,
lo,L,
los,LS,
…,,
hörsch,HRX,
ne,N,
niene,NN,
ku,K,
Wo,V,
wohnen,VNN,VN
Sie,S,
Im,AM,
alte,ALT,
Spittel,XPTL,
Hier,HR,H
durch,TRX,
…,,
Mr,MR,
hàn,HN,
dr,TR,
Weg,VK,
güet,KT,
gnu,KN,
…,,
Zeig,TSK,TS
…,,
Franz,FRNS,FRNTS
…,,
so,S,
heb,HP,
mi,M,
denn,TN,
Dü,T,
Zittel,TSTL,
…,,
Herr,HR,
Kummissär,KMSR,
…,,
Sie,S,
känne,KN,
geh,K,
Mr,MR,
brüche,PRR,
Se,S,
jetz,YTS,
nimmig,NMK,NM
meh,M,
…,,
