"Unnamed..0","drama_type","speaker","sex","job","job_category","social_class","text","progress","short_name","numTokens","numLexTokens","lexRatio","anger","anticipation","arousal","disgust","dominance","fear","joy","sadness","surprise","trust","valence"
0,"tale","d'Grand-mère oder Grand-père","B","","",NA,"
          
Grand'mère:

          
 
(sitzt beim Ofen und strickt)
 

        
",0,"weber-am-wihnachtsowe-bym-e-kriejsblinde",8,1,0.125,-0.160525204245642,-0.0969253737182634,0.0812456854550543,-0.584644061295323,0.509927547519157,-0.959543685401809,1,-1,-0.635144701372525,0.109018324133286,1
4,"tale","d'Grand-mère oder Grand-père","B","","",NA,"
          
Grand'mère:

          
Ja min Liewer. Awer der Hanstrapp kummt awer au mit.

        
",2,"weber-am-wihnachtsowe-bym-e-kriejsblinde",11,2,0.181818181818182,-0.160525204245642,-0.0969253737182634,0.0812456854550543,-0.584644061295323,0.509927547519157,-0.959543685401809,1,-1,-0.635144701372525,0.109018324133286,1
5,"tale","Charele ","M","","",NA,"
          
Charele:

          
(spielt weiter — — nach einer Weile)

          
Grand’- meman zue uns brüecht jo de Hanstrapp nit zu kumme, ich bin jo immer brav! ! Grand’mère: Ich weiss nit, ich weiss nit? Am End kummt de Hanstrapp doch zue uns! Zeij lüej mich emol aan, Charele. Bisch düe immer brav g'sinn? ?

        
",2,"weber-am-wihnachtsowe-bym-e-kriejsblinde",53,3,0.0566037735849057,-0.160525204245642,-0.0969253737182634,0.0812456854550543,-0.584644061295323,0.509927547519157,-0.959543685401809,1,-1,-0.635144701372525,0.109018324133286,1
6,"tale","Charele ","M","","",NA,"
          
Charele:

          
Ja, ja Grand'meman ich immer, awer s’Jeanne als nit.

        
",3,"weber-am-wihnachtsowe-bym-e-kriejsblinde",11,2,0.181818181818182,-0.199311625549418,-0.0736534958590669,0.044579598007368,-0.606533322942996,0.461274255359715,-0.964113014466379,0.969262417221748,-0.988089520783566,-0.613100737969206,0.102456291093871,0.959784738215417
7,"tale","d'Grand-mère oder Grand-père","B","","",NA,"
          
Grand'mère:

          
(lacht)
 Ah düe immer, awer s’Jeanne als nit?

        
",3,"weber-am-wihnachtsowe-bym-e-kriejsblinde",12,1,0.0833333333333333,-0.199311625549418,-0.0736534958590669,0.044579598007368,-0.606533322942996,0.461274255359715,-0.964113014466379,0.969262417221748,-0.988089520783566,-0.613100737969206,0.102456291093871,0.959784738215417
8,"tale","Charele ","M","","",NA,"
          
Charele:

          
Ja, ja Grand’meman. 
(spielt weiter)

        
",4,"weber-am-wihnachtsowe-bym-e-kriejsblinde",8,2,0.25,-0.199311625549418,-0.0736534958590669,0.044579598007368,-0.606533322942996,0.461274255359715,-0.964113014466379,0.969262417221748,-0.988089520783566,-0.613100737969206,0.102456291093871,0.959784738215417
9,"tale","d'Grand-mère oder Grand-père","B","","",NA,"
          
Grand'mère:

          
Ich glaub, düe bisch als au bœss g’sin.

        
",4,"weber-am-wihnachtsowe-bym-e-kriejsblinde",9,1,0.111111111111111,-0.273422879416306,-0.0293894258470577,-0.0262200002041,-0.648156914415442,0.36722931990388,-0.972365442346229,0.909133626741235,-0.964647924471823,-0.570553664401909,0.0893687583458533,0.881105169964448
10,"tale","Charele ","M","","",NA,"
          
Charele:

          
Ein Mol, e kleins bissele. Awer düe müesch dess nit im Hanstrapp saawe. Grand’mère: Ja der weiss alles, dem brüecht m'r nix ze saawe.

        
",5,"weber-am-wihnachtsowe-bym-e-kriejsblinde",25,1,0.04,-0.273422879416306,-0.0293894258470577,-0.0262200002041,-0.648156914415442,0.36722931990388,-0.972365442346229,0.909133626741235,-0.964647924471823,-0.570553664401909,0.0893687583458533,0.881105169964448
11,"tale","Charele ","M","","",NA,"
          
Charele:

          
Ich schliess einfach Tüer zu, wenns Chrischtkindel hinne isch, no kummt er nit erin. Grand’mère : Ja no kummt er züem Fenschter erin.

        
",5,"weber-am-wihnachtsowe-bym-e-kriejsblinde",23,2,0.0869565217391304,-0.273422879416306,-0.0293894258470577,-0.0262200002041,-0.648156914415442,0.36722931990388,-0.972365442346229,0.909133626741235,-0.964647924471823,-0.570553664401909,0.0893687583458533,0.881105169964448
12,"tale","Charele ","M","","",NA,"
          
Charele:

          
No versteckel ich mich; un ich kann jo bete, un de Babe hilft mir, un ich will jo nix vum Hanstrapp! ! !

        
",6,"weber-am-wihnachtsowe-bym-e-kriejsblinde",22,2,0.0909090909090909,-0.376216255778228,0.0315005125010996,-0.126269707614711,-0.705375256181167,0.234079934290481,-0.982609914369409,0.822252335601721,-0.930430061334868,-0.510472517405009,0.0698351522861218,0.767373826089232
13,"tale","d'Grand-mère oder Grand-père","B","","",NA,"
          
Grand'mère:

          
Wie düe jetzt awer uff einmol e grosses Mül hesch? Ich will numme sähn was düe machsch, wenn de Hanstrapp kummt? ? ? 6

        
",6,"weber-am-wihnachtsowe-bym-e-kriejsblinde",23,2,0.0869565217391304,-0.376216255778228,0.0315005125010996,-0.126269707614711,-0.705375256181167,0.234079934290481,-0.982609914369409,0.822252335601721,-0.930430061334868,-0.510472517405009,0.0698351522861218,0.767373826089232
